BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1168342,396191.0,13378.0,18825.0,,,,no_longer_flagged
1168379,18120.0,18176.0,40133.0,18120.0,27051.0,43607.0,recommendation_changed
1168381,27044.0,27040.0,21548.0,27044.0,27040.0,22376.0,unchanged
1168383,27044.0,27040.0,21548.0,27044.0,27040.0,22376.0,unchanged
1168385,18531.0,18523.0,39918.0,,,,no_longer_flagged
1168391,27175.0,27172.0,32970.0,27175.0,27172.0,35148.0,unchanged
1168396,18985.0,19049.0,3971.0,,,,no_longer_flagged
1168397,19038.0,18948.0,33997.0,19038.0,19054.0,43613.0,recommendation_changed
1168399,18985.0,19049.0,3971.0,,,,no_longer_flagged
1168413,18240.0,18227.0,39575.0,18240.0,18227.0,42969.0,unchanged
1168414,18240.0,18236.0,39943.0,,,,no_longer_flagged
1168420,19101.0,19063.0,40008.0,19101.0,19063.0,43481.0,unchanged
1168423,19101.0,19063.0,40008.0,19101.0,19063.0,43481.0,unchanged
1168429,17958.0,18035.0,38783.0,,,,no_longer_flagged
1168430,17958.0,18035.0,38783.0,,,,no_longer_flagged
1168431,17958.0,18035.0,38783.0,,,,no_longer_flagged
1168436,,,,27203.0,18685.0,43450.0,newly_flagged
1168437,,,,27203.0,18685.0,43450.0,newly_flagged
1168438,,,,27203.0,18685.0,43450.0,newly_flagged
1168439,27212.0,18796.0,39979.0,27212.0,18796.0,43452.0,unchanged
1168440,,,,19065.0,141439.0,43427.0,newly_flagged
1168442,,,,19065.0,141439.0,43427.0,newly_flagged
1168443,,,,19065.0,141439.0,43427.0,newly_flagged
1168452,18005.0,18035.0,38783.0,,,,no_longer_flagged
1168453,18005.0,18035.0,38783.0,,,,no_longer_flagged
1168454,18051.0,18035.0,38783.0,,,,no_longer_flagged
1168455,18005.0,18035.0,38783.0,,,,no_longer_flagged
1168458,19071.0,19113.0,40158.0,,,,no_longer_flagged
1168467,18680.0,18647.0,40162.0,18680.0,18647.0,43636.0,unchanged
1168486,27212.0,18796.0,39979.0,27212.0,18796.0,43452.0,unchanged
1168534,19101.0,19063.0,40008.0,19101.0,19063.0,43481.0,unchanged
1168564,17991.0,18035.0,38783.0,,,,no_longer_flagged
1168566,17991.0,18035.0,38783.0,,,,no_longer_flagged
1168567,17991.0,18035.0,38783.0,,,,no_longer_flagged
1168572,420285.0,383804.0,2265.0,,,,no_longer_flagged
1168598,19182.0,19200.0,40189.0,19182.0,19200.0,43669.0,unchanged
1168604,19069.0,141439.0,39505.0,,,,no_longer_flagged
1168606,19069.0,141439.0,39505.0,,,,no_longer_flagged
1168636,19301.0,27332.0,13673.0,19301.0,19285.0,13949.0,recommendation_changed
1168639,19285.0,27332.0,13673.0,,,,no_longer_flagged
1168656,18285.0,18257.0,39574.0,,,,no_longer_flagged
1168657,18285.0,18257.0,39574.0,,,,no_longer_flagged
1168658,18285.0,18257.0,39574.0,,,,no_longer_flagged
1168659,18285.0,18236.0,39943.0,,,,no_longer_flagged
1168692,17998.0,18035.0,38783.0,,,,no_longer_flagged
1168693,17998.0,18035.0,38783.0,,,,no_longer_flagged
1168709,19069.0,141439.0,39505.0,,,,no_longer_flagged
1168761,18491.0,18478.0,4393.0,,,,no_longer_flagged
1168765,18582.0,18577.0,39079.0,18582.0,18577.0,42330.0,unchanged
1168799,27268.0,27272.0,21573.0,27268.0,27272.0,22402.0,unchanged
1168836,,,,19065.0,141439.0,43427.0,newly_flagged
1168837,,,,19065.0,141439.0,43427.0,newly_flagged
1168838,,,,19065.0,141439.0,43427.0,newly_flagged
1168839,,,,19065.0,141439.0,43427.0,newly_flagged
1168846,18557.0,18525.0,20473.0,,,,no_longer_flagged
1168892,,,,391280.0,391282.0,1433.0,newly_flagged
1168900,27175.0,27172.0,32970.0,27175.0,27172.0,35148.0,unchanged
1168902,27175.0,27172.0,32970.0,27175.0,27172.0,35148.0,unchanged
1168927,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168935,,542510.0,24796.0,,,,no_longer_flagged
1168952,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168954,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168962,141121.0,141117.0,39972.0,141121.0,141117.0,43444.0,unchanged
1168963,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168968,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168969,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168970,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168971,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168973,19071.0,19113.0,40158.0,,,,no_longer_flagged
1168977,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168979,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168980,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168982,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168983,141439.0,19065.0,34772.0,,,,no_longer_flagged
1168988,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168989,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168990,141121.0,141117.0,39972.0,,,,no_longer_flagged
1168993,19050.0,27272.0,21573.0,19050.0,27272.0,22402.0,unchanged
1169000,141121.0,141117.0,39972.0,141121.0,141117.0,43444.0,unchanged
1169084,18004.0,18035.0,38783.0,,,,no_longer_flagged
1169086,17998.0,18035.0,38783.0,,,,no_longer_flagged
1169087,18004.0,18035.0,38783.0,,,,no_longer_flagged
1169088,536225.0,536224.0,27555.0,536225.0,536224.0,14581.0,unchanged
1169092,141117.0,141121.0,24391.0,141117.0,141121.0,43443.0,unchanged
1169095,141117.0,141121.0,24391.0,141117.0,141121.0,43443.0,unchanged
1169124,26011.0,26007.0,18531.0,,,,no_longer_flagged
1169125,26011.0,26007.0,18531.0,,,,no_longer_flagged
1169126,26011.0,26007.0,18531.0,,,,no_longer_flagged
1169127,26011.0,26007.0,18531.0,,,,no_longer_flagged
1169129,15083.0,26024.0,4766.0,15083.0,26024.0,19084.0,unchanged
1169130,15083.0,26024.0,4766.0,15083.0,26024.0,19084.0,unchanged
1169131,15083.0,26024.0,4766.0,15083.0,26024.0,19084.0,unchanged
1169152,4172.0,236795.0,31652.0,,,,no_longer_flagged
1169153,4191.0,236795.0,31652.0,4191.0,4172.0,43822.0,recommendation_changed
1169183,,20955.0,40341.0,,20955.0,43832.0,unchanged
1169242,26245.0,26232.0,24738.0,,,,no_longer_flagged
1169264,268156.0,285449.0,5422.0,,,,no_longer_flagged
1169304,162238.0,162246.0,30149.0,,,,no_longer_flagged
1169305,162238.0,162246.0,30149.0,,,,no_longer_flagged
1169307,162239.0,162246.0,30149.0,,,,no_longer_flagged
1169308,162238.0,162246.0,30149.0,162238.0,162239.0,43870.0,recommendation_changed
1169309,162239.0,162246.0,30149.0,,,,no_longer_flagged
1169310,162238.0,162246.0,30149.0,162238.0,162239.0,43870.0,recommendation_changed
1169311,162239.0,162246.0,30149.0,,,,no_longer_flagged
1169314,,,,13198.0,25378.0,16744.0,newly_flagged
1169346,144645.0,144636.0,30637.0,144645.0,144647.0,32598.0,recommendation_changed
1169349,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169350,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169356,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169357,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169358,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169359,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169361,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169362,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169363,162243.0,162246.0,30149.0,,,,no_longer_flagged
1169364,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169365,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169366,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169367,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169368,,,,162246.0,162237.0,43889.0,newly_flagged
1169369,162238.0,162246.0,30149.0,,,,no_longer_flagged
1169370,,,,162246.0,162237.0,43889.0,newly_flagged
1169371,162237.0,162246.0,30149.0,,,,no_longer_flagged
1169372,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169373,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169374,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169375,162245.0,162246.0,30149.0,,,,no_longer_flagged
1169376,162237.0,162246.0,30149.0,,,,no_longer_flagged
1169384,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169385,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169386,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169387,162244.0,162246.0,30149.0,,,,no_longer_flagged
1169390,162241.0,162246.0,30149.0,,,,no_longer_flagged
1169392,162239.0,162246.0,30149.0,,,,no_longer_flagged
1169395,162241.0,162246.0,30149.0,,,,no_longer_flagged
1169432,,,,45735.0,45734.0,34629.0,newly_flagged
1169433,,,,45735.0,45734.0,34629.0,newly_flagged
1169435,,,,45735.0,45734.0,34629.0,newly_flagged
1169444,45735.0,45736.0,40402.0,,,,no_longer_flagged
1169452,1349.0,20088.0,19166.0,1349.0,20088.0,19772.0,unchanged
1169453,1349.0,20088.0,19166.0,1349.0,20088.0,19772.0,unchanged
1169454,1349.0,20088.0,19166.0,1349.0,20088.0,19772.0,unchanged
1169478,1822.0,20310.0,29944.0,,,,no_longer_flagged
1169516,25104.0,25125.0,34915.0,,,,no_longer_flagged
1169517,25104.0,25125.0,34915.0,,,,no_longer_flagged
1169518,25104.0,25118.0,40418.0,,,,no_longer_flagged
1169519,25104.0,25125.0,34915.0,,,,no_longer_flagged
1169525,12614.0,12548.0,40420.0,12614.0,12548.0,43930.0,unchanged
1169541,25065.0,25125.0,34915.0,,,,no_longer_flagged
1169542,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169543,25065.0,25125.0,34915.0,,,,no_longer_flagged
1169548,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169549,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169550,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169551,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169565,25065.0,25125.0,34915.0,,,,no_longer_flagged
1169568,,,,10735.0,10814.0,43943.0,newly_flagged
1169570,,,,10735.0,10814.0,43943.0,newly_flagged
1169571,10814.0,10735.0,31893.0,,,,no_longer_flagged
1169572,13198.0,1291.0,16357.0,,,,no_longer_flagged
1169573,25378.0,1291.0,16357.0,,,,no_longer_flagged
1169574,25378.0,1291.0,16357.0,,,,no_longer_flagged
1169632,11751.0,11716.0,30090.0,,,,no_longer_flagged
1169633,11751.0,11716.0,30090.0,,,,no_longer_flagged
1169634,11751.0,11716.0,30090.0,,,,no_longer_flagged
1169635,11751.0,11716.0,30090.0,,,,no_longer_flagged
1169650,1175.0,20011.0,30117.0,,,,no_longer_flagged
1169660,11751.0,11704.0,30126.0,11751.0,11704.0,32047.0,unchanged
1169661,11751.0,11704.0,30126.0,11751.0,11704.0,32047.0,unchanged
1169662,11751.0,11716.0,30090.0,,,,no_longer_flagged
1169663,11751.0,11704.0,30126.0,11751.0,11704.0,32047.0,unchanged
1169724,11716.0,11704.0,30126.0,11716.0,11704.0,32047.0,unchanged
1169729,13564.0,43484.0,4144.0,13564.0,43484.0,4298.0,unchanged
1169730,13674.0,13578.0,40465.0,13674.0,13578.0,43980.0,unchanged
1169764,13610.0,43484.0,4144.0,13610.0,43484.0,4298.0,unchanged
1169765,13520.0,13530.0,15223.0,,,,no_longer_flagged
1169768,11716.0,11704.0,30126.0,11716.0,11704.0,32047.0,unchanged
1169813,1008.0,359734.0,29806.0,,,,no_longer_flagged
1169842,1526.0,20126.0,30188.0,,,,no_longer_flagged
1169908,1526.0,20126.0,30188.0,,,,no_longer_flagged
1169909,1526.0,20126.0,30188.0,,,,no_longer_flagged
1169921,10609.0,10640.0,15280.0,10609.0,10640.0,15579.0,unchanged
1169931,25061.0,25125.0,34915.0,,,,no_longer_flagged
1169949,344240.0,43484.0,4144.0,344240.0,43484.0,4298.0,unchanged
1169960,25353.0,1291.0,16357.0,,,,no_longer_flagged
1169977,,,,11301.0,11248.0,37387.0,newly_flagged
1169980,11357.0,11301.0,34955.0,,,,no_longer_flagged
1169981,11357.0,11301.0,34955.0,,,,no_longer_flagged
1169983,11357.0,11301.0,34955.0,,,,no_longer_flagged
1169985,24550.0,11301.0,40525.0,24550.0,11248.0,44050.0,recommendation_changed
1169996,11229.0,11301.0,40525.0,11229.0,11248.0,44050.0,recommendation_changed
1169997,11229.0,11248.0,40530.0,11229.0,11248.0,44057.0,unchanged
1169998,11229.0,11248.0,40530.0,11229.0,11248.0,44057.0,unchanged
1170013,11248.0,11301.0,40525.0,,,,no_longer_flagged
1170036,54367.0,54365.0,33102.0,,,,no_longer_flagged
1170037,54367.0,54365.0,33102.0,,,,no_longer_flagged
1170039,54367.0,54365.0,33102.0,,,,no_longer_flagged
1170043,54368.0,54365.0,33102.0,,,,no_longer_flagged
1170049,11248.0,11301.0,34955.0,,,,no_longer_flagged
1170050,11248.0,11301.0,40525.0,,,,no_longer_flagged
1170051,364651.0,10906.0,29720.0,364651.0,10906.0,31582.0,unchanged
1170055,24840.0,11999.0,40541.0,24840.0,11999.0,44066.0,unchanged
1170059,12755.0,12813.0,40545.0,12755.0,12813.0,44073.0,unchanged
1170064,11248.0,11301.0,37399.0,,,,no_longer_flagged
1170066,11248.0,11301.0,40525.0,,,,no_longer_flagged
1170095,10725.0,10706.0,40561.0,10725.0,10706.0,44090.0,unchanged
1170096,146876.0,146877.0,32064.0,146876.0,146877.0,34138.0,unchanged
1170098,146876.0,146877.0,32064.0,146876.0,146877.0,34138.0,unchanged
1170112,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170113,146878.0,146877.0,32064.0,,,,no_longer_flagged
1170115,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170118,10725.0,10706.0,40561.0,10725.0,10706.0,44090.0,unchanged
1170119,10725.0,10706.0,40561.0,10725.0,10706.0,44090.0,unchanged
1170140,10422.0,24220.0,31639.0,10422.0,24220.0,33675.0,unchanged
1170144,11841.0,11662.0,31690.0,11841.0,11662.0,33728.0,unchanged
1170146,11883.0,11662.0,31690.0,,,,no_longer_flagged
1170151,10678.0,10644.0,17913.0,10678.0,10644.0,18443.0,unchanged
1170153,37410.0,37411.0,21851.0,,,,no_longer_flagged
1170157,,,,146876.0,146877.0,34138.0,newly_flagged
1170160,24238.0,10539.0,31678.0,,,,no_longer_flagged
1170161,24238.0,10539.0,31678.0,,,,no_longer_flagged
1170162,24238.0,10539.0,31678.0,24238.0,24214.0,33716.0,recommendation_changed
1170164,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170166,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170167,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170168,12260.0,24946.0,34993.0,12260.0,12194.0,37414.0,recommendation_changed
1170169,12260.0,24946.0,34993.0,12260.0,12194.0,37414.0,recommendation_changed
1170170,12260.0,12194.0,40581.0,12260.0,12194.0,37414.0,unchanged
1170171,12260.0,24946.0,34993.0,12260.0,12194.0,37414.0,recommendation_changed
1170172,24760.0,11662.0,31690.0,,,,no_longer_flagged
1170180,31336.0,37411.0,21851.0,,,,no_longer_flagged
1170181,31336.0,37411.0,21851.0,,,,no_longer_flagged
1170182,31336.0,37411.0,21851.0,,,,no_longer_flagged
1170188,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170189,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170190,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170191,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170205,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170212,31338.0,37411.0,21851.0,,,,no_longer_flagged
1170214,31338.0,37411.0,21851.0,,,,no_longer_flagged
1170215,31338.0,37411.0,21851.0,,,,no_longer_flagged
1170241,37413.0,37414.0,40609.0,,,,no_longer_flagged
1170243,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170244,31335.0,37411.0,21851.0,,,,no_longer_flagged
1170252,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170253,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170254,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170288,24225.0,24289.0,4869.0,,,,no_longer_flagged
1170289,24225.0,24289.0,4869.0,,,,no_longer_flagged
1170290,24225.0,24289.0,4869.0,,,,no_longer_flagged
1170304,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170307,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170324,10617.0,24313.0,40635.0,,,,no_longer_flagged
1170325,10617.0,24313.0,40635.0,,,,no_longer_flagged
1170328,10579.0,10572.0,23592.0,,,,no_longer_flagged
1170331,10579.0,10572.0,23592.0,,,,no_longer_flagged
1170376,10617.0,24313.0,40635.0,,,,no_longer_flagged
1170414,11344.0,24567.0,40667.0,11344.0,24567.0,44227.0,unchanged
1170425,24644.0,11493.0,40659.0,24644.0,11493.0,44218.0,unchanged
1170461,31335.0,37411.0,21851.0,,,,no_longer_flagged
1170464,376521.0,24289.0,4869.0,,,,no_longer_flagged
1170465,376521.0,24289.0,4869.0,,,,no_longer_flagged
1170467,31338.0,37411.0,21851.0,,,,no_longer_flagged
1170482,24378.0,24393.0,40684.0,,,,no_longer_flagged
1170500,24393.0,24378.0,40695.0,24393.0,24378.0,44260.0,unchanged
1170516,10724.0,10785.0,40700.0,,,,no_longer_flagged
1170517,10724.0,10785.0,40700.0,,,,no_longer_flagged
1170518,10724.0,10785.0,40700.0,,,,no_longer_flagged
1170520,10685.0,24378.0,40695.0,10685.0,24378.0,44260.0,unchanged
1170521,10785.0,10875.0,32158.0,,,,no_longer_flagged
1170525,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170526,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170532,,,,10785.0,10724.0,44266.0,newly_flagged
1170533,,,,10785.0,10724.0,44266.0,newly_flagged
1170539,37412.0,37411.0,21851.0,,,,no_longer_flagged
1170561,376520.0,24289.0,4869.0,,,,no_longer_flagged
1170562,376520.0,24289.0,4869.0,,,,no_longer_flagged
1170563,376520.0,24289.0,4869.0,,,,no_longer_flagged
1170575,12141.0,12194.0,40725.0,12141.0,12194.0,44300.0,unchanged
1170614,31335.0,37411.0,21851.0,,,,no_longer_flagged
1170615,37413.0,37411.0,21851.0,,,,no_longer_flagged
1170636,12141.0,12194.0,40725.0,12141.0,12194.0,44300.0,unchanged
1170637,12141.0,12194.0,40725.0,12141.0,12194.0,44300.0,unchanged
1170653,24064.0,10251.0,40751.0,,,,no_longer_flagged
1170654,24064.0,10251.0,40751.0,,,,no_longer_flagged
1170668,12131.0,12118.0,31485.0,,,,no_longer_flagged
1170669,12131.0,24946.0,34993.0,,,,no_longer_flagged
1170670,12131.0,24926.0,40755.0,12131.0,24893.0,44337.0,recommendation_changed
1170671,12131.0,24926.0,40755.0,12131.0,24893.0,44337.0,recommendation_changed
1170676,1721.0,1675.0,40758.0,,,,no_longer_flagged
1170688,10510.0,10388.0,37378.0,,,,no_longer_flagged
1170720,10388.0,10556.0,34527.0,,,,no_longer_flagged
1170721,10388.0,10556.0,34527.0,,,,no_longer_flagged
1170722,10388.0,10556.0,34527.0,,,,no_longer_flagged
1170723,10388.0,10556.0,34527.0,,,,no_longer_flagged
1170745,10623.0,10572.0,23592.0,10623.0,10579.0,34136.0,recommendation_changed
1170746,10623.0,10572.0,23592.0,10623.0,10579.0,34136.0,recommendation_changed
1170747,10623.0,10572.0,23592.0,10623.0,10579.0,34136.0,recommendation_changed
1170748,10564.0,10572.0,23592.0,,,,no_longer_flagged
1170750,10564.0,10572.0,23592.0,,,,no_longer_flagged
1170786,31335.0,37411.0,21851.0,,,,no_longer_flagged
1170797,10564.0,10572.0,23592.0,,,,no_longer_flagged
1170799,10623.0,10572.0,23592.0,10623.0,10579.0,34136.0,recommendation_changed
1170807,24105.0,24174.0,40806.0,24105.0,24174.0,44400.0,unchanged
1170866,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170867,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170881,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170932,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170933,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170935,1098.0,1105.0,30556.0,1098.0,1105.0,32516.0,unchanged
1170936,1098.0,1105.0,30556.0,1098.0,1105.0,32516.0,unchanged
1170939,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170964,,,,1098.0,1105.0,32516.0,newly_flagged
1170965,1098.0,1105.0,30556.0,1098.0,1105.0,32516.0,unchanged
1170997,1098.0,1105.0,30556.0,,,,no_longer_flagged
1170999,1098.0,1105.0,30556.0,,,,no_longer_flagged
1171041,,,,1686.0,20204.0,31700.0,newly_flagged
1171042,,,,1686.0,20204.0,31700.0,newly_flagged
1171043,,,,1686.0,20204.0,31700.0,newly_flagged
1171086,20074.0,20069.0,30173.0,20074.0,20069.0,32091.0,unchanged
1171152,,,,1154.0,1121.0,44454.0,newly_flagged
1171154,,,,1154.0,1121.0,44454.0,newly_flagged
1171159,1074.0,1087.0,29928.0,1074.0,1087.0,31801.0,unchanged
1171201,308155.0,1210.0,29940.0,,,,no_longer_flagged
1171203,4545.0,4535.0,26974.0,4545.0,4535.0,28402.0,unchanged
1171220,1121.0,1154.0,40845.0,,,,no_longer_flagged
1171222,1121.0,1154.0,40845.0,,,,no_longer_flagged
1171223,1121.0,1154.0,40845.0,,,,no_longer_flagged
1171224,1121.0,1154.0,40845.0,,,,no_longer_flagged
1171228,,,,1154.0,1121.0,44454.0,newly_flagged
1171254,20076.0,20062.0,16499.0,,,,no_longer_flagged
1171256,252795.0,226560.0,24363.0,252795.0,252796.0,26036.0,recommendation_changed
1171288,477904.0,477903.0,6983.0,,,,no_longer_flagged
1171289,25353.0,1291.0,16357.0,,,,no_longer_flagged
1171290,25343.0,1291.0,16357.0,,,,no_longer_flagged
1171291,25341.0,1291.0,16357.0,25341.0,25378.0,16744.0,recommendation_changed
1171309,1188.0,1161.0,40874.0,1188.0,1161.0,44479.0,unchanged
1171318,11937.0,24781.0,29896.0,,,,no_longer_flagged
1171332,20076.0,20062.0,16499.0,,,,no_longer_flagged
1171336,20076.0,20062.0,16499.0,,,,no_longer_flagged
1171342,12458.0,12391.0,30179.0,12458.0,12391.0,32097.0,unchanged
1171353,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171354,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171364,,,,1305.0,20046.0,16899.0,newly_flagged
1171365,1305.0,20062.0,16499.0,1305.0,20046.0,16899.0,recommendation_changed
1171367,1305.0,20062.0,16499.0,1305.0,20046.0,16899.0,recommendation_changed
1171368,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171369,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171370,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171392,20056.0,20061.0,30873.0,20056.0,20061.0,32830.0,unchanged
1171398,11844.0,11843.0,14750.0,11844.0,11843.0,15036.0,unchanged
1171399,,,,24771.0,11844.0,31770.0,newly_flagged
1171401,20046.0,20062.0,16499.0,,,,no_longer_flagged
1171404,25013.0,24997.0,30164.0,25013.0,24997.0,32084.0,unchanged
1171405,25013.0,24997.0,30164.0,25013.0,24997.0,32084.0,unchanged
1171408,24816.0,942.0,30057.0,,,,no_longer_flagged
1171416,11937.0,24781.0,29896.0,,,,no_longer_flagged
1171455,1168.0,1177.0,29943.0,,,,no_longer_flagged
1171473,1094.0,20001.0,32452.0,,,,no_longer_flagged
1171492,1094.0,1074.0,30859.0,,,,no_longer_flagged
1171493,1094.0,1074.0,30859.0,,,,no_longer_flagged
1171495,1094.0,1074.0,30859.0,,,,no_longer_flagged
1171502,24742.0,11662.0,31690.0,24742.0,24760.0,44114.0,recommendation_changed
1171503,11837.0,11662.0,31690.0,,,,no_longer_flagged
1171508,1768.0,1800.0,15225.0,,,,no_longer_flagged
1171596,,,,1686.0,20204.0,31700.0,newly_flagged
1171599,,,,1686.0,20204.0,31700.0,newly_flagged
1171633,20355.0,20261.0,40921.0,20355.0,20261.0,44537.0,unchanged
1171644,20076.0,20056.0,30184.0,20076.0,20056.0,32102.0,unchanged
1171714,2416.0,20618.0,4405.0,,,,no_longer_flagged
1171715,86364.0,5212.0,27528.0,86364.0,5212.0,29048.0,unchanged
1171799,16608.0,16600.0,23915.0,16608.0,16600.0,10225.0,unchanged
1171847,,,,19496.0,19503.0,24237.0,newly_flagged
1171854,,,,257601.0,25175.0,44552.0,newly_flagged
1173533,20817.0,20818.0,34698.0,,,,no_longer_flagged
1173538,53083.0,7669.0,40952.0,,,,no_longer_flagged
1173558,27174.0,18561.0,5393.0,27174.0,18561.0,5546.0,unchanged
1173565,17505.0,17462.0,40954.0,,,,no_longer_flagged
1173566,26750.0,17497.0,40955.0,,,,no_longer_flagged
1173572,18132.0,18133.0,40957.0,18132.0,18133.0,44570.0,unchanged
1173931,84123.0,264637.0,837.0,84123.0,489.0,916.0,recommendation_changed
1173934,20063.0,20068.0,34227.0,,,,no_longer_flagged
1173956,19007.0,18955.0,21430.0,,,,no_longer_flagged
1174002,16210.0,16237.0,40998.0,16210.0,16237.0,44611.0,unchanged
1174008,14987.0,15013.0,3888.0,14987.0,15013.0,44615.0,unchanged
1174238,13612.0,43484.0,4144.0,13612.0,43484.0,4298.0,unchanged
1174316,11704.0,11716.0,30090.0,11704.0,11751.0,32006.0,recommendation_changed
1174318,11704.0,11716.0,30090.0,11704.0,11751.0,32006.0,recommendation_changed
1174319,11704.0,11716.0,30090.0,11704.0,11751.0,32006.0,recommendation_changed
1174344,,,,11301.0,11248.0,37387.0,newly_flagged
1174356,11248.0,11301.0,40525.0,,,,no_longer_flagged
1174357,11248.0,11301.0,34955.0,,,,no_longer_flagged
1174358,11248.0,11301.0,40525.0,,,,no_longer_flagged
1174359,11248.0,11301.0,34955.0,,,,no_longer_flagged
1174362,,,,11301.0,11248.0,37387.0,newly_flagged
1174363,,,,11301.0,11248.0,44668.0,newly_flagged
1174365,,,,11301.0,11248.0,37387.0,newly_flagged
1174395,497071.0,497067.0,264.0,,,,no_longer_flagged
1174396,24724.0,11704.0,30126.0,,,,no_longer_flagged
1174397,11655.0,11704.0,30126.0,11655.0,24724.0,44679.0,recommendation_changed
1174407,820.0,818.0,29750.0,,,,no_longer_flagged
1174419,19089.0,19088.0,21582.0,19089.0,19088.0,22410.0,unchanged
1174425,27256.0,27249.0,40312.0,27256.0,27249.0,43802.0,unchanged
1174439,27264.0,27265.0,41075.0,27264.0,27265.0,44696.0,unchanged
1174451,19075.0,19089.0,21579.0,19075.0,19089.0,22406.0,unchanged
1174452,27285.0,19116.0,18934.0,27285.0,19116.0,41603.0,unchanged
1174453,27285.0,19116.0,18934.0,27285.0,19116.0,41603.0,unchanged
1174461,27277.0,27270.0,21580.0,,,,no_longer_flagged
1174462,27277.0,27270.0,21580.0,,,,no_longer_flagged
1174472,,,,19101.0,19063.0,43481.0,newly_flagged
1174475,19101.0,19063.0,40008.0,19101.0,19063.0,43481.0,unchanged
1174476,19116.0,27287.0,40171.0,19116.0,27287.0,43648.0,unchanged
1174485,27277.0,27270.0,21580.0,,,,no_longer_flagged
1174487,27277.0,27270.0,21580.0,,,,no_longer_flagged
1174537,27212.0,18796.0,39979.0,27212.0,18796.0,43452.0,unchanged
1174538,27212.0,18796.0,39979.0,27212.0,18796.0,43452.0,unchanged
1174539,,,,27203.0,18685.0,43450.0,newly_flagged
