BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1277315,4808,4809,5499,9,9,4,5,0.5556,0.1111
1277320,4808,4809,5499,9,9,4,5,0.5556,0.1111
1277555,4808,4809,5499,9,9,4,5,0.5556,0.1111
1289038,227198,227197,5530,9,9,2,3,0.3333,0.1111
1015410,227198,227197,5530,9,9,2,3,0.3333,0.1111
1288959,227200,227197,5530,9,9,2,3,0.3333,0.1111
1289036,227200,227197,5530,9,9,2,3,0.3333,0.1111
1021060,8785,8830,6006,9,9,4,5,0.5556,0.1111
1021080,8785,8830,6006,9,9,4,5,0.5556,0.1111
1021081,8785,8830,6006,9,9,4,5,0.5556,0.1111
1021058,8785,8830,6006,9,9,4,5,0.5556,0.1111
1020814,8553,8677,6208,9,9,4,5,0.5556,0.1111
1020815,8553,8677,6208,9,9,4,5,0.5556,0.1111
1021759,8553,8677,6208,9,9,4,5,0.5556,0.1111
1021761,8553,8677,6208,9,9,4,5,0.5556,0.1111
1024459,10585,24355,6481,9,9,4,5,0.5556,0.1111
1024460,10585,24355,6481,9,9,4,5,0.5556,0.1111
1023595,10585,24355,6481,9,9,4,5,0.5556,0.1111
1024158,10585,24355,6481,9,9,4,5,0.5556,0.1111
1041409,10557,24334,6659,9,9,4,5,0.5556,0.1111
1024298,10557,24334,6659,9,9,4,5,0.5556,0.1111
1022273,10557,24334,6659,9,9,4,5,0.5556,0.1111
1024355,10557,24334,6659,9,9,4,5,0.5556,0.1111
1126449,103003,1653,7250,9,9,3,4,0.4444,0.1111
1126322,103003,1653,7250,9,9,3,4,0.4444,0.1111
1024184,103003,1653,7250,9,9,3,4,0.4444,0.1111
1027019,115521,391220,7894,9,9,4,5,0.5556,0.1111
1027021,115521,391220,7894,9,9,4,5,0.5556,0.1111
1026999,115521,391220,7894,9,9,4,5,0.5556,0.1111
1027000,115521,391220,7894,9,9,4,5,0.5556,0.1111
1035099,6702,6667,9783,9,9,2,3,0.3333,0.1111
1044056,6702,6667,9783,9,9,2,3,0.3333,0.1111
1137132,7780,22913,11183,9,9,4,5,0.5556,0.1111
1038293,7780,22913,11183,9,9,4,5,0.5556,0.1111
1038294,7780,22913,11183,9,9,4,5,0.5556,0.1111
1038295,7780,22913,11183,9,9,4,5,0.5556,0.1111
1054174,271368,271365,14032,9,9,4,5,0.5556,0.1111
1054175,271368,271365,14032,9,9,4,5,0.5556,0.1111
1054161,271368,271365,14032,9,9,4,5,0.5556,0.1111
1054195,271368,271365,14032,9,9,4,5,0.5556,0.1111
1067214,199049,199048,15459,9,9,4,5,0.5556,0.1111
1067281,199049,199048,15459,9,9,4,5,0.5556,0.1111
1068385,199049,199048,15459,9,9,4,5,0.5556,0.1111
1059474,199049,199048,15459,9,9,4,5,0.5556,0.1111
1232062,16032,16022,15776,9,9,4,5,0.5556,0.1111
1131264,16032,16022,15776,9,9,4,5,0.5556,0.1111
1060095,16032,16022,15776,9,9,4,5,0.5556,0.1111
1084677,16032,16022,15776,9,9,4,5,0.5556,0.1111
1113487,537452,537450,16459,10,9,2,3,0.3333,0.1111
1116383,537452,537450,16459,10,9,2,3,0.3333,0.1111
1065422,110703,110700,16749,9,9,4,5,0.5556,0.1111
1065421,110703,110700,16749,9,9,4,5,0.5556,0.1111
1065423,110703,110700,16749,9,9,4,5,0.5556,0.1111
1065424,110703,110700,16749,9,9,4,5,0.5556,0.1111
1067965,164490,164488,17229,9,9,4,5,0.5556,0.1111
1067967,164490,164488,17229,9,9,4,5,0.5556,0.1111
1068714,164490,164488,17229,9,9,4,5,0.5556,0.1111
1068715,164490,164488,17229,9,9,4,5,0.5556,0.1111
1069310,19220,19224,17758,9,9,4,5,0.5556,0.1111
1069311,19220,19224,17758,9,9,4,5,0.5556,0.1111
1069312,19220,19224,17758,9,9,4,5,0.5556,0.1111
1069276,19220,19224,17758,9,9,4,5,0.5556,0.1111
1070842,5284,5265,18038,9,9,4,5,0.5556,0.1111
1070843,5284,5265,18038,9,9,4,5,0.5556,0.1111
1128560,5284,5265,18038,9,9,4,5,0.5556,0.1111
1071625,5284,5265,18038,9,9,4,5,0.5556,0.1111
1179384,25488,25476,19164,9,9,4,5,0.5556,0.1111
1179076,25488,25476,19164,9,9,4,5,0.5556,0.1111
1179079,25488,25476,19164,9,9,4,5,0.5556,0.1111
1179077,25488,25476,19164,9,9,4,5,0.5556,0.1111
1232075,375023,375020,19194,9,9,2,3,0.3333,0.1111
1181369,375023,375020,19194,9,9,2,3,0.3333,0.1111
1076877,17601,17616,20278,9,9,4,5,0.5556,0.1111
1092833,17601,17616,20278,9,9,4,5,0.5556,0.1111
1092834,17601,17616,20278,9,9,4,5,0.5556,0.1111
1092835,17601,17616,20278,9,9,4,5,0.5556,0.1111
1093470,18283,18292,20708,9,9,4,5,0.5556,0.1111
1093473,18283,18292,20708,9,9,4,5,0.5556,0.1111
1093474,18283,18292,20708,9,9,4,5,0.5556,0.1111
1078673,18283,18292,20708,9,9,4,5,0.5556,0.1111
1091413,15242,15312,21685,9,9,4,5,0.5556,0.1111
1092813,15242,15312,21685,9,9,4,5,0.5556,0.1111
1091392,15242,15312,21685,9,9,4,5,0.5556,0.1111
1091394,15242,15312,21685,9,9,4,5,0.5556,0.1111
1109469,15841,15802,21709,9,9,4,5,0.5556,0.1111
1109470,15841,15802,21709,9,9,4,5,0.5556,0.1111
1109452,15841,15802,21709,9,9,4,5,0.5556,0.1111
1109453,15841,15802,21709,9,9,4,5,0.5556,0.1111
1149291,14460,14449,21929,9,9,4,5,0.5556,0.1111
1149290,14460,14449,21929,9,9,4,5,0.5556,0.1111
1149292,14460,14449,21929,9,9,4,5,0.5556,0.1111
1137350,14460,14449,21929,9,9,4,5,0.5556,0.1111
1145870,14364,14324,22041,9,9,4,5,0.5556,0.1111
1145873,14364,14324,22041,9,9,4,5,0.5556,0.1111
1148946,14364,14324,22041,9,9,4,5,0.5556,0.1111
1095295,14364,14324,22041,9,9,4,5,0.5556,0.1111
1099331,16569,26473,23504,9,9,4,5,0.5556,0.1111
1102277,16569,26473,23504,9,9,4,5,0.5556,0.1111
1102244,16569,26473,23504,9,9,4,5,0.5556,0.1111
1090485,16569,26473,23504,9,9,4,5,0.5556,0.1111
1114367,13216,13241,23577,9,9,4,5,0.5556,0.1111
1113756,13216,13241,23577,9,9,4,5,0.5556,0.1111
1113757,13216,13241,23577,9,9,4,5,0.5556,0.1111
1113759,13216,13241,23577,9,9,4,5,0.5556,0.1111
1113769,13814,13799,23685,9,9,4,5,0.5556,0.1111
1113709,13814,13799,23685,9,9,4,5,0.5556,0.1111
1115952,13814,13799,23685,9,9,4,5,0.5556,0.1111
1115953,13814,13799,23685,9,9,4,5,0.5556,0.1111
1091827,2690,2666,24119,9,9,4,5,0.5556,0.1111
1155011,2690,2666,24119,9,9,4,5,0.5556,0.1111
1155012,2690,2666,24119,9,9,4,5,0.5556,0.1111
1143527,2690,2666,24119,9,9,4,5,0.5556,0.1111
1094628,16149,16176,24495,9,9,4,5,0.5556,0.1111
1094629,16149,16176,24495,9,9,4,5,0.5556,0.1111
1094693,16149,16176,24495,9,9,4,5,0.5556,0.1111
1092745,16149,16176,24495,9,9,4,5,0.5556,0.1111
1124539,25404,13391,25823,9,9,4,5,0.5556,0.1111
1124540,25404,13391,25823,9,9,4,5,0.5556,0.1111
1124102,25404,13391,25823,9,9,4,5,0.5556,0.1111
1124104,25404,13391,25823,9,9,4,5,0.5556,0.1111
1143826,453917,536366,26487,9,9,4,5,0.5556,0.1111
1129081,453917,536366,26487,9,9,4,5,0.5556,0.1111
1232986,453917,536366,26487,9,9,4,5,0.5556,0.1111
1232985,453917,536366,26487,9,9,4,5,0.5556,0.1111
1100274,16962,17015,26574,9,9,3,4,0.4444,0.1111
1100288,16962,17015,26574,9,9,3,4,0.4444,0.1111
1100289,16962,17015,26574,9,9,3,4,0.4444,0.1111
1101944,16128,16124,27064,9,9,4,5,0.5556,0.1111
1101945,16128,16124,27064,9,9,4,5,0.5556,0.1111
1130786,16128,16124,27064,9,9,4,5,0.5556,0.1111
1101869,16128,16124,27064,9,9,4,5,0.5556,0.1111
1110640,18113,18123,29209,9,9,3,4,0.4444,0.1111
1110641,18113,18123,29209,9,9,3,4,0.4444,0.1111
1110642,18113,18123,29209,9,9,3,4,0.4444,0.1111
1122521,989,986,31730,9,9,4,5,0.5556,0.1111
1122522,989,986,31730,9,9,4,5,0.5556,0.1111
1122523,989,986,31730,9,9,4,5,0.5556,0.1111
1122524,989,986,31730,9,9,4,5,0.5556,0.1111
1122089,1777,1812,31909,9,9,4,5,0.5556,0.1111
1207093,1777,1812,31909,9,9,4,5,0.5556,0.1111
1207096,1777,1812,31909,9,9,4,5,0.5556,0.1111
1122885,1777,1812,31909,9,9,4,5,0.5556,0.1111
1197299,25146,25105,31921,9,9,4,5,0.5556,0.1111
1197298,25146,25105,31921,9,9,4,5,0.5556,0.1111
1197301,25146,25105,31921,9,9,4,5,0.5556,0.1111
1122343,25146,25105,31921,9,9,4,5,0.5556,0.1111
1207157,20102,1398,32154,9,9,4,5,0.5556,0.1111
1210810,20102,1398,32154,9,9,4,5,0.5556,0.1111
1122883,20102,1398,32154,9,9,4,5,0.5556,0.1111
1207176,20102,1398,32154,9,9,4,5,0.5556,0.1111
1124729,1682,20215,32659,9,9,4,5,0.5556,0.1111
1124732,1682,20215,32659,9,9,4,5,0.5556,0.1111
1127125,1682,20215,32659,9,9,4,5,0.5556,0.1111
1127126,1682,20215,32659,9,9,4,5,0.5556,0.1111
1274248,4589,98527,33996,9,9,4,5,0.5556,0.1111
1128419,4589,98527,33996,9,9,4,5,0.5556,0.1111
1270610,4589,98527,33996,9,9,4,5,0.5556,0.1111
1267267,4589,98527,33996,9,9,4,5,0.5556,0.1111
1145637,2850,2849,34067,9,9,4,5,0.5556,0.1111
1145513,2850,2849,34067,9,9,4,5,0.5556,0.1111
1145687,2850,2849,34067,9,9,4,5,0.5556,0.1111
1145689,2850,2849,34067,9,9,4,5,0.5556,0.1111
1150566,2648,2628,34203,9,9,4,5,0.5556,0.1111
1150573,2648,2628,34203,9,9,4,5,0.5556,0.1111
1147175,2648,2628,34203,9,9,4,5,0.5556,0.1111
1147176,2648,2628,34203,9,9,4,5,0.5556,0.1111
1129079,24831,12084,34363,9,9,4,5,0.5556,0.1111
1200004,24831,12084,34363,9,9,4,5,0.5556,0.1111
1200012,24831,12084,34363,9,9,4,5,0.5556,0.1111
1201830,24831,12084,34363,9,9,4,5,0.5556,0.1111
1130751,7887,22941,34424,9,9,4,5,0.5556,0.1111
1297923,7887,22941,34424,9,9,4,5,0.5556,0.1111
1131229,7887,22941,34424,9,9,4,5,0.5556,0.1111
1306190,7887,22941,34424,9,9,4,5,0.5556,0.1111
1302426,6637,6591,34501,9,9,4,5,0.5556,0.1111
1302428,6637,6591,34501,9,9,4,5,0.5556,0.1111
1302429,6637,6591,34501,9,9,4,5,0.5556,0.1111
1137541,6637,6591,34501,9,9,4,5,0.5556,0.1111
1311524,264965,264966,34992,9,9,4,5,0.5556,0.1111
1311338,264965,264966,34992,9,9,4,5,0.5556,0.1111
1311340,264965,264966,34992,9,9,4,5,0.5556,0.1111
1311534,264965,264966,34992,9,9,4,5,0.5556,0.1111
1136100,192008,26065,36367,9,9,3,4,0.4444,0.1111
1247642,192008,26065,36367,9,9,3,4,0.4444,0.1111
1146559,192008,26065,36367,9,9,3,4,0.4444,0.1111
1267689,9972,23946,36864,9,9,3,4,0.4444,0.1111
1267733,9972,23946,36864,9,9,3,4,0.4444,0.1111
1267736,9972,23946,36864,9,9,3,4,0.4444,0.1111
1309463,9065,9036,36917,9,9,4,5,0.5556,0.1111
1309466,9065,9036,36917,9,9,4,5,0.5556,0.1111
1137887,9065,9036,36917,9,9,4,5,0.5556,0.1111
1309462,9065,9036,36917,9,9,4,5,0.5556,0.1111
1147802,2830,2754,37686,9,9,3,4,0.4444,0.1111
1147804,2830,2754,37686,9,9,3,4,0.4444,0.1111
1144223,2830,2754,37686,9,9,3,4,0.4444,0.1111
1202999,18820,18831,43730,9,9,3,4,0.4444,0.1111
1203000,18820,18831,43730,9,9,3,4,0.4444,0.1111
1203001,18820,18831,43730,9,9,3,4,0.4444,0.1111
1203511,11787,24694,44924,9,9,4,5,0.5556,0.1111
1175200,11787,24694,44924,9,9,4,5,0.5556,0.1111
1179697,11787,24694,44924,9,9,4,5,0.5556,0.1111
1179698,11787,24694,44924,9,9,4,5,0.5556,0.1111
1198036,12426,25025,49816,9,9,4,5,0.5556,0.1111
1200549,12426,25025,49816,9,9,4,5,0.5556,0.1111
1202041,12426,25025,49816,9,9,4,5,0.5556,0.1111
1200332,12426,25025,49816,9,9,4,5,0.5556,0.1111
1222270,12820,12903,50328,9,9,4,5,0.5556,0.1111
1222436,12820,12903,50328,9,9,4,5,0.5556,0.1111
1222437,12820,12903,50328,9,9,4,5,0.5556,0.1111
1222281,12820,12903,50328,9,9,4,5,0.5556,0.1111
1270456,9662,9575,50425,9,9,1,2,0.2222,0.1111
1229101,12618,12517,50657,9,9,1,2,0.2222,0.1111
1229100,12591,12517,50657,9,9,1,2,0.2222,0.1111
1229258,12597,12517,50657,9,9,1,2,0.2222,0.1111
1225838,8566,8560,54857,9,9,4,5,0.5556,0.1111
1225839,8566,8560,54857,9,9,4,5,0.5556,0.1111
1228529,8566,8560,54857,9,9,4,5,0.5556,0.1111
1222871,8566,8560,54857,9,9,4,5,0.5556,0.1111
1269847,23856,23879,58293,9,9,4,5,0.5556,0.1111
1269848,23856,23879,58293,9,9,4,5,0.5556,0.1111
1269849,23856,23879,58293,9,9,4,5,0.5556,0.1111
1275716,23856,23879,58293,9,9,4,5,0.5556,0.1111
1280917,21312,3338,58814,9,9,1,2,0.2222,0.1111
1280918,161276,3338,58814,9,9,1,2,0.2222,0.1111
1297781,15258,3338,58814,9,9,1,2,0.2222,0.1111
1272199,161275,3338,58814,9,9,1,2,0.2222,0.1111
1272200,190087,3338,58814,9,9,1,2,0.2222,0.1111
1272979,2269,14093,58948,9,9,4,5,0.5556,0.1111
1272981,2269,14093,58948,9,9,4,5,0.5556,0.1111
1272982,2269,14093,58948,9,9,4,5,0.5556,0.1111
1280368,2269,14093,58948,9,9,4,5,0.5556,0.1111
1273055,14001,14000,58968,9,9,4,5,0.5556,0.1111
1273056,14001,14000,58968,9,9,4,5,0.5556,0.1111
1273057,14001,14000,58968,9,9,4,5,0.5556,0.1111
1273058,14001,14000,58968,9,9,4,5,0.5556,0.1111
1288087,9759,9828,62376,9,9,4,5,0.5556,0.1111
1288088,9759,9828,62376,9,9,4,5,0.5556,0.1111
1288089,9759,9828,62376,9,9,4,5,0.5556,0.1111
1288090,9759,9828,62376,9,9,4,5,0.5556,0.1111
1288611,22703,7278,62484,9,9,3,4,0.4444,0.1111
1288613,22703,7278,62484,9,9,3,4,0.4444,0.1111
1288614,22703,7278,62484,9,9,3,4,0.4444,0.1111
1305470,9063,9042,63619,9,9,4,5,0.5556,0.1111
1305472,9063,9042,63619,9,9,4,5,0.5556,0.1111
1305473,9063,9042,63619,9,9,4,5,0.5556,0.1111
1300089,9063,9042,63619,9,9,4,5,0.5556,0.1111
1301074,22286,22270,63914,9,9,4,5,0.5556,0.1111
1301075,22286,22270,63914,9,9,4,5,0.5556,0.1111
1301435,22286,22270,63914,9,9,4,5,0.5556,0.1111
1301436,22286,22270,63914,9,9,4,5,0.5556,0.1111
1309142,8772,8743,65727,9,9,4,5,0.5556,0.1111
1309143,8772,8743,65727,9,9,4,5,0.5556,0.1111
1309104,8772,8743,65727,9,9,4,5,0.5556,0.1111
1309105,8772,8743,65727,9,9,4,5,0.5556,0.1111
1311006,6025,6031,65893,9,9,4,5,0.5556,0.1111
1311013,6025,6031,65893,9,9,4,5,0.5556,0.1111
1310992,6025,6031,65893,9,9,4,5,0.5556,0.1111
1310993,6025,6031,65893,9,9,4,5,0.5556,0.1111
1180526,13032,13071,18955,46,46,12,17,0.3696,0.1087
1175520,13032,13071,18955,46,46,12,17,0.3696,0.1087
1175522,13032,13071,18955,46,46,12,17,0.3696,0.1087
1175521,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180552,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180474,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180475,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180476,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180477,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180478,13032,13071,18955,46,46,12,17,0.3696,0.1087
1073208,13032,13071,18955,46,46,12,17,0.3696,0.1087
1180479,13032,13071,18955,46,46,12,17,0.3696,0.1087
1175302,25090,25117,34248,29,28,1,4,0.1429,0.1071
1195377,12655,25117,34248,29,28,1,4,0.1429,0.1071
1188415,297925,297924,36582,28,28,5,8,0.2857,0.1071
1188416,297925,297924,36582,28,28,5,8,0.2857,0.1071
1185623,297925,297924,36582,28,28,5,8,0.2857,0.1071
1186393,297925,297924,36582,28,28,5,8,0.2857,0.1071
1185532,297925,297924,36582,28,28,5,8,0.2857,0.1071
1138026,6902,7037,36966,28,28,3,6,0.2143,0.1071
1301912,7008,7037,36966,28,28,3,6,0.2143,0.1071
1303299,7008,7037,36966,28,28,3,6,0.2143,0.1071
1303300,7008,7037,36966,28,28,3,6,0.2143,0.1071
1302360,6902,7037,36966,28,28,3,6,0.2143,0.1071
1137963,6902,7037,36966,28,28,3,6,0.2143,0.1071
1136234,57563,344366,5522,47,47,1,6,0.1277,0.1064
1206758,190405,344366,5522,47,47,1,6,0.1277,0.1064
1136959,25613,25601,1278,19,19,4,6,0.3158,0.1053
1002683,25593,25601,1278,19,19,4,6,0.3158,0.1053
1115244,25590,25601,1278,19,19,4,6,0.3158,0.1053
1115245,25590,25601,1278,19,19,4,6,0.3158,0.1053
1115246,25590,25601,1278,19,19,4,6,0.3158,0.1053
1115247,25590,25601,1278,19,19,4,6,0.3158,0.1053
1111117,25613,25601,1278,19,19,4,6,0.3158,0.1053
1111119,25613,25601,1278,19,19,4,6,0.3158,0.1053
1111122,25613,25601,1278,19,19,4,6,0.3158,0.1053
1112683,25593,25601,1278,19,19,4,6,0.3158,0.1053
1115277,25593,25601,1278,19,19,4,6,0.3158,0.1053
1115278,25593,25601,1278,19,19,4,6,0.3158,0.1053
1232469,415420,415424,17662,22,19,3,5,0.2632,0.1053
1118887,415420,415424,17662,22,19,3,5,0.2632,0.1053
1209137,415420,415424,17662,22,19,3,5,0.2632,0.1053
1169129,15083,26024,19084,19,19,7,9,0.4737,0.1053
1169130,15083,26024,19084,19,19,7,9,0.4737,0.1053
1169131,15083,26024,19084,19,19,7,9,0.4737,0.1053
1072996,15083,26024,19084,19,19,7,9,0.4737,0.1053
1190126,15083,26024,19084,19,19,7,9,0.4737,0.1053
1190127,15083,26024,19084,19,19,7,9,0.4737,0.1053
1190128,15083,26024,19084,19,19,7,9,0.4737,0.1053
1225014,9202,9000,35986,19,19,5,7,0.3684,0.1053
1270939,9202,9000,35986,19,19,5,7,0.3684,0.1053
1270940,9202,9000,35986,19,19,5,7,0.3684,0.1053
1270941,9202,9000,35986,19,19,5,7,0.3684,0.1053
1270942,9202,9000,35986,19,19,5,7,0.3684,0.1053
1073095,216319,216321,13987,48,48,6,11,0.2292,0.1042
1073097,216319,216321,13987,48,48,6,11,0.2292,0.1042
1073098,216319,216321,13987,48,48,6,11,0.2292,0.1042
1053215,216325,216321,13987,48,48,6,11,0.2292,0.1042
1053216,216325,216321,13987,48,48,6,11,0.2292,0.1042
1108565,216320,216321,13987,48,48,6,11,0.2292,0.1042
1053237,216319,216321,13987,48,48,6,11,0.2292,0.1042
1053238,216319,216321,13987,48,48,6,11,0.2292,0.1042
1053239,216319,216321,13987,48,48,6,11,0.2292,0.1042
1072866,216320,216321,13987,48,48,6,11,0.2292,0.1042
1072867,216320,216321,13987,48,48,6,11,0.2292,0.1042
1072868,216320,216321,13987,48,48,6,11,0.2292,0.1042
1099102,216325,216321,13987,48,48,6,11,0.2292,0.1042
1053161,216325,216321,13987,48,48,6,11,0.2292,0.1042
1053162,216325,216321,13987,48,48,6,11,0.2292,0.1042
1053164,216325,216321,13987,48,48,6,11,0.2292,0.1042
1108338,216320,216321,13987,48,48,6,11,0.2292,0.1042
1108336,216320,216321,13987,48,48,6,11,0.2292,0.1042
1202051,18515,18523,23616,29,29,2,5,0.1724,0.1034
1202050,18515,18523,23616,29,29,2,5,0.1724,0.1034
1229562,23062,23051,50509,59,59,12,18,0.3051,0.1017
1229563,23062,23051,50509,59,59,12,18,0.3051,0.1017
1229564,23062,23051,50509,59,59,12,18,0.3051,0.1017
1229079,23062,23051,50509,59,59,12,18,0.3051,0.1017
1266089,23062,23051,50509,59,59,12,18,0.3051,0.1017
1216892,23062,23051,50509,59,59,12,18,0.3051,0.1017
1228722,23062,23051,50509,59,59,12,18,0.3051,0.1017
1228724,23062,23051,50509,59,59,12,18,0.3051,0.1017
1228725,23062,23051,50509,59,59,12,18,0.3051,0.1017
1228723,23062,23051,50509,59,59,12,18,0.3051,0.1017
1229512,23062,23051,50509,59,59,12,18,0.3051,0.1017
1229511,23062,23051,50509,59,59,12,18,0.3051,0.1017
1181097,16277,16169,33273,30,30,2,5,0.1667,0.1
1181098,16277,16169,33273,30,30,2,5,0.1667,0.1
1281355,17700,17668,59721,30,30,4,7,0.2333,0.1
1281401,17700,17668,59721,30,30,4,7,0.2333,0.1
1281403,17700,17668,59721,30,30,4,7,0.2333,0.1
1281404,17700,17668,59721,30,30,4,7,0.2333,0.1
1022940,303360,303363,1320,20,20,9,11,0.55,0.1
1022941,303360,303363,1320,20,20,9,11,0.55,0.1
1022944,303360,303363,1320,20,20,9,11,0.55,0.1
1022881,303360,303363,1320,20,20,9,11,0.55,0.1
1022884,303360,303363,1320,20,20,9,11,0.55,0.1
1022885,303360,303363,1320,20,20,9,11,0.55,0.1
1011157,303360,303363,1320,20,20,9,11,0.55,0.1
1011158,303360,303363,1320,20,20,9,11,0.55,0.1
1011159,303360,303363,1320,20,20,9,11,0.55,0.1
1191054,19168,27317,24322,20,20,5,7,0.35,0.1
1191055,19168,27317,24322,20,20,5,7,0.35,0.1
1191056,19168,27317,24322,20,20,5,7,0.35,0.1
1188360,19168,27317,24322,20,20,5,7,0.35,0.1
1191068,19168,27317,24322,20,20,5,7,0.35,0.1
1273563,10396,24055,31305,20,20,4,6,0.3,0.1
1273716,24147,24055,31305,20,20,4,6,0.3,0.1
1273717,10396,24055,31305,20,20,4,6,0.3,0.1
1273718,10396,24055,31305,20,20,4,6,0.3,0.1
1118776,24147,24055,31305,20,20,4,6,0.3,0.1
1135251,24147,24055,31305,20,20,4,6,0.3,0.1
1289541,24147,24055,31305,20,20,4,6,0.3,0.1
1289542,10396,24055,31305,20,20,4,6,0.3,0.1
1176434,13747,13752,33227,20,20,1,3,0.15,0.1
1126776,25541,13752,33227,20,20,1,3,0.15,0.1
1206451,13717,13752,33227,20,20,1,3,0.15,0.1
1280213,79003,79004,36953,20,20,4,6,0.3,0.1
1280214,79003,79004,36953,20,20,4,6,0.3,0.1
1280215,79003,79004,36953,20,20,4,6,0.3,0.1
1280216,79003,79004,36953,20,20,4,6,0.3,0.1
1201739,280965,280966,40312,20,20,9,11,0.55,0.1
1217097,280965,280966,40312,20,20,9,11,0.55,0.1
1217098,280965,280966,40312,20,20,9,11,0.55,0.1
1218140,280965,280966,40312,20,20,9,11,0.55,0.1
1218142,280965,280966,40312,20,20,9,11,0.55,0.1
1217160,280965,280966,40312,20,20,9,11,0.55,0.1
1217161,280965,280966,40312,20,20,9,11,0.55,0.1
1217168,280965,280966,40312,20,20,9,11,0.55,0.1
1217076,280965,280966,40312,20,20,9,11,0.55,0.1
1119620,537135,537131,5045,10,10,3,4,0.4,0.1
1097338,537135,537131,5045,10,10,3,4,0.4,0.1
1119570,537135,537131,5045,10,10,3,4,0.4,0.1
1167124,108153,108152,5166,10,10,2,3,0.3,0.1
1167127,108153,108152,5166,10,10,2,3,0.3,0.1
1185606,108148,108152,5166,10,10,2,3,0.3,0.1
1185608,108148,108152,5166,10,10,2,3,0.3,0.1
1048906,344271,350006,8428,10,10,4,5,0.5,0.1
1028963,344271,350006,8428,10,10,4,5,0.5,0.1
1028965,344271,350006,8428,10,10,4,5,0.5,0.1
1039663,344271,350006,8428,10,10,4,5,0.5,0.1
1038468,171205,336639,8756,10,10,3,4,0.4,0.1
1047211,171201,336639,8756,10,10,3,4,0.4,0.1
1047212,171201,336639,8756,10,10,3,4,0.4,0.1
1038521,171205,336639,8756,10,10,3,4,0.4,0.1
1038522,171205,336639,8756,10,10,3,4,0.4,0.1
1047214,171201,336639,8756,10,10,3,4,0.4,0.1
1041383,126385,126384,11980,10,10,3,4,0.4,0.1
1041384,126385,126384,11980,10,10,3,4,0.4,0.1
1041385,126385,126384,11980,10,10,3,4,0.4,0.1
1041363,126383,126384,11980,10,10,3,4,0.4,0.1
1041335,126383,126384,11980,10,10,3,4,0.4,0.1
1041336,126383,126384,11980,10,10,3,4,0.4,0.1
1186902,4317,4348,12461,10,10,4,5,0.5,0.1
1184533,4317,4348,12461,10,10,4,5,0.5,0.1
1184733,4317,4348,12461,10,10,4,5,0.5,0.1
1187823,4317,4348,12461,10,10,4,5,0.5,0.1
1229693,11253,11259,15565,10,10,4,5,0.5,0.1
1229696,11253,11259,15565,10,10,4,5,0.5,0.1
1198086,11253,11259,15565,10,10,4,5,0.5,0.1
1198087,11253,11259,15565,10,10,4,5,0.5,0.1
1075240,35494,35490,18641,10,10,4,5,0.5,0.1
1075241,35494,35490,18641,10,10,4,5,0.5,0.1
1075242,35494,35490,18641,10,10,4,5,0.5,0.1
1075243,35494,35490,18641,10,10,4,5,0.5,0.1
1113447,15424,15397,21190,10,10,3,4,0.4,0.1
1081867,15424,15397,21190,10,10,3,4,0.4,0.1
1105979,15424,15397,21190,10,10,3,4,0.4,0.1
1113461,15465,15397,21190,10,10,3,4,0.4,0.1
1113462,15465,15397,21190,10,10,3,4,0.4,0.1
1082565,15465,15397,21190,10,10,3,4,0.4,0.1
1110535,16963,16962,26590,10,10,4,5,0.5,0.1
1110538,16963,16962,26590,10,10,4,5,0.5,0.1
1110616,16963,16962,26590,10,10,4,5,0.5,0.1
1110619,16963,16962,26590,10,10,4,5,0.5,0.1
1163462,13406,13418,30391,10,10,4,5,0.5,0.1
1150191,13406,13418,30391,10,10,4,5,0.5,0.1
1114769,13406,13418,30391,10,10,4,5,0.5,0.1
1114770,13406,13418,30391,10,10,4,5,0.5,0.1
1201831,24799,24801,33853,10,10,1,2,0.2,0.1
1201069,11906,24801,33853,10,10,1,2,0.2,0.1
1200013,11880,24801,33853,10,10,1,2,0.2,0.1
1200011,11876,24801,33853,10,10,1,2,0.2,0.1
1201790,11900,24801,33853,10,10,1,2,0.2,0.1
1201791,11898,24801,33853,10,10,1,2,0.2,0.1
1201792,11895,24801,33853,10,10,1,2,0.2,0.1
1136896,24775,24801,33853,10,10,1,2,0.2,0.1
1199423,9661,9660,34150,10,10,4,5,0.5,0.1
1199426,9661,9660,34150,10,10,4,5,0.5,0.1
1128665,9661,9660,34150,10,10,4,5,0.5,0.1
1199429,9661,9660,34150,10,10,4,5,0.5,0.1
1186285,53404,53403,35123,10,10,4,5,0.5,0.1
1191210,53404,53403,35123,10,10,4,5,0.5,0.1
1190933,53404,53403,35123,10,10,4,5,0.5,0.1
1220392,53404,53403,35123,10,10,4,5,0.5,0.1
1218628,24742,24760,44114,10,10,4,5,0.5,0.1
1209222,24742,24760,44114,10,10,4,5,0.5,0.1
