BADGE,OLD_CLUSTER_SIZE,NEW_CLUSTER_SIZE,GAINED_PEERS,LOST_PEERS,JACCARD_PEERS
1061769,5,6,1,0,0.8
1061770,12,7,0,5,0.5455
1061771,12,7,0,5,0.5455
1061772,12,7,0,5,0.5455
1061773,12,2,0,10,0.0909
1061774,2,5,3,0,0.25
1061776,5,6,1,0,0.8
1061777,2,5,3,0,0.25
1061778,1,5,4,0,0.0
1061779,2,5,3,0,0.25
1061782,13,13,1,1,0.8462
1061783,13,13,1,1,0.8462
1061784,1,13,12,0,0.0
1061785,13,13,1,1,0.8462
1061787,7,8,1,0,0.8571
1061788,12,11,0,1,0.9091
1061789,2,7,5,0,0.1667
1061790,7,8,1,0,0.8571
1061791,5,7,2,0,0.6667
1061792,7,8,1,0,0.8571
1061793,5,7,2,0,0.6667
1061795,13,13,1,1,0.8462
1061796,13,13,1,1,0.8462
1061797,13,1,0,12,0.0
1061798,13,13,1,1,0.8462
1061799,13,13,1,1,0.8462
1061800,13,13,1,1,0.8462
1061801,13,13,1,1,0.8462
1061803,9,10,1,0,0.8889
1061804,9,10,1,0,0.8889
1061805,9,10,1,0,0.8889
1061806,6,8,2,0,0.7143
1061807,6,8,2,0,0.7143
1061808,5,9,4,0,0.5
1061811,2,2,1,1,0.0
1061812,10,12,3,1,0.6667
1061813,3,2,0,1,0.5
1061816,12,11,0,1,0.9091
1061817,12,11,0,1,0.9091
1061818,8,7,2,3,0.4444
1061819,8,2,0,6,0.1429
1061820,8,2,0,6,0.1429
1061822,5,6,1,0,0.8
1061823,5,6,1,0,0.8
1061825,5,6,1,0,0.8
1061827,7,8,1,0,0.8571
1061832,13,13,1,1,0.8462
1061833,13,13,1,1,0.8462
1061834,8,7,2,3,0.4444
1061835,8,1,0,7,0.0
1061836,8,7,2,3,0.4444
1061837,8,7,2,3,0.4444
1061838,1,7,6,0,0.0
1061839,1,7,6,0,0.0
1061840,5,7,2,0,0.6667
1061841,5,7,2,0,0.6667
1061842,1,7,6,0,0.0
1061845,2,7,5,0,0.1667
1061847,12,9,2,5,0.4615
1061848,2,3,1,0,0.5
1061849,12,9,2,5,0.4615
1061852,31,8,0,23,0.2333
1061854,1,8,7,0,0.0
1061855,6,8,2,0,0.7143
1061857,6,8,2,0,0.7143
1061858,1,3,2,0,0.0
1061859,1,3,2,0,0.0
1061862,16,12,0,4,0.7333
1061863,16,12,0,4,0.7333
1061864,16,12,0,4,0.7333
1061865,16,1,0,15,0.0
1061874,10,13,10,7,0.1053
1061882,1,8,7,0,0.0
1061883,5,8,3,0,0.5714
1061884,5,8,3,0,0.5714
1061885,5,8,3,0,0.5714
1061890,6,7,1,0,0.8333
1061891,7,6,0,1,0.8333
1061893,1,7,6,0,0.0
1061894,1,4,3,0,0.0
1061895,3,4,1,0,0.6667
1061896,3,4,1,0,0.6667
1061897,3,4,1,0,0.6667
1061898,5,8,3,0,0.5714
1061902,7,8,1,0,0.8571
1061903,1,8,7,0,0.0
1061904,7,8,1,0,0.8571
1061905,7,8,1,0,0.8571
1061914,43,3,1,41,0.0233
1061915,43,13,4,34,0.1739
1061916,43,13,12,42,0.0
1061917,14,10,1,5,0.5714
1061918,43,2,0,41,0.0238
1061919,10,13,10,7,0.1053
1061920,43,13,4,34,0.1739
1061921,43,13,4,34,0.1739
1061924,12,11,0,1,0.9091
1061926,9,13,6,2,0.4286
1061927,9,13,6,2,0.4286
1061928,9,1,0,8,0.0
1061931,6,7,1,0,0.8333
1061932,6,7,1,0,0.8333
1061933,6,7,1,0,0.8333
1061934,7,6,0,1,0.8333
1061935,6,7,1,0,0.8333
1061936,7,6,0,1,0.8333
1061937,7,1,0,6,0.0
1061938,10,13,9,6,0.1667
1061939,1,13,12,0,0.0
1061940,10,13,9,6,0.1667
1061941,1,2,1,0,0.0
1061944,43,13,4,34,0.1739
1061945,14,5,0,9,0.3077
1061954,14,5,0,9,0.3077
1061955,14,5,0,9,0.3077
1061956,14,10,1,5,0.5714
1061957,14,5,0,9,0.3077
1061958,7,6,0,1,0.8333
1061959,7,6,0,1,0.8333
1061960,7,6,0,1,0.8333
1061966,9,9,1,1,0.7778
1061967,9,9,1,1,0.7778
1061968,20,21,1,0,0.95
1061971,9,9,1,1,0.7778
1061972,9,9,1,1,0.7778
1061973,9,9,1,1,0.7778
1061978,6,9,3,0,0.625
1061983,1,5,4,0,0.0
1061984,3,5,2,0,0.5
1061986,6,9,3,0,0.625
1061987,6,9,3,0,0.625
1061988,1,9,8,0,0.0
1061996,4,9,5,0,0.375
1062018,16,7,1,10,0.3125
1062019,16,7,1,10,0.3125
1062020,16,7,1,10,0.3125
1062021,16,7,1,10,0.3125
1062022,1,5,4,0,0.0
1062023,16,7,1,10,0.3125
1062024,16,7,1,10,0.3125
1062029,7,13,6,0,0.5
1062034,7,9,2,0,0.75
1062037,7,9,2,0,0.75
1062038,7,9,2,0,0.75
1062039,1,9,8,0,0.0
1062040,7,9,2,0,0.75
1062041,1,9,8,0,0.0
1062042,2,9,7,0,0.125
1062043,6,9,3,0,0.625
1062044,6,9,3,0,0.625
1062045,6,9,3,0,0.625
1062046,34,4,0,30,0.0909
1062047,34,4,0,30,0.0909
1062048,34,4,0,30,0.0909
1062049,34,4,0,30,0.0909
1062060,6,7,1,0,0.8333
1062062,6,7,1,0,0.8333
1062063,6,7,1,0,0.8333
1062064,7,8,1,0,0.8571
1062065,6,7,1,0,0.8333
1062070,8,6,0,2,0.7143
1062072,8,6,0,2,0.7143
1062078,8,6,0,2,0.7143
1062079,8,6,0,2,0.7143
1062080,8,1,0,7,0.0
1062081,8,6,0,2,0.7143
1062082,7,8,1,0,0.8571
1062083,1,8,7,0,0.0
1062084,7,8,1,0,0.8571
1062085,7,8,1,0,0.8571
1062086,7,8,1,0,0.8571
1062087,7,3,1,5,0.1429
1062088,3,3,2,2,0.0
1062090,18,8,1,11,0.3333
1062091,18,8,1,11,0.3333
1062092,18,8,1,11,0.3333
1062093,18,8,1,11,0.3333
1062095,6,7,1,0,0.8333
1062096,2,8,6,0,0.1429
1062097,9,8,2,3,0.5
1062099,6,7,1,0,0.8333
1062100,9,8,2,3,0.5
1062106,5,25,20,0,0.1667
1062107,2,12,10,0,0.0909
1062109,5,25,20,0,0.1667
1062110,1,3,2,0,0.0
1062111,7,6,3,4,0.2222
1062112,7,3,2,6,0.0
1062113,3,3,2,2,0.0
1062114,17,4,0,13,0.1875
1062115,1,8,7,0,0.0
1062116,17,12,2,7,0.5
1062117,17,1,0,16,0.0
1062120,17,12,2,7,0.5
1062121,17,12,2,7,0.5
1062122,9,8,2,3,0.5
1062124,2,8,6,0,0.1429
1062127,20,6,3,17,0.0909
1062128,20,25,16,11,0.2286
1062129,20,6,3,17,0.0909
1062130,20,25,16,11,0.2286
1062131,5,25,20,0,0.1667
1062132,3,6,4,1,0.1667
1062134,18,8,3,13,0.2
1062135,1,15,14,0,0.0
1062136,17,12,2,7,0.5
1062137,1,2,1,0,0.0
1062138,1,7,6,0,0.0
1062139,1,7,6,0,0.0
1062140,6,7,1,0,0.8333
1062141,6,7,1,0,0.8333
1062142,10,13,9,6,0.1667
1062143,9,13,6,2,0.4286
1062144,1,2,1,0,0.0
1062145,9,13,6,2,0.4286
1062152,18,8,1,11,0.3333
1062154,12,12,3,3,0.5714
1062155,12,1,0,11,0.0
1062156,2,1,0,1,0.0
1062157,1,12,11,0,0.0
1062164,34,7,1,28,0.1471
1062166,6,7,1,0,0.8333
1062167,7,6,0,1,0.8333
1062169,7,6,0,1,0.8333
1062176,7,1,0,6,0.0
1062178,9,11,2,0,0.8
1062179,21,13,4,12,0.3333
1062180,16,5,0,11,0.2667
1062181,6,7,1,0,0.8333
1062189,1,10,9,0,0.0
1062194,3,4,1,0,0.6667
1062195,1,4,3,0,0.0
1062196,3,4,1,0,0.6667
1062197,3,4,1,0,0.6667
1062198,6,7,1,0,0.8333
1062199,7,6,0,1,0.8333
1062200,7,6,0,1,0.8333
1062201,6,7,1,0,0.8333
1062206,12,7,0,5,0.5455
1062207,12,7,0,5,0.5455
1062208,12,7,0,5,0.5455
1062209,12,7,0,5,0.5455
1062210,4,7,3,0,0.5
1062211,6,7,1,0,0.8333
1062212,4,7,3,0,0.5
1062213,1,4,3,0,0.0
1062214,7,6,0,1,0.8333
1062215,7,1,0,6,0.0
1062217,7,8,1,0,0.8571
1062219,12,1,0,11,0.0
1062220,12,12,3,3,0.5714
1062222,12,12,3,3,0.5714
1062223,12,12,3,3,0.5714
1062224,12,12,3,3,0.5714
1062225,12,12,3,3,0.5714
1062227,1,7,6,0,0.0
1062228,6,7,1,0,0.8333
1062229,6,7,1,0,0.8333
1062234,9,10,1,0,0.8889
1062237,9,10,1,0,0.8889
1062241,9,10,1,0,0.8889
1062242,12,7,0,5,0.5455
1062243,12,7,0,5,0.5455
1062245,12,7,0,5,0.5455
1062246,53,7,0,46,0.1154
1062247,7,8,1,0,0.8571
1062248,53,7,0,46,0.1154
1062249,53,7,0,46,0.1154
1062250,1,5,4,0,0.0
1062251,20,11,2,11,0.381
1062252,20,11,2,11,0.381
1062253,20,11,2,11,0.381
1062254,20,5,1,16,0.15
1062255,20,2,1,19,0.0
1062256,20,5,1,16,0.15
1062257,2,11,10,1,0.0
1062258,7,15,8,0,0.4286
1062259,2,15,14,1,0.0
1062260,4,15,14,3,0.0
1062261,20,15,13,18,0.0312
1062262,20,5,1,16,0.15
1062263,20,11,2,11,0.381
1062264,20,11,2,11,0.381
1062265,2,2,1,1,0.0
1062266,20,5,1,16,0.15
1062267,2,1,0,1,0.0
1062268,7,15,8,0,0.4286
1062269,7,15,8,0,0.4286
1062271,2,1,0,1,0.0
1062272,7,15,8,0,0.4286
1062273,1,2,1,0,0.0
1062274,10,10,2,2,0.6364
1062275,10,10,2,2,0.6364
1062276,10,10,2,2,0.6364
1062277,10,10,2,2,0.6364
1062279,10,10,2,2,0.6364
1062280,10,10,2,2,0.6364
1062281,10,1,0,9,0.0
1062282,8,6,0,2,0.7143
1062284,8,6,0,2,0.7143
1062285,8,1,0,7,0.0
1062286,8,1,0,7,0.0
1062288,8,6,0,2,0.7143
1062289,8,6,0,2,0.7143
1062291,8,6,0,2,0.7143
1062292,12,11,1,2,0.75
1062293,12,11,1,2,0.75
1062294,10,10,2,2,0.6364
1062295,10,10,2,2,0.6364
1062296,10,1,0,9,0.0
1062297,1,10,9,0,0.0
1062303,1,10,9,0,0.0
1062304,12,11,1,2,0.75
1062305,12,11,1,2,0.75
1062306,12,1,0,11,0.0
1062307,12,11,1,2,0.75
1062308,12,2,1,11,0.0
1062309,20,10,2,12,0.3333
1062311,12,11,1,2,0.75
1062313,1,2,1,0,0.0
1062314,12,11,1,2,0.75
1062315,12,11,1,2,0.75
1062316,1,11,10,0,0.0
1062317,12,11,1,2,0.75
1062318,20,10,2,12,0.3333
1062319,20,6,1,15,0.2
1062320,2,6,5,1,0.0
1062321,2,1,0,1,0.0
1062322,20,10,2,12,0.3333
1062323,20,2,1,19,0.0
1062324,20,5,2,17,0.0952
1062325,2,5,3,0,0.25
1062326,10,8,2,4,0.4545
1062327,10,8,2,4,0.4545
1062328,10,8,2,4,0.4545
1062329,3,1,0,2,0.0
1062332,2,5,3,0,0.25
1062333,20,10,2,12,0.3333
1062334,1,10,9,0,0.0
1062335,2,2,1,1,0.0
1062336,8,3,0,5,0.2857
1062337,2,10,9,1,0.0
1062338,20,10,2,12,0.3333
1062340,20,10,2,12,0.3333
1062341,20,5,2,17,0.0952
1062342,1,10,9,0,0.0
1062343,1,2,1,0,0.0
1062344,8,3,0,5,0.2857
1062346,17,8,1,10,0.3529
1062347,17,3,0,14,0.125
1062348,17,8,1,10,0.3529
1062349,17,8,1,10,0.3529
1062352,7,10,5,2,0.3636
1062360,7,8,2,1,0.625
1062361,7,8,2,1,0.625
1062362,17,3,0,14,0.125
1062363,17,8,1,10,0.3529
1062364,17,5,0,12,0.25
1062365,1,8,7,0,0.0
1062366,12,11,0,1,0.9091
1062367,12,11,0,1,0.9091
1062368,12,11,0,1,0.9091
1062369,12,11,0,1,0.9091
1062374,12,1,0,11,0.0
1062376,12,11,0,1,0.9091
1062377,12,11,0,1,0.9091
1062378,8,9,1,0,0.875
1062379,6,7,1,0,0.8333
1062380,6,7,1,0,0.8333
1062381,6,7,1,0,0.8333
1062382,7,8,1,0,0.8571
1062384,1,8,7,0,0.0
1062393,10,8,3,5,0.3333
1062394,17,8,1,10,0.3529
1062395,17,5,0,12,0.25
1062396,17,1,0,16,0.0
1062397,17,8,1,10,0.3529
1062399,14,6,0,8,0.3846
1062402,4,6,5,3,0.0
1062403,10,8,3,5,0.3333
1062405,17,8,7,16,0.0
1062406,10,8,3,5,0.3333
1062407,10,8,3,5,0.3333
1062408,10,8,3,5,0.3333
1062409,20,2,0,18,0.0526
1062410,6,7,1,0,0.8333
1062411,6,7,1,0,0.8333
1062412,1,7,6,0,0.0
1062413,6,7,1,0,0.8333
1062414,20,6,5,19,0.0
1062415,10,6,2,6,0.2727
1062416,10,6,2,6,0.2727
1062418,20,8,7,19,0.0
1062419,10,6,2,6,0.2727
1062420,4,1,0,3,0.0
1062421,10,1,0,9,0.0
1062423,4,8,7,3,0.0
1062425,10,6,2,6,0.2727
1062426,17,3,0,14,0.125
1062427,17,5,0,12,0.25
1062429,17,8,1,10,0.3529
1062430,17,5,0,12,0.25
1062432,17,1,0,16,0.0
1062433,17,5,0,12,0.25
1062435,1,11,10,0,0.0
1062436,20,11,2,11,0.381
1062437,20,11,2,11,0.381
1062438,2,2,1,1,0.0
1062439,20,11,2,11,0.381
1062440,20,11,2,11,0.381
1062441,1,2,1,0,0.0
1062444,6,7,1,0,0.8333
1062446,11,10,1,2,0.7273
1062447,11,10,1,2,0.7273
1062448,11,1,0,10,0.0
1062449,53,6,0,47,0.0962
1062450,11,10,1,2,0.7273
1062451,53,6,0,47,0.0962
1062452,53,6,0,47,0.0962
1062453,53,6,0,47,0.0962
1062454,53,8,1,46,0.1132
1062455,53,8,1,46,0.1132
1062456,53,1,0,52,0.0
1062457,53,8,1,46,0.1132
1062458,7,8,1,0,0.8571
1062461,7,8,1,0,0.8571
1062462,53,6,0,47,0.0962
1062464,53,6,0,47,0.0962
1062465,53,6,0,47,0.0962
1062466,53,6,0,47,0.0962
1062467,53,6,0,47,0.0962
1062468,11,10,1,2,0.7273
1062469,53,6,0,47,0.0962
1062470,53,8,1,46,0.1132
1062471,53,8,1,46,0.1132
1062472,1,10,9,0,0.0
1062473,1,8,7,0,0.0
1062474,7,6,0,1,0.8333
1062475,6,7,1,0,0.8333
1062476,6,7,1,0,0.8333
1062477,6,7,1,0,0.8333
1062478,53,7,0,46,0.1154
1062480,7,8,1,0,0.8571
1062481,7,8,1,0,0.8571
1062482,11,10,1,2,0.7273
1062483,11,10,1,2,0.7273
1062485,11,10,1,2,0.7273
1062490,1,8,7,0,0.0
1062491,53,6,0,47,0.0962
1062492,53,1,0,52,0.0
1062493,53,6,0,47,0.0962
1062494,34,10,0,24,0.2727
1062495,34,7,1,28,0.1471
1062496,34,7,1,28,0.1471
1062497,34,10,0,24,0.2727
1062498,34,10,0,24,0.2727
1062499,34,10,0,24,0.2727
1062500,34,10,0,24,0.2727
1062502,53,8,1,46,0.1132
1062503,53,8,1,46,0.1132
1062504,11,10,1,2,0.7273
1062505,11,10,1,2,0.7273
1062506,1,8,7,0,0.0
1062507,5,8,3,0,0.5714
1062508,1,8,7,0,0.0
1062511,53,6,0,47,0.0962
1062512,53,6,0,47,0.0962
1062513,53,6,0,47,0.0962
1062514,53,6,0,47,0.0962
1062515,53,6,0,47,0.0962
1062516,53,1,0,52,0.0
1062517,53,6,0,47,0.0962
1062518,34,7,1,28,0.1471
1062520,34,1,0,33,0.0
1062526,53,6,0,47,0.0962
1062527,53,6,0,47,0.0962
1062528,53,6,0,47,0.0962
1062529,53,6,0,47,0.0962
1062530,53,6,0,47,0.0962
1062531,53,6,0,47,0.0962
1062532,53,6,0,47,0.0962
1062533,53,6,0,47,0.0962
1062534,53,1,0,52,0.0
1062535,53,6,0,47,0.0962
1062536,53,6,0,47,0.0962
1062537,53,6,0,47,0.0962
1062538,9,12,3,0,0.7273
1062539,5,8,3,0,0.5714
1062540,5,8,3,0,0.5714
1062541,1,12,11,0,0.0
1062542,7,12,5,0,0.5455
1062543,7,12,5,0,0.5455
1062544,7,8,1,0,0.8571
1062545,7,12,5,0,0.5455
1062546,38,6,0,32,0.1351
1062547,38,1,0,37,0.0
1062549,35,7,1,29,0.1429
1062550,10,5,2,7,0.1818
1062551,10,2,1,9,0.0
1062553,3,1,0,2,0.0
1062554,9,12,3,0,0.7273
1062555,2,12,10,0,0.0909
1062556,9,12,3,0,0.7273
1062557,2,12,10,0,0.0909
1062558,7,8,1,0,0.8571
1062559,7,12,5,0,0.5455
1062560,7,12,5,0,0.5455
1062561,7,8,1,0,0.8571
1062563,8,9,1,0,0.875
1062564,1,9,8,0,0.0
1062565,8,9,1,0,0.875
1062566,10,5,2,7,0.1818
1062567,1,5,4,0,0.0
1062568,3,8,7,2,0.0
1062569,10,8,2,4,0.4545
1062574,3,8,6,1,0.125
1062577,18,8,4,14,0.1429
1062578,2,12,10,0,0.0909
1062579,1,2,1,0,0.0
1062580,18,12,5,11,0.2727
1062582,18,8,2,12,0.2632
1062583,18,8,2,12,0.2632
1062584,1,8,7,0,0.0
1062585,18,8,2,12,0.2632
1062586,5,3,0,2,0.5
1062587,2,6,4,0,0.2
1062588,2,6,4,0,0.2
1062591,1,8,7,0,0.0
1062592,7,8,1,0,0.8571
1062595,8,6,3,5,0.2
1062596,8,6,3,5,0.2
1062597,4,6,3,1,0.3333
1062598,38,6,0,32,0.1351
1062599,38,6,0,32,0.1351
1062604,9,12,3,0,0.7273
1062605,7,12,5,0,0.5455
1062607,10,3,0,7,0.2222
1062608,10,3,0,7,0.2222
1062609,10,7,1,4,0.5
1062610,18,1,0,17,0.0
1062611,18,12,5,11,0.2727
1062612,1,2,1,0,0.0
1062613,1,8,7,0,0.0
1062614,18,12,5,11,0.2727
1062615,18,12,5,11,0.2727
1062616,18,12,5,11,0.2727
1062617,1,12,11,0,0.0
1062618,9,12,3,0,0.7273
1062619,11,9,0,2,0.8
1062620,11,9,0,2,0.8
1062621,9,12,3,0,0.7273
1062622,35,7,1,29,0.1429
1062623,35,7,1,29,0.1429
1062624,1,7,6,0,0.0
1062626,9,10,2,1,0.7
1062627,10,9,1,2,0.7
1062628,18,8,2,12,0.2632
1062629,1,10,9,0,0.0
1062630,38,5,0,33,0.1081
1062632,38,5,0,33,0.1081
1062633,8,7,0,1,0.8571
1062634,12,7,0,5,0.5455
1062636,12,7,0,5,0.5455
1062637,1,2,1,0,0.0
1062640,8,9,2,1,0.6667
1062641,8,9,1,0,0.875
1062642,10,9,1,2,0.7
1062643,35,14,1,22,0.3429
1062644,1,8,7,0,0.0
1062645,5,4,0,1,0.75
1062646,7,8,1,0,0.8571
1062648,7,8,1,0,0.8571
1062650,1,15,14,0,0.0
1062651,12,7,0,5,0.5455
1062652,5,25,20,0,0.1667
1062653,1,2,1,0,0.0
1062654,9,10,1,0,0.8889
1062655,9,10,1,0,0.8889
1062656,9,10,1,0,0.8889
1062658,6,7,2,1,0.5714
1062659,18,8,4,14,0.1429
1062660,18,12,5,11,0.2727
1062661,1,12,11,0,0.0
1062662,15,7,0,8,0.4286
1062663,15,1,0,14,0.0
1062664,15,7,0,8,0.4286
1062665,15,7,0,8,0.4286
1062670,9,8,0,1,0.875
1062674,5,6,1,0,0.8
1062675,5,6,1,0,0.8
1062677,18,12,5,11,0.2727
1062678,18,8,2,12,0.2632
1062679,2,5,3,0,0.25
1062680,18,8,2,12,0.2632
1062681,2,5,3,0,0.25
1062682,16,12,0,4,0.7333
1062683,16,1,0,15,0.0
1062685,16,12,0,4,0.7333
1062686,1,8,7,0,0.0
1062687,15,8,1,8,0.4
1062688,15,8,1,8,0.4
1062689,15,7,0,8,0.4286
1062698,12,7,0,5,0.5455
1062699,12,7,0,5,0.5455
1062700,12,7,0,5,0.5455
1062701,12,7,0,5,0.5455
1062702,8,7,3,4,0.3
1062705,4,7,6,3,0.0
1062706,9,10,1,0,0.8889
1062708,1,10,9,0,0.0
1062709,9,10,1,0,0.8889
1062711,15,8,1,8,0.4
1062713,9,11,2,0,0.8
1062714,8,9,2,1,0.6667
1062715,9,8,0,1,0.875
1062717,9,8,0,1,0.875
1062719,9,10,1,0,0.8889
1062722,8,9,2,1,0.6667
1062724,1,9,8,0,0.0
1062725,9,8,0,1,0.875
1062726,10,9,1,2,0.7
1062727,14,9,3,8,0.3125
1062729,10,9,1,2,0.7
1062730,7,3,1,5,0.1429
1062731,7,3,2,6,0.0
1062732,1,3,2,0,0.0
1062733,3,3,2,2,0.0
1062734,20,15,13,18,0.0312
1062735,7,15,8,0,0.4286
1062736,7,15,8,0,0.4286
1062737,1,15,14,0,0.0
1062738,4,2,0,2,0.3333
1062739,18,6,4,16,0.0476
1062740,4,6,5,3,0.0
1062742,18,8,4,14,0.1429
1062743,3,8,6,1,0.125
1062744,1,8,7,0,0.0
1062745,3,1,0,2,0.0
1062747,18,8,4,14,0.1429
1062749,9,7,0,2,0.75
1062750,38,6,0,32,0.1351
1062751,38,5,0,33,0.1081
1062752,38,6,0,32,0.1351
1062753,38,6,0,32,0.1351
1062754,10,7,1,4,0.5
1062755,10,7,1,4,0.5
1062756,10,1,0,9,0.0
1062758,2,9,8,1,0.0
1062759,17,2,1,16,0.0
1062760,1,3,2,0,0.0
1062761,17,3,0,14,0.125
1062762,1,6,5,0,0.0
1062763,20,7,3,16,0.1364
1062764,20,25,16,11,0.2286
1062766,17,9,2,10,0.3333
1062767,17,9,2,10,0.3333
1062768,17,1,0,16,0.0
1062769,17,3,0,14,0.125
1062770,13,8,1,6,0.4615
1062771,13,3,1,11,0.0769
1062772,2,1,0,1,0.0
1062773,2,8,7,1,0.0
1062774,1,9,8,0,0.0
1062775,17,3,0,14,0.125
1062776,17,9,2,10,0.3333
1062777,17,9,2,10,0.3333
1062778,1,15,14,0,0.0
1062779,20,2,0,18,0.0526
1062780,7,15,8,0,0.4286
1062782,17,4,0,13,0.1875
1062783,17,12,2,7,0.5
1062784,17,12,2,7,0.5
1062785,17,12,2,7,0.5
1062787,9,2,1,8,0.0
1062788,1,3,2,0,0.0
1062789,1,3,2,0,0.0
1062795,21,5,0,16,0.2
1062796,21,7,0,14,0.3
1062797,21,7,0,14,0.3
1062798,8,9,1,0,0.875
1062799,8,9,1,0,0.875
1062800,8,9,1,0,0.875
1062801,13,3,1,11,0.0769
1062802,1,7,6,0,0.0
1062803,10,3,0,7,0.2222
1062804,10,7,1,4,0.5
1062805,10,7,1,4,0.5
1062806,8,1,0,7,0.0
1062807,8,6,0,2,0.7143
1062808,8,6,0,2,0.7143
1062810,13,8,1,6,0.4615
1062811,13,8,1,6,0.4615
1062812,13,8,1,6,0.4615
1062813,13,8,1,6,0.4615
1062814,8,6,0,2,0.7143
1062815,8,6,0,2,0.7143
1062816,8,6,0,2,0.7143
1062817,8,1,0,7,0.0
1062818,9,7,0,2,0.75
1062819,9,7,0,2,0.75
1062820,9,1,0,8,0.0
1062821,9,7,0,2,0.75
1062822,17,1,0,16,0.0
1062823,17,9,2,10,0.3333
1062824,17,3,0,14,0.125
1062825,2,2,1,1,0.0
1062827,8,7,1,2,0.625
1062828,8,6,0,2,0.7143
1062829,8,6,0,2,0.7143
1062830,1,13,12,0,0.0
1062831,43,1,0,42,0.0
1062832,43,13,4,34,0.1739
1062833,43,13,4,34,0.1739
1062834,43,13,4,34,0.1739
1062835,10,3,2,9,0.0
1062836,43,3,1,41,0.0233
1062837,43,2,1,42,0.0
1062838,1,2,1,0,0.0
1062839,43,2,0,41,0.0238
1062840,10,13,10,7,0.1053
1062841,43,13,4,34,0.1739
1062843,9,13,6,2,0.4286
1062845,4,2,0,2,0.3333
1062846,9,13,6,2,0.4286
1062847,9,13,6,2,0.4286
1062848,10,13,9,6,0.1667
1062849,4,2,0,2,0.3333
1062850,22,12,1,11,0.4545
1062852,22,12,1,11,0.4545
1062855,8,7,1,2,0.625
1062856,8,7,1,2,0.625
1062857,8,7,1,2,0.625
1062858,7,7,1,1,0.7143
1062859,22,12,1,11,0.4545
1062860,7,1,0,6,0.0
1062861,7,7,1,1,0.7143
1062862,7,7,1,1,0.7143
1062863,7,7,1,1,0.7143
1062864,7,7,1,1,0.7143
1062865,7,7,1,1,0.7143
1062866,22,12,1,11,0.4545
1062869,22,12,1,11,0.4545
1062870,1,12,11,0,0.0
1062871,22,12,1,11,0.4545
1062872,22,12,1,11,0.4545
1062873,7,8,5,4,0.1818
1062875,8,1,0,7,0.0
1062877,14,10,1,5,0.5714
1062879,8,10,2,0,0.7778
1062880,8,10,2,0,0.7778
1062881,8,10,2,0,0.7778
1062885,8,7,1,2,0.625
1062886,8,10,2,0,0.7778
1062887,8,10,2,0,0.7778
1062888,8,10,2,0,0.7778
1062889,8,10,2,0,0.7778
1062890,22,11,0,11,0.4762
1062891,1,7,6,0,0.0
1062892,8,2,0,6,0.1429
1062893,22,11,0,11,0.4762
1062894,22,11,0,11,0.4762
1062895,22,11,0,11,0.4762
1062896,22,11,0,11,0.4762
1062897,22,11,0,11,0.4762
1062898,7,10,3,0,0.6667
1062899,1,10,9,0,0.0
1062900,1,10,9,0,0.0
1062901,7,10,3,0,0.6667
1062907,6,10,4,0,0.5556
1062908,35,6,0,29,0.1471
1062910,6,7,1,0,0.8333
1062911,6,7,1,0,0.8333
1062912,6,7,1,0,0.8333
1062913,6,7,1,0,0.8333
1062914,7,1,0,6,0.0
1062915,5,6,1,0,0.8
1062917,7,7,1,1,0.7143
1062923,6,9,3,0,0.625
1062924,43,2,0,41,0.0238
1062926,6,9,3,0,0.625
1062927,6,9,3,0,0.625
1062928,4,2,1,3,0.0
1062930,2,3,2,1,0.0
1062931,1,4,3,0,0.0
1062932,43,7,2,38,0.0909
1062934,7,5,4,6,0.0
1062935,4,5,1,0,0.75
1062936,4,5,1,0,0.75
1062937,6,8,2,0,0.7143
1062938,43,3,1,41,0.0233
1062939,1,2,1,0,0.0
1062940,43,3,1,41,0.0233
1062941,43,4,1,40,0.0465
1062942,43,7,2,38,0.0909
1062943,1,2,1,0,0.0
1062944,1,2,1,0,0.0
1062945,1,3,2,0,0.0
1062946,7,6,3,4,0.2222
1062947,1,2,1,0,0.0
1062948,4,6,5,3,0.0
1062949,7,6,3,4,0.2222
1062951,43,6,5,42,0.0
1062952,10,6,5,9,0.0
1062955,6,8,2,0,0.7143
1062958,4,5,1,0,0.75
1062959,6,8,2,0,0.7143
1062960,4,5,1,0,0.75
1062961,6,8,2,0,0.7143
1062962,1,8,7,0,0.0
1062963,1,8,7,0,0.0
1062964,6,8,2,0,0.7143
1062965,6,8,2,0,0.7143
1062966,1,8,7,0,0.0
1062967,7,8,1,0,0.8571
1062968,7,8,1,0,0.8571
1062969,7,8,1,0,0.8571
1062970,7,8,1,0,0.8571
1062971,7,8,1,0,0.8571
1062972,7,8,1,0,0.8571
1062973,7,8,1,0,0.8571
1062974,1,8,7,0,0.0
1062976,8,8,1,1,0.75
1062978,6,8,2,0,0.7143
1062979,6,8,2,0,0.7143
1062980,7,6,0,1,0.8333
1062981,6,8,2,0,0.7143
1062985,7,6,0,1,0.8333
1062986,7,6,0,1,0.8333
1062987,7,6,0,1,0.8333
1062988,7,6,0,1,0.8333
1062989,8,9,1,0,0.875
1062990,8,8,1,1,0.75
1062991,8,8,1,1,0.75
1063000,8,8,1,1,0.75
1063001,8,1,0,7,0.0
1063002,53,5,0,48,0.0769
1063003,53,5,0,48,0.0769
1063004,53,5,0,48,0.0769
1063005,53,5,0,48,0.0769
