BADGE,OLD_CLUSTER_SIZE,NEW_CLUSTER_SIZE,GAINED_PEERS,LOST_PEERS,JACCARD_PEERS
1171455,10,1,0,9,0.0
1171465,3,2,0,1,0.5
1171473,4,1,0,3,0.0
1171480,7,8,1,0,0.8571
1171487,11,4,0,7,0.3
1171492,9,4,0,5,0.375
1171493,9,4,0,5,0.375
1171495,9,4,0,5,0.375
1171496,7,8,1,0,0.8571
1171497,1,8,7,0,0.0
1171498,7,8,1,0,0.8571
1171499,7,8,1,0,0.8571
1171500,19,3,0,16,0.1111
1171502,36,10,0,26,0.2571
1171503,36,3,0,33,0.0571
1171504,11,4,0,7,0.3
1171508,17,6,0,11,0.3125
1171512,1,3,2,0,0.0
1171513,1,3,2,0,0.0
1171517,17,8,0,9,0.4375
1171518,17,8,0,9,0.4375
1171519,17,8,0,9,0.4375
1171526,2,4,2,0,0.3333
1171527,6,7,1,0,0.8333
1171529,6,7,1,0,0.8333
1171531,6,7,1,0,0.8333
1171532,2,4,2,0,0.3333
1171536,4,2,0,2,0.3333
1171537,4,2,0,2,0.3333
1171538,4,2,0,2,0.3333
1171539,4,2,0,2,0.3333
1171545,6,7,1,0,0.8333
1171552,9,8,0,1,0.875
1171553,11,8,0,3,0.7
1171555,9,8,0,1,0.875
1171556,9,10,1,0,0.8889
1171558,9,10,1,0,0.8889
1171559,9,10,1,0,0.8889
1171568,17,1,0,16,0.0
1171572,8,1,0,7,0.0
1171573,8,4,0,4,0.4286
1171574,8,4,0,4,0.4286
1171575,8,2,0,6,0.1429
1171584,9,8,0,1,0.875
1171586,9,8,0,1,0.875
1171587,9,1,0,8,0.0
1171589,7,12,5,0,0.5455
1171590,5,12,7,0,0.3636
1171594,25,24,1,2,0.88
1171596,7,22,15,0,0.2857
1171597,8,9,1,0,0.875
1171598,8,9,1,0,0.875
1171599,7,22,15,0,0.2857
1171603,11,7,0,4,0.6
1171604,7,3,0,4,0.3333
1171605,7,3,0,4,0.3333
1171607,15,5,1,11,0.2
1171614,11,4,0,7,0.3
1171616,11,4,0,7,0.3
1171619,5,6,1,0,0.8
1171620,5,6,1,0,0.8
1171626,11,6,0,5,0.5
1171627,8,3,0,5,0.2857
1171628,11,6,0,5,0.5
1171629,11,4,0,7,0.3
1171630,1,8,7,0,0.0
1171632,7,8,1,0,0.8571
1171633,3,2,0,1,0.5
1171636,15,15,4,4,0.5556
1171638,1,9,8,0,0.0
1171639,8,9,1,0,0.875
1171640,8,9,1,0,0.875
1171641,55,13,0,42,0.2222
1171651,5,2,0,3,0.25
1171652,8,3,0,5,0.2857
1171655,1,5,4,0,0.0
1171656,15,5,1,11,0.2
1171657,1,3,2,0,0.0
1171662,15,15,4,4,0.5556
1171663,1,15,14,0,0.0
1171665,1,15,14,0,0.0
1171671,8,3,0,5,0.2857
1171672,6,7,1,0,0.8333
1171675,8,9,1,0,0.875
1171678,8,7,0,1,0.8571
1171679,8,7,0,1,0.8571
1171680,8,7,0,1,0.8571
1171681,8,7,0,1,0.8571
1171694,5,11,6,0,0.4
1171696,8,2,0,6,0.1429
1171698,8,2,0,6,0.1429
1171699,8,2,0,6,0.1429
1171700,7,6,1,2,0.5714
1171701,8,7,0,1,0.8571
1171706,4,2,0,2,0.3333
1171709,2,1,0,1,0.0
1171711,7,5,0,2,0.6667
1171712,12,10,0,2,0.8182
1171714,17,17,5,5,0.5238
1171719,9,2,0,7,0.125
1171721,9,10,1,0,0.8889
1171723,8,11,3,0,0.7
1171727,20,7,0,13,0.3158
1171728,6,7,1,0,0.8333
1171729,3,10,7,0,0.2222
1171730,9,2,0,7,0.125
1171734,5,4,0,1,0.75
1171735,9,10,1,0,0.8889
1171736,2,10,8,0,0.1111
1171737,7,2,0,5,0.1667
1171740,2,1,0,1,0.0
1171748,8,7,0,1,0.8571
1171749,10,8,0,2,0.7778
1171752,11,9,0,2,0.8
1171754,6,7,1,0,0.8333
1171755,9,7,0,2,0.75
1171756,9,10,1,0,0.8889
1171764,7,3,0,4,0.3333
1171765,3,2,0,1,0.5
1171771,6,2,0,4,0.2
1171774,8,7,0,1,0.8571
1171778,18,2,0,16,0.0588
1171779,6,4,0,2,0.6
1171786,10,9,0,1,0.8889
1171787,9,4,0,5,0.375
1171788,14,2,0,12,0.0769
1171789,9,4,0,5,0.375
1171790,9,7,0,2,0.75
1171791,9,2,0,7,0.125
1171793,6,5,0,1,0.8
1171794,4,2,0,2,0.3333
1171796,7,2,0,5,0.1667
1171797,8,2,0,6,0.1429
1171799,17,17,4,4,0.6
1171805,10,11,2,1,0.7273
1171806,10,11,2,1,0.7273
1171807,8,2,0,6,0.1429
1171810,6,4,0,2,0.6
1171812,6,2,0,4,0.2
1171814,5,2,0,3,0.25
1171815,5,2,0,3,0.25
1171816,6,5,0,1,0.8
1171818,8,2,0,6,0.1429
1171819,3,2,0,1,0.5
1171829,7,2,0,5,0.1667
1171833,8,8,1,1,0.75
1171834,11,9,0,2,0.8
1171838,5,2,0,3,0.25
1171847,27,11,1,17,0.3333
1171849,3,1,0,2,0.0
1171850,11,7,0,4,0.6
1171854,1,24,23,0,0.0
1171855,9,4,1,6,0.2222
1171856,3,2,0,1,0.5
1173533,12,5,0,7,0.3636
1173535,1,8,7,0,0.0
1173536,6,7,1,0,0.8333
1173538,2,1,0,1,0.0
1173539,6,5,0,1,0.8
1173565,2,1,0,1,0.0
1173566,14,6,0,8,0.3846
1173924,14,8,0,6,0.5385
1173931,5,3,0,2,0.5
1173933,7,8,1,0,0.8571
1173934,13,2,0,11,0.0833
1173935,7,6,0,1,0.8333
1173947,6,7,1,0,0.8333
1173956,21,5,0,16,0.2
1173957,14,6,0,8,0.3846
1173961,2,1,0,1,0.0
1173968,9,6,0,3,0.625
1173971,1,7,6,0,0.0
1173986,6,10,4,0,0.5556
1173993,4,5,1,0,0.75
1173995,4,5,1,0,0.75
1173996,4,5,1,0,0.75
1174002,11,12,1,0,0.9091
1174008,8,3,0,5,0.2857
1174021,5,2,0,3,0.25
1174023,5,2,0,3,0.25
1174025,4,5,1,0,0.75
1174026,18,1,0,17,0.0
1174028,5,4,0,1,0.75
1174032,11,1,0,10,0.0
1174224,12,6,0,6,0.4545
1174229,6,4,0,2,0.6
1174231,6,4,0,2,0.6
1174232,12,6,0,6,0.4545
1174233,12,6,0,6,0.4545
1174234,12,6,0,6,0.4545
1174235,12,6,0,6,0.4545
1174249,1,8,7,0,0.0
1174250,8,7,0,1,0.8571
1174253,7,4,0,3,0.5
1174254,7,4,0,3,0.5
1174262,8,9,1,0,0.875
1174263,8,9,1,0,0.875
1174264,9,6,0,3,0.625
1174266,8,9,1,0,0.875
1174268,17,15,0,2,0.875
1174269,17,15,0,2,0.875
1174270,17,15,0,2,0.875
1174271,17,15,0,2,0.875
1174272,7,1,0,6,0.0
1174275,8,1,0,7,0.0
1174278,4,1,0,3,0.0
1174279,4,1,0,3,0.0
1174281,10,11,1,0,0.9
1174285,7,6,0,1,0.8333
1174292,7,8,1,0,0.8571
1174293,7,8,1,0,0.8571
1174294,1,8,7,0,0.0
1174296,6,7,1,0,0.8333
1174297,6,7,1,0,0.8333
1174304,2,9,7,0,0.125
1174305,12,8,1,5,0.5
1174306,12,8,1,5,0.5
1174307,2,9,7,0,0.125
1174312,12,8,1,5,0.5
1174313,1,8,7,0,0.0
1174314,12,8,1,5,0.5
1174315,12,8,1,5,0.5
1174316,48,32,3,19,0.56
1174317,4,3,0,1,0.6667
1174318,48,32,3,19,0.56
1174319,48,32,3,19,0.56
1174324,10,9,0,1,0.8889
1174325,10,9,0,1,0.8889
1174326,19,12,1,8,0.5263
1174327,19,12,1,8,0.5263
1174328,9,10,2,1,0.7
1174329,9,10,2,1,0.7
1174330,9,10,2,1,0.7
1174332,7,3,0,4,0.3333
1174333,10,9,0,1,0.8889
1174334,10,9,0,1,0.8889
1174335,7,1,0,6,0.0
1174336,5,3,0,2,0.5
1174337,10,4,0,6,0.3333
1174338,10,4,0,6,0.3333
1174340,9,7,0,2,0.75
1174341,9,7,0,2,0.75
1174342,11,8,0,3,0.7
1174343,11,8,0,3,0.7
1174344,20,16,4,8,0.4783
1174352,9,10,1,0,0.8889
1174356,20,3,0,17,0.1053
1174357,20,16,4,8,0.4783
1174358,20,3,0,17,0.1053
1174359,20,16,4,8,0.4783
1174360,20,6,5,19,0.0
1174361,20,10,0,10,0.4737
1174362,20,16,4,8,0.4783
1174363,20,3,0,17,0.1053
1174364,9,10,2,1,0.7
1174365,3,16,13,0,0.1333
1174366,9,10,2,1,0.7
1174367,9,10,2,1,0.7
1174370,9,7,0,2,0.75
1174371,9,7,0,2,0.75
1174374,9,10,1,0,0.8889
1174375,9,10,1,0,0.8889
1174380,1,7,6,0,0.0
1174387,6,5,0,1,0.8
1174389,5,3,0,2,0.5
1174391,3,2,0,1,0.5
1174395,15,6,0,9,0.3571
1174396,15,4,0,11,0.2143
1174397,15,4,0,11,0.2143
1174401,6,5,0,1,0.8
1174406,6,1,0,5,0.0
1174407,6,4,0,2,0.6
1174410,20,10,0,10,0.4737
1174411,6,6,1,1,0.6667
1174420,11,4,0,7,0.3
1174421,7,1,0,6,0.0
1174431,11,4,0,7,0.3
1174440,9,7,0,2,0.75
1174441,9,7,0,2,0.75
1174443,9,7,0,2,0.75
1174452,9,7,0,2,0.75
1174453,9,7,0,2,0.75
1174461,16,6,0,10,0.3333
1174462,16,6,0,10,0.3333
1174468,9,8,0,1,0.875
1174470,9,8,0,1,0.875
1174472,1,10,9,0,0.0
1174474,1,10,9,0,0.0
1174475,9,10,2,1,0.7
1174480,16,9,0,7,0.5333
1174481,16,9,0,7,0.5333
1174483,16,9,0,7,0.5333
1174485,16,6,0,10,0.3333
1174487,16,6,0,10,0.3333
1174488,16,9,0,7,0.5333
1174490,16,1,0,15,0.0
1174492,9,7,0,2,0.75
1174493,9,7,0,2,0.75
1174494,9,7,0,2,0.75
1174495,9,7,0,2,0.75
1174497,2,1,0,1,0.0
1174502,1,7,6,0,0.0
1174503,8,7,0,1,0.8571
1174504,16,9,0,7,0.5333
1174505,16,9,0,7,0.5333
1174506,16,9,0,7,0.5333
1174507,16,9,0,7,0.5333
1174513,6,7,1,0,0.8333
1174514,6,7,1,0,0.8333
1174515,6,7,1,0,0.8333
1174523,4,1,0,3,0.0
1174530,7,1,0,6,0.0
1174531,7,6,0,1,0.8333
1174539,5,11,6,0,0.4
1174541,8,8,2,2,0.5556
1174544,7,1,0,6,0.0
1174546,1,7,6,0,0.0
1174552,7,6,0,1,0.8333
1174554,7,6,0,1,0.8333
1174557,11,5,0,6,0.4
1174559,11,5,0,6,0.4
1174569,8,9,1,0,0.875
1174570,1,9,8,0,0.0
1174571,8,9,1,0,0.875
1174578,7,5,0,2,0.6667
1174579,11,1,0,10,0.0
1174581,6,7,1,0,0.8333
1174582,7,8,1,0,0.8571
1174586,7,6,0,1,0.8333
1174587,7,6,0,1,0.8333
1174588,7,6,0,1,0.8333
1174592,110,9,0,101,0.0734
1174593,110,9,0,101,0.0734
1174594,110,9,0,101,0.0734
1174595,2,13,11,0,0.0833
1174600,7,6,0,1,0.8333
1174602,7,6,0,1,0.8333
1174603,7,6,0,1,0.8333
1174607,7,6,0,1,0.8333
1174612,17,18,1,0,0.9412
1174615,17,18,1,0,0.9412
1174616,17,18,1,0,0.9412
1174617,17,18,1,0,0.9412
1174618,17,18,1,0,0.9412
1174619,17,18,1,0,0.9412
1174621,2,13,11,0,0.0833
1174622,12,13,2,1,0.7692
1174625,13,22,9,0,0.5714
1174626,13,22,9,0,0.5714
1174627,13,22,9,0,0.5714
1174628,15,16,1,0,0.9333
1174629,13,4,0,9,0.25
1174630,15,16,1,0,0.9333
1174631,3,1,0,2,0.0
1174635,15,16,1,0,0.9333
1174637,13,22,9,0,0.5714
1174638,1,22,21,0,0.0
1174639,13,22,9,0,0.5714
1174640,12,13,2,1,0.7692
1174641,12,13,2,1,0.7692
1174642,12,13,2,1,0.7692
1174643,12,13,2,1,0.7692
1174645,15,16,1,0,0.9333
1174648,12,13,2,1,0.7692
1174649,12,13,2,1,0.7692
1174650,12,13,2,1,0.7692
1174651,12,13,2,1,0.7692
1174652,7,22,15,0,0.2857
1174653,7,22,15,0,0.2857
1174655,7,22,15,0,0.2857
1174656,17,18,1,0,0.9412
1174657,17,18,1,0,0.9412
1174658,17,18,1,0,0.9412
1174660,17,18,1,0,0.9412
1174661,14,10,1,5,0.5714
1174668,17,18,1,0,0.9412
1174669,17,18,1,0,0.9412
1174670,17,18,1,0,0.9412
1174671,1,18,17,0,0.0
1174672,14,10,1,5,0.5714
1174673,14,5,0,9,0.3077
1174674,14,10,1,5,0.5714
1174675,14,5,0,9,0.3077
1174676,14,10,1,5,0.5714
1174677,14,5,0,9,0.3077
1174678,14,10,1,5,0.5714
1174679,14,10,1,5,0.5714
1174689,17,18,1,0,0.9412
1174691,17,18,1,0,0.9412
1174692,14,10,1,5,0.5714
1174694,1,10,9,0,0.0
1174696,10,8,0,2,0.7778
1174697,17,8,0,9,0.4375
1174699,6,7,1,0,0.8333
1174700,14,10,1,5,0.5714
1174701,14,10,1,5,0.5714
1174702,14,5,0,9,0.3077
1174703,14,5,0,9,0.3077
1174704,11,5,0,6,0.4
1174706,110,11,0,99,0.0917
1174716,11,8,0,3,0.7
1174717,3,2,0,1,0.5
1174718,11,8,0,3,0.7
1174719,7,1,0,6,0.0
1174720,6,4,0,2,0.6
1174723,13,4,0,9,0.25
1174724,22,4,0,18,0.1429
1174725,6,4,0,2,0.6
1174726,5,4,0,1,0.75
1174727,5,1,0,4,0.0
1174736,7,1,0,6,0.0
1174737,7,7,1,1,0.7143
1174738,7,7,1,1,0.7143
1174739,7,7,1,1,0.7143
1174740,7,1,0,6,0.0
1174742,4,2,0,2,0.3333
1174743,4,2,0,2,0.3333
1174744,10,3,0,7,0.2222
1174745,10,5,0,5,0.4444
1174746,5,3,0,2,0.5
1174747,5,3,0,2,0.5
1174749,123,9,1,115,0.0569
1174752,7,22,15,0,0.2857
1174753,7,22,15,0,0.2857
1174754,13,22,9,0,0.5714
1174755,7,22,15,0,0.2857
1174756,15,16,1,0,0.9333
1174757,15,16,1,0,0.9333
1174759,15,16,1,0,0.9333
1174760,13,22,9,0,0.5714
1174761,13,22,9,0,0.5714
1174762,13,22,9,0,0.5714
1174763,13,22,9,0,0.5714
1174764,10,5,0,5,0.4444
1174768,12,1,0,11,0.0
1174769,1,16,15,0,0.0
1174770,15,16,1,0,0.9333
1174771,1,22,21,0,0.0
1174772,15,16,1,0,0.9333
1174773,15,16,1,0,0.9333
1174774,15,16,1,0,0.9333
1174775,15,16,1,0,0.9333
1174776,13,22,9,0,0.5714
1174777,7,22,15,0,0.2857
1174778,13,22,9,0,0.5714
1174779,13,22,9,0,0.5714
1174780,7,7,1,1,0.7143
1174781,7,7,1,1,0.7143
1174782,7,7,1,1,0.7143
1174783,1,7,6,0,0.0
1174785,15,16,1,0,0.9333
1174786,15,16,1,0,0.9333
1174787,15,16,1,0,0.9333
1174788,12,13,2,1,0.7692
1174789,3,2,0,1,0.5
1174790,12,13,2,1,0.7692
1174791,2,13,11,0,0.0833
1174796,3,2,0,1,0.5
1174798,3,1,0,2,0.0
1174800,8,6,0,2,0.7143
1174802,8,6,0,2,0.7143
1174804,8,3,0,5,0.2857
1174807,8,5,0,3,0.5714
1174811,8,5,0,3,0.5714
1174812,7,9,2,0,0.75
1174817,7,9,2,0,0.75
1174820,15,10,0,5,0.6429
1174821,15,10,0,5,0.6429
1174822,15,2,0,13,0.0714
1174823,15,1,0,14,0.0
1174824,82,8,0,74,0.0864
1174825,4,1,0,3,0.0
1174826,6,1,0,5,0.0
1174827,82,2,0,80,0.0123
1174828,2,1,0,1,0.0
1174829,82,8,0,74,0.0864
1174830,82,8,0,74,0.0864
1174831,1,2,1,0,0.0
1174832,4,20,16,0,0.1579
1174833,4,20,16,0,0.1579
1174834,82,20,9,71,0.1111
1174835,82,20,9,71,0.1111
1174836,82,8,0,74,0.0864
1174838,4,46,44,2,0.0213
1174840,4,1,0,3,0.0
1174841,82,20,9,71,0.1111
1174842,82,20,9,71,0.1111
1174843,82,20,9,71,0.1111
1174844,1,20,19,0,0.0
1174845,82,20,9,71,0.1111
1174846,82,46,13,49,0.3404
1174847,2,20,18,0,0.0526
1174848,7,8,1,0,0.8571
1174849,7,8,1,0,0.8571
1174850,3,12,9,0,0.1818
1174851,7,8,1,0,0.8571
1174854,19,12,0,7,0.6111
1174856,2,20,18,0,0.0526
1174857,4,20,16,0,0.1579
1174858,82,20,9,71,0.1111
1174859,82,20,9,71,0.1111
1174861,82,2,0,80,0.0123
1174862,82,8,0,74,0.0864
1174863,82,46,13,49,0.3404
1174864,8,6,0,2,0.7143
1174865,1,9,8,0,0.0
1174866,7,9,2,0,0.75
1174867,2,1,0,1,0.0
1174872,82,46,13,49,0.3404
1174873,1,46,45,0,0.0
1174874,82,20,9,71,0.1111
1174875,6,20,18,4,0.0435
1174876,4,46,44,2,0.0213
1174877,4,20,16,0,0.1579
1174878,6,20,18,4,0.0435
1174879,82,20,9,71,0.1111
1174882,82,8,0,74,0.0864
1174883,82,8,0,74,0.0864
1174884,1,2,1,0,0.0
1174887,4,1,0,3,0.0
1174888,2,4,2,0,0.3333
1174890,2,1,0,1,0.0
1174892,1,9,8,0,0.0
1174893,8,9,1,0,0.875
1174894,8,9,1,0,0.875
1174895,8,9,1,0,0.875
1174897,1,10,9,0,0.0
1174900,14,7,0,7,0.4615
1174901,14,7,0,7,0.4615
1174902,14,7,0,7,0.4615
1174903,14,7,0,7,0.4615
1174904,50,5,0,45,0.0816
1174905,50,5,0,45,0.0816
1174906,50,5,0,45,0.0816
1174907,50,5,0,45,0.0816
1174912,5,3,0,2,0.5
1174916,14,8,1,7,0.4286
1174917,14,8,1,7,0.4286
1174918,14,8,1,7,0.4286
1174920,1,8,7,0,0.0
1174921,14,8,1,7,0.4286
1174922,14,8,1,7,0.4286
1174924,14,7,0,7,0.4615
1174925,14,7,0,7,0.4615
1174926,14,7,0,7,0.4615
1174927,14,8,1,7,0.4286
1174932,45,47,2,0,0.9565
1174933,45,47,2,0,0.9565
1174934,45,47,2,0,0.9565
1174935,45,47,2,0,0.9565
1174936,45,47,2,0,0.9565
1174937,45,47,2,0,0.9565
1174938,1,47,46,0,0.0
1174940,45,47,2,0,0.9565
1174943,14,8,1,7,0.4286
1174945,50,7,0,43,0.1224
1174946,50,7,0,43,0.1224
1174948,4,1,0,3,0.0
1174949,3,2,0,1,0.5
1174951,4,3,0,1,0.6667
1174956,50,10,5,45,0.0741
1174957,50,10,5,45,0.0741
1174958,50,10,5,45,0.0741
1174959,50,10,5,45,0.0741
1174961,45,47,2,0,0.9565
1174962,45,47,2,0,0.9565
1174963,45,47,2,0,0.9565
1174964,45,47,2,0,0.9565
1174966,45,47,2,0,0.9565
1174967,45,47,2,0,0.9565
1174968,45,47,2,0,0.9565
1174969,45,47,2,0,0.9565
1174970,45,47,2,0,0.9565
1174972,45,47,2,0,0.9565
1174974,50,5,0,45,0.0816
1174975,50,4,0,46,0.0612
1174976,8,5,0,3,0.5714
1174977,8,5,0,3,0.5714
1174978,8,5,0,3,0.5714
1174979,8,2,0,6,0.1429
1174981,5,2,0,3,0.25
1174983,5,1,0,4,0.0
1174988,50,9,0,41,0.1633
1174989,50,9,0,41,0.1633
1174990,50,9,0,41,0.1633
1174991,50,9,0,41,0.1633
1174994,9,4,0,5,0.375
1174997,3,4,1,0,0.6667
1174998,1,4,3,0,0.0
1174999,3,8,5,0,0.2857
1175000,8,9,1,0,0.875
1175009,5,6,2,1,0.5
1175010,7,7,1,1,0.7143
1175011,9,6,0,3,0.625
1175012,5,6,2,1,0.5
1175015,7,7,1,1,0.7143
1175019,3,1,0,2,0.0
1175020,1,10,9,0,0.0
1175021,1,10,9,0,0.0
1175022,55,10,0,45,0.1667
1175023,55,10,0,45,0.1667
1175025,13,6,0,7,0.4167
1175026,7,24,17,0,0.2609
1175027,13,6,0,7,0.4167
1175028,45,47,2,0,0.9565
1175029,45,47,2,0,0.9565
1175031,45,47,2,0,0.9565
1175032,7,3,0,4,0.3333
1175033,9,10,1,0,0.8889
1175039,82,46,13,49,0.3404
1175040,19,13,0,6,0.6667
1175042,19,13,0,6,0.6667
1175045,4,5,1,0,0.75
1175048,6,7,1,0,0.8333
1175049,9,8,0,1,0.875
1175050,6,7,1,0,0.8333
1175051,6,7,1,0,0.8333
1175056,10,8,0,2,0.7778
1175057,1,10,9,0,0.0
1175059,9,10,1,0,0.8889
1175061,9,10,1,0,0.8889
1175073,1,3,2,0,0.0
1175076,10,8,0,2,0.7778
1175079,7,3,0,4,0.3333
1175084,1,17,16,0,0.0
1175085,82,17,7,72,0.1023
1175086,82,17,7,72,0.1023
1175087,82,17,7,72,0.1023
1175088,8,2,0,6,0.1429
1175090,8,6,0,2,0.7143
1175092,6,14,9,1,0.2857
1175094,10,14,6,2,0.4667
1175095,6,14,9,1,0.2857
1175097,20,6,0,14,0.2632
1175101,55,6,1,50,0.0727
1175105,8,9,1,0,0.875
1175109,15,15,1,1,0.8667
1175110,15,15,1,1,0.8667
1175111,15,15,1,1,0.8667
1175116,20,8,0,12,0.3684
1175118,20,8,0,12,0.3684
1175119,20,8,0,12,0.3684
1175121,7,8,1,0,0.8571
1175122,1,8,7,0,0.0
1175123,5,4,0,1,0.75
1175124,15,15,1,1,0.8667
1175125,15,15,1,1,0.8667
1175127,15,15,1,1,0.8667
1175132,6,1,0,5,0.0
1175134,4,2,0,2,0.3333
1175136,2,13,11,0,0.0833
1175137,1,13,12,0,0.0
1175138,1,13,12,0,0.0
1175139,60,13,8,55,0.0597
1175140,20,8,0,12,0.3684
1175141,20,8,0,12,0.3684
1175142,10,6,0,4,0.5556
1175143,20,8,0,12,0.3684
1175144,20,6,0,14,0.2632
1175145,20,6,0,14,0.2632
1175146,20,6,0,14,0.2632
1175147,20,6,0,14,0.2632
1175148,1,6,5,0,0.0
1175149,55,6,1,50,0.0727
1175150,55,6,1,50,0.0727
1175151,55,6,1,50,0.0727
1175152,10,4,0,6,0.3333
1175153,10,4,0,6,0.3333
1175154,10,4,0,6,0.3333
1175155,10,4,0,6,0.3333
1175164,7,12,7,2,0.3077
1175168,20,6,1,15,0.2
1175169,20,6,1,15,0.2
1175170,20,6,1,15,0.2
1175172,10,6,0,4,0.5556
1175173,10,6,0,4,0.5556
1175174,10,6,0,4,0.5556
1175175,10,6,0,4,0.5556
1175177,20,8,0,12,0.3684
1175178,10,6,0,4,0.5556
1175179,20,8,0,12,0.3684
1175180,1,4,3,0,0.0
1175181,3,4,1,0,0.6667
1175182,3,4,1,0,0.6667
1175183,3,4,1,0,0.6667
1175185,3,1,0,2,0.0
1175188,9,8,1,2,0.6667
1175189,1,8,7,0,0.0
1175190,10,9,0,1,0.8889
1175193,11,1,0,10,0.0
1175195,15,4,0,11,0.2143
1175196,17,18,1,0,0.9412
1175198,55,29,3,29,0.4386
1175200,17,9,1,9,0.4118
1175201,17,10,1,8,0.4706
1175204,17,10,1,8,0.4706
1175205,17,10,1,8,0.4706
1175206,1,10,9,0,0.0
1175207,17,10,1,8,0.4706
1175212,17,18,1,0,0.9412
1175213,17,18,1,0,0.9412
1175214,17,18,1,0,0.9412
1175215,17,18,1,0,0.9412
1175216,27,8,0,19,0.2692
1175217,27,8,0,19,0.2692
1175218,27,8,0,19,0.2692
1175219,27,8,0,19,0.2692
1175220,27,8,0,19,0.2692
1175221,27,8,0,19,0.2692
1175222,27,8,0,19,0.2692
1175223,27,8,0,19,0.2692
1175225,17,10,1,8,0.4706
1175226,17,10,1,8,0.4706
1175227,17,10,1,8,0.4706
1175228,27,14,0,13,0.5
1175230,27,14,0,13,0.5
1175240,55,6,1,50,0.0727
1175241,2,3,2,1,0.0
1175242,55,6,1,50,0.0727
1175243,55,6,1,50,0.0727
1175245,1,6,5,0,0.0
1175246,55,6,1,50,0.0727
1175247,55,6,1,50,0.0727
1175252,55,6,0,49,0.0926
1175253,55,1,0,54,0.0
1175254,55,6,0,49,0.0926
1175255,55,6,0,49,0.0926
1175256,55,6,1,50,0.0727
1175264,55,6,0,49,0.0926
1175265,55,6,0,49,0.0926
1175266,55,6,0,49,0.0926
1175267,55,6,0,49,0.0926
1175268,55,6,0,49,0.0926
1175270,55,6,0,49,0.0926
1175271,55,6,0,49,0.0926
1175282,55,29,3,29,0.4386
1175283,55,29,3,29,0.4386
1175284,43,7,0,36,0.1429
1175285,55,6,0,49,0.0926
1175286,8,7,0,1,0.8571
1175287,55,6,0,49,0.0926
1175288,55,29,3,29,0.4386
1175289,55,29,3,29,0.4386
1175292,55,17,0,38,0.2963
1175293,55,17,0,38,0.2963
1175294,55,17,0,38,0.2963
1175295,55,17,0,38,0.2963
1175296,55,17,0,38,0.2963
1175299,55,17,0,38,0.2963
1175302,55,29,3,29,0.4386
1175303,55,29,3,29,0.4386
1175304,55,29,3,29,0.4386
1175305,55,29,3,29,0.4386
1175306,55,29,3,29,0.4386
1175307,1,29,28,0,0.0
1175308,22,13,4,13,0.32
1175309,55,17,0,38,0.2963
1175310,55,17,0,38,0.2963
1175311,55,17,0,38,0.2963
1175312,55,29,3,29,0.4386
1175313,55,3,0,52,0.037
1175314,55,29,3,29,0.4386
1175315,55,3,0,52,0.037
1175316,55,29,3,29,0.4386
1175317,55,29,3,29,0.4386
1175318,55,29,3,29,0.4386
1175320,6,1,0,5,0.0
1175321,22,13,4,13,0.32
1175322,22,13,4,13,0.32
1175323,60,13,12,59,0.0
1175324,55,17,0,38,0.2963
1175326,55,6,0,49,0.0926
1175327,55,6,0,49,0.0926
1175329,55,17,0,38,0.2963
1175330,55,29,3,29,0.4386
1175331,55,29,3,29,0.4386
1175332,55,29,3,29,0.4386
1175333,55,29,3,29,0.4386
1175334,55,1,0,54,0.0
1175337,55,1,0,54,0.0
1175341,55,17,0,38,0.2963
1175342,55,17,0,38,0.2963
1175344,55,29,3,29,0.4386
1175345,1,29,28,0,0.0
1175347,55,29,3,29,0.4386
1175352,55,6,0,49,0.0926
1175353,55,17,0,38,0.2963
1175355,55,6,0,49,0.0926
1175356,55,21,1,35,0.3455
1175358,2,1,0,1,0.0
1175362,17,9,1,9,0.4118
1175363,1,9,8,0,0.0
1175364,8,1,0,7,0.0
1175366,55,3,0,52,0.037
1175368,55,29,3,29,0.4386
1175369,1,29,28,0,0.0
1175371,55,29,3,29,0.4386
1175372,55,1,0,54,0.0
1175373,55,17,0,38,0.2963
1175374,55,17,0,38,0.2963
1175375,55,17,0,38,0.2963
1175376,60,21,7,46,0.197
1175378,4,21,19,2,0.0455
1175379,60,21,7,46,0.197
1175380,3,2,0,1,0.5
1175382,3,2,0,1,0.5
1175384,4,1,0,3,0.0
1175385,2,20,18,0,0.0526
1175386,60,20,13,53,0.0833
1175387,60,20,13,53,0.0833
1175388,22,20,10,12,0.2903
1175390,22,20,10,12,0.2903
1175391,22,20,10,12,0.2903
1175394,19,5,0,14,0.2222
1175395,17,9,1,9,0.4118
1175396,29,17,8,20,0.2222
1175397,29,17,8,20,0.2222
1175398,29,17,8,20,0.2222
1175400,29,3,0,26,0.0714
1175402,29,3,0,26,0.0714
1175403,29,3,0,26,0.0714
1175404,2,24,22,0,0.0435
1175405,19,6,0,13,0.2778
1175406,19,6,0,13,0.2778
1175408,29,7,0,22,0.2143
1175409,29,7,0,22,0.2143
1175411,29,7,0,22,0.2143
1175412,7,7,1,1,0.7143
1175414,7,1,0,6,0.0
1175415,7,7,1,1,0.7143
1175416,5,1,0,4,0.0
1175418,6,5,0,1,0.8
1175428,8,7,0,1,0.8571
1175432,19,6,0,13,0.2778
1175433,55,24,3,34,0.3509
1175434,2,1,0,1,0.0
