BADGE,PEER_STABILITY,PEERS_CONSIDERED,N_RUNS_SEEN
1250939,1.0,8,3
1310290,1.0,8,3
1310257,1.0,8,3
1132260,1.0,8,3
1297488,1.0,8,3
1310258,1.0,8,3
1132261,1.0,1,3
1134486,1.0,1,3
1312047,1.0,6,3
1305012,1.0,6,3
1304194,1.0,6,3
1132263,1.0,6,3
1250964,1.0,6,3
1303524,1.0,6,3
1310232,1.0,6,3
1309097,1.0,4,3
1309096,1.0,4,3
1309094,1.0,4,3
1132266,1.0,4,3
1309095,1.0,4,3
1312293,1.0,10,3
1280072,1.0,10,3
1280071,1.0,10,3
1312290,1.0,10,3
1312291,1.0,10,3
1132267,1.0,10,3
1312292,1.0,10,3
1312422,1.0,10,3
1312423,1.0,10,3
1312424,1.0,10,3
1312425,1.0,10,3
1132268,1.0,1,3
1250967,1.0,1,3
1065659,1.0,6,3
1066341,1.0,6,3
1066343,1.0,6,3
1063516,1.0,6,3
1009815,1.0,6,3
1066336,1.0,6,3
1097616,1.0,6,3
1250966,1.0,1,3
1132269,1.0,1,3
1132270,1.0,4,3
1309865,1.0,4,3
1310147,1.0,4,3
1250985,1.0,4,3
1310146,1.0,4,3
1132271,1.0,1,3
1250989,1.0,1,3
1311588,1.0,6,3
1311586,1.0,6,3
1311589,1.0,6,3
1311587,1.0,6,3
1309778,1.0,6,3
1132274,1.0,6,3
1309781,1.0,6,3
1132275,,0,3
1311520,1.0,6,3
1132276,1.0,6,3
1311519,1.0,6,3
1311521,1.0,6,3
1311335,1.0,6,3
1311337,1.0,6,3
1311518,1.0,6,3
1250983,1.0,9,3
1310806,1.0,9,3
1132281,1.0,9,3
1310313,1.0,9,3
1250981,1.0,9,3
1310237,1.0,9,3
1262342,1.0,9,3
1132278,1.0,9,3
1310235,1.0,9,3
1257740,1.0,9,3
1132279,,0,3
1132280,1.0,1,3
1250982,1.0,1,3
1312491,1.0,20,3
1307090,1.0,20,3
1307092,1.0,20,3
1307168,1.0,20,3
1307169,1.0,20,3
1312471,1.0,20,3
1307091,1.0,20,3
1307167,1.0,20,3
1132284,1.0,20,3
1312490,1.0,20,3
1312493,1.0,20,3
1312492,1.0,20,3
1312489,1.0,20,3
1312472,1.0,20,3
1307093,1.0,20,3
1312494,1.0,20,3
1312474,1.0,20,3
1312488,1.0,20,3
1312487,1.0,20,3
1307166,1.0,20,3
1312473,1.0,20,3
1009816,,0,3
1312150,1.0,10,3
1312152,1.0,10,3
1312120,1.0,10,3
1132285,1.0,10,3
1312155,1.0,10,3
1312119,1.0,10,3
1312154,1.0,10,3
1312157,1.0,10,3
1312156,1.0,10,3
1312121,1.0,10,3
1312118,1.0,10,3
1309814,1.0,8,3
1132286,1.0,8,3
1308354,1.0,8,3
1308356,1.0,8,3
1309815,1.0,8,3
1308357,1.0,8,3
1308355,1.0,8,3
1309816,1.0,8,3
1309817,1.0,8,3
1132287,1.0,6,3
1281868,1.0,6,3
1281865,1.0,6,3
1281866,1.0,6,3
1309000,1.0,6,3
1281867,1.0,6,3
1305439,1.0,6,3
1276122,0.8,20,3
1276240,0.8,20,3
1132289,0.8,20,3
1305372,0.8,20,3
1305370,0.5,20,3
1311041,0.8,20,3
1305373,0.8,20,3
1276124,0.8,20,3
1305371,0.8,20,3
1311039,0.8,20,3
1305366,0.5,20,3
1305369,0.5,20,3
1311038,0.8,20,3
1311040,0.8,20,3
1276239,0.8,20,3
1305368,0.8,20,3
1276121,0.8,20,3
1276238,0.5,20,3
1305367,0.5,20,3
1276237,0.5,20,3
1276123,0.8,20,3
1132293,1.0,4,3
1132291,1.0,4,3
1132292,1.0,4,3
1132290,1.0,4,3
1132331,1.0,4,3
1195441,1.0,10,3
1132296,1.0,10,3
1195442,1.0,10,3
1132294,1.0,10,3
1132355,1.0,10,3
1195443,1.0,10,3
1195440,1.0,10,3
1132356,1.0,10,3
1132295,1.0,10,3
1132354,1.0,10,3
1132357,1.0,10,3
1195503,1.0,6,3
1216075,1.0,6,3
1195502,1.0,6,3
1195501,1.0,6,3
1216078,1.0,6,3
1132297,1.0,6,3
1195500,1.0,6,3
1205737,1.0,3,3
1205738,1.0,3,3
1195519,1.0,3,3
1132298,1.0,3,3
1132359,1.0,8,3
1132299,1.0,8,3
1132301,1.0,8,3
1132361,1.0,8,3
1195692,1.0,8,3
1195693,1.0,8,3
1132360,1.0,8,3
1132358,1.0,8,3
1132300,1.0,8,3
1159870,1.0,1,3
1132303,1.0,1,3
1165093,1.0,1,3
1000524,1.0,1,3
1048857,1.0,1,3
1000567,1.0,1,3
1001047,1.0,4,3
1001046,1.0,4,3
1001045,1.0,4,3
1001044,1.0,4,3
1001227,1.0,4,3
1048837,1.0,2,3
1027244,1.0,2,3
1009817,1.0,2,3
1132309,1.0,3,3
1132306,1.0,3,3
1132307,1.0,3,3
1132308,1.0,3,3
1132310,1.0,6,3
1184194,1.0,6,3
1132333,1.0,6,3
1132312,1.0,6,3
1132311,1.0,6,3
1132332,1.0,6,3
1132313,1.0,6,3
1132314,1.0,3,3
1195704,1.0,3,3
1195705,1.0,3,3
1195703,1.0,3,3
1133238,0.667,1,3
1132315,0.667,1,3
1133163,0.949,13,3
1133240,0.949,13,3
1136708,0.949,13,3
1132316,0.949,13,3
1133165,0.949,13,3
1132317,0.949,13,3
1133214,0.949,13,3
1133161,0.949,13,3
1133239,0.949,13,3
1133215,0.949,13,3
1133216,0.949,13,3
1133164,0.949,13,3
1133166,0.333,13,3
1133160,0.949,13,3
1132320,1.0,1,3
1249906,1.0,1,3
1132321,,0,3
1132325,1.0,4,3
1132323,1.0,4,3
1132322,1.0,4,3
1132330,1.0,4,3
1133207,1.0,4,3
1132324,1.0,2,3
1195689,1.0,2,3
1133206,1.0,2,3
1184195,1.0,3,3
1132326,1.0,3,3
1184197,1.0,3,3
1184196,1.0,3,3
1009988,1.0,7,3
1009849,1.0,7,3
1009819,1.0,7,3
1009821,1.0,7,3
1009847,1.0,7,3
1009848,1.0,7,3
1009820,1.0,7,3
1009818,1.0,7,3
1195542,1.0,6,3
1195543,1.0,6,3
1205748,1.0,6,3
1132328,1.0,6,3
1132329,1.0,6,3
1132327,1.0,6,3
1195541,1.0,6,3
1195437,1.0,9,3
1132363,1.0,9,3
1132341,1.0,9,3
1132338,1.0,9,3
1132339,1.0,9,3
1195439,1.0,9,3
1195436,1.0,9,3
1132362,1.0,9,3
1132364,1.0,9,3
1132365,1.0,9,3
1132378,1.0,5,3
1132380,1.0,5,3
1132340,1.0,5,3
1132381,1.0,5,3
1224850,1.0,5,3
1132379,1.0,5,3
1132345,1.0,4,3
1195690,1.0,4,3
1132342,1.0,4,3
1195691,1.0,4,3
1132343,1.0,4,3
1132344,,0,3
1132346,1.0,1,3
1250890,1.0,1,3
1132348,,0,3
1132350,1.0,1,3
1133837,1.0,1,3
1278643,1.0,10,3
1278631,1.0,10,3
1278609,1.0,10,3
1278632,1.0,10,3
1276903,1.0,10,3
1132351,1.0,10,3
1250854,1.0,10,3
1278658,1.0,10,3
1276901,1.0,10,3
1276902,1.0,10,3
1278648,1.0,10,3
1249860,1.0,3,3
1255011,1.0,3,3
1250723,1.0,3,3
1132353,1.0,3,3
1009873,1.0,8,3
1009823,1.0,8,3
1009871,1.0,8,3
1009872,1.0,8,3
1010235,1.0,8,3
1009822,1.0,8,3
1009862,1.0,8,3
1009870,1.0,8,3
1009824,1.0,8,3
1150381,1.0,4,3
1142755,1.0,4,3
1150380,1.0,4,3
1132373,1.0,4,3
1150379,1.0,4,3
1132374,,0,3
1150919,1.0,4,3
1144615,1.0,4,3
1144616,1.0,4,3
1132375,1.0,4,3
1144583,1.0,4,3
1132376,,0,3
1132377,,0,3
1250172,1.0,1,3
1132386,1.0,1,3
1250173,1.0,1,3
1132387,1.0,1,3
1132388,1.0,1,3
1250175,1.0,1,3
1132390,1.0,1,3
1250686,1.0,1,3
1132391,1.0,1,3
1250660,1.0,1,3
1009829,,0,3
1132392,,0,3
1250663,1.0,1,3
1132393,1.0,1,3
1135414,1.0,2,3
1132397,1.0,2,3
1286071,1.0,2,3
1132398,,0,3
1132399,1.0,1,3
1249758,1.0,1,3
1132401,1.0,1,3
1250229,1.0,1,3
1173538,1.0,13,3
1304035,1.0,13,3
1132402,1.0,13,3
1305255,1.0,13,3
1304046,1.0,13,3
1300732,1.0,13,3
1304018,1.0,13,3
1300711,1.0,13,3
1300714,1.0,13,3
1304019,1.0,13,3
1304047,1.0,13,3
1303248,1.0,13,3
1304036,1.0,13,3
1300710,1.0,13,3
1132404,1.0,1,3
1250194,1.0,1,3
1132405,,0,3
1132407,1.0,1,3
1250684,1.0,1,3
1009840,1.0,6,3
1009836,1.0,6,3
1009839,1.0,6,3
1009837,1.0,6,3
1262372,1.0,6,3
1009838,1.0,6,3
1133670,1.0,6,3
1186542,1.0,7,3
1180912,1.0,7,3
1261897,1.0,7,3
1132412,1.0,7,3
1180914,1.0,7,3
1187022,1.0,7,3
1180915,1.0,7,3
1180913,1.0,7,3
1250238,1.0,1,3
1132414,1.0,1,3
1187800,1.0,5,3
1187979,1.0,5,3
1181219,1.0,5,3
1188185,1.0,5,3
1132420,1.0,5,3
1175186,1.0,5,3
1132421,,0,3
1283291,1.0,7,3
1210703,1.0,7,3
1210290,1.0,7,3
1210704,1.0,7,3
1207966,1.0,7,3
1208912,1.0,7,3
1132422,1.0,7,3
1210292,1.0,7,3
1250646,1.0,1,3
1132426,1.0,1,3
1167537,1.0,3,3
1184880,1.0,3,3
1202452,1.0,3,3
1132428,1.0,3,3
1132429,1.0,1,3
1132719,1.0,1,3
1261882,1.0,1,3
1132434,1.0,1,3
1132435,1.0,1,3
1261910,1.0,1,3
1011521,1.0,6,3
1009882,1.0,6,3
1010049,1.0,6,3
1010520,1.0,6,3
1009842,1.0,6,3
1010516,1.0,6,3
1009884,1.0,6,3
1132442,,0,3
1209119,1.0,2,3
1249998,1.0,2,3
1132446,1.0,2,3
1156614,1.0,4,3
1165656,1.0,4,3
1157223,1.0,4,3
1132449,1.0,4,3
1250318,1.0,4,3
1132451,,0,3
1132454,1.0,3,3
1249730,1.0,3,3
1220295,1.0,3,3
1302355,1.0,3,3
1132455,1.0,1,3
1249987,1.0,1,3
1250858,1.0,1,3
1132456,1.0,1,3
1201248,1.0,2,3
1170429,1.0,2,3
1132457,1.0,2,3
1150475,1.0,8,3
1150086,1.0,8,3
1150072,1.0,8,3
1150474,1.0,8,3
1145328,1.0,8,3
1145329,1.0,8,3
1145314,1.0,8,3
1132458,1.0,8,3
1150476,1.0,8,3
1132459,,0,3
1009844,1.0,6,3
1010046,1.0,6,3
1010932,1.0,6,3
1009843,1.0,6,3
1010933,1.0,6,3
1010935,1.0,6,3
1010934,1.0,6,3
1250187,1.0,1,3
1132460,1.0,1,3
1273147,1.0,4,3
1132461,1.0,4,3
1273135,1.0,4,3
1273148,1.0,4,3
1267601,1.0,4,3
1250659,1.0,1,3
1132462,1.0,1,3
1132463,,0,3
1132464,1.0,1,3
1262409,1.0,1,3
1132465,,0,3
1132467,,0,3
1250222,1.0,1,3
1132470,1.0,1,3
1250221,1.0,1,3
1132472,1.0,1,3
1132473,,0,3
1009845,,0,3
1132489,,0,3
1132558,1.0,3,3
1135587,1.0,3,3
1133720,1.0,3,3
1132490,1.0,3,3
1270141,1.0,5,3
1225589,1.0,5,3
1265921,1.0,5,3
1134093,1.0,5,3
1134914,1.0,5,3
1132491,1.0,5,3
1134418,1.0,1,3
1132495,1.0,1,3
1132497,,0,3
1132499,1.0,2,3
1221430,1.0,2,3
1283307,1.0,2,3
1132501,1.0,1,3
1134478,1.0,1,3
1132508,1.0,1,3
1134439,1.0,1,3
1138327,1.0,2,3
1135098,1.0,2,3
1132509,1.0,2,3
1132513,1.0,1,3
1133793,1.0,1,3
1009860,1.0,5,3
1009859,1.0,5,3
1009865,1.0,5,3
1009989,1.0,5,3
1009861,1.0,5,3
1009858,1.0,5,3
1134470,1.0,1,3
1132516,1.0,1,3
1133791,1.0,1,3
1132522,1.0,1,3
1134442,1.0,1,3
1132524,1.0,1,3
1134445,1.0,1,3
1132525,1.0,1,3
1262399,1.0,1,3
1132528,1.0,1,3
1132531,1.0,1,3
1133721,1.0,1,3
1132532,,0,3
1133804,1.0,1,3
1132534,1.0,1,3
1133725,1.0,2,3
1171086,1.0,2,3
1132535,1.0,2,3
1132538,1.0,1,3
1134441,1.0,1,3
1009869,1.0,2,3
1009868,1.0,2,3
1009864,1.0,2,3
1132542,1.0,1,3
1133773,1.0,1,3
1132544,,0,3
1132551,,0,3
1132553,,0,3
1134423,1.0,1,3
1132556,1.0,1,3
1133719,1.0,2,3
1282015,1.0,2,3
1132557,1.0,2,3
1133750,1.0,1,3
1132562,1.0,1,3
1132563,1.0,5,3
1134553,1.0,5,3
1133469,1.0,5,3
1250864,1.0,5,3
1136582,1.0,5,3
1133744,1.0,5,3
1133772,1.0,1,3
1132564,1.0,1,3
1302051,1.0,9,3
1240445,1.0,9,3
1132565,1.0,9,3
1133743,1.0,9,3
1135047,1.0,9,3
1136129,1.0,9,3
1301621,1.0,9,3
1301619,1.0,9,3
1302053,1.0,9,3
1302050,1.0,9,3
1001221,1.0,6,3
1001052,1.0,6,3
1001054,1.0,6,3
1001055,1.0,6,3
1007782,1.0,6,3
1001048,1.0,6,3
1003551,1.0,6,3
1009874,1.0,1,3
1048829,1.0,1,3
1133805,1.0,2,3
1144297,1.0,2,3
1132566,1.0,2,3
1132567,0.667,2,3
1152436,0.333,2,3
1132726,0.667,2,3
1307727,1.0,4,3
1134475,1.0,4,3
1133252,1.0,4,3
1307690,1.0,4,3
1132574,1.0,4,3
1132575,1.0,1,3
1134426,1.0,1,3
1134473,1.0,1,3
1132577,1.0,1,3
1132580,,0,3
1132674,,0,3
1189560,1.0,8,3
1220392,1.0,8,3
1191210,1.0,8,3
1185987,1.0,8,3
1202560,1.0,8,3
1186285,1.0,8,3
1190933,1.0,8,3
1185989,1.0,8,3
1132676,1.0,8,3
1132678,1.0,1,3
1136230,1.0,1,3
1132680,,0,3
1009878,,0,3
1132681,,0,3
1132683,1.0,1,3
1283413,1.0,1,3
1132684,1.0,1,3
1274386,1.0,1,3
1227947,1.0,11,3
1132685,1.0,11,3
1289811,1.0,11,3
1228393,1.0,11,3
1228392,1.0,11,3
1249988,1.0,11,3
1265983,1.0,11,3
1228015,1.0,11,3
1135854,1.0,11,3
1227946,1.0,11,3
1289810,1.0,11,3
1228391,1.0,11,3
1250671,1.0,1,3
1132686,1.0,1,3
1132687,1.0,7,3
1143048,1.0,7,3
1143049,1.0,7,3
1143111,1.0,7,3
1143086,1.0,7,3
1143085,1.0,7,3
1274474,1.0,7,3
1274475,1.0,7,3
1134562,1.0,1,3
1132688,1.0,1,3
1132689,1.0,1,3
1274420,1.0,1,3
1132691,,0,3
1132693,,0,3
1097090,1.0,11,3
1097092,1.0,11,3
1250163,1.0,11,3
1251044,1.0,11,3
1250310,1.0,11,3
1096264,1.0,11,3
1215697,1.0,11,3
1009879,1.0,11,3
1096287,1.0,11,3
1128266,1.0,11,3
1097106,1.0,11,3
1097111,1.0,11,3
1274398,1.0,1,3
1132698,1.0,1,3
1250639,1.0,1,3
1132699,1.0,1,3
1132703,1.0,1,3
1274435,1.0,1,3
1132704,,0,3
1132706,1.0,1,3
1275374,1.0,1,3
1132708,1.0,1,3
1135864,1.0,1,3
1257654,0.333,1,3
1132709,0.333,1,3
1134913,1.0,1,3
1132712,1.0,1,3
1132713,1.0,1,3
1250281,1.0,1,3
1207929,1.0,2,3
1136239,1.0,2,3
1132714,1.0,2,3
1009881,,0,3
1132715,,0,3
1247647,0.333,1,3
1132716,0.333,1,3
1220547,1.0,8,3
1132718,1.0,8,3
1168391,1.0,8,3
1168900,1.0,8,3
1205017,1.0,8,3
1219124,1.0,8,3
1168902,1.0,8,3
1219125,1.0,8,3
1246124,1.0,8,3
1132720,1.0,2,3
1309314,1.0,2,3
1136198,1.0,2,3
1132721,,0,3
1132727,,0,3
1132728,,0,3
1180065,1.0,3,3
1132729,1.0,3,3
1177387,1.0,3,3
1262384,1.0,3,3
1132731,1.0,1,3
1289688,1.0,1,3
1132736,,0,3
1010006,1.0,8,3
1009885,1.0,8,3
1010044,1.0,8,3
1009983,1.0,8,3
1010047,1.0,8,3
1010009,1.0,8,3
1010008,1.0,8,3
1010045,1.0,8,3
1009883,1.0,8,3
1132737,1.0,6,3
1250959,1.0,6,3
1182932,1.0,6,3
1310950,1.0,6,3
1249690,1.0,6,3
1310951,1.0,6,3
1310994,1.0,6,3
1132738,,0,3
1132739,,0,3
1275385,1.0,1,3
1132740,1.0,1,3
1132741,1.0,2,3
1132761,1.0,2,3
1136250,1.0,2,3
1149106,1.0,1,3
1132743,1.0,1,3
1132744,,0,3
1132746,1.0,1,3
1136171,1.0,1,3
1268221,1.0,4,3
1222688,1.0,4,3
1222734,1.0,4,3
1132747,1.0,4,3
1222732,1.0,4,3
1283363,1.0,1,3
1132751,1.0,1,3
1009888,,0,3
1302736,1.0,5,3
1261878,1.0,5,3
1302734,1.0,5,3
1302737,1.0,5,3
1132752,1.0,5,3
1301529,1.0,5,3
1132753,1.0,1,3
1250947,1.0,1,3
1305889,1.0,5,3
1305410,1.0,5,3
1305411,1.0,5,3
1132754,1.0,5,3
1286786,1.0,5,3
1286784,1.0,5,3
1132755,,0,3
1132756,,0,3
1132757,,0,3
1303007,1.0,1,3
1132763,1.0,1,3
1132764,,0,3
1132765,,0,3
1132766,,0,3
1009897,,0,3
1132767,,0,3
1132768,,0,3
1132769,,0,3
1250956,1.0,3,3
1134230,1.0,3,3
1132770,1.0,3,3
1286188,1.0,3,3
1132772,1.0,1,3
1250636,1.0,1,3
1132774,1.0,1,3
1250632,1.0,1,3
1132775,,0,3
1250183,1.0,1,3
1132778,1.0,1,3
1249669,1.0,1,3
1132779,1.0,1,3
1250197,1.0,1,3
1132781,1.0,1,3
1010363,1.0,6,3
1009900,1.0,6,3
1010364,1.0,6,3
1010365,1.0,6,3
1009898,1.0,6,3
1009911,1.0,6,3
1010362,1.0,6,3
1250700,1.0,5,3
1132853,1.0,5,3
1132787,1.0,5,3
1250640,1.0,5,3
1250655,1.0,5,3
1132851,1.0,5,3
1132789,1.0,1,3
1250654,1.0,1,3
1132790,1.0,1,3
1250648,1.0,1,3
1132798,1.0,1,3
1250034,1.0,1,3
1249687,1.0,1,3
1132802,1.0,1,3
1132805,1.0,6,3
1282001,1.0,6,3
1250350,1.0,6,3
1299015,1.0,6,3
1299016,1.0,6,3
1299017,1.0,6,3
1299014,1.0,6,3
1132806,1.0,3,3
1136486,1.0,3,3
1283437,1.0,3,3
1250280,1.0,3,3
1135559,0.905,7,3
1261874,0.905,7,3
1310077,0.905,7,3
1216030,0.905,7,3
1250884,0.905,7,3
1136764,0.333,7,3
1310141,0.905,7,3
1132808,0.905,7,3
1305819,1.0,5,3
1308142,1.0,5,3
1132809,1.0,5,3
1306180,1.0,5,3
1305821,1.0,5,3
1261875,1.0,5,3
1132811,,0,3
1010028,1.0,5,3
1010026,1.0,5,3
1010517,1.0,5,3
1009910,1.0,5,3
1010029,1.0,5,3
1009899,1.0,5,3
1135542,1.0,7,3
1310130,1.0,7,3
1261859,1.0,7,3
1310144,1.0,7,3
1132815,1.0,7,3
1310142,1.0,7,3
1310145,1.0,7,3
1310143,1.0,7,3
1250235,1.0,1,3
1132816,1.0,1,3
1231769,1.0,1,3
1132818,1.0,1,3
1250279,1.0,1,3
1132821,1.0,1,3
1250324,1.0,1,3
1132824,1.0,1,3
1187675,1.0,6,3
1190772,1.0,6,3
1132828,1.0,6,3
1219590,1.0,6,3
1250199,1.0,6,3
1219591,1.0,6,3
1219588,1.0,6,3
1250629,1.0,1,3
1132836,1.0,1,3
1169122,1.0,6,3
1132839,1.0,6,3
1250321,1.0,6,3
1169123,1.0,6,3
1132840,1.0,6,3
1250323,1.0,6,3
1169120,1.0,6,3
1171723,1.0,10,3
1153610,1.0,10,3
1250325,1.0,10,3
1157251,1.0,10,3
1158449,1.0,10,3
1165963,1.0,10,3
1158448,1.0,10,3
1132841,1.0,10,3
1154331,1.0,10,3
1157253,1.0,10,3
1154330,1.0,10,3
1132842,,0,3
1009902,,0,3
1209654,0.647,17,3
1169354,0.608,17,3
1169482,0.608,17,3
1210940,0.647,17,3
1210932,0.647,17,3
1132845,0.647,17,3
1169353,0.608,17,3
1169355,0.608,17,3
1169483,0.608,17,3
1169481,0.608,17,3
1196866,0.647,17,3
1169480,0.608,17,3
1210890,0.333,17,3
1169650,0.647,17,3
1210931,0.647,17,3
1221195,0.647,17,3
1209536,0.647,17,3
1169352,0.608,17,3
1132846,1.0,1,3
1261918,1.0,1,3
1250171,1.0,1,3
1132847,1.0,1,3
1195489,1.0,3,3
1132848,1.0,3,3
1249808,1.0,3,3
1250169,1.0,3,3
1132852,1.0,1,3
1250272,1.0,1,3
1132854,1.0,1,3
1250305,1.0,1,3
1228199,1.0,4,3
1132856,1.0,4,3
1228157,1.0,4,3
1249692,1.0,4,3
1228198,1.0,4,3
1132857,1.0,1,3
1250304,1.0,1,3
1132862,,0,3
1227914,1.0,5,3
1228603,1.0,5,3
1250249,1.0,5,3
1132864,1.0,5,3
1228567,1.0,5,3
1219841,1.0,5,3
1001049,1.0,3,3
1001208,1.0,3,3
1001211,1.0,3,3
1001210,1.0,3,3
1010506,1.0,8,3
1010555,1.0,8,3
1048790,1.0,8,3
1009906,1.0,8,3
1010560,1.0,8,3
1010508,1.0,8,3
1010507,1.0,8,3
1010509,1.0,8,3
1009909,1.0,8,3
1304447,1.0,7,3
1302345,1.0,7,3
1302342,1.0,7,3
1308226,1.0,7,3
1132867,1.0,7,3
1250710,1.0,7,3
1302349,1.0,7,3
1302346,1.0,7,3
1250667,1.0,1,3
1132869,1.0,1,3
1250669,1.0,1,3
1132870,1.0,1,3
1250668,1.0,1,3
1132873,1.0,1,3
1132881,1.0,1,3
1250899,1.0,1,3
1132883,,0,3
1132888,1.0,3,3
1261916,1.0,3,3
1153147,1.0,3,3
1283459,1.0,3,3
1132889,1.0,1,3
1261919,1.0,1,3
1250857,1.0,1,3
1132893,1.0,1,3
1132901,1.0,1,3
1250706,1.0,1,3
1010122,1.0,6,3
1138318,1.0,6,3
1009912,1.0,6,3
1010050,1.0,6,3
1010042,1.0,6,3
1135604,1.0,6,3
1010043,1.0,6,3
1249673,1.0,1,3
1132905,1.0,1,3
1262502,1.0,3,3
1257566,1.0,3,3
1132906,1.0,3,3
1250658,1.0,3,3
1132907,,0,3
1132910,1.0,1,3
1235027,1.0,1,3
1250855,1.0,1,3
1132913,1.0,1,3
1136159,1.0,1,3
1132914,1.0,1,3
1137064,1.0,6,3
1132915,1.0,6,3
1247844,1.0,6,3
1135843,1.0,6,3
1135844,1.0,6,3
1196079,1.0,6,3
1135794,1.0,6,3
1132916,,0,3
1132917,,0,3
1283450,1.0,1,3
1132920,1.0,1,3
1010060,1.0,7,3
1010530,1.0,7,3
1009993,1.0,7,3
1010531,1.0,7,3
1009913,1.0,7,3
1009991,1.0,7,3
1009990,1.0,7,3
1009992,1.0,7,3
1250210,1.0,1,3
1132922,1.0,1,3
1132925,,0,3
1132930,,0,3
1132931,,0,3
1265912,1.0,2,3
1195297,1.0,2,3
1132932,1.0,2,3
1226701,0.933,5,3
1226700,0.933,5,3
1227283,0.933,5,3
1132933,0.667,5,3
1227284,0.933,5,3
1227285,0.933,5,3
1132941,1.0,1,3
1250707,1.0,1,3
1132944,1.0,1,3
1250320,1.0,1,3
1266082,0.333,1,3
1132946,0.333,1,3
1132947,1.0,1,3
1250880,1.0,1,3
1009914,,0,3
1132951,,0,3
1132952,1.0,1,3
1249679,1.0,1,3
1132953,1.0,1,3
1249678,1.0,1,3
1154501,1.0,5,3
1132954,1.0,5,3
1154499,1.0,5,3
1148527,1.0,5,3
1250856,1.0,5,3
1148563,1.0,5,3
1132955,1.0,3,3
1262398,1.0,3,3
1176812,1.0,3,3
1176813,1.0,3,3
1132960,,0,3
1132961,,0,3
1132962,,0,3
1234802,1.0,6,3
1216779,1.0,6,3
1226349,1.0,6,3
1225350,1.0,6,3
1226347,1.0,6,3
1132967,1.0,6,3
1216776,1.0,6,3
1132968,1.0,5,3
1234848,1.0,5,3
1282493,1.0,5,3
1282504,1.0,5,3
1282704,1.0,5,3
1282701,1.0,5,3
1009917,,0,3
1234803,1.0,1,3
1132969,1.0,1,3
1234834,1.0,1,3
1132974,1.0,1,3
1132976,1.0,1,3
1234850,1.0,1,3
1234849,1.0,6,3
1227860,1.0,6,3
1227878,1.0,6,3
1132977,1.0,6,3
1222925,1.0,6,3
1222926,1.0,6,3
1222741,1.0,6,3
1132981,,0,3
1132982,,0,3
1132986,,0,3
1132987,,0,3
1132988,,0,3
1132995,,0,3
1009918,1.0,6,3
1010558,1.0,6,3
1009920,1.0,6,3
1010557,1.0,6,3
1009919,1.0,6,3
1009921,1.0,6,3
1010554,1.0,6,3
1132998,,0,3
1219930,1.0,7,3
1234846,1.0,7,3
1219928,1.0,7,3
1219944,1.0,7,3
1219960,1.0,7,3
1132999,1.0,7,3
1219947,1.0,7,3
1219931,1.0,7,3
1133569,1.0,8,3
1133556,1.0,8,3
1133555,1.0,8,3
1133442,1.0,8,3
1133000,1.0,8,3
1133445,1.0,8,3
1133557,1.0,8,3
1133554,1.0,8,3
1133444,1.0,8,3
1273625,1.0,5,3
1273624,1.0,5,3
1273674,1.0,5,3
1133002,1.0,5,3
1134814,1.0,5,3
1278276,1.0,5,3
1250265,1.0,1,3
1133003,1.0,1,3
1137356,1.0,3,3
1134968,1.0,3,3
1133004,1.0,3,3
1133908,1.0,3,3
1133007,,0,3
1133011,,0,3
1133013,,0,3
1133015,,0,3
1010542,1.0,8,3
1009924,1.0,8,3
1009922,1.0,8,3
1009923,1.0,8,3
1009964,1.0,8,3
1009976,1.0,8,3
1009963,1.0,8,3
1009965,1.0,8,3
1009962,1.0,8,3
1133018,,0,3
1133028,1.0,10,3
1202879,1.0,10,3
1219363,1.0,10,3
1219405,1.0,10,3
1219478,1.0,10,3
1153469,1.0,10,3
1219361,1.0,10,3
1219360,1.0,10,3
1202880,1.0,10,3
1219459,1.0,10,3
1219404,1.0,10,3
1133030,,0,3
1133036,,0,3
1133037,,0,3
1234832,1.0,1,3
1133038,1.0,1,3
1234833,1.0,3,3
1203397,1.0,3,3
1165023,1.0,3,3
1133039,1.0,3,3
1133040,1.0,1,3
1234851,1.0,1,3
1234835,1.0,1,3
1133041,1.0,1,3
1133054,,0,3
1009926,1.0,8,3
1009972,1.0,8,3
1010545,1.0,8,3
1009925,1.0,8,3
1009970,1.0,8,3
1009927,1.0,8,3
1009973,1.0,8,3
1009929,1.0,8,3
1009928,1.0,8,3
1133055,,0,3
1234837,1.0,1,3
1133059,1.0,1,3
1133060,1.0,1,3
1234797,1.0,1,3
1208911,0.933,5,3
1210702,0.933,5,3
1170043,0.933,5,3
1208932,0.933,5,3
1234799,0.933,5,3
1133061,0.667,5,3
1133062,1.0,1,3
1250585,1.0,1,3
1226744,1.0,6,3
1270521,1.0,6,3
1250402,1.0,6,3
1216507,1.0,6,3
1133063,1.0,6,3
1270520,1.0,6,3
1266852,1.0,6,3
1250384,1.0,1,3
1133065,1.0,1,3
1133066,1.0,1,3
1251030,1.0,1,3
1133067,1.0,1,3
1250618,1.0,1,3
1133070,1.0,1,3
1250608,1.0,1,3
1010706,1.0,8,3
1009931,1.0,8,3
1009934,1.0,8,3
1009936,1.0,8,3
1009930,1.0,8,3
1009971,1.0,8,3
1009932,1.0,8,3
1009937,1.0,8,3
1009935,1.0,8,3
1251017,0.5,4,3
1300646,0.667,4,3
1300647,0.667,4,3
1133072,0.5,4,3
1300649,0.667,4,3
