BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1006428,12055.0,12024.0,2163
1006427,12055.0,12024.0,2163
1014398,405742.0,425118.0,2172
1007057,30364.0,24069.0,2203
1007054,30364.0,24069.0,2203
1006593,10102.0,10136.0,2204
1006598,11149.0,11186.0,2206
1094415,439437.0,11186.0,2206
1114664,13760.0,13731.0,2228
1111443,13760.0,13731.0,2228
1006721,13760.0,13731.0,2228
1110131,13760.0,13731.0,2228
1114667,13760.0,13731.0,2228
1006725,536540.0,3421.0,2230
1006794,10317.0,10245.0,2252
1021215,12214.0,12271.0,2265
1132829,391420.0,391422.0,2279
1012954,10245.0,24288.0,2285
1014643,129261.0,129264.0,2305
1025619,10416.0,10336.0,2342
1007797,24101.0,24086.0,2347
1265550,,384443.0,2360
1265302,14421.0,444268.0,2372
1265541,14421.0,444268.0,2372
1127095,2498.0,444268.0,2372
1127091,2498.0,444268.0,2372
1020885,9019.0,8923.0,2383
1020903,8843.0,8923.0,2383
1020904,8843.0,8923.0,2383
1007272,8843.0,8923.0,2383
1007399,24891.0,24882.0,2385
1011424,23361.0,9030.0,2386
1039738,9080.0,9030.0,2386
1039737,9080.0,9030.0,2386
1039735,9080.0,9030.0,2386
1039743,9080.0,9030.0,2386
1039736,9080.0,9030.0,2386
1007316,18251.0,18241.0,2401
1257381,63655.0,3533.0,2402
1283270,482623.0,482621.0,2421
1137819,482622.0,482621.0,2421
1158562,482622.0,482621.0,2421
1034755,482623.0,482621.0,2421
1007400,482623.0,482621.0,2421
1130978,482623.0,482621.0,2421
1128457,482624.0,482621.0,2421
1025254,12705.0,25132.0,2428
1025644,12688.0,25174.0,2482
1010172,10790.0,10803.0,2494
1010171,10790.0,10803.0,2494
1010192,10790.0,10803.0,2494
1010236,10790.0,10803.0,2494
1010237,10790.0,10803.0,2494
1007679,,120619.0,2501
1226885,23030.0,23047.0,2502
1009171,158740.0,677.0,2518
1007811,645.0,658.0,2530
1013844,324.0,317.0,2539
1007839,689.0,681.0,2557
1007841,681.0,689.0,2558
1007953,,25375.0,2582
1008085,,6229.0,2611
1008288,11349.0,24576.0,2657
1008361,145599.0,145600.0,2671
1008423,,1697.0,2682
1304205,22401.0,6804.0,2686
1303969,22424.0,6804.0,2686
1008441,22424.0,6804.0,2686
1303967,22424.0,6804.0,2686
1128296,22424.0,6804.0,2686
1303991,22401.0,6804.0,2686
1179714,345435.0,370355.0,2709
1206121,370356.0,370355.0,2709
1095367,384013.0,370355.0,2709
1211244,345435.0,370355.0,2709
1129318,384013.0,370355.0,2709
1206122,370356.0,370355.0,2709
1206412,370356.0,370355.0,2709
1312238,345435.0,370355.0,2709
1138789,282566.0,370355.0,2709
1008565,370356.0,370355.0,2709
1015383,345435.0,370355.0,2709
1012902,11782.0,11770.0,2710
1008719,139848.0,139846.0,2735
1010797,24660.0,11594.0,2744
1267906,8976.0,8949.0,2745
1267905,9014.0,8949.0,2745
1012911,11732.0,11740.0,2757
1010066,35170.0,24581.0,2762
1008888,11377.0,11313.0,2777
1232532,,506639.0,2781
1009120,420267.0,415483.0,2840
1138579,420268.0,415483.0,2840
1054829,33260.0,33261.0,2857
1009289,350227.0,350226.0,2867
1009286,350227.0,350226.0,2867
1010176,10916.0,24468.0,2896
1090549,3568.0,21375.0,2912
1090550,78687.0,21375.0,2912
1089194,21373.0,21375.0,2912
1009440,78687.0,21375.0,2912
1009442,390898.0,390901.0,2914
1036407,,390901.0,2914
1058251,,390901.0,2914
1010005,390898.0,390901.0,2914
1010376,24240.0,10491.0,2936
1128761,131184.0,131185.0,2948
1010385,49568.0,35177.0,2963
1047083,453820.0,391373.0,2964
1127179,453820.0,391373.0,2964
1042430,535598.0,535595.0,2975
1026556,535598.0,535595.0,2975
1009685,535598.0,535595.0,2975
1100412,535598.0,535595.0,2975
1257372,,79965.0,2980
1010560,88606.0,88607.0,3020
1073653,536045.0,391292.0,3047
1145619,2853.0,2870.0,3079
1145648,2853.0,2870.0,3079
1010609,79969.0,79968.0,3145
1257371,,444305.0,3171
1257369,,444305.0,3171
1010846,11453.0,11362.0,3197
1110458,26612.0,17001.0,3218
1110500,26612.0,17001.0,3218
1110459,26612.0,17001.0,3218
1035302,286723.0,286724.0,3220
1035968,6734.0,22373.0,3229
1028002,6734.0,22373.0,3229
1022879,303360.0,303359.0,3234
1035279,286726.0,344637.0,3237
1047397,184648.0,170236.0,3241
1034633,278398.0,274876.0,3242
1034632,278398.0,274876.0,3242
1034611,278398.0,274876.0,3242
1034634,278398.0,274876.0,3242
1027963,278398.0,274876.0,3242
1034631,278398.0,274876.0,3242
1032475,278398.0,274876.0,3242
1034613,278398.0,274876.0,3242
1011170,336635.0,171197.0,3255
1029621,336635.0,171197.0,3255
1027467,24072.0,24044.0,3282
1022901,11012.0,11017.0,3285
1023258,145275.0,235200.0,3299
1013503,9047.0,23438.0,3302
1135550,9047.0,23438.0,3302
1020576,9340.0,9436.0,3307
1020574,9340.0,9436.0,3307
1048980,9340.0,9436.0,3307
1020577,9340.0,9436.0,3307
1020542,9340.0,9436.0,3307
1020545,9340.0,9436.0,3307
1011287,349565.0,343179.0,3335
1037761,278079.0,375645.0,3336
1073398,201916.0,69409.0,3337
1011308,23785.0,9533.0,3348
1199470,9544.0,9533.0,3348
1198912,9544.0,9533.0,3348
1199473,9544.0,9533.0,3348
1198915,23785.0,9533.0,3348
1198913,9544.0,9533.0,3348
1020546,9204.0,9212.0,3372
1048274,96285.0,96286.0,3391
1048276,96285.0,96286.0,3391
1065093,96285.0,96286.0,3391
1048278,96285.0,96286.0,3391
1048275,96285.0,96286.0,3391
1011407,10930.0,24459.0,3403
1018943,7205.0,7202.0,3405
1298645,7323.0,7300.0,3420
1279361,7362.0,7300.0,3420
1288587,7323.0,7300.0,3420
1279364,7362.0,7300.0,3420
1298643,7323.0,7300.0,3420
1279363,7362.0,7300.0,3420
1132288,344625.0,344620.0,3427
1134306,280318.0,258879.0,3429
1012708,280316.0,258879.0,3429
1040875,280318.0,258879.0,3429
1131009,280318.0,258879.0,3429
1040894,280318.0,258879.0,3429
1040906,280318.0,258879.0,3429
1040879,280319.0,258879.0,3429
1040876,280318.0,258879.0,3429
1073872,370398.0,370397.0,3436
1097778,370398.0,370397.0,3436
1054104,88287.0,88286.0,3449
