BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1069367,5885.0,22067.0,13643
1069368,5881.0,22067.0,13643
1057151,5885.0,22067.0,13643
1135221,5881.0,22067.0,13643
1069369,5881.0,22067.0,13643
1068952,5885.0,22067.0,13643
1071022,5881.0,22067.0,13643
1064989,370396.0,370395.0,13651
1119892,370397.0,370395.0,13651
1072334,370397.0,370395.0,13651
1057200,370396.0,370395.0,13651
1136060,282248.0,311675.0,13671
1058218,282248.0,311675.0,13671
1102513,26474.0,26481.0,13695
1057413,14138.0,20530.0,13698
1057467,282888.0,286400.0,13704
1057451,282888.0,286400.0,13704
1057452,282888.0,286400.0,13704
1057453,282888.0,286400.0,13704
1057507,277757.0,277756.0,13715
1057656,344283.0,344284.0,13745
1057696,283838.0,283837.0,13758
1057691,283837.0,283836.0,13759
1149601,21340.0,3392.0,13816
1159913,21340.0,3392.0,13816
1058180,377753.0,377752.0,13837
1069186,5838.0,5846.0,13931
1058778,375981.0,375980.0,13939
1068607,5877.0,5873.0,13948
1069219,5838.0,22054.0,13953
1171398,11844.0,11843.0,13956
1058820,376003.0,375133.0,13958
1059366,376003.0,375133.0,13958
1059836,22069.0,22066.0,13960
1067504,5819.0,22048.0,13972
1062095,22009.0,22008.0,13990
1084153,22009.0,22008.0,13990
1062899,22000.0,21997.0,13998
1066581,122865.0,122867.0,14046
1066582,122865.0,122867.0,14046
1066583,122865.0,122867.0,14046
1063072,110702.0,110701.0,14049
1066708,247045.0,247044.0,14052
1058997,5687.0,5689.0,14055
1069167,22060.0,5844.0,14060
1069178,22060.0,5844.0,14060
1069179,22060.0,5844.0,14060
1059002,22060.0,5844.0,14060
1066538,82530.0,79008.0,14074
1066540,82530.0,79008.0,14074
1066492,82530.0,79008.0,14074
1067492,22033.0,22034.0,14085
1067462,22033.0,22034.0,14085
1067467,22033.0,22034.0,14085
1059043,22033.0,22034.0,14085
1059045,5787.0,5797.0,14087
1067573,5787.0,5797.0,14087
1067576,5787.0,5797.0,14087
1068354,74524.0,5797.0,14087
1093005,5787.0,5797.0,14087
1059061,5714.0,5718.0,14096
1067904,5789.0,5804.0,14102
1067748,5789.0,5804.0,14102
1059067,5789.0,5804.0,14102
1060111,15492.0,15503.0,14132
1089936,15492.0,15503.0,14132
1059106,15492.0,15503.0,14132
1081766,26089.0,15495.0,14135
1090400,26089.0,15495.0,14135
1090401,26089.0,15495.0,14135
1090402,26089.0,15495.0,14135
1060318,26089.0,15495.0,14135
1059110,15793.0,33246.0,14136
1088076,15793.0,33246.0,14136
1067270,118723.0,118722.0,14137
1061976,21998.0,21995.0,14139
1159316,15804.0,15805.0,14145
1059126,15804.0,15805.0,14145
1083214,15804.0,15805.0,14145
1082994,26208.0,15867.0,14150
1059133,26208.0,15867.0,14150
1060169,26208.0,15867.0,14150
1059150,375314.0,375315.0,14151
1059222,15003.0,15043.0,14196
1059237,26592.0,16937.0,14202
1059279,8658.0,23230.0,14223
1285858,8658.0,23230.0,14223
1096902,23113.0,8491.0,14226
1059302,292475.0,26072.0,14237
1087945,14846.0,20924.0,14240
1079797,26310.0,26311.0,14242
1148662,21355.0,3505.0,14248
1148664,21355.0,3505.0,14248
1144610,21355.0,3505.0,14248
1115807,13608.0,13637.0,14265
1146612,3108.0,343932.0,14271
1208417,11219.0,24506.0,14273
1059343,11219.0,24506.0,14273
1210317,24570.0,24506.0,14273
1196244,11219.0,24506.0,14273
1210209,24570.0,24506.0,14273
1210210,24571.0,24506.0,14273
1210211,24571.0,24506.0,14273
1210212,24570.0,24506.0,14273
