OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
16898,11,11,2
1691,6,6,2
16912,4,4,2
16913,10,10,3
16916,12,12,2
16918,9,9,2
16924,9,9,2
16925,7,7,2
16928,20,20,2
1693,5,5,2
16931,5,5,2
16944,13,13,3
16951,16,16,7
16955,11,11,2
16959,7,7,2
1696,5,5,2
16961,6,6,2
16965,11,11,2
16968,26,26,5
16979,25,25,2
16981,5,5,3
16988,15,15,3
17007,5,5,2
17009,9,9,2
17014,9,9,3
17016,4,4,2
17019,7,7,2
17026,10,10,2
17028,9,9,2
1703,9,9,2
17031,7,7,4
17035,6,6,3
17038,4,4,2
17039,12,12,4
1704,2,2,2
17048,8,8,2
1705,2,2,2
17050,3,3,2
17051,3,3,2
17053,9,9,4
17059,7,7,2
17070,8,8,2
17072,7,7,2
17073,6,6,3
17097,3,3,3
171,7,7,2
17100,14,14,6
17105,3,3,2
17110,11,11,2
17119,8,8,2
17127,10,10,2
17137,15,15,3
17138,12,12,2
17143,3,3,2
17154,8,8,2
17155,5,5,4
17158,9,9,2
17160,9,9,2
17162,8,8,6
17176,6,6,2
17178,8,8,3
17194,7,7,2
17205,8,8,2
17225,7,7,2
17230,3,3,2
17264,8,8,2
17278,8,8,2
17282,7,7,2
173,6,6,2
17310,5,5,2
17315,2,2,2
17330,12,12,3
17331,15,15,2
17338,7,7,3
17342,5,5,2
17345,15,15,2
17356,5,5,2
17369,7,7,2
17373,4,4,2
17379,11,11,2
17385,10,10,2
17386,12,12,2
1739,10,10,2
17398,2,2,2
17400,5,5,2
17404,12,12,2
17405,7,7,2
17407,7,7,2
17411,15,15,2
17412,6,6,2
17414,19,19,4
17420,9,9,3
17423,3,3,3
17424,6,6,3
17425,7,7,2
17427,7,7,2
17429,7,7,2
17430,14,14,2
17431,2,2,2
17432,2,2,2
17439,12,12,2
17440,15,15,2
17442,4,4,2
17446,5,5,2
17452,6,6,2
17454,3,3,2
17456,7,7,3
17457,9,9,3
17459,9,9,2
17461,3,3,2
17467,3,3,3
17469,10,10,2
17472,18,18,2
17473,5,5,2
17474,9,9,2
17482,9,9,2
17486,4,4,2
17491,7,7,2
17492,10,10,2
17493,6,6,2
17496,9,9,2
17498,4,4,2
17500,6,6,4
17502,9,9,2
17505,12,12,2
17507,5,5,3
17511,7,7,5
17514,11,11,2
17515,9,9,3
17517,12,12,3
17522,5,5,4
17531,15,15,2
17533,4,4,2
17536,10,10,3
17541,8,8,2
17542,9,9,3
17551,7,7,3
17552,13,13,2
17554,3,3,2
17559,7,7,2
17560,10,10,2
17562,8,8,3
17564,8,8,4
17566,7,7,2
17570,7,7,2
17571,10,10,2
17572,3,3,2
17573,10,10,2
17575,7,7,2
17580,28,28,4
17581,15,15,2
17586,3,3,2
17587,7,7,3
17588,16,16,3
17593,20,20,3
17597,6,6,2
17599,2,2,2
176,7,7,2
17600,29,29,3
17601,9,9,2
17609,2,2,2
17610,14,14,2
17611,5,5,2
17612,5,5,2
17617,7,7,2
17619,10,10,5
17621,11,11,4
17623,7,7,4
17629,6,6,2
17634,13,13,5
17635,4,4,2
17636,4,4,2
17637,10,10,2
17638,13,13,2
17646,6,6,2
17651,2,2,2
17653,3,3,2
17657,13,13,8
17662,8,8,5
17666,4,4,2
17671,9,9,2
17674,6,6,2
17675,7,7,2
17678,5,5,2
17679,2,2,2
17680,2,2,2
17683,4,4,2
17688,11,11,4
17692,20,20,5
17695,8,8,2
17696,10,10,2
177,2,2,2
17702,5,5,2
17711,5,5,2
17712,8,8,3
17713,4,4,2
17717,4,4,2
17719,6,6,4
17722,9,9,2
17726,5,5,3
1773,2,2,2
17730,5,5,3
17737,8,8,2
17738,5,5,2
17741,10,10,2
17744,4,4,3
17747,6,6,2
17751,6,6,2
17754,4,4,2
17756,10,10,3
17760,4,4,3
17763,5,5,4
17764,8,8,2
17766,17,17,4
17784,8,8,4
17799,12,12,2
17804,10,10,5
17805,3,3,2
17806,3,3,2
17810,3,3,2
17820,5,5,4
17826,4,4,3
17827,9,9,4
17828,5,5,2
17829,6,6,2
17840,19,19,9
17841,4,4,3
17847,8,8,4
1785,7,7,2
17851,4,4,2
17852,7,7,2
17860,8,8,6
17861,24,24,5
17863,3,3,2
17865,9,9,5
17866,6,6,2
17870,6,6,2
17876,2,2,2
17878,4,4,3
17891,7,7,3
179,4,4,2
17903,12,12,5
17904,11,11,2
17911,3,3,2
17913,9,9,2
17916,6,6,5
17919,6,6,3
17923,5,5,2
1793,10,10,2
17931,10,10,3
17933,19,19,2
17937,8,8,3
17938,5,5,3
17940,2,2,2
17942,9,9,2
17943,8,8,2
17946,7,7,6
17951,2,2,2
17952,13,13,4
17956,7,7,2
17957,3,3,3
17959,10,10,3
1796,14,14,5
17960,9,9,4
17963,12,12,3
17971,4,4,2
17989,10,10,5
17990,7,7,2
17995,13,13,4
18,7,7,2
18003,8,8,3
18006,6,6,5
18016,5,5,2
18018,13,13,2
18022,5,5,4
18023,27,27,2
18027,2,2,2
18029,6,6,3
18030,4,4,2
18031,6,6,3
18033,11,11,5
18034,13,13,3
18036,6,6,3
18044,6,6,3
1805,4,4,2
18054,6,6,2
18055,15,15,2
18056,12,12,2
18061,2,2,2
18063,8,8,2
18065,10,10,2
18066,7,7,3
1807,7,7,2
18072,4,4,2
18091,10,10,5
18092,14,14,2
18093,6,6,3
18096,6,6,2
18101,2,2,2
18104,10,10,5
18107,8,8,2
18109,7,7,2
18114,6,6,4
18117,8,8,3
1812,8,8,2
18124,8,8,2
18133,10,10,2
18135,6,6,3
18136,10,10,2
18148,9,9,2
18161,4,4,2
18171,12,12,2
18172,11,11,3
18173,7,7,2
18177,7,7,2
18180,5,5,2
18184,5,5,3
18190,6,6,2
18199,6,6,2
18200,7,7,2
18212,5,5,2
18220,11,11,2
18222,5,5,2
18225,2,2,2
18252,13,13,2
18257,7,7,2
18271,8,8,2
18280,7,7,2
18282,2,2,2
18288,9,9,2
18293,17,17,4
1830,8,8,2
1831,8,8,2
18315,11,11,3
18317,5,5,2
18326,16,16,3
18327,5,5,3
18328,6,6,2
1833,2,2,2
18338,6,6,2
18353,6,6,2
18356,8,8,5
18357,8,8,3
18365,5,5,3
18369,4,4,2
18371,4,4,3
18377,12,12,4
18383,2,2,2
18392,4,4,3
18393,9,9,2
184,3,3,2
1841,4,4,2
18413,2,2,2
18415,7,7,2
18425,7,7,2
18426,12,12,2
18427,9,9,2
18434,4,4,2
18448,10,10,4
18449,11,11,3
18451,6,6,2
18460,8,8,2
18483,7,7,3
18486,2,2,2
18487,2,2,2
1849,5,5,2
18512,17,17,4
18516,9,9,2
1852,9,9,4
18521,3,3,3
18524,10,10,3
18527,8,8,2
18533,8,8,2
18534,6,6,3
18535,7,7,2
18541,8,8,2
18548,8,8,2
1855,23,23,5
18550,6,6,2
18565,5,5,2
18573,8,8,2
18576,17,17,2
18602,9,9,2
18611,7,7,2
18614,6,6,2
18618,3,3,2
1863,5,5,2
18641,10,10,2
18644,6,6,2
18645,3,3,2
18652,9,9,2
18665,7,7,2
18667,6,6,2
18677,12,12,3
18678,7,7,2
18683,5,5,3
18684,10,10,2
18695,8,8,2
18697,9,9,2
18698,7,7,2
1870,14,14,2
1871,11,11,2
18723,6,6,2
18731,9,9,2
18742,5,5,4
18745,7,7,5
18758,8,8,2
18772,6,6,2
18777,8,8,2
18782,6,6,3
18792,11,11,2
18801,5,5,3
18802,10,10,3
18803,5,5,4
18805,7,7,3
18817,6,6,4
18818,6,6,4
18819,6,6,2
18829,8,8,2
18847,8,8,2
18863,5,5,2
18864,12,12,6
18865,3,3,2
18871,5,5,2
18874,7,7,2
1888,2,2,2
18880,9,9,2
18885,2,2,2
18889,7,7,2
1889,9,9,3
18897,8,8,2
18899,8,8,2
189,5,5,3
18922,8,8,2
18923,7,7,2
1893,9,9,3
18930,8,8,2
18934,6,6,2
18937,9,9,4
18941,7,7,4
18942,5,5,4
18944,9,9,2
1895,14,14,8
18952,8,8,2
18954,2,2,2
18960,3,3,2
18963,7,7,2
18968,8,8,2
18969,2,2,2
1897,3,3,2
18977,8,8,2
18978,2,2,2
1898,6,6,2
18986,13,13,7
18987,2,2,2
1900,7,7,3
19003,7,7,5
19006,7,7,6
19009,7,7,2
19015,2,2,2
19021,5,5,4
19022,9,9,4
19024,9,9,2
19026,7,7,2
19028,11,11,7
19029,5,5,3
19033,6,6,2
19034,5,5,2
19036,8,8,2
1904,8,8,2
19048,8,8,2
19054,7,7,3
19064,11,11,3
19068,9,9,2
19071,5,5,2
19072,6,6,4
19074,7,7,2
19075,4,4,3
1908,15,15,4
19080,3,3,2
19090,4,4,2
19091,12,12,4
19095,5,5,2
19096,2,2,2
1911,7,7,2
19110,7,7,4
19114,7,7,4
19117,6,6,5
19119,10,10,5
19120,3,3,2
19122,4,4,2
19123,2,2,2
19124,2,2,2
19130,9,9,3
19131,16,16,4
19133,4,4,3
19138,2,2,2
19145,2,2,2
19146,2,2,2
19147,6,6,3
19152,6,6,4
19153,14,14,8
19154,3,3,2
19155,2,2,2
19156,6,6,4
19158,4,4,2
19159,7,7,3
19164,5,5,2
19166,6,6,2
19167,6,6,3
19169,7,7,2
19171,9,9,3
19172,8,8,2
19184,8,8,3
19189,7,7,3
1919,3,3,2
19191,5,5,2
19193,6,6,2
19196,3,3,3
19200,10,10,3
19207,2,2,2
1921,2,2,2
19210,6,6,2
19212,2,2,2
19213,3,3,2
19216,3,3,2
19217,3,3,3
19218,9,9,2
1922,9,9,2
19226,2,2,2
19230,4,4,2
19233,12,12,3
19236,7,7,2
19252,3,3,2
19254,2,2,2
19255,2,2,2
1926,4,4,2
19263,2,2,2
19264,2,2,2
19269,3,3,3
19270,4,4,3
19276,3,3,2
19278,2,2,2
19282,2,2,2
19285,2,2,2
19287,7,7,3
19288,3,3,3
19295,4,4,2
19296,6,6,3
19297,7,7,2
19299,8,8,2
1930,8,8,5
19305,12,12,2
19309,12,12,3
1931,8,8,5
19310,3,3,2
19311,7,7,6
19320,5,5,2
19329,9,9,2
19330,3,3,2
19335,3,3,3
19338,11,11,5
19339,6,6,2
19341,11,11,4
19342,3,3,3
19346,3,3,3
19350,7,7,2
19353,4,4,3
19354,10,10,3
19355,5,5,3
19356,5,5,2
19358,3,3,2
19363,7,7,2
19366,2,2,2
19367,3,3,3
19369,6,6,6
1937,8,8,2
19370,9,9,3
19371,3,3,3
19372,7,7,3
19373,2,2,2
19374,7,7,2
19375,3,3,3
1938,10,10,3
19381,6,6,4
19382,5,5,2
19384,3,3,3
19385,10,10,2
19388,9,9,4
19389,6,6,2
1939,2,2,2
19393,2,2,2
19395,7,7,2
19397,8,8,2
19403,6,6,2
19405,7,7,2
19407,5,5,3
19408,5,5,2
19410,5,5,4
19413,9,9,2
19414,4,4,2
19415,2,2,2
19416,4,4,3
19417,6,6,2
1942,10,10,2
19420,2,2,2
19424,5,5,2
19428,3,3,3
19430,3,3,2
19431,3,3,2
19438,7,7,3
19444,6,6,3
19448,5,5,3
19449,8,8,2
19458,3,3,3
19463,15,15,2
19469,4,4,4
19475,5,5,3
19476,22,22,2
19478,4,4,2
19479,6,6,5
1948,8,8,2
19481,9,9,3
19482,4,4,3
19485,7,7,2
19486,8,8,2
19489,6,6,3
19494,7,7,2
19495,7,7,3
19497,14,14,2
19498,3,3,3
19499,7,7,2
19500,8,8,7
19501,7,7,2
19502,4,4,2
19508,3,3,2
19509,4,4,2
19511,7,7,2
1953,13,13,3
19533,8,8,3
19535,11,11,2
19536,2,2,2
19539,2,2,2
19550,10,10,5
19555,5,5,2
19556,6,6,2
19557,5,5,4
19564,6,6,2
19565,5,5,2
1957,7,7,2
19574,12,12,10
19578,6,6,3
19579,7,7,2
1958,2,2,2
1959,2,2,2
19590,14,14,6
19591,13,13,3
19592,2,2,2
19595,3,3,2
19596,4,4,2
19612,6,6,2
19616,10,10,2
19619,6,6,2
19625,3,3,2
19631,8,8,3
19632,2,2,2
19634,8,8,2
19640,4,4,2
19642,9,9,2
19650,6,6,2
19653,2,2,2
19662,2,2,2
19664,7,7,3
19671,2,2,2
19677,4,4,3
19679,6,6,3
1968,4,4,2
19686,11,11,2
19687,6,6,2
19689,8,8,2
19692,5,5,2
19702,15,15,2
19703,2,2,2
19704,2,2,2
19706,10,10,3
1971,7,7,2
19711,8,8,2
19716,16,16,3
19717,3,3,3
1972,6,6,2
19722,7,7,4
19725,9,9,3
19726,12,12,4
19727,3,3,3
19730,8,8,2
19731,2,2,2
19734,2,2,2
19743,6,6,2
19746,8,8,2
19751,8,8,4
19752,3,3,2
19753,6,6,2
19755,7,7,2
19757,8,8,2
19758,3,3,2
19760,3,3,3
19761,2,2,2
19766,12,12,4
19783,10,10,2
19784,7,7,2
19785,10,10,3
19788,6,6,2
198,10,10,2
19805,10,10,2
19808,3,3,2
19809,13,13,2
19815,7,7,2
19818,2,2,2
19823,2,2,2
19824,4,4,3
19829,3,3,2
19831,8,8,5
19832,5,5,3
19833,5,5,4
19836,6,6,2
19846,10,10,2
19848,16,16,12
19849,12,12,2
19857,7,7,2
19860,6,6,2
19861,4,4,4
19862,11,11,2
19863,7,7,2
19867,2,2,2
19868,4,4,2
19875,2,2,2
19876,2,2,2
19881,10,10,2
19884,9,9,2
19890,6,6,2
19896,7,7,2
1990,2,2,2
19900,7,7,4
19911,10,10,3
19916,6,6,2
19920,10,10,4
19924,7,7,2
19928,4,4,3
19930,8,8,2
19932,5,5,2
19933,3,3,2
19937,3,3,2
19938,2,2,2
19948,4,4,2
1995,6,6,2
19951,6,6,2
19952,13,13,4
19953,15,15,3
19966,6,6,2
19967,2,2,2
1997,7,7,2
19985,6,6,2
19986,6,6,2
19988,5,5,2
19989,7,7,2
19992,2,2,2
19993,2,2,2
19994,2,2,2
19996,13,13,5
2,7,7,2
20001,5,5,4
20009,6,6,2
20011,2,2,2
20014,2,2,2
20015,2,2,2
20019,2,2,2
20022,2,2,2
20024,7,7,2
20029,19,19,4
20042,10,10,4
20044,6,6,2
20050,8,8,2
20058,6,6,2
20062,7,7,2
20068,9,9,2
20075,2,2,2
20077,9,9,2
20079,4,4,2
2008,7,7,2
20092,7,7,2
20094,6,6,2
2010,12,12,3
20111,12,12,2
20124,10,10,2
20128,8,8,3
2013,9,9,3
20133,7,7,2
20134,6,6,2
20135,3,3,3
2014,11,11,2
20140,4,4,3
20141,5,5,4
20142,8,8,5
20148,7,7,2
20151,4,4,4
20152,11,11,7
20153,10,10,3
20157,9,9,3
20159,7,7,4
20160,7,7,3
20161,3,3,2
20164,8,8,4
20167,9,9,6
20168,8,8,2
20169,3,3,3
20170,6,6,2
20173,7,7,2
20177,4,4,4
20179,2,2,2
20180,10,10,2
20181,14,14,6
20182,7,7,4
20184,2,2,2
20186,7,7,5
20187,3,3,3
20194,5,5,2
20195,2,2,2
20196,11,11,2
20197,2,2,2
2020,16,16,3
20200,10,10,2
20204,8,8,4
20205,4,4,2
20206,7,7,2
20208,9,9,6
20211,10,10,6
20212,2,2,2
20213,12,12,5
20216,8,8,2
20217,6,6,2
20218,3,3,3
20219,4,4,4
2022,7,7,2
20220,5,5,4
20223,8,8,2
20227,6,6,3
20230,2,2,2
20231,2,2,2
20242,4,4,2
20245,5,5,5
20246,7,7,2
20247,7,7,2
20248,7,7,2
20256,6,6,3
20259,12,12,3
20267,2,2,2
2027,7,7,2
20270,7,7,2
20275,6,6,3
20279,6,6,2
20286,3,3,3
20289,2,2,2
20290,7,7,3
20301,4,4,3
20302,2,2,2
20305,7,7,2
20315,9,9,2
20317,9,9,3
20319,2,2,2
20320,2,2,2
20327,2,2,2
20331,8,8,4
20333,2,2,2
2034,9,9,2
20342,10,10,2
20347,8,8,2
20349,7,7,2
20351,8,8,4
20353,5,5,2
20356,9,9,2
20364,5,5,2
20365,11,11,2
20377,10,10,2
20379,8,8,2
20381,7,7,3
20382,7,7,3
20383,6,6,3
20392,6,6,2
20394,17,17,2
204,3,3,2
20402,12,12,2
20404,11,11,9
20408,8,8,3
20412,9,9,4
2042,14,14,6
20423,9,9,2
20424,2,2,2
20429,3,3,3
20430,5,5,2
20432,2,2,2
2044,7,7,2
20440,6,6,2
20442,5,5,5
20446,7,7,3
20448,2,2,2
20449,9,9,4
20450,2,2,2
20456,5,5,3
20466,6,6,3
20468,8,8,4
20477,3,3,3
20479,9,9,2
20480,5,5,2
20481,7,7,2
20483,16,16,3
20489,7,7,2
20492,4,4,2
20495,3,3,3
20496,7,7,2
205,8,8,3
20500,5,5,2
20501,7,7,2
20506,14,14,5
20507,4,4,3
20508,6,6,2
20510,5,5,2
20511,4,4,2
20512,4,4,3
20514,6,6,2
20527,3,3,2
20530,5,5,5
20531,9,9,3
20533,6,6,2
20534,2,2,2
20538,4,4,3
20539,5,5,5
2054,7,7,2
20540,11,11,2
20543,7,7,4
20548,2,2,2
20549,2,2,2
20551,2,2,2
20554,6,6,3
20558,5,5,4
20559,6,6,3
20579,7,7,2
20587,7,7,3
20589,6,6,4
20594,7,7,2
20596,2,2,2
20598,4,4,2
2060,8,8,2
20601,2,2,2
20605,4,4,2
20607,7,7,3
20609,7,7,2
20616,6,6,2
20628,10,10,2
20632,8,8,2
20639,6,6,2
20641,11,11,3
20643,12,12,3
20645,3,3,2
20649,7,7,2
20654,13,13,2
20661,7,7,2
20666,9,9,2
20671,8,8,4
20673,4,4,2
20677,14,14,2
20681,3,3,3
20683,4,4,2
20684,8,8,2
20686,4,4,2
20687,7,7,2
20688,7,7,2
20691,3,3,2
20695,6,6,2
20697,5,5,2
20699,14,14,4
20701,8,8,2
20708,3,3,2
20713,4,4,2
20717,13,13,3
20727,2,2,2
20728,7,7,2
20732,6,6,2
20740,7,7,2
20742,4,4,4
2076,3,3,3
20764,8,8,3
20792,7,7,2
20809,11,11,2
20816,7,7,2
2082,6,6,2
20821,6,6,2
20822,6,6,2
20826,8,8,2
20827,7,7,4
20830,7,7,2
20831,5,5,3
20832,7,7,2
20833,7,7,2
20834,6,6,2
20841,4,4,2
20844,6,6,2
20862,7,7,2
20867,12,12,2
20877,2,2,2
20879,19,19,2
20880,7,7,2
20882,6,6,2
20884,6,6,3
20888,10,10,3
20891,5,5,4
20897,8,8,2
20899,4,4,2
20900,9,9,2
20901,3,3,2
20912,2,2,2
20915,2,2,2
20924,7,7,2
20934,9,9,3
20935,3,3,2
2094,8,8,2
20942,7,7,5
20953,3,3,2
20958,10,10,3
20973,11,11,4
20974,14,14,3
20975,8,8,2
20980,6,6,2
20986,10,10,2
2099,9,9,2
20993,7,7,2
210,9,9,6
21000,7,7,2
21003,6,6,2
21006,6,6,2
21011,7,7,2
21015,12,12,3
21017,19,19,13
2102,11,11,2
21023,9,9,2
21026,5,5,3
21027,7,7,2
21032,5,5,2
21038,5,5,2
21042,8,8,2
21052,6,6,3
21053,5,5,4
21058,7,7,5
21067,7,7,3
2107,6,6,2
21075,6,6,3
21096,7,7,2
211,4,4,3
21102,4,4,2
21116,7,7,2
21119,7,7,2
21125,2,2,2
21135,6,6,2
2114,8,8,3
21141,6,6,2
21142,9,9,2
21147,2,2,2
21149,7,7,2
21161,3,3,2
21163,2,2,2
21164,4,4,2
21168,11,11,2
21169,4,4,2
2117,3,3,2
21175,6,6,2
21176,3,3,2
21179,2,2,2
2118,2,2,2
21188,2,2,2
21195,7,7,2
21205,49,49,10
21209,9,9,2
2121,2,2,2
21214,4,4,2
21222,11,11,2
21226,7,7,2
21229,7,7,3
21231,2,2,2
21235,4,4,2
21237,3,3,3
21238,6,6,3
21244,5,5,3
21256,10,10,4
21257,3,3,3
2126,8,8,4
21264,4,4,2
21267,8,8,2
21273,2,2,2
21274,11,11,2
21281,8,8,2
21282,7,7,6
21284,4,4,2
21286,2,2,2
21287,8,8,2
21290,6,6,3
21293,12,12,4
213,3,3,2
21301,3,3,2
21302,3,3,3
21303,7,7,4
21304,5,5,2
21315,7,7,2
21316,7,7,2
2132,5,5,2
21320,9,9,2
21322,11,11,3
21332,7,7,2
21339,5,5,3
21344,6,6,2
21349,2,2,2
21363,2,2,2
21366,3,3,2
21369,7,7,2
21379,11,11,2
21382,9,9,7
21383,2,2,2
21395,7,7,2
21410,8,8,2
21425,9,9,2
21428,12,12,4
21431,2,2,2
21440,5,5,2
21442,3,3,2
21446,12,12,6
21453,7,7,2
21456,6,6,2
21457,2,2,2
21458,7,7,3
2146,5,5,2
21463,11,11,4
21468,2,2,2
2147,2,2,2
21473,5,5,2
21482,6,6,2
21490,2,2,2
21509,13,13,2
2152,2,2,2
21531,6,6,2
21532,13,13,4
21538,5,5,4
21540,8,8,3
21545,6,6,3
21548,2,2,2
21557,3,3,2
21558,4,4,2
21560,4,4,2
21565,7,7,2
21566,6,6,4
21573,6,6,2
21577,6,6,2
21579,8,8,2
21584,7,7,2
21591,8,8,3
21597,10,10,2
21598,8,8,2
21604,14,14,3
21607,7,7,4
21608,11,11,2
21610,7,7,2
21611,8,8,2
21627,3,3,2
21628,13,13,4
21629,6,6,2
21633,3,3,2
21634,8,8,3
21635,7,7,2
21648,8,8,2
21649,34,34,2
2166,9,9,6
21664,6,6,2
21671,5,5,2
21674,8,8,2
21675,5,5,5
21682,4,4,2
21683,6,6,2
21684,9,9,2
21695,27,27,12
21700,6,6,4
21704,5,5,3
21705,4,4,2
21706,8,8,2
21708,5,5,2
21711,8,8,2
21714,4,4,2
21716,4,4,2
21719,6,6,3
21723,5,5,2
21724,7,7,2
21728,4,4,2
21729,3,3,3
21730,4,4,4
21732,6,6,3
21734,6,6,2
21736,6,6,5
21737,5,5,2
2174,5,5,2
21741,6,6,2
21745,6,6,2
21746,5,5,5
2175,4,4,2
21752,7,7,2
21758,5,5,2
2176,10,10,2
21760,6,6,2
21762,8,8,2
21763,11,11,3
21767,10,10,3
21771,9,9,2
21772,10,10,3
21784,9,9,2
21790,7,7,2
21792,10,10,2
21796,8,8,2
21801,3,3,3
21803,6,6,2
21810,10,10,4
21811,8,8,4
21813,4,4,3
21814,8,8,2
21818,7,7,2
21819,7,7,5
21822,3,3,3
21826,6,6,2
21827,6,6,3
21831,16,16,7
21835,4,4,2
21837,2,2,2
21838,13,13,2
21839,6,6,2
21841,7,7,2
21852,8,8,2
21853,2,2,2
21856,3,3,3
21858,9,9,3
21860,10,10,6
21861,5,5,3
21864,7,7,2
21865,12,12,3
21875,5,5,2
21876,6,6,2
21878,7,7,3
21879,7,7,3
21881,9,9,3
21885,2,2,2
21886,4,4,4
21887,5,5,2
21888,6,6,3
21889,7,7,6
21890,4,4,2
21893,6,6,2
21894,5,5,2
21897,6,6,2
21898,10,10,2
219,34,34,10
21902,5,5,4
21903,7,7,6
21906,6,6,2
21908,6,6,3
21909,6,6,3
2191,8,8,2
21910,5,5,2
21911,7,7,2
21913,7,7,4
21914,2,2,2
21919,8,8,2
21923,24,24,5
21924,4,4,3
21925,9,9,2
21934,7,7,2
21937,9,9,3
21939,4,4,2
21946,8,8,2
21947,11,11,3
21952,6,6,2
21958,5,5,2
21961,17,17,2
21962,9,9,2
21969,6,6,2
21970,4,4,2
21973,7,7,2
21974,8,8,2
21977,6,6,2
21978,6,6,3
21980,8,8,2
21981,6,6,2
21983,6,6,2
21984,6,6,5
21986,3,3,3
21987,5,5,2
21988,6,6,2
21989,7,7,4
2199,9,9,2
21995,2,2,2
21999,8,8,2
22001,5,5,2
22002,6,6,2
22003,7,7,3
22006,12,12,2
22009,6,6,5
22010,3,3,2
22011,11,11,4
22013,16,16,8
22015,5,5,2
22017,2,2,2
22019,5,5,4
22025,4,4,2
22031,6,6,2
22036,9,9,5
22042,4,4,2
22053,6,6,2
22054,5,5,2
22055,8,8,2
22060,20,20,7
22061,5,5,2
22062,4,4,2
22067,4,4,3
22070,14,14,9
22071,7,7,2
22072,6,6,2
22076,3,3,2
22079,7,7,4
22080,21,21,16
22086,3,3,3
22088,7,7,2
22090,3,3,2
22094,18,18,4
22095,2,2,2
22097,8,8,2
22107,2,2,2
22113,9,9,2
22119,6,6,2
22124,5,5,3
22125,4,4,2
22128,12,12,2
22129,6,6,2
22133,7,7,2
22138,6,6,2
22140,2,2,2
22142,8,8,3
22145,3,3,2
22150,5,5,3
22154,7,7,2
22156,6,6,3
22158,5,5,3
22159,8,8,2
2216,8,8,2
22161,6,6,2
22162,9,9,2
22166,5,5,3
22167,22,22,11
22170,11,11,3
22175,9,9,2
22178,31,31,5
22179,7,7,2
2218,13,13,4
22180,5,5,2
22183,9,9,2
22185,6,6,2
22189,5,5,2
2219,12,12,2
22190,3,3,2
22191,6,6,3
22195,7,7,3
22196,6,6,2
22198,7,7,2
22199,10,10,3
222,13,13,3
2220,22,22,6
22203,9,9,4
22206,5,5,2
22211,3,3,3
22213,4,4,3
22214,12,12,3
22222,6,6,2
22225,6,6,2
22229,2,2,2
22231,9,9,2
22235,6,6,2
22239,5,5,2
22240,18,18,2
22242,14,14,2
22243,7,7,2
22246,4,4,4
22248,5,5,3
2225,6,6,4
22250,3,3,2
22256,13,13,2
22259,2,2,2
2226,7,7,2
22262,19,19,4
22268,6,6,3
22270,4,4,3
22273,8,8,2
22274,6,6,3
22276,6,6,2
22278,4,4,4
22281,6,6,2
22283,4,4,2
22284,2,2,2
22285,11,11,2
22287,6,6,2
22294,6,6,6
22295,6,6,3
22297,2,2,2
22298,5,5,2
2230,3,3,2
22309,6,6,2
22318,5,5,2
22326,7,7,2
22331,11,11,2
22333,7,7,2
22339,11,11,4
22340,5,5,2
22341,4,4,2
22343,6,6,3
22346,3,3,2
22348,3,3,2
22360,7,7,3
22361,4,4,2
22362,6,6,2
22363,6,6,2
22365,7,7,3
22366,3,3,3
22367,9,9,5
22393,7,7,2
22394,12,12,2
22397,3,3,3
22398,13,13,4
22399,6,6,4
22408,2,2,2
2241,8,8,3
22410,6,6,3
22414,7,7,3
22421,11,11,3
22424,16,16,3
22427,6,6,4
22430,2,2,2
22432,4,4,2
22435,9,9,5
22436,11,11,6
22441,14,14,5
22442,3,3,2
22443,8,8,3
22447,8,8,2
22448,4,4,2
22450,3,3,3
22453,3,3,2
22454,2,2,2
22456,9,9,3
22470,4,4,2
22471,12,12,3
22485,5,5,3
22497,4,4,3
22502,2,2,2
22517,6,6,5
22519,6,6,2
22521,6,6,2
22522,12,12,3
22525,11,11,3
22526,8,8,2
22529,5,5,3
2253,4,4,3
22534,7,7,3
22537,5,5,4
22540,7,7,2
22545,9,9,3
22547,6,6,2
22548,7,7,6
22556,3,3,3
22557,2,2,2
22558,2,2,2
22559,11,11,4
2256,3,3,2
22560,6,6,3
22561,10,10,9
22566,3,3,3
22568,3,3,2
22569,3,3,2
22571,2,2,2
22572,3,3,3
22577,4,4,2
22580,14,14,6
22590,2,2,2
22595,5,5,3
22599,5,5,3
226,2,2,2
22600,5,5,4
22604,6,6,6
22606,13,13,2
22609,8,8,2
2261,9,9,2
22613,12,12,8
22615,7,7,2
22617,4,4,2
22618,2,2,2
22620,2,2,2
22621,8,8,2
22625,7,7,3
22630,11,11,4
22632,2,2,2
22638,5,5,2
22640,2,2,2
22641,2,2,2
22642,2,2,2
22643,7,7,2
22651,3,3,2
22653,2,2,2
22654,7,7,3
22661,2,2,2
22663,6,6,2
22665,7,7,2
22667,7,7,2
22670,6,6,5
22678,5,5,2
2268,7,7,4
22684,4,4,2
22685,7,7,2
22689,4,4,2
2269,2,2,2
22693,5,5,2
22694,3,3,3
227,2,2,2
2270,2,2,2
22703,8,8,2
22706,5,5,3
22707,4,4,2
22710,4,4,3
22713,7,7,2
22717,2,2,2
22728,6,6,2
22730,3,3,2
22737,5,5,3
22740,4,4,3
22741,7,7,2
22742,8,8,3
22747,6,6,2
22748,17,17,4
22755,7,7,4
22762,6,6,4
22769,11,11,5
22772,11,11,5
22774,4,4,3
22778,2,2,2
