BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1090590,13085.0,13003.0,21597.0,,,,no_longer_flagged
1090614,13299.0,13314.0,21608.0,13299.0,13314.0,21858.0,unchanged
1090617,,,,13217.0,13080.0,21860.0,newly_flagged
1090618,13280.0,13244.0,21611.0,13280.0,13244.0,21861.0,unchanged
1090624,26160.0,15668.0,3783.0,26160.0,15668.0,3924.0,unchanged
1090626,15312.0,15273.0,19953.0,,,,no_longer_flagged
1090628,26149.0,15648.0,21068.0,26149.0,15648.0,21299.0,unchanged
1090634,15312.0,15273.0,19953.0,,,,no_longer_flagged
1090635,15312.0,15273.0,19953.0,,,,no_longer_flagged
1090703,15368.0,15385.0,21512.0,15368.0,15385.0,21759.0,unchanged
1090717,18585.0,18523.0,21649.0,18585.0,18535.0,21899.0,recommendation_changed
1090732,15479.0,15470.0,14654.0,15479.0,15470.0,14742.0,unchanged
1090739,18591.0,18523.0,21649.0,18591.0,18535.0,21899.0,recommendation_changed
1090742,169595.0,18409.0,21661.0,169595.0,18409.0,21911.0,unchanged
1090775,12976.0,13175.0,18023.0,12976.0,13175.0,18198.0,unchanged
1090791,12910.0,12920.0,21685.0,12910.0,12920.0,21935.0,unchanged
1090807,116779.0,116781.0,12396.0,116779.0,116781.0,12514.0,unchanged
1090821,1501.0,1452.0,21695.0,1501.0,1443.0,21945.0,recommendation_changed
1090911,344443.0,235516.0,21738.0,344443.0,235516.0,21991.0,unchanged
1090917,,,,16812.0,16846.0,21996.0,newly_flagged
1090952,17524.0,17518.0,19153.0,,,,no_longer_flagged
1090969,2644.0,2585.0,21766.0,,,,no_longer_flagged
1090981,18283.0,18250.0,21773.0,18283.0,18250.0,22030.0,unchanged
1090995,13711.0,13718.0,20029.0,13711.0,13718.0,20233.0,unchanged
1091030,27028.0,18117.0,21796.0,,,,no_longer_flagged
1091036,,,,18117.0,27028.0,22057.0,newly_flagged
1091037,18272.0,18215.0,17039.0,18272.0,18180.0,17189.0,recommendation_changed
1091039,27028.0,18117.0,21796.0,,,,no_longer_flagged
1091065,18320.0,18357.0,21814.0,18320.0,18357.0,22075.0,unchanged
1091074,18352.0,18328.0,21818.0,18352.0,18328.0,22079.0,unchanged
1091112,17739.0,26889.0,21831.0,17739.0,17717.0,22091.0,recommendation_changed
1091114,17739.0,26889.0,21831.0,17739.0,17717.0,22091.0,recommendation_changed
1091115,17739.0,26889.0,21831.0,17739.0,17717.0,22091.0,recommendation_changed
1091157,18180.0,18215.0,17039.0,,,,no_longer_flagged
1091201,18161.0,18141.0,1050.0,18161.0,18141.0,1144.0,unchanged
1091277,14417.0,14419.0,21000.0,14417.0,14419.0,21233.0,unchanged
1091325,16381.0,26393.0,21923.0,16381.0,26393.0,22191.0,unchanged
1091327,26425.0,26393.0,21923.0,26425.0,26393.0,22191.0,unchanged
1091343,15312.0,15273.0,19953.0,,,,no_longer_flagged
1091348,13566.0,13550.0,21930.0,13566.0,13550.0,22200.0,unchanged
1091385,18697.0,18693.0,21940.0,18697.0,18633.0,22209.0,recommendation_changed
1091387,18697.0,18693.0,21940.0,18697.0,18633.0,22209.0,recommendation_changed
1091392,15242.0,15273.0,19953.0,15242.0,15273.0,22208.0,unchanged
1091394,15242.0,15273.0,19953.0,15242.0,15273.0,22208.0,unchanged
1091413,15242.0,15273.0,19953.0,15242.0,15273.0,22208.0,unchanged
1091416,,,,18693.0,18633.0,22209.0,newly_flagged
1091418,,,,18693.0,18633.0,22209.0,newly_flagged
1091501,17839.0,16079.0,21964.0,17839.0,16079.0,22232.0,unchanged
1091518,27466.0,27465.0,21970.0,27466.0,27465.0,22238.0,unchanged
1091582,20301.0,1841.0,22011.0,,,,no_longer_flagged
1091588,2080.0,20346.0,22013.0,,,,no_longer_flagged
1091591,2087.0,20346.0,22013.0,,,,no_longer_flagged
1091592,18143.0,18175.0,19059.0,18143.0,18175.0,19261.0,unchanged
1091593,18143.0,18175.0,19059.0,18143.0,18175.0,19261.0,unchanged
1091597,13815.0,13813.0,17851.0,,,,no_longer_flagged
1091600,1843.0,1841.0,22011.0,1843.0,1841.0,22292.0,unchanged
1091602,131511.0,1791.0,22019.0,,,,no_longer_flagged
1091651,,,,16033.0,16026.0,20994.0,newly_flagged
1091656,14121.0,14148.0,19884.0,14121.0,14148.0,20092.0,unchanged
1091662,19388.0,19363.0,22031.0,19388.0,19363.0,22309.0,unchanged
1091670,26950.0,26979.0,22036.0,26950.0,26979.0,22315.0,unchanged
1091678,13640.0,13616.0,19245.0,,,,no_longer_flagged
1091712,26839.0,17709.0,19102.0,26839.0,17709.0,19306.0,unchanged
1091732,18864.0,18894.0,22060.0,18864.0,18774.0,22338.0,recommendation_changed
1091733,27223.0,18894.0,22060.0,27223.0,18774.0,22338.0,recommendation_changed
1091744,18864.0,18894.0,22060.0,18864.0,18774.0,22338.0,recommendation_changed
1091797,27214.0,18877.0,22080.0,27214.0,18877.0,22357.0,unchanged
1091798,18785.0,18877.0,22080.0,18785.0,18877.0,22357.0,unchanged
1091799,18802.0,18877.0,22080.0,18802.0,18877.0,22357.0,unchanged
1091827,2690.0,2666.0,22089.0,2690.0,2666.0,22366.0,unchanged
1091845,24873.0,24825.0,22094.0,,,,no_longer_flagged
1091847,,,,17518.0,17524.0,19392.0,newly_flagged
1091852,3412.0,15500.0,22088.0,3412.0,15500.0,22365.0,unchanged
1091855,3506.0,15500.0,22088.0,3506.0,15500.0,22365.0,unchanged
1091862,17524.0,17540.0,14517.0,17524.0,17540.0,14616.0,unchanged
1091901,400895.0,344907.0,21440.0,400895.0,390906.0,21684.0,recommendation_changed
1091903,3412.0,15500.0,22088.0,3412.0,15500.0,22365.0,unchanged
1091916,19622.0,27452.0,4783.0,19622.0,27452.0,4923.0,unchanged
1091919,19620.0,19622.0,4045.0,19620.0,19622.0,4191.0,unchanged
1091970,19624.0,19627.0,22124.0,19624.0,19627.0,22407.0,unchanged
1092014,13711.0,13718.0,20029.0,13711.0,13718.0,20233.0,unchanged
1092025,,,,19374.0,19411.0,22434.0,newly_flagged
1092027,19408.0,19411.0,22154.0,19408.0,19411.0,22434.0,unchanged
1092029,19397.0,19411.0,22154.0,19397.0,19411.0,22434.0,unchanged
1092030,27387.0,19492.0,22156.0,,,,no_longer_flagged
1092031,27387.0,19492.0,22156.0,,,,no_longer_flagged
1092047,,,,3536.0,3548.0,22449.0,newly_flagged
1092057,18213.0,18205.0,18817.0,18213.0,18205.0,19014.0,unchanged
1092060,13711.0,13718.0,20029.0,13711.0,13718.0,20233.0,unchanged
1092061,13711.0,13718.0,20029.0,13711.0,13718.0,20233.0,unchanged
1092072,19496.0,19503.0,22178.0,19496.0,297924.0,22461.0,recommendation_changed
1092090,21366.0,3536.0,22167.0,21366.0,3548.0,22449.0,recommendation_changed
1092148,,,,19131.0,19057.0,22490.0,newly_flagged
1092159,18219.0,18302.0,22212.0,18219.0,18302.0,22260.0,unchanged
1092185,18364.0,18319.0,22225.0,18364.0,18319.0,22508.0,unchanged
1092225,,,,19300.0,19168.0,21438.0,newly_flagged
1092261,27317.0,19168.0,21205.0,27317.0,19168.0,21438.0,unchanged
1092262,19335.0,19358.0,22256.0,19335.0,19358.0,22537.0,unchanged
1092263,27317.0,19168.0,21205.0,27317.0,19168.0,21438.0,unchanged
1092272,27341.0,19366.0,22262.0,27341.0,19366.0,22543.0,unchanged
1092274,19415.0,19366.0,22262.0,19415.0,19366.0,22543.0,unchanged
1092275,19415.0,19366.0,22262.0,19415.0,19403.0,22544.0,recommendation_changed
1092288,25421.0,13474.0,22199.0,25421.0,13474.0,22483.0,unchanged
1092312,16262.0,16268.0,2278.0,16262.0,16268.0,2397.0,unchanged
1092313,16232.0,16268.0,2278.0,16232.0,16268.0,2397.0,unchanged
1092314,16232.0,16268.0,2278.0,16232.0,16268.0,2397.0,unchanged
1092330,17738.0,17740.0,18937.0,,,,no_longer_flagged
1092340,26923.0,26920.0,21838.0,,,,no_longer_flagged
1092341,26923.0,26920.0,21838.0,,,,no_longer_flagged
1092345,16262.0,16268.0,2278.0,16262.0,16268.0,2397.0,unchanged
1092347,16262.0,16268.0,2278.0,16262.0,16268.0,2397.0,unchanged
1092367,26925.0,26920.0,21838.0,26925.0,26923.0,22571.0,recommendation_changed
1092374,16262.0,16268.0,2278.0,16262.0,16268.0,2397.0,unchanged
1092376,,,,16220.0,26367.0,22580.0,newly_flagged
1092389,17398.0,17326.0,13259.0,,,,no_longer_flagged
1092391,17398.0,17326.0,13259.0,,,,no_longer_flagged
1092407,176955.0,17574.0,22303.0,176955.0,17574.0,22589.0,unchanged
1092425,19561.0,19574.0,17517.0,,,,no_longer_flagged
1092432,19542.0,19521.0,22317.0,19542.0,19521.0,22603.0,unchanged
1092455,18356.0,18359.0,22231.0,,,,no_longer_flagged
1092464,18356.0,18341.0,22332.0,18356.0,18341.0,22619.0,unchanged
1092495,17265.0,17244.0,18566.0,,,,no_longer_flagged
1092501,17717.0,26889.0,21831.0,,,,no_longer_flagged
1092503,17717.0,26889.0,21831.0,,,,no_longer_flagged
1092532,17738.0,17740.0,18937.0,,,,no_longer_flagged
1092535,17738.0,17740.0,18937.0,,,,no_longer_flagged
1092542,25520.0,13749.0,22353.0,25520.0,13749.0,22644.0,unchanged
1092560,,,,20382.0,13964.0,22654.0,newly_flagged
1092572,18697.0,18693.0,21940.0,18697.0,18633.0,22209.0,recommendation_changed
1092573,18697.0,18693.0,21940.0,18697.0,18633.0,22209.0,recommendation_changed
1092578,25251.0,25263.0,22369.0,25251.0,25263.0,22659.0,unchanged
1092585,18356.0,18359.0,22231.0,,,,no_longer_flagged
1092617,26866.0,17780.0,22378.0,26866.0,17780.0,22669.0,unchanged
1092623,18690.0,18679.0,4613.0,,,,no_longer_flagged
1092652,18357.0,18320.0,21825.0,18357.0,18320.0,22084.0,unchanged
1092716,27028.0,18074.0,20259.0,27028.0,18074.0,20473.0,unchanged
1092718,,,,18335.0,18295.0,19254.0,newly_flagged
1092725,16232.0,16268.0,2278.0,16232.0,16268.0,2397.0,unchanged
1092734,26923.0,26920.0,21838.0,,,,no_longer_flagged
1092735,,,,26928.0,26920.0,22100.0,newly_flagged
1092745,16149.0,16176.0,22394.0,16149.0,16176.0,22685.0,unchanged
1092746,16145.0,16176.0,22394.0,16145.0,16176.0,22685.0,unchanged
1092747,16145.0,16176.0,22394.0,16145.0,16176.0,22685.0,unchanged
1092755,26922.0,26879.0,19370.0,26922.0,26879.0,19581.0,unchanged
1092785,27028.0,18117.0,21796.0,,,,no_longer_flagged
1092787,27028.0,18117.0,21796.0,,,,no_longer_flagged
1092800,3819.0,3818.0,22424.0,,,,no_longer_flagged
1092805,,,,18117.0,27028.0,22057.0,newly_flagged
1092806,,,,18117.0,27028.0,22057.0,newly_flagged
1092807,,,,18117.0,27028.0,22057.0,newly_flagged
1092813,15242.0,15273.0,19953.0,15242.0,15273.0,22208.0,unchanged
1092829,17616.0,17601.0,18641.0,17616.0,17601.0,18851.0,unchanged
1092838,17616.0,17601.0,18641.0,17616.0,17601.0,18851.0,unchanged
1092844,26251.0,26268.0,22439.0,26251.0,26268.0,22730.0,unchanged
1092868,18272.0,18215.0,17039.0,18272.0,18180.0,17189.0,recommendation_changed
1092870,18272.0,18215.0,17039.0,18272.0,18180.0,17189.0,recommendation_changed
1093005,5787.0,5797.0,14087.0,,,,no_longer_flagged
1093011,18143.0,18175.0,19059.0,18143.0,18175.0,19261.0,unchanged
1093093,17120.0,17143.0,22529.0,17120.0,17143.0,22826.0,unchanged
1093115,17769.0,26859.0,19158.0,17769.0,26859.0,19372.0,unchanged
1093144,96923.0,17109.0,4768.0,,,,no_longer_flagged
1093145,140163.0,17109.0,4768.0,140163.0,17109.0,4908.0,unchanged
1093146,88613.0,17109.0,4768.0,88613.0,17109.0,4908.0,unchanged
1093147,96923.0,17109.0,4768.0,,,,no_longer_flagged
1093164,18166.0,18205.0,18817.0,18166.0,18205.0,19014.0,unchanged
1093167,18213.0,18205.0,18817.0,18213.0,18205.0,19014.0,unchanged
1093220,12984.0,25318.0,4944.0,,,,no_longer_flagged
1093224,27146.0,18451.0,22561.0,,,,no_longer_flagged
1093226,27146.0,18451.0,22561.0,,,,no_longer_flagged
1093244,18022.0,26992.0,19362.0,18022.0,26992.0,19573.0,unchanged
1093259,18332.0,18361.0,22572.0,,,,no_longer_flagged
1093261,17562.0,17544.0,22574.0,17562.0,17544.0,22887.0,unchanged
1093269,16404.0,16350.0,22580.0,,,,no_longer_flagged
1093270,16381.0,26393.0,21923.0,16381.0,26393.0,22191.0,unchanged
1093324,17670.0,17644.0,1085.0,17670.0,17644.0,1178.0,unchanged
1093329,17597.0,17644.0,1085.0,,,,no_longer_flagged
1093360,19284.0,19253.0,22607.0,19284.0,19253.0,22926.0,unchanged
1093365,18338.0,18374.0,21999.0,18338.0,18374.0,22267.0,unchanged
1093381,18145.0,18172.0,22615.0,18145.0,18172.0,22935.0,unchanged
1093384,18203.0,18204.0,22613.0,,,,no_longer_flagged
1093385,18232.0,18204.0,22613.0,,,,no_longer_flagged
1093468,18295.0,18335.0,18815.0,,,,no_longer_flagged
1093469,18295.0,18335.0,18815.0,,,,no_longer_flagged
1093471,18295.0,18335.0,18815.0,,,,no_longer_flagged
1093507,18372.0,18295.0,22653.0,,,,no_longer_flagged
1093532,17816.0,17805.0,19171.0,17816.0,17805.0,19389.0,unchanged
1093533,17816.0,17805.0,19171.0,17816.0,17805.0,19389.0,unchanged
1093535,17816.0,17805.0,19171.0,17816.0,17805.0,19389.0,unchanged
1093564,18292.0,18283.0,19052.0,18292.0,18283.0,19253.0,unchanged
1093565,,,,18292.0,18283.0,19253.0,newly_flagged
1093566,18292.0,18283.0,19052.0,18292.0,18283.0,19253.0,unchanged
1093600,17549.0,17595.0,22663.0,,,,no_longer_flagged
1093636,17595.0,17614.0,22662.0,17595.0,17614.0,22989.0,unchanged
1093656,,,,16516.0,16522.0,23022.0,newly_flagged
1093658,,,,16516.0,16522.0,23022.0,newly_flagged
1093659,16516.0,16522.0,22698.0,16516.0,16522.0,23022.0,unchanged
1093664,17809.0,17835.0,6719.0,17809.0,17835.0,6831.0,unchanged
1093728,18232.0,18204.0,22613.0,,,,no_longer_flagged
1093731,18232.0,18204.0,22613.0,,,,no_longer_flagged
1093736,17852.0,17815.0,22712.0,17852.0,17815.0,23037.0,unchanged
1093787,26923.0,26920.0,21838.0,,,,no_longer_flagged
1093797,17686.0,17660.0,22715.0,17686.0,17660.0,23040.0,unchanged
1093802,16220.0,16286.0,22737.0,,,,no_longer_flagged
1093836,17861.0,17860.0,6703.0,17861.0,17860.0,6813.0,unchanged
1093870,18361.0,18332.0,22748.0,18361.0,18332.0,23082.0,unchanged
1093905,18361.0,18332.0,22557.0,,,,no_longer_flagged
1093906,18361.0,18332.0,22571.0,,,,no_longer_flagged
1093931,18332.0,18361.0,22441.0,,,,no_longer_flagged
1094035,26727.0,17386.0,22789.0,26727.0,17386.0,23138.0,unchanged
1094073,26500.0,16600.0,22799.0,26500.0,16600.0,9579.0,unchanged
1094075,26500.0,16600.0,22799.0,26500.0,16600.0,9579.0,unchanged
1094117,17524.0,17518.0,19153.0,,,,no_longer_flagged
1094164,18174.0,18290.0,22817.0,18174.0,18290.0,23173.0,unchanged
1094247,17020.0,16987.0,4940.0,17020.0,16987.0,5077.0,unchanged
1094286,17047.0,17080.0,22853.0,,,,no_longer_flagged
1094291,17020.0,16987.0,4940.0,17020.0,16987.0,5077.0,unchanged
1094294,16860.0,16909.0,22842.0,16860.0,16909.0,23198.0,unchanged
1094415,439437.0,11186.0,2193.0,439437.0,11186.0,2305.0,unchanged
1094458,26403.0,26462.0,19392.0,26403.0,16410.0,19911.0,recommendation_changed
1094505,22558.0,6967.0,9321.0,22558.0,6967.0,9474.0,unchanged
1094516,375812.0,375808.0,5690.0,375812.0,375816.0,23273.0,recommendation_changed
1094519,375812.0,375808.0,5690.0,375812.0,375816.0,23273.0,recommendation_changed
1094541,17605.0,17518.0,19153.0,,,,no_longer_flagged
1094556,18341.0,18336.0,21874.0,18341.0,18336.0,22138.0,unchanged
1094557,18341.0,18336.0,21874.0,18341.0,18336.0,22138.0,unchanged
1094559,18356.0,18359.0,22231.0,,,,no_longer_flagged
1094568,375816.0,375808.0,5690.0,,,,no_longer_flagged
1094569,375816.0,375808.0,5690.0,,,,no_longer_flagged
1094571,375816.0,375808.0,5690.0,,,,no_longer_flagged
1094572,17605.0,17518.0,19153.0,,,,no_longer_flagged
1094575,17605.0,17518.0,19153.0,,,,no_longer_flagged
1094584,26881.0,17833.0,22730.0,26881.0,17833.0,23056.0,unchanged
1094628,16149.0,16176.0,22394.0,16149.0,16176.0,22685.0,unchanged
1094629,16149.0,16176.0,22394.0,16149.0,16176.0,22685.0,unchanged
1094693,16149.0,16176.0,22394.0,16149.0,16176.0,22685.0,unchanged
1094718,26718.0,26709.0,22960.0,26718.0,26709.0,23336.0,unchanged
1094722,26722.0,26718.0,22961.0,26722.0,26718.0,23337.0,unchanged
1094834,14357.0,14307.0,21293.0,,,,no_longer_flagged
1095046,383803.0,420286.0,6519.0,,,,no_longer_flagged
1095052,449040.0,449046.0,13571.0,,,,no_longer_flagged
1095053,449040.0,449046.0,13571.0,,,,no_longer_flagged
1095057,18901.0,18847.0,20506.0,18901.0,18847.0,20734.0,unchanged
1095085,420288.0,420286.0,6519.0,420288.0,420286.0,7041.0,unchanged
1095103,390688.0,390689.0,4615.0,390688.0,390689.0,4764.0,unchanged
1095114,375025.0,120939.0,23016.0,375025.0,120939.0,23393.0,unchanged
1095175,5014.0,154236.0,5147.0,5014.0,154236.0,5278.0,unchanged
1095214,,,,2540.0,2541.0,23425.0,newly_flagged
1095240,24963.0,12336.0,1023.0,24963.0,24922.0,1117.0,recommendation_changed
1095293,9117.0,8986.0,23094.0,9117.0,8774.0,23470.0,recommendation_changed
1095295,,,,14364.0,14324.0,20501.0,newly_flagged
1095326,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1095328,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1095330,,,,391180.0,391182.0,23485.0,newly_flagged
1095367,384013.0,345435.0,5131.0,384013.0,370355.0,2854.0,recommendation_changed
1095369,384656.0,384494.0,2711.0,,,,no_longer_flagged
1095385,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1095387,384656.0,384494.0,2711.0,,,,no_longer_flagged
1095396,,,,389931.0,389927.0,11101.0,newly_flagged
1095399,468238.0,375327.0,286.0,468238.0,375327.0,306.0,unchanged
1095421,383803.0,420286.0,6519.0,,,,no_longer_flagged
1095424,383803.0,420286.0,6519.0,,,,no_longer_flagged
1095433,383803.0,420286.0,6519.0,,,,no_longer_flagged
1095436,468238.0,375327.0,286.0,468238.0,375327.0,306.0,unchanged
1095444,391393.0,391390.0,853.0,391393.0,391390.0,938.0,unchanged
1095446,468238.0,375327.0,286.0,468238.0,375327.0,306.0,unchanged
1095481,468238.0,375327.0,286.0,468238.0,375327.0,306.0,unchanged
1095528,12508.0,12464.0,23166.0,12508.0,12464.0,23545.0,unchanged
1095547,188479.0,188478.0,23171.0,,,,no_longer_flagged
1095592,5314.0,5284.0,16938.0,5314.0,5284.0,17084.0,unchanged
1095593,5887.0,5878.0,16499.0,5887.0,5878.0,16631.0,unchanged
1095622,3846.0,3811.0,23201.0,3846.0,3811.0,23577.0,unchanged
1095624,3846.0,3811.0,23201.0,3846.0,3811.0,23577.0,unchanged
1095715,24692.0,11507.0,23240.0,24692.0,24720.0,23614.0,recommendation_changed
1095731,190079.0,19312.0,12967.0,190079.0,19285.0,13080.0,recommendation_changed
1095734,18944.0,18922.0,23244.0,18944.0,18922.0,23619.0,unchanged
1095735,18944.0,18922.0,23244.0,18944.0,18922.0,23619.0,unchanged
1095805,2409.0,20549.0,23266.0,2409.0,20549.0,23638.0,unchanged
1095809,17816.0,17805.0,19171.0,17816.0,17805.0,19389.0,unchanged
1095840,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1095932,307838.0,307837.0,3645.0,307838.0,307837.0,3781.0,unchanged
1095955,359724.0,375325.0,852.0,,,,no_longer_flagged
1095970,390365.0,390363.0,4453.0,,,,no_longer_flagged
1095971,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1095977,,,,12074.0,24888.0,23687.0,newly_flagged
1095982,390206.0,383469.0,3528.0,,,,no_longer_flagged
1095994,390206.0,383469.0,3528.0,,,,no_longer_flagged
1096000,390699.0,396060.0,23044.0,390699.0,396060.0,23419.0,unchanged
1096006,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1096030,390206.0,383469.0,3528.0,,,,no_longer_flagged
1096036,58.0,63.0,23322.0,,,,no_longer_flagged
1096052,378636.0,378638.0,4222.0,378636.0,378638.0,4376.0,unchanged
1096056,391180.0,391182.0,23109.0,391180.0,391182.0,23485.0,unchanged
1096059,537075.0,26101.0,23324.0,537075.0,26101.0,23695.0,unchanged
1096096,384478.0,384477.0,3374.0,,,,no_longer_flagged
1096098,,,,391438.0,391439.0,3668.0,newly_flagged
1096099,,,,391438.0,391439.0,3668.0,newly_flagged
1096101,391439.0,391438.0,23333.0,391439.0,391438.0,23705.0,unchanged
1096102,391439.0,391438.0,23333.0,391439.0,391438.0,23705.0,unchanged
1096103,391439.0,391437.0,23335.0,,,,no_longer_flagged
1096114,390206.0,383469.0,3528.0,,,,no_longer_flagged
1096121,384478.0,384477.0,3374.0,,,,no_longer_flagged
1096122,384478.0,384477.0,3374.0,,,,no_longer_flagged
1096133,,,,384013.0,370355.0,2854.0,newly_flagged
1096135,375313.0,375310.0,5066.0,375313.0,375310.0,5205.0,unchanged
1096145,391439.0,391437.0,23335.0,,,,no_longer_flagged
1096146,,,,391437.0,391439.0,3668.0,newly_flagged
1096147,,,,391437.0,391439.0,3668.0,newly_flagged
1096149,391439.0,391438.0,23334.0,,,,no_longer_flagged
1096151,,,,391437.0,391439.0,3668.0,newly_flagged
1096152,,,,391437.0,391439.0,3668.0,newly_flagged
1096162,,,,434687.0,434688.0,340.0,newly_flagged
1096181,497035.0,535853.0,999.0,497035.0,535853.0,1092.0,unchanged
1096191,,,,11678.0,11826.0,23727.0,newly_flagged
1096193,449040.0,449046.0,13571.0,,,,no_longer_flagged
1096205,458683.0,110382.0,23364.0,458683.0,110387.0,23735.0,recommendation_changed
1096208,110384.0,110382.0,23364.0,,,,no_longer_flagged
1096239,,,,389931.0,389927.0,11101.0,newly_flagged
1096240,444219.0,444221.0,10081.0,,,,no_longer_flagged
1096244,449040.0,449046.0,13571.0,,,,no_longer_flagged
1096256,444219.0,444221.0,10081.0,,,,no_longer_flagged
1096269,162.0,196.0,23377.0,162.0,196.0,4405.0,unchanged
1096314,160958.0,7206.0,17861.0,160958.0,7237.0,23756.0,recommendation_changed
1096358,390205.0,383469.0,3528.0,,,,no_longer_flagged
1096360,377611.0,12464.0,23166.0,377611.0,12464.0,23545.0,unchanged
1096442,12039.0,24912.0,14319.0,12039.0,24912.0,14418.0,unchanged
1096466,30691.0,30685.0,219.0,,,,no_longer_flagged
1096481,280008.0,280009.0,23424.0,280008.0,280006.0,23788.0,recommendation_changed
1096484,384656.0,384494.0,2711.0,,,,no_longer_flagged
1096505,280007.0,280009.0,23424.0,280007.0,280006.0,23788.0,recommendation_changed
1096546,449117.0,449115.0,23440.0,449117.0,449115.0,23801.0,unchanged
1096549,449116.0,449115.0,23440.0,449116.0,449115.0,23801.0,unchanged
1096566,8122.0,8090.0,23448.0,8122.0,8090.0,23808.0,unchanged
1096567,391361.0,391360.0,23267.0,391361.0,391360.0,23639.0,unchanged
1096598,449116.0,449115.0,23440.0,449116.0,449115.0,23801.0,unchanged
1096603,434689.0,3641.0,23453.0,434689.0,124779.0,23813.0,recommendation_changed
1096615,449116.0,449115.0,23440.0,449116.0,449115.0,23801.0,unchanged
1096616,449116.0,449115.0,23440.0,449116.0,449115.0,23801.0,unchanged
1096620,8122.0,8090.0,23455.0,8122.0,8090.0,23808.0,unchanged
1096631,383803.0,420286.0,6519.0,,,,no_longer_flagged
1096654,,536699.0,23462.0,,536699.0,23823.0,unchanged
1096664,24477.0,10899.0,23469.0,24477.0,24464.0,23830.0,recommendation_changed
1096675,12976.0,13175.0,18023.0,12976.0,13175.0,18198.0,unchanged
1096681,24477.0,10899.0,23469.0,24477.0,24464.0,23830.0,recommendation_changed
1096699,377869.0,377852.0,8633.0,,,,no_longer_flagged
1096701,537450.0,537451.0,15237.0,537450.0,537451.0,15352.0,unchanged
1096703,,415426.0,11188.0,,449264.0,4360.0,recommendation_changed
1096704,,525843.0,4585.0,,525843.0,4732.0,unchanged
1096707,9580.0,9546.0,23492.0,9580.0,9546.0,23854.0,unchanged
1096754,390365.0,390363.0,4453.0,,,,no_longer_flagged
1096790,390205.0,383469.0,3528.0,,,,no_longer_flagged
1096794,390365.0,390363.0,4453.0,,,,no_longer_flagged
1096827,396077.0,396078.0,23071.0,396077.0,396078.0,23634.0,unchanged
1096843,258887.0,258885.0,23527.0,,,,no_longer_flagged
1096847,16460.0,16408.0,23531.0,16460.0,16408.0,23891.0,unchanged
1096859,364828.0,10531.0,23538.0,364828.0,10737.0,23897.0,recommendation_changed
1096883,258887.0,258885.0,23553.0,,,,no_longer_flagged
1096886,18766.0,18806.0,10646.0,,,,no_longer_flagged
1096902,23113.0,8491.0,14226.0,23113.0,8491.0,14326.0,unchanged
1096912,18556.0,18570.0,23575.0,18556.0,18570.0,23936.0,unchanged
1096921,257602.0,26245.0,23581.0,257602.0,26245.0,23943.0,unchanged
1096941,405756.0,405757.0,23141.0,,,,no_longer_flagged
1096953,449117.0,449115.0,23440.0,449117.0,449115.0,23801.0,unchanged
1096955,449117.0,449115.0,23440.0,449117.0,449115.0,23801.0,unchanged
1096956,449117.0,449115.0,23440.0,449117.0,449115.0,23801.0,unchanged
1096991,377693.0,391404.0,3553.0,377693.0,391404.0,3689.0,unchanged
1096999,383803.0,420286.0,6519.0,,,,no_longer_flagged
1097003,383803.0,420286.0,6519.0,,,,no_longer_flagged
1097041,384655.0,384494.0,2711.0,,,,no_longer_flagged
1097043,384655.0,384494.0,2711.0,,,,no_longer_flagged
1097044,384655.0,384494.0,2711.0,,,,no_longer_flagged
1097105,108150.0,108147.0,4784.0,108150.0,108147.0,4924.0,unchanged
1097110,425036.0,99171.0,23610.0,425036.0,376812.0,23972.0,recommendation_changed
1097123,,,,535996.0,506690.0,8785.0,newly_flagged
1097124,,535979.0,23612.0,,535979.0,23975.0,unchanged
1097125,,535484.0,23615.0,,535484.0,23976.0,unchanged
1097127,,,,535977.0,535975.0,98.0,newly_flagged
1097128,535977.0,535975.0,6628.0,535977.0,535975.0,6739.0,unchanged
1097129,535976.0,535975.0,95.0,535976.0,535975.0,13201.0,unchanged
1097130,535977.0,535975.0,6628.0,535977.0,535975.0,6739.0,unchanged
1097131,,,,536893.0,536892.0,8909.0,newly_flagged
1097132,,535975.0,95.0,,535975.0,6739.0,unchanged
1097142,535996.0,506690.0,9525.0,535996.0,506690.0,8785.0,unchanged
1097144,535996.0,506690.0,9525.0,535996.0,506690.0,8785.0,unchanged
1097145,,536190.0,23621.0,,536190.0,23981.0,unchanged
1097149,535976.0,535975.0,95.0,535976.0,535975.0,98.0,unchanged
1097151,,535975.0,95.0,,535975.0,6739.0,unchanged
1097157,473209.0,415426.0,11188.0,,,,no_longer_flagged
1097161,,537121.0,16878.0,,537121.0,17021.0,unchanged
1097172,,525843.0,4585.0,,525843.0,4732.0,unchanged
