OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
19187,17,17,2
19195,7,7,2
19202,6,6,2
19209,8,8,2
1921,16,16,3
19211,2,2,2
19237,9,9,4
1924,7,7,2
19245,25,25,3
1926,8,8,2
19261,8,8,2
19264,7,7,2
19268,9,9,2
19271,7,7,2
19276,9,9,3
19284,17,17,2
19287,8,8,2
19292,8,8,2
19299,11,11,3
19303,10,10,2
19315,9,9,2
19319,16,16,3
19321,7,7,2
19324,9,9,3
19327,6,6,2
19329,10,10,2
1933,2,2,2
19330,12,12,2
19333,8,8,2
19336,10,10,2
19338,10,10,2
1935,4,4,2
19350,8,8,2
19354,2,2,2
19357,10,10,2
19358,8,8,2
19359,11,11,3
19361,17,17,7
19364,8,8,2
19378,8,8,2
19385,12,12,2
19386,9,9,3
1939,7,7,2
19390,9,9,2
19395,15,15,2
19399,9,9,3
1941,6,6,2
19416,8,8,2
1942,8,8,2
19421,9,9,3
19423,8,8,3
19438,7,7,2
19441,2,2,2
19444,12,12,2
19469,9,9,2
1947,8,8,2
19470,11,11,2
19471,7,7,2
19484,8,8,2
19491,11,11,2
19497,8,8,2
1950,13,13,3
19508,15,15,2
19509,8,8,2
19510,7,7,2
19513,9,9,3
19520,11,11,3
19528,2,2,2
19531,8,8,2
19533,19,19,13
19554,14,14,4
19555,10,10,3
19558,7,7,2
1956,8,8,2
19560,2,2,2
19566,2,2,2
19575,7,7,2
19580,10,10,2
19582,8,8,3
19586,17,17,7
19587,18,18,2
19597,14,14,2
19604,16,16,2
19610,10,10,2
19613,9,9,2
19617,9,9,3
19623,16,16,2
19629,9,9,3
19640,5,5,2
19648,6,6,2
19652,7,7,4
19657,4,4,2
19671,8,8,2
19673,7,7,3
19678,14,14,2
19689,9,9,4
19699,10,10,3
19701,8,8,2
19702,7,7,2
19703,7,7,3
1971,11,11,3
19715,2,2,2
19727,7,7,2
19735,6,6,2
19739,11,11,2
19745,9,9,2
19749,8,8,2
1975,29,29,8
19754,8,8,2
19757,8,8,2
19760,8,8,2
19768,13,13,3
19769,19,19,3
19773,8,8,2
19776,13,13,2
19806,9,9,2
19807,14,14,2
19819,9,9,3
19825,8,8,2
19835,7,7,2
19837,7,7,2
19838,8,8,3
19839,11,11,2
19842,7,7,2
19846,10,10,3
1985,5,5,2
19854,86,86,25
19857,8,8,2
19863,12,12,2
19865,7,7,2
19866,7,7,2
19874,9,9,4
19881,6,6,2
19882,8,8,2
19896,2,2,2
19898,8,8,3
199,133,133,40
19900,6,6,2
19910,9,9,2
19921,8,8,2
19922,7,7,2
19924,6,6,2
19925,10,10,3
19932,9,9,2
19933,2,2,2
1994,10,10,2
19946,3,3,2
19949,19,19,6
19951,13,13,5
19953,2,2,2
19954,2,2,2
19959,16,16,5
1996,9,9,3
19960,23,23,8
19961,17,17,5
19964,4,4,4
19968,7,7,2
19970,10,10,2
19980,8,8,4
19981,7,7,3
19986,11,11,3
20012,9,9,2
20014,6,6,2
20023,9,9,3
20027,3,3,2
20032,9,9,2
20034,2,2,2
20037,2,2,2
20063,6,6,5
20068,7,7,2
20075,2,2,2
20076,7,7,2
20077,3,3,3
20083,3,3,2
20090,6,6,2
20095,2,2,2
20096,3,3,3
20097,4,4,3
20101,7,7,3
20119,7,7,2
20120,4,4,4
20127,2,2,2
20131,2,2,2
20132,5,5,5
20134,8,8,2
20138,5,5,3
20139,2,2,2
2014,11,11,2
20140,3,3,3
20148,7,7,3
20166,8,8,2
2017,10,10,3
20173,4,4,4
20174,5,5,5
20180,15,15,4
20188,21,21,8
2019,8,8,3
20190,11,11,3
20192,2,2,2
20200,6,6,5
20201,8,8,3
20203,2,2,2
20204,13,13,4
20211,2,2,2
20212,2,2,2
20220,8,8,2
20230,9,9,2
20231,6,6,2
20247,7,7,3
20251,12,12,5
20256,7,7,2
20260,2,2,2
20264,2,2,2
20268,7,7,4
2028,9,9,2
20290,3,3,2
20292,16,16,5
20293,6,6,2
20294,39,39,7
2030,9,9,2
20300,4,4,3
20303,8,8,4
20307,8,8,2
20308,7,7,2
2031,7,7,2
20311,2,2,2
20315,4,4,3
20316,4,4,2
2032,8,8,2
20321,2,2,2
20324,2,2,2
20326,12,12,2
20327,2,2,2
20328,12,12,3
2033,2,2,2
20331,3,3,2
2035,3,3,2
2036,8,8,3
20360,12,12,2
20362,7,7,2
20364,4,4,2
20370,2,2,2
20376,13,13,2
20387,7,7,2
20392,7,7,2
20394,9,9,3
20399,8,8,2
2041,3,3,2
20415,7,7,2
20420,3,3,2
20433,2,2,2
20434,7,7,2
20450,6,6,2
20453,8,8,3
20456,15,15,2
20458,7,7,2
2046,2,2,2
20460,8,8,3
20466,3,3,2
20469,6,6,2
20473,20,20,3
20477,21,21,3
20492,2,2,2
20501,2,2,2
20502,2,2,2
20503,3,3,2
20505,6,6,2
2052,14,14,3
20520,49,49,16
20524,2,2,2
20528,8,8,2
20530,3,3,3
20532,7,7,2
20534,12,12,2
2054,12,12,3
2055,3,3,3
20554,3,3,3
2056,8,8,2
20560,8,8,2
20567,10,10,3
20569,2,2,2
20572,10,10,3
2058,9,9,3
20580,8,8,4
20581,8,8,2
20587,2,2,2
2060,8,8,2
20602,2,2,2
20605,15,15,4
20611,12,12,4
20614,2,2,2
20616,14,14,3
20620,2,2,2
20629,6,6,4
20630,2,2,2
20633,2,2,2
20636,12,12,4
20638,8,8,2
2064,10,10,3
20640,7,7,2
20642,3,3,3
20644,3,3,3
20645,2,2,2
2065,14,14,3
20651,10,10,3
20661,6,6,2
20679,15,15,2
2068,3,3,2
20683,34,34,8
2069,4,4,2
20690,2,2,2
20694,3,3,2
20695,3,3,3
20705,10,10,2
2071,13,13,2
20716,7,7,2
20717,8,8,2
20720,13,13,2
20728,16,16,2
20732,4,4,4
20733,2,2,2
20734,6,6,5
20735,5,5,2
20737,6,6,3
20738,15,15,2
20739,7,7,3
20747,13,13,3
20748,10,10,4
20758,5,5,5
20759,2,2,2
2076,9,9,2
20761,15,15,2
20765,17,17,3
20772,2,2,2
20790,7,7,2
20792,19,19,3
20817,4,4,4
20824,3,3,2
20826,15,15,7
20840,8,8,2
20844,3,3,3
2085,9,9,4
20851,11,11,4
20854,6,6,2
20858,9,9,2
20877,7,7,2
20881,8,8,3
20882,16,16,2
20889,8,8,2
20908,3,3,2
2091,15,15,3
20912,14,14,3
20914,6,6,2
20920,8,8,2
20924,7,7,2
2094,2,2,2
20942,7,7,2
20943,7,7,2
20945,8,8,2
20948,3,3,3
20949,2,2,2
20951,5,5,4
20952,2,2,2
20956,4,4,4
20960,3,3,3
20963,7,7,2
2097,16,16,7
20970,4,4,3
20973,2,2,2
20976,11,11,3
20977,9,9,3
20978,2,2,2
2098,3,3,3
20987,2,2,2
20993,9,9,2
21001,36,36,6
21005,7,7,2
21013,18,18,2
21017,7,7,2
21019,12,12,2
21021,12,12,3
21024,10,10,2
21026,8,8,2
21032,11,11,2
21033,6,6,2
21034,13,13,2
21037,6,6,2
21039,7,7,2
21040,8,8,2
21052,10,10,3
21063,11,11,4
21075,14,14,4
21076,8,8,2
21080,12,12,6
21083,8,8,3
21085,13,13,2
21088,8,8,2
2109,5,5,2
21092,9,9,2
21100,7,7,3
21103,6,6,2
21105,7,7,2
21118,6,6,2
21119,6,6,2
21120,7,7,2
21125,8,8,2
21126,7,7,2
21127,6,6,2
21128,9,9,3
2113,7,7,2
21145,2,2,2
2115,10,10,2
21158,9,9,2
21176,7,7,3
21180,7,7,2
21181,7,7,2
21183,11,11,3
21184,4,4,3
21187,7,7,2
21191,2,2,2
21208,11,11,2
21210,15,15,3
21212,6,6,2
21213,8,8,2
21219,8,8,2
21236,7,7,2
21239,6,6,2
21240,18,18,4
21242,10,10,2
21244,7,7,2
21246,3,3,2
21254,2,2,2
21265,17,17,3
21270,10,10,2
21271,12,12,5
21273,7,7,2
21285,9,9,2
21286,9,9,2
21288,5,5,3
21297,9,9,2
21307,19,19,3
21308,13,13,2
21311,6,6,2
21312,5,5,3
21315,12,12,2
21324,6,6,2
21327,2,2,2
21340,11,11,2
21341,17,17,2
21344,11,11,2
21357,15,15,2
21359,8,8,2
21370,17,17,3
21374,5,5,5
2138,6,6,2
21380,2,2,2
2139,7,7,2
21395,13,13,7
21397,2,2,2
21400,8,8,2
21404,12,12,2
21411,7,7,2
21417,8,8,2
21420,8,8,3
21422,4,4,3
21427,7,7,2
21430,21,21,2
21432,2,2,2
21434,8,8,2
2145,7,7,2
21454,8,8,2
21465,9,9,2
21475,13,13,2
21476,7,7,2
21482,2,2,2
21514,8,8,3
21517,7,7,2
21537,6,6,2
21541,13,13,2
21545,9,9,3
21547,2,2,2
21548,10,10,4
21563,8,8,2
21565,6,6,2
21566,2,2,2
21567,2,2,2
21575,7,7,3
21576,3,3,3
21580,16,16,2
21582,7,7,2
21585,7,7,2
21591,7,7,2
2160,10,10,2
21600,2,2,2
21606,11,11,2
21611,11,11,2
21621,10,10,2
21627,8,8,3
21637,9,9,2
21638,2,2,2
21640,8,8,2
21641,7,7,2
21651,14,14,3
21657,7,7,2
21662,7,7,2
2167,7,7,2
21670,13,13,2
21677,9,9,3
21678,6,6,2
21686,9,9,2
2169,8,8,2
21702,8,8,2
21707,9,9,3
21708,7,7,2
21732,7,7,2
21742,7,7,2
21746,8,8,3
21747,9,9,4
21755,8,8,3
21757,7,7,2
21761,8,8,2
21762,10,10,2
21764,12,12,2
21765,10,10,2
21781,6,6,2
21783,10,10,2
21786,9,9,2
21790,7,7,2
21791,6,6,2
2180,14,14,2
21804,7,7,2
2181,9,9,3
21820,7,7,2
21821,7,7,2
2183,14,14,4
21844,4,4,2
21845,57,57,19
21847,8,8,2
21850,10,10,2
21851,202,202,74
21852,13,13,2
21853,6,6,2
21858,10,10,2
21873,17,17,2
21874,9,9,3
21887,7,7,2
21888,7,7,2
2189,60,60,19
2190,9,9,3
21905,9,9,3
21906,8,8,2
21919,8,8,2
21930,4,4,3
21931,14,14,5
21936,2,2,2
21964,8,8,2
21968,6,6,2
21971,7,7,2
2198,8,8,2
21987,12,12,2
21989,7,7,2
2199,12,12,3
21993,14,14,2
21994,19,19,3
21997,7,7,2
22003,8,8,2
22011,19,19,3
22016,6,6,2
22017,7,7,2
22018,9,9,2
22021,7,7,2
22023,9,9,2
22032,7,7,2
22035,2,2,2
22036,30,30,9
22043,8,8,3
22046,6,6,2
2205,9,9,2
22050,7,7,2
22054,7,7,2
22066,6,6,2
2207,7,7,2
22075,10,10,2
22088,7,7,2
22091,6,6,2
22097,3,3,2
22098,7,7,2
221,27,27,7
2210,10,10,2
22101,6,6,2
22105,2,2,2
22113,8,8,2
22115,7,7,3
22116,12,12,3
22118,4,4,2
22125,8,8,3
22131,2,2,2
2214,7,7,2
22140,12,12,2
22141,2,2,2
22143,6,6,2
22157,9,9,3
22159,3,3,2
22170,8,8,2
22178,17,17,4
22190,8,8,2
22208,12,12,2
22211,7,7,2
22214,6,6,2
22228,8,8,3
2224,2,2,2
22246,7,7,2
22254,7,7,2
22264,4,4,2
22266,8,8,2
22280,10,10,2
22288,7,7,2
22293,9,9,4
22294,2,2,2
22298,9,9,2
22300,12,12,3
22301,7,7,2
22306,8,8,2
2231,9,9,2
22310,6,6,2
22314,9,9,2
22318,2,2,2
22325,8,8,3
22340,2,2,2
22357,10,10,2
22360,6,6,2
22361,8,8,2
22378,13,13,2
22381,7,7,2
22392,6,6,2
22393,7,7,2
22400,7,7,2
22401,7,7,2
22429,22,22,4
22434,7,7,2
22448,12,12,4
22450,7,7,2
22459,10,10,6
2250,7,7,3
22500,8,8,2
22507,6,6,2
22508,23,23,3
22518,8,8,2
22524,9,9,3
2253,9,9,2
22531,7,7,3
22532,2,2,2
22543,7,7,2
22544,9,9,2
22550,7,7,2
22571,8,8,3
22572,28,28,4
2258,9,9,2
22581,11,11,2
22610,7,7,2
22612,7,7,2
22614,8,8,2
22615,23,23,4
22616,16,16,2
22617,7,7,3
2262,5,5,2
22622,8,8,2
22627,7,7,2
22635,8,8,3
22636,3,3,3
22639,2,2,2
22642,3,3,3
22649,7,7,2
2265,35,35,6
22663,17,17,2
22688,12,12,2
2269,3,3,2
22690,7,7,2
22695,3,3,2
22696,37,37,5
22712,5,5,2
22730,7,7,2
22738,4,4,2
22748,6,6,3
22750,8,8,2
22765,8,8,2
22766,8,8,2
22776,9,9,3
22778,17,17,2
22779,10,10,3
2278,2,2,2
22780,10,10,2
22781,12,12,3
22782,8,8,2
22786,2,2,2
22789,4,4,2
2279,3,3,2
22791,9,9,2
22792,8,8,2
22795,10,10,2
22796,4,4,3
228,9,9,2
2280,9,9,2
22802,8,8,2
22803,2,2,2
22818,8,8,2
22823,7,7,2
22827,7,7,2
22829,8,8,2
2283,3,3,3
22833,9,9,3
22836,24,24,9
22837,5,5,4
22843,9,9,2
22844,9,9,4
22848,7,7,2
22849,5,5,2
22854,14,14,2
22863,8,8,2
22867,10,10,3
22871,8,8,2
22873,11,11,3
22875,3,3,2
22880,7,7,2
22895,2,2,2
229,23,23,5
22900,2,2,2
2291,9,9,2
22920,16,16,3
22928,7,7,2
22935,7,7,2
22943,5,5,2
22965,10,10,4
22979,9,9,3
2298,9,9,2
22991,8,8,2
2300,4,4,3
23001,9,9,2
23006,7,7,2
23009,10,10,2
23013,8,8,2
23014,8,8,4
23016,9,9,4
23018,8,8,2
23021,10,10,2
23023,12,12,2
23025,25,25,5
23035,19,19,4
23043,2,2,2
23047,9,9,2
23058,13,13,2
23078,6,6,2
23082,22,22,5
23086,5,5,2
23087,6,6,2
23090,9,9,4
2310,10,10,3
23110,8,8,2
23116,3,3,2
23124,2,2,2
23127,7,7,2
23139,3,3,2
2315,8,8,2
23151,8,8,2
23153,10,10,2
23158,12,12,2
23159,9,9,4
23168,4,4,2
23171,7,7,2
23177,9,9,4
23180,2,2,2
2319,7,7,3
23196,19,19,3
2322,8,8,2
23222,6,6,2
23226,12,12,2
23228,27,27,2
23231,8,8,3
23233,9,9,2
23235,5,5,2
2324,11,11,2
23243,8,8,2
23246,16,16,2
23248,6,6,2
23268,7,7,2
23272,14,14,5
23289,7,7,2
2329,13,13,3
23293,8,8,3
23302,7,7,2
23307,20,20,2
23312,10,10,2
23314,20,20,2
23317,7,7,2
23321,9,9,2
2333,7,7,2
23333,3,3,2
23338,13,13,2
23340,6,6,2
23341,7,7,2
23342,8,8,2
23346,8,8,2
2336,8,8,2
23360,6,6,2
23369,12,12,2
2337,8,8,2
23374,11,11,3
23378,8,8,2
23383,8,8,2
23384,12,12,3
23388,11,11,2
23398,25,25,7
23403,16,16,3
23404,10,10,5
23405,11,11,2
23409,21,21,4
23417,2,2,2
23428,7,7,2
23464,6,6,2
2347,7,7,2
23472,2,2,2
23475,8,8,2
23490,10,10,3
23491,16,16,3
23494,3,3,3
23495,7,7,2
23497,18,18,7
23506,15,15,2
23509,2,2,2
2351,9,9,2
23511,9,9,3
23512,11,11,2
23525,2,2,2
23538,7,7,2
23540,8,8,3
23563,10,10,2
2357,11,11,2
23577,12,12,4
23579,17,17,6
23588,6,6,2
23592,21,21,3
23603,9,9,4
2361,9,9,2
23610,7,7,3
23612,6,6,2
23625,2,2,2
23628,2,2,2
2363,8,8,3
23630,2,2,2
23643,3,3,2
23646,5,5,2
23653,7,7,2
23654,7,7,2
2367,49,49,17
2368,7,7,2
23691,31,31,5
23698,7,7,2
23704,10,10,3
23710,8,8,2
23713,9,9,2
23714,6,6,2
2372,9,9,3
23727,2,2,2
23728,9,9,3
23734,6,6,2
23748,6,6,2
23752,6,6,2
23753,7,7,3
23754,8,8,3
23757,7,7,2
23765,11,11,2
23788,8,8,3
23796,7,7,2
2381,7,7,2
23813,7,7,2
23815,8,8,2
23819,8,8,3
23828,13,13,4
23835,2,2,2
2384,9,9,2
23844,8,8,2
23858,8,8,3
23864,2,2,2
2387,7,7,4
23875,2,2,2
23876,2,2,2
23879,3,3,2
23882,2,2,2
23900,7,7,2
23915,17,17,3
23919,7,7,2
23923,8,8,2
23927,2,2,2
23946,2,2,2
23967,12,12,2
23973,7,7,2
23977,13,13,2
23978,16,16,3
23979,6,6,2
2398,9,9,2
23982,10,10,3
23999,9,9,4
24009,27,27,7
2401,7,7,2
24011,8,8,2
24025,9,9,2
24032,7,7,2
2404,13,13,5
24075,69,69,26
24083,7,7,3
24084,20,20,6
24088,4,4,2
24101,9,9,2
24105,16,16,5
2411,17,17,6
24115,7,7,2
24128,8,8,3
24131,8,8,2
24134,15,15,3
24148,2,2,2
24150,7,7,2
24152,11,11,2
24153,16,16,5
24154,10,10,2
24155,8,8,2
24158,17,17,2
24168,8,8,2
24173,7,7,2
24176,15,15,3
24178,8,8,2
24185,7,7,2
24186,7,7,2
24198,8,8,2
24213,7,7,2
24214,21,21,2
2422,7,7,2
24220,16,16,2
24224,8,8,2
2424,21,21,3
24246,11,11,3
24260,6,6,2
2429,3,3,2
24290,10,10,2
24304,9,9,3
24315,4,4,2
24317,13,13,3
24320,11,11,4
24336,10,10,6
24343,28,28,9
24344,7,7,2
24348,14,14,5
24353,6,6,2
24354,8,8,2
24356,113,113,42
24360,10,10,3
24362,17,17,3
24363,41,41,10
24366,8,8,2
24376,9,9,3
24378,9,9,3
2438,9,9,2
24381,7,7,3
24382,8,8,2
24383,9,9,2
24391,15,15,4
24400,7,7,2
24405,8,8,2
24412,8,8,2
24413,4,4,2
24415,8,8,2
2442,7,7,2
24420,9,9,4
24428,8,8,3
24433,13,13,2
24445,8,8,3
24461,3,3,2
24469,2,2,2
24475,3,3,2
2449,11,11,4
24494,2,2,2
24495,8,8,3
24522,12,12,2
24524,10,10,3
24528,7,7,2
24529,8,8,3
24531,9,9,3
24533,2,2,2
24541,2,2,2
24542,9,9,3
24566,2,2,2
2458,7,7,2
24581,33,33,3
24613,4,4,2
24616,2,2,2
24617,7,7,2
24622,7,7,2
24625,9,9,3
24637,15,15,4
24638,12,12,3
24641,11,11,2
24645,16,16,3
24647,8,8,2
24654,8,8,2
24658,8,8,3
24660,5,5,2
24663,7,7,2
24664,8,8,2
24671,8,8,2
24681,10,10,2
24683,58,58,16
24685,2,2,2
24686,7,7,2
24688,7,7,2
24689,24,24,7
24690,11,11,6
24696,6,6,2
24697,11,11,5
24698,16,16,4
24699,8,8,2
247,7,7,2
24708,15,15,2
24711,6,6,2
24717,8,8,2
2472,12,12,2
24720,17,17,5
24721,8,8,3
24723,9,9,4
24726,8,8,2
24727,8,8,2
24728,15,15,3
24734,64,64,15
24737,3,3,2
24738,23,23,2
2474,7,7,2
24742,8,8,2
2475,7,7,2
24755,11,11,2
24778,3,3,2
24779,2,2,2
24781,2,2,2
24782,3,3,2
24784,4,4,3
24789,10,10,2
24791,10,10,2
24792,10,10,2
24797,3,3,2
24799,22,22,4
24802,6,6,2
24809,7,7,2
24834,8,8,2
24835,2,2,2
24836,7,7,3
24846,2,2,2
24867,9,9,2
24884,31,31,3
24886,2,2,2
24891,7,7,2
24892,9,9,3
24909,13,13,3
2491,8,8,2
24914,13,13,2
24916,8,8,2
24918,12,12,3
24920,8,8,2
24928,8,8,2
24942,9,9,4
24955,8,8,3
24964,7,7,2
2497,12,12,3
24970,9,9,2
24976,19,19,3
24978,12,12,2
24986,3,3,2
24988,8,8,4
2500,11,11,3
25003,7,7,2
25013,7,7,2
25017,7,7,2
25018,13,13,2
25019,11,11,2
2502,7,7,2
2503,4,4,2
2504,8,8,2
25049,4,4,2
25050,12,12,2
25051,7,7,2
25060,9,9,3
25061,47,47,10
25062,35,35,15
25064,10,10,3
25065,2,2,2
25072,6,6,2
25073,8,8,2
2508,7,7,2
2509,8,8,2
25093,6,6,2
2510,9,9,2
25105,7,7,2
25109,7,7,2
25130,7,7,2
25132,12,12,2
25140,3,3,2
25143,23,23,2
25168,18,18,5
25191,8,8,4
25202,7,7,2
25203,6,6,3
25206,3,3,2
25207,8,8,3
25210,2,2,2
25213,8,8,2
25229,9,9,2
25232,8,8,2
25233,9,9,3
25247,9,9,3
25248,8,8,2
25253,7,7,2
25254,2,2,2
25255,4,4,3
25258,11,11,3
25269,3,3,2
2527,9,9,2
25270,3,3,2
25277,12,12,4
25278,3,3,3
25281,8,8,2
25284,2,2,2
25293,12,12,2
25305,7,7,2
25307,7,7,2
2531,3,3,2
25310,8,8,2
25311,2,2,2
25313,4,4,3
25314,13,13,3
25315,2,2,2
25316,6,6,2
25320,9,9,3
25322,3,3,2
25329,2,2,2
25340,7,7,2
25344,8,8,2
25351,7,7,2
25361,2,2,2
25363,8,8,2
25368,3,3,2
25370,12,12,4
25371,18,18,6
25378,7,7,3
2538,13,13,2
25406,7,7,3
25411,6,6,2
25431,2,2,2
25432,2,2,2
25452,8,8,2
25453,4,4,2
25458,6,6,2
2546,7,7,2
2549,10,10,2
25491,9,9,2
25494,6,6,3
25495,4,4,2
25496,12,12,6
25498,15,15,6
25501,13,13,2
25511,2,2,2
25512,24,24,8
25514,3,3,2
25516,2,2,2
25522,7,7,3
25530,17,17,7
25540,8,8,2
25544,7,7,2
25548,6,6,2
2555,29,29,3
25560,8,8,3
25575,18,18,9
25591,2,2,2
25592,11,11,5
25593,5,5,2
25601,8,8,2
25604,7,7,2
25607,3,3,3
25620,7,7,2
25627,7,7,2
25630,7,7,3
25635,2,2,2
25637,8,8,4
25639,8,8,2
25641,23,23,8
25655,9,9,2
25660,10,10,5
25661,6,6,2
25665,6,6,2
25666,8,8,3
25677,4,4,3
2568,24,24,3
25681,6,6,2
25688,10,10,2
2570,10,10,2
25702,18,18,4
25710,7,7,2
25712,7,7,2
25716,4,4,3
25748,13,13,3
25749,8,8,2
2575,2,2,2
25750,3,3,2
25751,7,7,2
25752,8,8,2
25757,3,3,3
25759,2,2,2
25761,3,3,3
25763,14,14,4
25770,3,3,2
25771,12,12,2
25774,4,4,2
25776,7,7,2
25787,8,8,3
25788,7,7,3
25789,9,9,4
25791,15,15,5
258,21,21,6
25800,2,2,2
25806,11,11,2
25807,7,7,2
25811,9,9,2
25812,7,7,5
25819,15,15,5
25823,7,7,2
25827,2,2,2
2583,8,8,2
25834,3,3,3
25841,7,7,3
25845,2,2,2
25850,3,3,3
25856,13,13,3
25858,13,13,7
25860,29,29,13
25866,8,8,2
25867,2,2,2
25869,11,11,5
2588,7,7,2
25888,2,2,2
25893,274,274,77
25895,4,4,3
259,4,4,3
25901,7,7,3
25907,2,2,2
25909,4,4,2
25912,6,6,2
25913,7,7,2
25916,8,8,2
25917,4,4,3
25927,3,3,2
25937,2,2,2
25938,12,12,5
25948,8,8,3
25953,8,8,2
25955,3,3,2
2596,7,7,2
25964,11,11,2
25968,6,6,3
25971,7,7,2
25983,2,2,2
25984,8,8,2
25988,21,21,7
25989,4,4,2
25991,2,2,2
25992,5,5,3
25993,2,2,2
25997,28,28,8
26004,2,2,2
26010,4,4,2
26012,10,10,2
26013,12,12,3
26014,7,7,2
26015,4,4,3
26019,4,4,2
26021,11,11,2
26022,12,12,4
26028,4,4,2
26033,3,3,3
26040,3,3,3
26041,2,2,2
26045,8,8,2
26057,4,4,2
26058,6,6,2
26059,8,8,2
26061,2,2,2
26080,8,8,4
26083,14,14,4
26087,10,10,3
2609,7,7,2
26096,3,3,3
261,7,7,3
26107,8,8,2
26113,2,2,2
26115,8,8,2
26131,14,14,5
26137,6,6,2
26138,10,10,4
26152,10,10,2
26158,9,9,4
26160,6,6,2
26169,9,9,2
26173,2,2,2
26195,12,12,2
26199,2,2,2
26201,7,7,2
26206,2,2,2
26209,2,2,2
26223,14,14,2
26229,9,9,2
2623,2,2,2
26235,8,8,3
26244,7,7,3
26267,8,8,3
2627,9,9,2
26272,7,7,3
26275,2,2,2
26276,12,12,3
26287,2,2,2
26293,7,7,2
26294,7,7,2
26299,7,7,2
263,8,8,2
2630,11,11,2
26300,2,2,2
26307,7,7,2
26309,13,13,2
26314,6,6,2
26317,3,3,3
26319,21,21,9
26321,3,3,2
2634,9,9,2
26344,3,3,2
26352,11,11,2
26357,3,3,3
26358,2,2,2
26362,2,2,2
26363,9,9,3
26365,8,8,2
26368,5,5,2
26369,9,9,2
26374,3,3,2
26375,8,8,2
26385,3,3,2
26389,2,2,2
26390,7,7,3
264,15,15,2
26400,17,17,2
26402,2,2,2
26403,4,4,4
26405,9,9,3
26410,5,5,2
26414,10,10,3
26423,13,13,2
26428,6,6,2
2643,11,11,2
26455,6,6,2
26460,8,8,4
26463,2,2,2
26464,5,5,3
2647,8,8,2
26471,9,9,3
26472,2,2,2
26473,2,2,2
26476,5,5,2
26480,4,4,3
26487,9,9,3
26489,9,9,2
2649,7,7,2
26492,7,7,2
26496,3,3,2
26516,8,8,3
26524,3,3,2
26525,4,4,2
26528,3,3,2
26531,7,7,2
26533,7,7,2
26542,7,7,2
26544,12,12,2
26546,36,36,8
26555,5,5,2
26560,3,3,2
26572,7,7,3
26579,3,3,2
2658,8,8,3
26593,2,2,2
266,37,37,5
26603,7,7,2
26629,9,9,2
26647,6,6,2
26649,5,5,2
26653,2,2,2
26658,7,7,2
2666,8,8,3
26673,9,9,2
26674,5,5,3
26677,9,9,2
26696,4,4,2
26702,3,3,3
26704,9,9,2
26707,4,4,3
2671,7,7,2
26712,4,4,2
26718,2,2,2
26720,4,4,4
26726,2,2,2
26729,2,2,2
26737,6,6,2
26740,6,6,2
26747,3,3,2
2675,2,2,2
26753,6,6,2
26760,9,9,2
2677,12,12,2
26772,11,11,4
26773,3,3,2
26777,13,13,4
26778,2,2,2
26779,8,8,2
2679,2,2,2
26795,11,11,6
26803,8,8,2
26806,7,7,2
26817,8,8,2
26818,7,7,2
26837,20,20,7
26838,6,6,5
26841,2,2,2
2686,11,11,2
26874,9,9,2
26884,9,9,2
26887,2,2,2
26890,8,8,2
26891,2,2,2
26893,6,6,2
26894,2,2,2
269,16,16,5
26902,8,8,3
26903,7,7,2
2691,9,9,4
26910,9,9,2
26911,10,10,3
26925,2,2,2
26927,2,2,2
26929,8,8,2
26932,10,10,4
26934,98,98,25
26937,2,2,2
2694,8,8,3
26948,7,7,2
2695,3,3,2
26974,10,10,2
26999,2,2,2
27,9,9,2
27000,24,24,7
27004,3,3,2
27006,3,3,2
27013,2,2,2
27015,4,4,2
27020,13,13,4
27022,7,7,2
27023,7,7,2
27024,2,2,2
27026,2,2,2
27030,4,4,3
27031,10,10,2
27033,10,10,2
27036,4,4,2
27040,3,3,3
27041,7,7,2
27043,6,6,2
27057,8,8,3
27064,9,9,3
27073,7,7,2
27075,9,9,2
27081,9,9,2
27083,3,3,2
27089,10,10,2
27095,6,6,2
27097,6,6,2
27101,9,9,4
27103,11,11,3
27107,3,3,2
27134,8,8,2
27135,9,9,3
27137,9,9,3
27144,14,14,3
27147,7,7,2
27150,10,10,4
27153,8,8,2
27157,3,3,2
27175,6,6,4
27192,5,5,2
27198,6,6,2
27216,12,12,2
27217,18,18,7
27219,4,4,3
27222,42,42,7
27227,8,8,4
27235,30,30,4
27239,7,7,2
27248,3,3,2
27266,2,2,2
27270,5,5,2
27272,2,2,2
27283,6,6,2
27295,14,14,5
27301,2,2,2
27368,6,6,2
27370,3,3,2
27371,3,3,2
27378,8,8,2
27421,8,8,5
2743,34,34,7
27434,3,3,2
27439,2,2,2
27448,7,7,2
27478,7,7,2
27494,4,4,2
27535,7,7,2
27540,8,8,3
27552,11,11,3
27558,6,6,2
27570,6,6,2
27575,6,6,2
27576,2,2,2
27587,4,4,2
27589,7,7,2
27591,9,9,2
27598,2,2,2
27601,7,7,3
27605,6,6,2
27608,6,6,2
27609,7,7,2
27610,2,2,2
27616,7,7,2
27624,2,2,2
27629,4,4,2
27630,6,6,2
27631,12,12,3
27638,6,6,2
27639,2,2,2
27641,2,2,2
27642,4,4,2
27643,2,2,2
27644,6,6,2
27657,6,6,2
27672,13,13,2
