BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1180869,26442,16464,16518,16,16,2,4,0.25,0.125
1180618,16552,16464,16518,16,16,2,4,0.25,0.125
1283294,26467,16464,16518,16,16,2,4,0.25,0.125
1167348,18195,18311,19917,16,16,4,6,0.375,0.125
1167351,18195,18311,19917,16,16,4,6,0.375,0.125
1089200,18195,18311,19917,16,16,4,6,0.375,0.125
1202278,18195,18311,19917,16,16,4,6,0.375,0.125
1185242,19411,19420,20834,16,16,5,7,0.4375,0.125
1185243,19411,19420,20834,16,16,5,7,0.4375,0.125
1185244,19411,19420,20834,16,16,5,7,0.4375,0.125
1186036,19411,19420,20834,16,16,5,7,0.4375,0.125
1186037,19411,19420,20834,16,16,5,7,0.4375,0.125
1184594,19428,19403,20933,16,16,4,6,0.375,0.125
1184595,19428,19403,20933,16,16,4,6,0.375,0.125
1184597,19428,19403,20933,16,16,4,6,0.375,0.125
1191152,19428,19403,20933,16,16,4,6,0.375,0.125
1185480,19636,19638,22155,16,16,4,6,0.375,0.125
1185481,19636,19638,22155,16,16,4,6,0.375,0.125
1185334,19636,19638,22155,16,16,4,6,0.375,0.125
1273329,19636,19638,22155,16,16,4,6,0.375,0.125
1176736,2337,2412,27536,16,16,7,9,0.5625,0.125
1176740,2337,2412,27536,16,16,7,9,0.5625,0.125
1176741,2337,2412,27536,16,16,7,9,0.5625,0.125
1176743,2337,2412,27536,16,16,7,9,0.5625,0.125
1127132,2337,2412,27536,16,16,7,9,0.5625,0.125
1176746,2337,2412,27536,16,16,7,9,0.5625,0.125
1177651,2337,2412,27536,16,16,7,9,0.5625,0.125
1227718,9755,9703,28300,16,16,3,5,0.3125,0.125
1228810,9755,9703,28300,16,16,3,5,0.3125,0.125
1198969,9579,9703,28300,16,16,3,5,0.3125,0.125
1222664,9579,9703,28300,16,16,3,5,0.3125,0.125
1128489,9755,9703,28300,16,16,3,5,0.3125,0.125
1198377,9579,9703,28300,16,16,3,5,0.3125,0.125
1286654,10137,10050,30053,16,16,5,7,0.4375,0.125
1273671,10137,10050,30053,16,16,5,7,0.4375,0.125
1273620,10137,10050,30053,16,16,5,7,0.4375,0.125
1273621,10137,10050,30053,16,16,5,7,0.4375,0.125
1273622,10137,10050,30053,16,16,5,7,0.4375,0.125
1301983,22553,6902,30925,16,16,4,6,0.375,0.125
1302202,22553,6902,30925,16,16,4,6,0.375,0.125
1303152,22553,6902,30925,16,16,4,6,0.375,0.125
1302219,22553,6902,30925,16,16,4,6,0.375,0.125
1298735,8631,8656,34273,16,16,3,5,0.3125,0.125
1307474,8639,8656,34273,16,16,3,5,0.3125,0.125
1307476,8639,8656,34273,16,16,3,5,0.3125,0.125
1307477,8639,8656,34273,16,16,3,5,0.3125,0.125
1163427,8710,8656,34273,16,16,3,5,0.3125,0.125
1300304,8710,8656,34273,16,16,3,5,0.3125,0.125
1308421,8631,8656,34273,16,16,3,5,0.3125,0.125
1307489,8710,8656,34273,16,16,3,5,0.3125,0.125
1308330,8631,8656,34273,16,16,3,5,0.3125,0.125
1203513,11821,24694,36376,16,16,2,4,0.25,0.125
1179699,24726,24694,36376,16,16,2,4,0.25,0.125
1175201,11821,24694,36376,16,16,2,4,0.25,0.125
1175202,11934,24694,36376,16,16,2,4,0.25,0.125
1175203,11934,24694,36376,16,16,2,4,0.25,0.125
1175206,24726,24694,36376,16,16,2,4,0.25,0.125
1175756,12399,12223,36416,16,16,2,4,0.25,0.125
1175713,12399,12223,36416,16,16,2,4,0.25,0.125
1272434,7376,7410,46510,16,16,3,5,0.3125,0.125
1281509,7376,7410,46510,16,16,3,5,0.3125,0.125
1286743,7376,7410,46510,16,16,3,5,0.3125,0.125
1282393,4136,4115,47827,16,16,5,7,0.4375,0.125
1282396,4136,4115,47827,16,16,5,7,0.4375,0.125
1298750,4136,4115,47827,16,16,5,7,0.4375,0.125
1298751,4136,4115,47827,16,16,5,7,0.4375,0.125
1280456,4136,4115,47827,16,16,5,7,0.4375,0.125
1283237,7415,22730,48777,16,16,2,4,0.25,0.125
1283182,7415,22730,48777,16,16,2,4,0.25,0.125
1005547,21908,21901,86,8,8,2,3,0.375,0.125
1005483,21908,21901,86,8,8,2,3,0.375,0.125
1003630,506657,506658,1178,8,8,2,3,0.375,0.125
1039809,506657,506658,1178,8,8,2,3,0.375,0.125
1053486,506665,506658,1178,8,8,2,3,0.375,0.125
1110388,506665,506658,1178,8,8,2,3,0.375,0.125
1007272,8843,8923,2306,8,8,3,4,0.5,0.125
1020903,8843,8923,2306,8,8,3,4,0.5,0.125
1020904,8843,8923,2306,8,8,3,4,0.5,0.125
1281431,18008,17986,4994,8,8,1,2,0.25,0.125
1299937,26965,17986,4994,8,8,1,2,0.25,0.125
1015462,17965,17986,4994,8,8,1,2,0.25,0.125
1137937,18012,17986,4994,8,8,1,2,0.25,0.125
1034507,7740,7759,7249,8,8,2,3,0.375,0.125
1034510,7740,7759,7249,8,8,2,3,0.375,0.125
1068426,22057,5834,7340,8,8,2,3,0.375,0.125
1028569,22057,5834,7340,8,8,2,3,0.375,0.125
1100167,17215,26672,7378,8,8,3,4,0.5,0.125
1100168,17215,26672,7378,8,8,3,4,0.5,0.125
1100011,17215,26672,7378,8,8,3,4,0.5,0.125
1028707,370574,375679,7431,8,8,3,4,0.5,0.125
1028708,370574,375679,7431,8,8,3,4,0.5,0.125
1028721,370574,375679,7431,8,8,3,4,0.5,0.125
1153091,119339,390779,7760,8,8,3,4,0.5,0.125
1153092,119339,390779,7760,8,8,3,4,0.5,0.125
1152878,119339,390779,7760,8,8,3,4,0.5,0.125
1302982,6934,6967,8834,8,8,2,3,0.375,0.125
1302989,6934,6967,8834,8,8,2,3,0.375,0.125
1074147,21673,4781,9711,9,8,3,4,0.5,0.125
1109299,21673,4781,9711,9,8,3,4,0.5,0.125
1120031,21673,4781,9711,9,8,3,4,0.5,0.125
1281666,6371,6365,13560,8,8,2,3,0.375,0.125
1271429,6371,6365,13560,8,8,2,3,0.375,0.125
1074846,5313,5321,15857,8,8,2,3,0.375,0.125
1074847,5313,5321,15857,8,8,2,3,0.375,0.125
1149730,3380,3381,17034,8,8,3,4,0.5,0.125
1149732,3380,3381,17034,8,8,3,4,0.5,0.125
1148828,3380,3381,17034,8,8,3,4,0.5,0.125
1275389,20025,439438,18380,8,8,2,3,0.375,0.125
1183792,20025,439438,18380,8,8,2,3,0.375,0.125
1156647,4038,4044,19339,8,8,2,3,0.375,0.125
1156649,4038,4044,19339,8,8,2,3,0.375,0.125
1184591,19627,19625,20793,8,8,3,4,0.5,0.125
1184592,19627,19625,20793,8,8,3,4,0.5,0.125
1184593,19627,19625,20793,8,8,3,4,0.5,0.125
1096360,377611,12464,21809,9,8,2,3,0.375,0.125
1166149,377611,12464,21809,9,8,2,3,0.375,0.125
1228294,23743,9580,22103,8,8,3,4,0.5,0.125
1197551,23743,9580,22103,8,8,3,4,0.5,0.125
1201188,23743,9580,22103,8,8,3,4,0.5,0.125
1199774,23728,9467,22404,8,8,1,2,0.25,0.125
1199784,9554,9467,22404,8,8,1,2,0.25,0.125
1107858,23679,9467,22404,8,8,1,2,0.25,0.125
1098585,23680,9467,22404,8,8,1,2,0.25,0.125
1110972,18173,27030,22523,8,8,3,4,0.5,0.125
1110927,18173,27030,22523,8,8,3,4,0.5,0.125
1099391,18173,27030,22523,8,8,3,4,0.5,0.125
1205996,14888,14822,24486,8,8,1,2,0.25,0.125
1126564,14860,14822,24486,8,8,1,2,0.25,0.125
1233887,425195,14822,24486,8,8,1,2,0.25,0.125
1206311,2561,14822,24486,8,8,1,2,0.25,0.125
1163141,1321,1301,26241,8,8,1,2,0.25,0.125
1122372,20067,1301,26241,8,8,1,2,0.25,0.125
1121473,1339,1301,26241,8,8,1,2,0.25,0.125
1121458,1286,1301,26241,8,8,1,2,0.25,0.125
1123080,13342,13290,26690,8,8,3,4,0.5,0.125
1123081,13342,13290,26690,8,8,3,4,0.5,0.125
1123058,13342,13290,26690,8,8,3,4,0.5,0.125
1126963,25250,20017,26765,8,8,3,4,0.5,0.125
1126964,25250,20017,26765,8,8,3,4,0.5,0.125
1126234,25250,20017,26765,8,8,3,4,0.5,0.125
1131750,23780,9862,28938,8,8,2,3,0.375,0.125
1133646,23780,9862,28938,8,8,2,3,0.375,0.125
1303756,7071,22625,29678,8,8,3,4,0.5,0.125
1303771,7071,22625,29678,8,8,3,4,0.5,0.125
1133506,7071,22625,29678,8,8,3,4,0.5,0.125
1133620,262090,262721,29728,8,8,2,3,0.375,0.125
1133590,264323,262721,29728,8,8,2,3,0.375,0.125
1133593,264323,262721,29728,8,8,2,3,0.375,0.125
1312543,262090,262721,29728,8,8,2,3,0.375,0.125
1297914,7540,22751,42129,8,8,3,4,0.5,0.125
1297917,7540,22751,42129,8,8,3,4,0.5,0.125
1297916,7540,22751,42129,8,8,3,4,0.5,0.125
1282469,19400,19370,48656,8,8,2,3,0.375,0.125
1282480,19400,19370,48656,8,8,2,3,0.375,0.125
1306682,27129,18490,49505,8,8,2,3,0.375,0.125
1299835,27140,18490,49505,8,8,2,3,0.375,0.125
1299836,27140,18490,49505,8,8,2,3,0.375,0.125
1289865,27129,18490,49505,8,8,2,3,0.375,0.125
1072889,216324,216319,12242,25,25,3,6,0.24,0.12
1108320,216324,216319,12242,25,25,3,6,0.24,0.12
1053163,216324,216319,12242,25,25,3,6,0.24,0.12
1082181,13791,13845,18745,17,17,3,5,0.2941,0.1176
1082183,13791,13845,18745,17,17,3,5,0.2941,0.1176
1082506,13791,13845,18745,17,17,3,5,0.2941,0.1176
1145125,2885,21042,19218,17,17,7,9,0.5294,0.1176
1145123,2885,21042,19218,17,17,7,9,0.5294,0.1176
1145974,2885,21042,19218,17,17,7,9,0.5294,0.1176
1145975,2885,21042,19218,17,17,7,9,0.5294,0.1176
1145978,2885,21042,19218,17,17,7,9,0.5294,0.1176
1146930,2885,21042,19218,17,17,7,9,0.5294,0.1176
1146791,2885,21042,19218,17,17,7,9,0.5294,0.1176
1111362,25411,13486,20921,17,17,3,5,0.2941,0.1176
1114201,13424,13486,20921,17,17,3,5,0.2941,0.1176
1111314,13424,13486,20921,17,17,3,5,0.2941,0.1176
1111381,25411,13486,20921,17,17,3,5,0.2941,0.1176
1111382,25411,13486,20921,17,17,3,5,0.2941,0.1176
1092244,13424,13486,20921,17,17,3,5,0.2941,0.1176
1188490,26365,26347,28318,17,17,5,7,0.4118,0.1176
1188491,26365,26347,28318,17,17,5,7,0.4118,0.1176
1166222,26365,26347,28318,17,17,5,7,0.4118,0.1176
1188493,26365,26347,28318,17,17,5,7,0.4118,0.1176
1188173,26365,26347,28318,17,17,5,7,0.4118,0.1176
1289255,7746,7850,28912,17,17,3,5,0.2941,0.1176
1298968,7746,7850,28912,17,17,3,5,0.2941,0.1176
1298970,7746,7850,28912,17,17,3,5,0.2941,0.1176
1210658,1306,1263,30180,17,17,4,6,0.3529,0.1176
1210657,1306,1263,30180,17,17,4,6,0.3529,0.1176
1210469,1306,1263,30180,17,17,4,6,0.3529,0.1176
1209212,1306,1263,30180,17,17,4,6,0.3529,0.1176
1221963,12258,12137,37787,17,17,1,3,0.1765,0.1176
1221912,19996,12137,37787,17,17,1,3,0.1765,0.1176
1221947,12213,12137,37787,17,17,1,3,0.1765,0.1176
1309993,7873,7952,47021,17,17,3,5,0.2941,0.1176
1309991,7873,7952,47021,17,17,3,5,0.2941,0.1176
1310042,7873,7952,47021,17,17,3,5,0.2941,0.1176
1136995,13083,13149,823,26,26,5,8,0.3077,0.1154
1006286,13083,13149,823,26,26,5,8,0.3077,0.1154
1026462,13083,13149,823,26,26,5,8,0.3077,0.1154
1026465,13083,13149,823,26,26,5,8,0.3077,0.1154
1135257,13083,13149,823,26,26,5,8,0.3077,0.1154
1185533,297923,19503,20857,26,26,2,5,0.1923,0.1154
1186066,297923,19503,20857,26,26,2,5,0.1923,0.1154
1186099,19528,19503,20857,26,26,2,5,0.1923,0.1154
1186100,19528,19503,20857,26,26,2,5,0.1923,0.1154
1072646,229764,233282,3545,45,45,4,9,0.2,0.1111
1072649,229764,233282,3545,45,45,4,9,0.2,0.1111
1108567,229764,233282,3545,45,45,4,9,0.2,0.1111
1108569,229764,233282,3545,45,45,4,9,0.2,0.1111
1219148,38699,38405,16575,18,18,2,4,0.2222,0.1111
1219149,38699,38405,16575,18,18,2,4,0.2222,0.1111
1185686,38410,38405,16575,18,18,2,4,0.2222,0.1111
1185687,38410,38405,16575,18,18,2,4,0.2222,0.1111
1185688,148483,38405,16575,18,18,2,4,0.2222,0.1111
1185689,148483,38405,16575,18,18,2,4,0.2222,0.1111
1304923,19769,19780,16836,18,18,1,3,0.1667,0.1111
1310557,19766,19780,16836,18,18,1,3,0.1667,0.1111
1301915,243,19780,16836,18,18,1,3,0.1667,0.1111
1305820,7701,7651,28762,18,18,3,5,0.2778,0.1111
1308670,7542,7651,28762,18,18,3,5,0.2778,0.1111
1308672,7542,7651,28762,18,18,3,5,0.2778,0.1111
1308677,7542,7651,28762,18,18,3,5,0.2778,0.1111
1272256,7701,7651,28762,18,18,3,5,0.2778,0.1111
1272255,7701,7651,28762,18,18,3,5,0.2778,0.1111
1133576,280637,280642,29717,18,18,3,5,0.2778,0.1111
1224840,280637,280642,29717,18,18,3,5,0.2778,0.1111
1224841,280644,280642,29717,18,18,3,5,0.2778,0.1111
1224844,280644,280642,29717,18,18,3,5,0.2778,0.1111
1216114,280637,280642,29717,18,18,3,5,0.2778,0.1111
1224928,280644,280642,29717,18,18,3,5,0.2778,0.1111
1279486,26754,17497,36098,18,18,1,3,0.1667,0.1111
1280987,21685,17497,36098,18,18,1,3,0.1667,0.1111
1279437,17511,17497,36098,18,18,1,3,0.1667,0.1111
1219127,18517,5017,36222,18,18,3,5,0.2778,0.1111
1219916,18517,5017,36222,18,18,3,5,0.2778,0.1111
1219918,18517,5017,36222,18,18,3,5,0.2778,0.1111
1286815,7495,7614,49049,18,18,3,5,0.2778,0.1111
1286816,7495,7614,49049,18,18,3,5,0.2778,0.1111
1297581,7495,7614,49049,18,18,3,5,0.2778,0.1111
1001572,221,19785,372,9,9,4,5,0.5556,0.1111
1001194,221,19785,372,9,9,4,5,0.5556,0.1111
1001592,221,19785,372,9,9,4,5,0.5556,0.1111
1001562,221,19785,372,9,9,4,5,0.5556,0.1111
1010824,24712,24671,727,9,9,4,5,0.5556,0.1111
1010827,24712,24671,727,9,9,4,5,0.5556,0.1111
1010828,24712,24671,727,9,9,4,5,0.5556,0.1111
1010831,24712,24671,727,9,9,4,5,0.5556,0.1111
1027652,391273,391280,1197,11,9,3,4,0.4444,0.1111
1101317,391273,391280,1197,11,9,3,4,0.4444,0.1111
1003698,391273,391280,1197,11,9,3,4,0.4444,0.1111
1312386,220476,220480,1585,9,9,4,5,0.5556,0.1111
1312387,220476,220480,1585,9,9,4,5,0.5556,0.1111
1109845,220476,220480,1585,9,9,4,5,0.5556,0.1111
1155451,220476,220480,1585,9,9,4,5,0.5556,0.1111
1009748,37428,37425,1640,9,9,4,5,0.5556,0.1111
1009749,37428,37425,1640,9,9,4,5,0.5556,0.1111
1004906,37428,37425,1640,9,9,4,5,0.5556,0.1111
1004909,37428,37425,1640,9,9,4,5,0.5556,0.1111
1008565,370356,370355,2620,9,9,4,5,0.5556,0.1111
1206122,370356,370355,2620,9,9,4,5,0.5556,0.1111
1206121,370356,370355,2620,9,9,4,5,0.5556,0.1111
1206412,370356,370355,2620,9,9,4,5,0.5556,0.1111
1011962,20004,1101,3582,9,9,2,3,0.3333,0.1111
1210206,20004,1101,3582,9,9,2,3,0.3333,0.1111
1178080,20345,1855,3894,9,9,4,5,0.5556,0.1111
1013026,20345,1855,3894,9,9,4,5,0.5556,0.1111
1178813,20345,1855,3894,9,9,4,5,0.5556,0.1111
1097961,20345,1855,3894,9,9,4,5,0.5556,0.1111
1220345,18455,18478,4025,9,9,2,3,0.3333,0.1111
1267530,18455,18478,4025,9,9,2,3,0.3333,0.1111
1014813,384435,389904,4126,9,9,4,5,0.5556,0.1111
1059640,384435,389904,4126,9,9,4,5,0.5556,0.1111
1013374,384435,389904,4126,9,9,4,5,0.5556,0.1111
1059641,384435,389904,4126,9,9,4,5,0.5556,0.1111
1076810,18871,18981,4776,9,9,4,5,0.5556,0.1111
1077785,18871,18981,4776,9,9,4,5,0.5556,0.1111
1076755,18871,18981,4776,9,9,4,5,0.5556,0.1111
1077829,18871,18981,4776,9,9,4,5,0.5556,0.1111
1277315,4808,4809,4934,9,9,4,5,0.5556,0.1111
1278757,4808,4809,4934,9,9,4,5,0.5556,0.1111
1277320,4808,4809,4934,9,9,4,5,0.5556,0.1111
1277555,4808,4809,4934,9,9,4,5,0.5556,0.1111
1021759,8553,8677,5562,9,9,4,5,0.5556,0.1111
1020814,8553,8677,5562,9,9,4,5,0.5556,0.1111
1020815,8553,8677,5562,9,9,4,5,0.5556,0.1111
1021761,8553,8677,5562,9,9,4,5,0.5556,0.1111
1022273,10557,24334,5951,9,9,4,5,0.5556,0.1111
1041409,10557,24334,5951,9,9,4,5,0.5556,0.1111
1024355,10557,24334,5951,9,9,4,5,0.5556,0.1111
1024298,10557,24334,5951,9,9,4,5,0.5556,0.1111
1024473,23934,10092,6073,9,9,4,5,0.5556,0.1111
1024425,23934,10092,6073,9,9,4,5,0.5556,0.1111
1024395,23934,10092,6073,9,9,4,5,0.5556,0.1111
1024471,23934,10092,6073,9,9,4,5,0.5556,0.1111
1024184,103003,1653,6425,9,9,3,4,0.4444,0.1111
1126449,103003,1653,6425,9,9,3,4,0.4444,0.1111
1126322,103003,1653,6425,9,9,3,4,0.4444,0.1111
1027019,115521,391220,6919,9,9,4,5,0.5556,0.1111
1027021,115521,391220,6919,9,9,4,5,0.5556,0.1111
1026999,115521,391220,6919,9,9,4,5,0.5556,0.1111
1027000,115521,391220,6919,9,9,4,5,0.5556,0.1111
1035099,6702,6667,8571,9,9,2,3,0.3333,0.1111
1044056,6702,6667,8571,9,9,2,3,0.3333,0.1111
1037504,6832,6845,9570,9,9,4,5,0.5556,0.1111
1037506,6832,6845,9570,9,9,4,5,0.5556,0.1111
1037510,6832,6845,9570,9,9,4,5,0.5556,0.1111
1037511,6832,6845,9570,9,9,4,5,0.5556,0.1111
1041686,118721,148166,10357,9,9,4,5,0.5556,0.1111
1041681,118721,148166,10357,9,9,4,5,0.5556,0.1111
1041684,118721,148166,10357,9,9,4,5,0.5556,0.1111
1041685,118721,148166,10357,9,9,4,5,0.5556,0.1111
1042159,536369,536374,10583,9,9,4,5,0.5556,0.1111
1232987,536369,536374,10583,9,9,4,5,0.5556,0.1111
1280382,536369,536374,10583,9,9,4,5,0.5556,0.1111
1219371,536369,536374,10583,9,9,4,5,0.5556,0.1111
1302797,535856,535858,10864,9,9,4,5,0.5556,0.1111
1138752,535856,535858,10864,9,9,4,5,0.5556,0.1111
1138754,535856,535858,10864,9,9,4,5,0.5556,0.1111
1270753,535856,535858,10864,9,9,4,5,0.5556,0.1111
1045167,8552,8479,11195,9,9,4,5,0.5556,0.1111
1045168,8552,8479,11195,9,9,4,5,0.5556,0.1111
1057104,8552,8479,11195,9,9,4,5,0.5556,0.1111
1048116,8552,8479,11195,9,9,4,5,0.5556,0.1111
1058550,349998,344539,13058,9,9,4,5,0.5556,0.1111
1058551,349998,344539,13058,9,9,4,5,0.5556,0.1111
1058552,349998,344539,13058,9,9,4,5,0.5556,0.1111
1058597,349998,344539,13058,9,9,4,5,0.5556,0.1111
1065958,21972,21979,13177,9,9,4,5,0.5556,0.1111
1065937,21972,21979,13177,9,9,4,5,0.5556,0.1111
1065938,21972,21979,13177,9,9,4,5,0.5556,0.1111
1065939,21972,21979,13177,9,9,4,5,0.5556,0.1111
1298707,150075,18264,13604,9,9,3,4,0.4444,0.1111
1298709,150075,18264,13604,9,9,3,4,0.4444,0.1111
1279337,150075,18264,13604,9,9,3,4,0.4444,0.1111
1065297,5671,5668,14367,9,9,4,5,0.5556,0.1111
1062334,5671,5668,14367,9,9,4,5,0.5556,0.1111
1062342,5671,5668,14367,9,9,4,5,0.5556,0.1111
1062343,5671,5668,14367,9,9,4,5,0.5556,0.1111
1062811,21970,5669,14462,9,9,4,5,0.5556,0.1111
1062813,21970,5669,14462,9,9,4,5,0.5556,0.1111
1062757,21970,5669,14462,9,9,4,5,0.5556,0.1111
1062801,21970,5669,14462,9,9,4,5,0.5556,0.1111
1062814,5669,21970,14475,9,9,4,5,0.5556,0.1111
1062816,5669,21970,14475,9,9,4,5,0.5556,0.1111
1062806,5669,21970,14475,9,9,4,5,0.5556,0.1111
1062809,5669,21970,14475,9,9,4,5,0.5556,0.1111
1207163,13188,25348,14522,9,9,2,3,0.3333,0.1111
1122766,13198,25348,14522,9,9,2,3,0.3333,0.1111
1122767,13198,25348,14522,9,9,2,3,0.3333,0.1111
1122768,25341,25348,14522,9,9,2,3,0.3333,0.1111
1171291,25341,25348,14522,9,9,2,3,0.3333,0.1111
1207151,13188,25348,14522,9,9,2,3,0.3333,0.1111
1063206,5672,5674,14544,9,9,4,5,0.5556,0.1111
1063207,5672,5674,14544,9,9,4,5,0.5556,0.1111
1067998,5672,5674,14544,9,9,4,5,0.5556,0.1111
1063186,5672,5674,14544,9,9,4,5,0.5556,0.1111
1067965,164490,164488,14912,9,9,4,5,0.5556,0.1111
1067967,164490,164488,14912,9,9,4,5,0.5556,0.1111
1068714,164490,164488,14912,9,9,4,5,0.5556,0.1111
1068715,164490,164488,14912,9,9,4,5,0.5556,0.1111
1228154,23502,9137,14987,9,9,4,5,0.5556,0.1111
1201798,23502,9137,14987,9,9,4,5,0.5556,0.1111
1228155,23502,9137,14987,9,9,4,5,0.5556,0.1111
1201799,23502,9137,14987,9,9,4,5,0.5556,0.1111
1068086,5766,5767,15298,9,9,4,5,0.5556,0.1111
1068087,5766,5767,15298,9,9,4,5,0.5556,0.1111
1068088,5766,5767,15298,9,9,4,5,0.5556,0.1111
1084478,5766,5767,15298,9,9,4,5,0.5556,0.1111
1070842,5284,5265,15594,9,9,4,5,0.5556,0.1111
1070843,5284,5265,15594,9,9,4,5,0.5556,0.1111
1128560,5284,5265,15594,9,9,4,5,0.5556,0.1111
1071625,5284,5265,15594,9,9,4,5,0.5556,0.1111
1070637,27428,19554,15869,9,9,4,5,0.5556,0.1111
1070638,27428,19554,15869,9,9,4,5,0.5556,0.1111
1070639,27428,19554,15869,9,9,4,5,0.5556,0.1111
1070640,27428,19554,15869,9,9,4,5,0.5556,0.1111
1195971,775,19940,16299,9,9,4,5,0.5556,0.1111
1195975,775,19940,16299,9,9,4,5,0.5556,0.1111
1195977,775,19940,16299,9,9,4,5,0.5556,0.1111
1223417,775,19940,16299,9,9,4,5,0.5556,0.1111
1073127,219846,219845,16338,9,9,4,5,0.5556,0.1111
1072825,219846,219845,16338,9,9,4,5,0.5556,0.1111
1072828,219846,219845,16338,9,9,4,5,0.5556,0.1111
1073130,219846,219845,16338,9,9,4,5,0.5556,0.1111
1189768,113899,4511,16452,9,9,4,5,0.5556,0.1111
1072806,113899,4511,16452,9,9,4,5,0.5556,0.1111
1189769,113899,4511,16452,9,9,4,5,0.5556,0.1111
1211181,113899,4511,16452,9,9,4,5,0.5556,0.1111
1179076,25488,25476,16605,9,9,4,5,0.5556,0.1111
1179079,25488,25476,16605,9,9,4,5,0.5556,0.1111
1179077,25488,25476,16605,9,9,4,5,0.5556,0.1111
1179384,25488,25476,16605,9,9,4,5,0.5556,0.1111
1181369,375023,375020,16635,9,9,2,3,0.3333,0.1111
1232075,375023,375020,16635,9,9,2,3,0.3333,0.1111
1202224,27176,18525,18331,9,9,4,5,0.5556,0.1111
1082487,27176,18525,18331,9,9,4,5,0.5556,0.1111
1202365,27176,18525,18331,9,9,4,5,0.5556,0.1111
1080063,27176,18525,18331,9,9,4,5,0.5556,0.1111
1081484,14121,14148,18645,9,9,4,5,0.5556,0.1111
1089576,14121,14148,18645,9,9,4,5,0.5556,0.1111
1089778,14121,14148,18645,9,9,4,5,0.5556,0.1111
1091656,14121,14148,18645,9,9,4,5,0.5556,0.1111
1109452,15841,15802,18710,9,9,4,5,0.5556,0.1111
1109453,15841,15802,18710,9,9,4,5,0.5556,0.1111
1109469,15841,15802,18710,9,9,4,5,0.5556,0.1111
1109470,15841,15802,18710,9,9,4,5,0.5556,0.1111
1137350,14460,14449,18907,9,9,4,5,0.5556,0.1111
1149290,14460,14449,18907,9,9,4,5,0.5556,0.1111
1149291,14460,14449,18907,9,9,4,5,0.5556,0.1111
1149292,14460,14449,18907,9,9,4,5,0.5556,0.1111
1145870,14364,14324,18996,9,9,4,5,0.5556,0.1111
1145873,14364,14324,18996,9,9,4,5,0.5556,0.1111
1148946,14364,14324,18996,9,9,4,5,0.5556,0.1111
1095295,14364,14324,18996,9,9,4,5,0.5556,0.1111
1102277,16569,26473,20227,9,9,4,5,0.5556,0.1111
1102244,16569,26473,20227,9,9,4,5,0.5556,0.1111
1090485,16569,26473,20227,9,9,4,5,0.5556,0.1111
1099331,16569,26473,20227,9,9,4,5,0.5556,0.1111
1113769,13814,13799,20391,9,9,4,5,0.5556,0.1111
1113709,13814,13799,20391,9,9,4,5,0.5556,0.1111
1115952,13814,13799,20391,9,9,4,5,0.5556,0.1111
1115953,13814,13799,20391,9,9,4,5,0.5556,0.1111
1224490,482699,1841,20703,9,9,1,2,0.2222,0.1111
1167064,26956,26979,20728,9,9,3,4,0.4444,0.1111
1202598,26956,26979,20728,9,9,3,4,0.4444,0.1111
1184527,26956,26979,20728,9,9,3,4,0.4444,0.1111
1155011,2690,2666,20774,9,9,4,5,0.5556,0.1111
1155012,2690,2666,20774,9,9,4,5,0.5556,0.1111
1143527,2690,2666,20774,9,9,4,5,0.5556,0.1111
1091827,2690,2666,20774,9,9,4,5,0.5556,0.1111
1092745,16149,16176,21071,9,9,4,5,0.5556,0.1111
1094629,16149,16176,21071,9,9,4,5,0.5556,0.1111
1094628,16149,16176,21071,9,9,4,5,0.5556,0.1111
1094693,16149,16176,21071,9,9,4,5,0.5556,0.1111
1093220,12984,12972,21224,9,9,4,5,0.5556,0.1111
1115641,12984,12972,21224,9,9,4,5,0.5556,0.1111
1115642,12984,12972,21224,9,9,4,5,0.5556,0.1111
1115643,12984,12972,21224,9,9,4,5,0.5556,0.1111
1175466,24693,24720,21875,9,9,3,4,0.4444,0.1111
1175467,24693,24720,21875,9,9,3,4,0.4444,0.1111
1175465,24693,24720,21875,9,9,3,4,0.4444,0.1111
1307466,8291,8230,22281,9,9,4,5,0.5556,0.1111
1307467,8291,8230,22281,9,9,4,5,0.5556,0.1111
1307468,8291,8230,22281,9,9,4,5,0.5556,0.1111
1307462,8291,8230,22281,9,9,4,5,0.5556,0.1111
1100283,17037,17015,22713,9,9,3,4,0.4444,0.1111
1100284,17037,17015,22713,9,9,3,4,0.4444,0.1111
1100285,17037,17015,22713,9,9,3,4,0.4444,0.1111
1110640,18113,18123,24392,9,9,3,4,0.4444,0.1111
1110641,18113,18123,24392,9,9,3,4,0.4444,0.1111
1110642,18113,18123,24392,9,9,3,4,0.4444,0.1111
1113599,25435,13463,25226,9,9,4,5,0.5556,0.1111
1113600,25435,13463,25226,9,9,4,5,0.5556,0.1111
1113596,25435,13463,25226,9,9,4,5,0.5556,0.1111
1113598,25435,13463,25226,9,9,4,5,0.5556,0.1111
1122521,989,986,26295,9,9,4,5,0.5556,0.1111
1122522,989,986,26295,9,9,4,5,0.5556,0.1111
1122523,989,986,26295,9,9,4,5,0.5556,0.1111
1122524,989,986,26295,9,9,4,5,0.5556,0.1111
