transf_id,badge
3335,1150775
180155,1150776
21297,1150777
14365,1150778
25730,1150779
25738,1150780
25714,1150781
535969,1150782
21358,1150783
21358,1150784
21358,1150785
3700,1150786
3700,1150787
3726,1150788
3726,1150789
21427,1150790
21440,1150791
3725,1150792
3725,1150793
21427,1150794
21427,1150795
21427,1150796
21427,1150797
3501,1150798
3501,1150799
3501,1150800
104943,1150801
3548,1150802
21456,1150803
21456,1150804
21456,1150805
3509,1150806
3509,1150807
3509,1150808
3509,1150809
21462,1150810
21462,1150811
21462,1150812
21462,1150813
3497,1150814
3497,1150815
3497,1150816
3509,1150817
3548,1150818
3548,1150819
3548,1150820
3548,1150821
104943,1150822
104943,1150823
104943,1150824
3497,1150825
3501,1150826
3501,1150827
3536,1150828
3536,1150829
73243,1150830
3558,1150831
3558,1150832
73243,1150833
21462,1150834
21462,1150835
21462,1150836
21462,1150837
21440,1150838
21440,1150839
21440,1150840
21440,1150841
21462,1150842
3697,1150843
3697,1150844
21444,1150845
73243,1150846
73243,1150847
73243,1150848
21358,1150849
3562,1150850
3615,1150851
3562,1150852
3562,1150853
21456,1150854
21456,1150855
21456,1150856
21456,1150857
21456,1150858
21456,1150859
21456,1150860
21456,1150861
104943,1150862
104943,1150863
21366,1150864
3536,1150865
21366,1150866
21366,1150867
21366,1150868
21366,1150869
3548,1150870
3548,1150871
3515,1150872
21240,1150873
104943,1150874
410540,1150875
3501,1150876
3536,1150877
3497,1150878
3497,1150879
104943,1150880
86368,1150881
5177,1150882
178555,1150883
5145,1150884
3752,1150885
3752,1150886
3752,1150887
3752,1150888
3591,1150889
3591,1150890
3591,1150891
21366,1150893
21366,1150894
3509,1150895
3509,1150896
3548,1150897
3548,1150898
3548,1150899
3548,1150900
17337,1150901
26486,1150902
16625,1150903
17400,1150904
3558,1150905
3558,1150906
3558,1150907
73243,1150908
3536,1150909
21366,1150910
21366,1150911
21366,1150912
3558,1150913
21365,1150914
3558,1150915
21365,1150916
3562,1150917
3558,1150918
26162,1150919
21358,1150920
17446,1150921
17536,1150922
26917,1150923
17554,1150924
21785,1150925
21784,1150926
5148,1150927
5148,1150928
27139,1150929
21365,1150930
3500,1150931
21365,1150932
21366,1150933
21366,1150934
3509,1150935
3509,1150936
2907,1150937
2991,1150938
86364,1150939
86365,1150940
5128,1150941
5147,1150942
18571,1150943
19020,1150944
3548,1150945
3536,1150946
3536,1150947
3536,1150948
3591,1150949
73243,1150950
73243,1150951
73243,1150952
26306,1150953
15918,1150954
26306,1150955
15918,1150956
3591,1150957
21393,1150958
3599,1150959
21393,1150960
2521,1150961
370335,1150962
4627,1150963
84769,1150964
26464,1150965
12886,1150966
26145,1150967
378195,1150968
2448,1150970
2480,1150971
12850,1150972
13422,1150973
13409,1150974
13246,1150975
13281,1150976
2466,1150977
2439,1150978
2454,1150979
2593,1150980
16897,1150981
86369,1150982
17796,1150983
86367,1150984
14126,1150985
2346,1150986
14196,1150987
25722,1150988
234879,1150989
13914,1150990
25505,1150991
13559,1150992
234881,1150994
4709,1150995
234882,1150996
25831,1150997
14548,1150998
370336,1150999
25868,1151000
25623,1151001
14163,1151002
13840,1151003
25617,1151004
3646,1151005
16943,1151006
5127,1151007
21317,1151008
378191,1151009
378192,1151010
378196,1151012
210878,1151013
13204,1151014
2775,1151015
16887,1151016
14531,1151017
13105,1151018
13314,1151020
12881,1151021
25255,1151022
13299,1151023
13145,1151024
13890,1151025
2605,1151026
14148,1151027
2500,1151028
160648,1151029
17662,1151030
17743,1151031
4654,1151032
14015,1151033
25621,1151034
14008,1151035
13952,1151036
1811,1151037
13559,1151038
13594,1151039
13589,1151040
2504,1151041
2436,1151042
2413,1151043
2424,1151044
17502,1151045
1981,1151046
239692,1151047
2291,1151048
26483,1151049
26491,1151050
26474,1151051
378191,1151052
14165,1151053
20428,1151054
20454,1151055
14112,1151056
20570,1151057
20481,1151058
2148,1151059
2122,1151060
2171,1151061
2232,1151063
13914,1151065
26474,1151066
3567,1151067
2730,1151068
14011,1151069
13787,1151070
2042,1151071
2563,1151072
4686,1151073
3547,1151074
2179,1151075
25686,1151076
2235,1151077
2500,1151078
5160,1151079
4591,1151080
2587,1151081
18233,1151082
17145,1151083
20999,1151084
1944,1151085
4834,1151086
16768,1151087
2175,1151088
2512,1151089
20744,1151091
2225,1151092
2418,1151093
2162,1151094
20487,1151095
2538,1151096
2521,1151097
2538,1151098
2397,1151099
2468,1151100
83806,1151101
15736,1151103
16424,1151104
4811,1151105
16457,1151106
4883,1151107
2587,1151108
20710,1151109
2300,1151110
20695,1151111
2599,1151112
17502,1151113
2599,1151114
14529,1151115
2595,1151116
2595,1151117
20802,1151118
2641,1151119
20743,1151120
20762,1151121
20762,1151122
20762,1151123
50205,1151124
25735,1151125
2988,1151126
20788,1151127
18275,1151129
2643,1151927
21058,1151928
2643,1151929
343819,1152416
1500,1152417
16272,1152418
13206,1152419
14948,1152420
4060,1152421
25382,1152422
9373,1152423
64924,1152424
3050,1152426
260481,1152427
377355,1152428
15861,1152429
60764,1152430
21357,1152431
3180,1152432
16451,1152434
17229,1152435
11011,1152436
25889,1152437
21459,1152438
3255,1152439
17160,1152440
3225,1152441
10351,1152442
24181,1152443
13449,1152444
1522,1152445
73900,1152446
17212,1152447
26729,1152449
26112,1152450
3507,1152451
21436,1152452
3234,1152453
239996,1152454
3234,1152455
20717,1152456
3053,1152457
7134,1152458
2564,1152473
2564,1152474
14687,1152475
11822,1152476
4280,1152481
2612,1152482
1589,1152483
4191,1152484
15970,1152837
7392,1152845
20688,1152846
1444,1152847
7580,1152848
10955,1152849
20892,1152853
20608,1152855
359627,1152856
3834,1152857
375771,1152858
3757,1152859
157115,1152860
21145,1152861
1231,1152863
15952,1152864
21487,1152866
20960,1152868
3801,1152869
3801,1152870
2978,1152871
3930,1152872
3244,1152873
3825,1152874
7010,1152875
3041,1152877
119339,1152878
3041,1152879
3041,1152880
3317,1152881
3317,1152882
19139,1152883
3215,1152885
21246,1152886
3317,1152887
2898,1152888
3041,1152889
3041,1152890
3041,1152891
3041,1152892
19217,1152893
3857,1152894
3770,1152896
3340,1152897
3340,1152898
20857,1152899
3340,1152900
3041,1152901
3041,1152902
21154,1152903
21154,1152904
3825,1152907
154237,1152908
21276,1152909
3340,1152910
21276,1152911
50523,1152912
20913,1152913
5079,1152914
21147,1152915
5045,1152916
3041,1152917
3861,1152919
21154,1152920
21078,1152921
3861,1152922
21205,1152923
21131,1152924
3951,1152925
3951,1152927
3951,1152928
3041,1152929
21192,1152930
3973,1152931
3041,1152932
3816,1152933
21187,1152934
27252,1152935
3041,1152937
20729,1152938
4586,1152939
21506,1152940
92126,1152941
19438,1152942
20729,1152943
154237,1152945
154237,1152946
154237,1152947
154237,1152948
3447,1152949
21198,1152950
18120,1152951
3428,1152952
5105,1152953
5155,1152954
3067,1152955
15124,1152956
3106,1152957
21784,1152958
3106,1152959
3422,1152961
3277,1152962
21527,1152963
13315,1152964
20888,1152965
3319,1152966
2706,1152967
3952,1152968
3092,1152969
3092,1152970
3092,1152971
3092,1152972
3109,1152973
21183,1152974
3190,1152975
3908,1152977
26201,1152978
3606,1152979
3608,1152980
3106,1152981
3106,1152982
3092,1152983
3106,1152984
4679,1152985
21260,1152986
3195,1152987
3077,1152988
21081,1152989
3825,1152991
3825,1152992
21197,1152993
20888,1152995
3771,1152996
174397,1152997
174397,1152998
174397,1152999
174397,1153000
20889,1153002
3180,1153003
27069,1153005
21118,1153006
26290,1153007
15393,1153008
174397,1153009
174397,1153010
21776,1153011
21779,1153012
3000,1153013
3000,1153014
3000,1153015
3000,1153016
3903,1153017
21506,1153018
21266,1153019
21262,1153020
3419,1153021
3537,1153022
3419,1153023
3419,1153024
3041,1153025
3041,1153026
3041,1153027
3041,1153028
3188,1153029
21276,1153030
3774,1153031
3428,1153032
154237,1153033
3040,1153034
3319,1153035
3317,1153036
3900,1153037
21252,1153038
3706,1153039
4127,1153040
3419,1153041
26117,1153042
21252,1153043
3419,1153044
4266,1153045
3419,1153046
15708,1153047
3452,1153048
3452,1153049
3856,1153051
15522,1153052
3239,1153054
21294,1153055
21258,1153056
3239,1153057
21198,1153058
3224,1153059
3040,1153061
25664,1153062
3355,1153063
3654,1153065
21276,1153066
3290,1153067
3908,1153068
16643,1153069
15393,1153070
3277,1153071
21488,1153072
3277,1153073
2705,1153074
3234,1153075
2952,1153076
21296,1153077
21200,1153078
21200,1153079
21200,1153080
21200,1153081
20980,1153082
21296,1153083
21262,1153084
3665,1153085
21275,1153086
15393,1153087
3963,1153088
1628,1153089
21154,1153090
119339,1153091
119339,1153092
119339,1153093
3816,1153094
3825,1153096
3908,1153097
3290,1153098
3654,1153100
53731,1153101
343691,1153102
1731,1153103
10556,1153104
23944,1153105
1542,1153106
21321,1153107
20708,1153108
20708,1153109
20834,1153110
12154,1153112
299835,1153113
24276,1153114
24343,1153115
12025,1153116
84131,1153117
12875,1153118
1664,1153119
23709,1153121
13854,1153122
2078,1153123
25582,1153124
143996,1153125
10131,1153126
25076,1153127
10178,1153128
24184,1153129
16362,1153130
16498,1153131
16704,1153132
4414,1153133
4185,1153134
1868,1153135
20221,1153136
24403,1153137
5615,1153138
12983,1153139
26763,1153140
274239,1153141
20102,1153142
12370,1153143
11974,1153144
12734,1153145
1553,1153146
1432,1153147
1555,1153148
776,1153154
10070,1153155
23700,1153156
280326,1153157
10475,1153158
13498,1153160
20172,1153161
24095,1153162
24095,1153163
24828,1153164
24095,1153165
8993,1153168
23320,1153170
22199,1153171
6014,1153172
6187,1153173
24316,1153174
22588,1153175
24483,1153176
22314,1153177
20138,1153178
1523,1153179
13498,1153180
13524,1153181
12624,1153182
3547,1153183
6270,1153184
20200,1153185
24706,1153186
12233,1153187
12776,1153188
11524,1153189
22624,1153194
7327,1153195
8501,1153196
6935,1153197
24052,1153198
10754,1153199
24344,1153200
24344,1153201
24235,1153202
24235,1153203
10427,1153204
10409,1153205
11451,1153206
10419,1153207
11814,1153208
11814,1153209
10370,1153210
10394,1153211
10419,1153212
10394,1153213
24453,1153214
10910,1153216
24048,1153217
25161,1153218
24427,1153219
10370,1153220
10370,1153221
11057,1153222
10409,1153223
10427,1153224
11184,1153225
20126,1153226
1414,1153227
20157,1153229
25138,1153230
11423,1153231
11676,1153232
10405,1153233
11694,1153234
11744,1153235
10468,1153237
22274,1153238
26421,1153239
10828,1153240
22909,1153241
20195,1153242
20124,1153244
1659,1153245
10124,1153246
24233,1153247
24233,1153249
11753,1153250
10958,1153252
24449,1153253
11565,1153254
11552,1153255
11431,1153256
11522,1153257
11619,1153258
24706,1153260
11051,1153261
10460,1153262
24259,1153263
24250,1153264
24250,1153265
24372,1153266
10482,1153267
24372,1153268
280966,1153269
24490,1153270
24372,1153271
10741,1153272
11522,1153273
12136,1153274
25032,1153275
389755,1153276
24881,1153277
11958,1153278
11228,1153279
10762,1153280
8546,1153281
9841,1153282
24332,1153283
24332,1153284
24332,1153285
12237,1153286
10820,1153287
12463,1153288
11376,1153290
12477,1153291
12444,1153292
10852,1153293
37409,1153294
37409,1153295
37410,1153296
12644,1153297
10475,1153298
24210,1153299
10499,1153300
10510,1153301
12510,1153302
12510,1153303
12510,1153304
12497,1153305
280964,1153306
280967,1153307
11674,1153308
9749,1153309
37413,1153310
37413,1153311
37415,1153312
37414,1153313
2689,1153314
2689,1153315
1728,1153316
332157,1153317
25035,1153318
9568,1153319
12510,1153320
12497,1153321
10722,1153322
24002,1153323
11919,1153324
24251,1153325
37410,1153326
37411,1153327
37412,1153328
37411,1153329
12427,1153330
24995,1153331
24995,1153332
12302,1153333
37412,1153334
31334,1153335
9668,1153336
12302,1153337
10388,1153338
10445,1153339
10445,1153340
10388,1153341
1138,1153342
12639,1153343
12577,1153344
12638,1153345
24608,1153346
12462,1153347
12462,1153348
25097,1153349
37414,1153350
31355,1153351
37415,1153352
31338,1153353
31337,1153354
31338,1153355
31336,1153356
31336,1153357
12449,1153358
12449,1153359
12449,1153360
12449,1153361
10161,1153362
10825,1153363
332156,1153364
20116,1153365
12699,1153366
12943,1153367
25232,1153368
20094,1153369
9523,1153370
24210,1153371
9665,1153372
9739,1153373
25006,1153374
24968,1153375
25006,1153376
24968,1153377
734,1153378
756,1153379
839,1153380
12371,1153381
12493,1153382
12435,1153383
12449,1153384
12435,1153385
12549,1153386
11301,1153387
961,1153388
11127,1153389
375259,1153390
19671,1153391
19665,1153392
19673,1153393
19437,1153394
18248,1153395
332798,1153396
27338,1153397
3114,1153398
20245,1153399
375260,1153400
4568,1153401
26547,1153402
264324,1153403
4449,1153404
4532,1153405
19630,1153406
27468,1153407
19603,1153408
27457,1153409
282563,1153410
282563,1153411
282563,1153412
282563,1153413
19629,1153414
38402,1153415
38402,1153416
27453,1153417
270401,1153418
270401,1153419
270401,1153420
270401,1153421
2569,1153422
2569,1153423
2569,1153424
2569,1153425
2670,1153426
2682,1153427
2682,1153428
20259,1153429
2540,1153430
180795,1153431
2541,1153432
4693,1153433
2682,1153434
20782,1153435
20782,1153436
20782,1153437
20881,1153438
84769,1153439
2704,1153440
1527,1153441
2682,1153442
2682,1153443
2682,1153444
2682,1153445
15702,1153446
16915,1153447
384818,1153448
14957,1153449
2660,1153450
2660,1153451
2660,1153452
2660,1153453
14738,1153454
20782,1153455
20782,1153456
14738,1153457
180795,1153458
180795,1153459
180795,1153460
180795,1153461
24079,1153462
2595,1153463
2595,1153464
2595,1153465
2670,1153466
20782,1153467
20782,1153468
18767,1153469
2540,1153470
2528,1153471
2540,1153472
2457,1153473
2595,1153474
2569,1153475
2569,1153476
2569,1153477
2667,1153478
2667,1153479
2660,1153480
21052,1153481
20800,1153482
2596,1153483
20800,1153484
2596,1153485
14738,1153486
14738,1153487
2670,1153488
2670,1153489
20803,1153490
20803,1153491
20800,1153492
2595,1153493
14738,1153494
14738,1153495
14738,1153496
14738,1153497
20800,1153498
20803,1153499
20803,1153500
2595,1153501
20802,1153502
20802,1153503
20802,1153504
20802,1153505
20771,1153506
20800,1153507
2595,1153508
2595,1153509
2556,1153510
2556,1153511
2556,1153512
2556,1153513
2660,1153514
2660,1153515
2660,1153516
2660,1153517
15489,1153518
15489,1153519
3464,1153520
3464,1153521
4058,1153522
4047,1153523
4061,1153524
4062,1153525
26139,1153526
26139,1153527
26139,1153528
26139,1153529
145283,1153530
64294,1153531
145283,1153532
3654,1153533
102057,1153534
102365,1153535
102057,1153536
102365,1153537
4010,1153538
4029,1153539
4046,1153540
4046,1153541
329921,1153542
329921,1153543
329921,1153544
329921,1153545
3806,1153546
3813,1153547
3836,1153548
3836,1153549
3868,1153550
3875,1153551
3875,1153552
3853,1153553
75178,1153554
75178,1153555
75178,1153556
75178,1153557
4047,1153558
4047,1153559
4046,1153560
4046,1153561
3836,1153562
3835,1153563
3835,1153564
3836,1153565
16478,1153566
16478,1153567
16478,1153568
16478,1153569
26131,1153570
26131,1153571
26131,1153572
26131,1153573
26134,1153574
26134,1153575
26134,1153576
26134,1153577
3355,1153578
3355,1153579
3355,1153580
328635,1153581
3863,1153582
3838,1153583
3863,1153584
3838,1153585
26134,1153586
26134,1153587
26134,1153588
26134,1153589
26132,1153590
26132,1153591
26132,1153592
26132,1153593
3806,1153594
3806,1153595
3806,1153596
3813,1153597
3889,1153598
3889,1153599
3889,1153600
3868,1153601
26134,1153602
26134,1153603
26134,1153604
26134,1153605
26131,1153606
26131,1153608
26131,1153609
359664,1153610
344829,1153611
77736,1153612
359665,1153613
375039,1153614
375039,1153615
375039,1153616
375039,1153617
359586,1153618
359586,1153619
359586,1153620
359586,1153621
359586,1153622
359586,1153623
359586,1153624
359586,1153625
20648,1153626
359585,1153627
20648,1153628
20648,1153629
20605,1153630
20641,1153631
20605,1153632
20570,1153633
20671,1153634
375039,1153635
375039,1153636
375039,1153637
20671,1153638
20671,1153639
20671,1153640
20671,1153641
375038,1153642
375038,1153643
375038,1153644
375038,1153645
20641,1153646
20641,1153647
20641,1153648
20641,1153649
20776,1153650
2640,1153651
2640,1153652
2640,1153653
20641,1153654
2640,1153655
2654,1153656
2654,1153657
20752,1153658
20752,1153659
20803,1153660
20776,1153661
375038,1153662
375038,1153663
375038,1153664
375038,1153665
127979,1153666
2548,1153667
127979,1153668
2548,1153669
2547,1153670
2547,1153671
2547,1153672
2547,1153673
2548,1153674
2547,1153675
2511,1153676
2511,1153677
20803,1153678
20803,1153679
20803,1153680
20776,1153681
20803,1153682
20776,1153683
20803,1153684
20776,1153685
2654,1153686
2548,1153687
2548,1153688
2654,1153689
2511,1153690
20671,1153691
2511,1153692
2511,1153693
2596,1153694
2596,1153695
2563,1153696
20752,1153697
376811,1153698
2556,1153699
2640,1153700
2556,1153701
2556,1153702
2556,1153703
2563,1153704
2563,1153705
2563,1153706
2556,1153707
2535,1153708
2535,1153709
2260,1153710
2223,1153711
2223,1153712
2223,1153713
2223,1153714
2223,1153715
2260,1153716
2223,1153717
391454,1153718
2142,1153719
20372,1153720
2142,1153721
2232,1153722
2155,1153723
2232,1153724
2232,1153725
2075,1153726
2164,1153727
84774,1153728
2164,1153729
84774,1153730
84774,1153731
2049,1153732
2049,1153733
2075,1153734
1941,1153735
2075,1153736
2075,1153737
84767,1153738
84767,1153739
84767,1153740
84767,1153741
84774,1153742
84774,1153743
2260,1153744
2164,1153745
2260,1153746
2260,1153747
84767,1153748
2260,1153749
2260,1153750
2260,1153751
2260,1153752
2260,1153753
84767,1153754
2049,1153755
2075,1153756
2049,1153757
84766,1153758
2260,1153759
84766,1153760
84766,1153761
2248,1153762
2232,1153763
2232,1153764
2232,1153765
20563,1153766
2260,1153767
2260,1153768
84766,1153769
2232,1153770
20562,1153771
20562,1153772
2232,1153773
2396,1153774
20563,1153775
2396,1153776
2396,1153777
20625,1153778
20625,1153779
2436,1153780
2396,1153781
1941,1153782
20571,1153783
2070,1153784
20571,1153785
2075,1153786
2049,1153787
2049,1153788
2075,1153789
359585,1153790
359585,1153791
359585,1153792
359585,1153793
2460,1153794
2460,1153795
2396,1153796
20625,1153797
20625,1153798
2460,1153799
2460,1153800
2460,1153801
2260,1153802
2260,1153803
84774,1153804
84774,1153805
2167,1153806
2165,1153807
2165,1153808
2259,1153809
3243,1153810
3243,1153811
3243,1153812
3387,1153813
3303,1153814
3270,1153815
3270,1153816
3243,1153817
425292,1153818
3813,1153819
391283,1153820
3835,1153821
2366,1153822
2366,1153823
2366,1153824
2366,1153825
2366,1153826
2366,1153827
2366,1153828
2366,1153829
2259,1153830
2259,1153832
2251,1153833
2251,1153834
2291,1153835
20488,1153836
2291,1153837
2340,1153838
2340,1153839
2340,1153840
2340,1153841
2385,1153842
2384,1153843
2335,1153844
2384,1153845
2356,1153846
2350,1153847
2350,1153848
2350,1153849
2413,1153850
2413,1153851
2413,1153852
2413,1153853
21306,1153854
21306,1153855
21306,1153856
21306,1153857
2533,1153858
2500,1153859
2464,1153860
2500,1153861
344813,1153862
15825,1153863
344813,1153864
344812,1153865
2171,1153866
1944,1153867
20710,1153868
2717,1153869
2366,1153870
2366,1153871
2366,1153872
2366,1153873
425292,1153874
2251,1153875
425292,1153876
425292,1153877
20488,1153878
2182,1153879
2165,1153880
1657,1153881
20488,1153882
2251,1153883
2251,1153884
20488,1153885
2384,1153886
2478,1153887
2444,1153888
2478,1153889
2350,1153890
2350,1153891
2340,1153892
2350,1153893
2413,1153894
2413,1153895
2413,1153896
2413,1153897
2413,1153898
2366,1153899
2366,1153900
14186,1153901
3994,1153902
3982,1153903
3974,1153904
4014,1153905
4014,1153906
4014,1153907
3994,1153908
3994,1153909
3987,1153910
3991,1153911
3991,1153912
3991,1153913
77736,1153914
359665,1153915
77737,1153916
359665,1153917
3965,1153918
3982,1153919
3983,1153920
3983,1153921
3992,1153922
3992,1153923
3992,1153924
3992,1153925
3549,1153926
3522,1153927
3522,1153928
3522,1153929
16458,1153930
16458,1153931
16458,1153932
16458,1153933
3419,1153934
3355,1153935
3355,1153936
328635,1153937
16068,1153938
16068,1153939
16068,1153940
16068,1153941
3982,1153942
4014,1153943
3982,1153944
3996,1153945
3965,1153946
3965,1153947
3965,1153948
3974,1153949
13637,1153950
3605,1153951
21359,1153952
3890,1153953
77736,1153954
365138,1153955
1975,1153956
365138,1153957
53730,1153958
53730,1153959
53730,1153960
53730,1153961
3384,1153962
20782,1153963
21387,1153964
3270,1153965
2233,1153966
84768,1153967
2233,1153968
2233,1153969
15599,1153970
15620,1153971
26139,1153972
15622,1153973
4205,1153974
3914,1153975
3914,1153976
3914,1153977
2506,1153978
2418,1153979
2475,1153980
15610,1153981
5251,1153982
16458,1153983
16458,1153984
16458,1153985
350060,1153986
3838,1153987
2528,1153988
16480,1153989
2503,1153990
2506,1153991
2528,1153993
2233,1153994
2161,1153995
2233,1153996
2161,1153997
25848,1153998
25848,1153999
25848,1154000
25848,1154001
25848,1154002
25848,1154003
25848,1154004
25848,1154005
25839,1154006
25839,1154007
14680,1154008
14680,1154009
25839,1154010
25839,1154011
25839,1154012
25839,1154013
25870,1154014
25870,1154015
25870,1154016
25870,1154017
25870,1154018
25870,1154019
25870,1154020
25870,1154021
14658,1154022
14658,1154023
14658,1154024
14658,1154025
25839,1154026
25839,1154027
25839,1154028
25839,1154029
14702,1154030
14702,1154031
14702,1154032
25870,1154033
25858,1154034
25858,1154035
25858,1154036
25858,1154037
14658,1154038
14658,1154039
14658,1154040
14658,1154041
14658,1154042
14658,1154043
25858,1154044
25858,1154045
25848,1154046
25848,1154047
25848,1154048
25848,1154049
25870,1154050
25870,1154051
25870,1154052
25870,1154053
14702,1154054
14702,1154055
14702,1154056
14702,1154057
14702,1154058
14702,1154059
14702,1154060
14702,1154061
25848,1154062
25848,1154063
25848,1154064
25848,1154065
14702,1154066
14729,1154067
14702,1154068
14702,1154069
14729,1154070
14729,1154071
14729,1154072
14729,1154073
20817,1154074
14729,1154075
244477,1154076
20817,1154077
20594,1154078
25848,1154079
20594,1154080
25848,1154081
14680,1154082
14680,1154083
14680,1154084
14680,1154085
25858,1154086
25858,1154087
25858,1154088
25858,1154089
14680,1154090
14680,1154091
14680,1154092
14680,1154093
98525,1154094
98525,1154095
98525,1154096
98525,1154097
13993,1154098
13993,1154099
13993,1154100
13993,1154101
98525,1154102
98526,1154103
13993,1154104
389629,1154105
2843,1154106
2843,1154107
2843,1154108
2843,1154109
98526,1154110
98526,1154111
98526,1154112
98526,1154113
98525,1154114
98525,1154115
98525,1154116
98525,1154117
98525,1154118
98525,1154119
98525,1154120
98525,1154121
2843,1154122
2843,1154123
2843,1154124
2843,1154125
13973,1154126
13993,1154127
13993,1154128
13973,1154129
13993,1154130
13993,1154131
13973,1154132
13973,1154133
2039,1154134
2039,1154135
2098,1154136
2039,1154137
2843,1154138
2843,1154139
2843,1154140
2843,1154141
98526,1154142
98526,1154143
98526,1154144
98526,1154145
13973,1154146
13973,1154147
13973,1154148
13973,1154149
98525,1154150
98525,1154151
98525,1154152
98525,1154153
2039,1154154
2039,1154155
2039,1154156
2039,1154157
389629,1154158
389629,1154159
389629,1154160
389629,1154161
13973,1154162
13973,1154163
13973,1154164
2039,1154165
13993,1154166
13993,1154167
13993,1154168
2039,1154169
2843,1154170
2843,1154171
2843,1154172
2098,1154173
13973,1154174
13973,1154175
13973,1154176
13973,1154177
389629,1154178
389629,1154179
389629,1154180
389629,1154181
13973,1154182
13973,1154183
13973,1154184
13973,1154185
21060,1154186
2843,1154187
2843,1154188
2843,1154189
2042,1154190
2042,1154191
2094,1154192
2094,1154193
2042,1154194
2094,1154195
2042,1154196
2034,1154197
17376,1154198
17300,1154199
17300,1154200
17376,1154201
64298,1154202
64298,1154203
64298,1154204
64298,1154205
2380,1154206
2101,1154207
2380,1154208
2380,1154209
2487,1154210
2371,1154211
2034,1154212
2487,1154213
20571,1154214
2436,1154215
20571,1154216
2436,1154217
2101,1154218
2101,1154219
2101,1154220
2094,1154221
84775,1154222
84775,1154223
2425,1154224
2382,1154225
84775,1154226
84775,1154227
84775,1154228
2235,1154229
125423,1154230
2359,1154231
2359,1154232
2359,1154233
2359,1154234
2572,1154235
2487,1154236
2475,1154237
2094,1154238
2094,1154239
2094,1154240
2101,1154241
2101,1154242
2098,1154243
2101,1154244
16068,1154245
2541,1154246
2521,1154247
2521,1154248
2541,1154249
359662,1154250
425292,1154251
359662,1154252
2034,1154253
2425,1154254
2425,1154255
2425,1154256
2425,1154257
26135,1154258
26135,1154259
26135,1154260
26135,1154261
17361,1154262
17361,1154263
17439,1154264
2037,1154265
2101,1154266
84775,1154267
84775,1154268
84775,1154269
20571,1154270
20571,1154271
2425,1154272
20562,1154273
2475,1154274
2503,1154275
20562,1154276
20562,1154277
2359,1154278
2359,1154279
2408,1154280
473025,1154281
2359,1154282
2359,1154283
2359,1154284
2359,1154285
2487,1154286
2487,1154287
2487,1154288
2437,1154289
26135,1154290
26135,1154291
26135,1154292
26135,1154293
17823,1154294
21512,1154295
3422,1154296
3422,1154297
17355,1154298
17363,1154299
17355,1154300
17363,1154301
17402,1154302
13746,1154303
21443,1154304
2059,1154305
3290,1154306
3290,1154307
430002,1154308
3277,1154309
3470,1154310
3303,1154311
3299,1154312
3243,1154313
359661,1154314
359661,1154315
359660,1154316
359660,1154317
26549,1154318
102363,1154319
64296,1154320
75178,1154321
2095,1154322
2095,1154323
2037,1154324
2037,1154325
4390,1154326
359661,1154327
359661,1154328
359661,1154329
359664,1154330
359664,1154331
359665,1154332
359665,1154333
370443,1154334
370443,1154335
3277,1154336
3277,1154337
17355,1154338
17407,1154339
17363,1154340
17363,1154341
75808,1154342
384268,1154343
4775,1154344
27066,1154345
17431,1154346
17409,1154347
17409,1154348
17363,1154349
2371,1154350
2095,1154351
2095,1154352
2098,1154353
53737,1154354
53737,1154355
21183,1154356
53737,1154357
3422,1154358
3422,1154359
3422,1154360
3428,1154361
3446,1154362
3470,1154363
3446,1154364
3470,1154365
25665,1154366
2013,1154367
20439,1154368
17376,1154369
344829,1154370
344844,1154371
344829,1154372
344812,1154373
344812,1154374
344812,1154375
344812,1154376
344812,1154377
26287,1154378
26287,1154379
26287,1154380
15966,1154381
2886,1154382
2886,1154383
2886,1154384
2852,1154385
2608,1154386
2638,1154387
2638,1154388
2638,1154389
2948,1154390
2948,1154391
2948,1154392
2948,1154393
2664,1154394
2664,1154395
2664,1154396
3077,1154397
2948,1154398
2948,1154399
110060,1154400
2727,1154401
2638,1154402
2638,1154403
2608,1154404
2638,1154405
2948,1154406
2948,1154407
2948,1154408
2948,1154409
2638,1154410
2638,1154411
2608,1154412
2608,1154413
2608,1154414
2608,1154415
2608,1154416
2608,1154417
2287,1154418
2287,1154419
2266,1154420
2266,1154421
2707,1154422
2707,1154423
2664,1154424
2664,1154425
2638,1154426
2638,1154427
2638,1154428
2638,1154429
25757,1154430
25757,1154431
2948,1154432
2926,1154433
25757,1154434
25757,1154435
25757,1154436
25757,1154437
2787,1154438
2854,1154439
2878,1154440
2878,1154441
2878,1154442
2878,1154443
2926,1154444
2926,1154445
2707,1154446
2707,1154447
2707,1154448
2707,1154449
2707,1154450
2707,1154451
2707,1154452
2707,1154453
2926,1154454
2948,1154455
2707,1154456
2707,1154457
2707,1154458
2707,1154459
2707,1154460
2707,1154461
21167,1154462
21167,1154463
21167,1154464
3049,1154465
3067,1154466
3067,1154467
21167,1154468
3109,1154469
20570,1154470
20570,1154471
2284,1154472
2284,1154473
2284,1154474
20481,1154475
20481,1154476
20481,1154477
2284,1154478
2284,1154479
2284,1154480
20479,1154481
3109,1154482
3109,1154483
3109,1154484
3109,1154485
3109,1154486
3109,1154487
3109,1154488
3109,1154489
20481,1154490
2148,1154491
20479,1154492
20479,1154493
2266,1154494
125425,1154495
2234,1154496
2134,1154497
2134,1154498
2051,1154499
3179,1154500
