BADGE,RECOMMENDED_TRANSFORMER,CONSENSUS_TIER,IN_V1,IN_V1_HIGH_CONF,IN_V2,IN_V2_HIGH_CONF,RECOMMENDATION_TYPE,BADGE_ADDRESS,BADGE_CITY,BADGE_FEEDERID,CURRENT_TX_FEEDERID,RECOMMENDED_TX_FEEDERID,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,V1_CLUSTER_SIZE,V1_MAPPED_PEERS,V1_CONFIDENCE_GAP,V1_MAJORITY_SHARE,V1_PEER_STABILITY,V1_RECOMMENDATION_STABILITY,V2_CLUSTER_SIZE,V2_MAPPED_PEERS,V2_CONFIDENCE_GAP,V2_MAJORITY_SHARE,V2_PEER_STABILITY,V2_RECOMMENDATION_STABILITY
1118846,473039,both_high_confidence,True,True,True,True,same_feeder_ambiguous,7455 MEDANO PASS VW,COLO SPGS,13BG-2,12FR-31,12FR-31,52.9,53.6,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1119488,13678,both_high_confidence,True,True,True,True,same_feeder_ambiguous,370 VIA LINDA VISTA,MANITOU,13FV-1,13FV-1,13FV-1,51.4,46.9,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1119698,370222,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1902 WALNUT CREEK CT,COLO SPGS,12FH-13,12FH-13,12FH-13,56.5,112.2,8,8,0.5,0.75,0.984,1.0,8,8,0.5,0.75,1.0,1.0
1121642,25806,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2707 W KIOWA ST,COLO SPGS,13FV-3,13FV-3,13FV-3,72.1,88.3,8,8,0.5,0.625,1.0,1.0,8,8,0.5,0.625,1.0,1.0
1122390,1391,both_high_confidence,True,True,True,True,same_feeder_ambiguous,318 W VAN BUREN ST,COLO SPGS,12FT-3,12FT-3,12FT-3,29.4,18.9,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1122629,25013,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3405 SINTON RD LOT 218,COLO SPGS,13HL-1,13HL-1,13HL-1,60.2,25.4,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1122693,25013,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3405 SINTON RD LOT 232,COLO SPGS,13HL-1,13HL-1,13HL-1,28.9,25.1,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1123181,20017,both_high_confidence,True,True,True,True,cross_feeder_likely_gis_error,3100 WOOD AVE LOT H7,COLO SPGS,13NP-2,13NP-2,12FT-3,22.4,131.0,8,8,0.5,0.625,0.921,1.0,8,8,0.5,0.625,0.905,1.0
1123906,12262,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3524 N CASCADE AVE LOT 37,COLO SPGS,13NP-4,13NP-4,13NP-4,62.7,11.9,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1123908,12262,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3524 N CASCADE AVE LOT 36,COLO SPGS,13NP-4,13NP-4,13NP-4,51.5,21.2,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1124725,20257,both_high_confidence,True,True,True,True,same_feeder_ambiguous,911 W JEFFERSON ST,COLO SPGS,12FT-4,12FT-4,12FT-4,26.7,57.2,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,0.889,1.0
1125559,20061,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2835 PENNSYLVANIA AVE,COLO SPGS,12PJ-1,12PJ-1,12PJ-1,73.0,108.8,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1127611,20386,both_high_confidence,True,True,True,True,same_feeder_ambiguous,632 CROWN RIDGE DR,COLO SPGS,13Y-1,13Y-1,13Y-1,67.6,122.0,4,4,0.5,0.75,0.963,1.0,4,4,0.5,0.75,1.0,1.0
1128556,23883,both_high_confidence,True,True,True,True,same_feeder_ambiguous,5309 WINDGATE CT,COLO SPGS,12AP-4,12AP-4,12AP-4,53.0,53.4,8,8,0.5,0.75,0.952,1.0,8,8,0.5,0.75,1.0,1.0
1128761,131185,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"4763 FALCONS HOOD PT, SPKG",COLO SPGS,12ST-3,12ST-3,12ST-3,55.5,27.5,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1131094,21657,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2419 BYERS AVE,COLO SPGS,13HK-2,13HK-2,13HK-2,57.4,43.5,4,4,0.5,0.75,1.0,0.778,4,4,0.5,0.75,1.0,1.0
1135863,5041,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3963 S US HIGHWAY 85-87, TRF SG",COLO SPGS,12BY-33,12BY-33,12BY-33,77.2,68.0,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1136226,131510,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"2906 BLODGETT MOUNTAIN HTS STE 110, CELLSITE",COLO SPGS,12OV-2,12OV-2,12OV-2,10.2,379.4,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1136930,171839,both_high_confidence,True,True,True,True,same_feeder_ambiguous,7103 MOUNTAIN SPRUCE DR,COLO SPGS,12ST-22,12ST-22,12ST-22,39.9,62.7,4,4,0.5,0.75,0.889,1.0,4,4,0.5,0.75,1.0,1.0
1137190,8149,both_high_confidence,True,True,True,True,same_feeder_ambiguous,6810 JOINER RD,COLO SPGS,12OV-2,12OV-2,12OV-2,36.6,36.0,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1138048,6509,both_high_confidence,True,True,True,True,same_feeder_ambiguous,8252 BRIGANTINE DR,COLO SPGS,13CW-11,13CW-11,13CW-11,36.1,36.8,8,8,0.5,0.75,0.905,0.889,8,8,0.5,0.75,1.0,1.0
1143139,19989,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3526 N CASCADE AVE, HSEMTR",COLO SPGS,13NP-4,13NP-4,13NP-4,23.4,121.1,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1144536,238075,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3733 E PIKES PEAK AVE,COLO SPGS,13KE-62,13KE-62,13KE-62,40.2,67.5,4,4,0.5,0.75,0.778,0.778,4,4,0.5,0.75,1.0,1.0
1145389,2572,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1250 ARIZONA SUN GRV,COLO SPGS,12PJ-2,12PJ-2,12PJ-2,18.1,56.2,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1145398,2572,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1215 ARIZONA SUN GRV,COLO SPGS,12PJ-2,12PJ-2,12PJ-2,45.1,60.0,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1145399,2572,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1218 IOWA AVE,COLO SPGS,12PJ-2,12PJ-2,12PJ-2,52.3,79.8,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1145404,2572,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1235 ARIZONA SUN GRV,COLO SPGS,12PJ-2,12PJ-2,12PJ-2,46.8,39.1,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1149430,275196,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2504 E SAINT VRAIN ST,COLO SPGS,13RI-1,13RI-1,13RI-1,16.5,108.8,4,4,0.5,0.75,0.889,0.889,4,4,0.5,0.75,1.0,1.0
1149716,3194,both_high_confidence,True,True,True,True,unknown_feeder,303 ARRAWANNA ST,COLO SPGS,12AR-1,12AR-1,,29.7,,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1153887,2384,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1329 DELAWARE DR,COLO SPGS,13RI-12,13RI-12,13RI-12,87.5,81.6,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1153889,2384,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1325 DELAWARE DR,COLO SPGS,13RI-12,13RI-12,13RI-12,65.2,102.2,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1154732,16946,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4542 LANCASTER DR,COLO SPGS,13KE-64,13KE-64,13KE-64,36.0,44.3,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1154741,20394,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1732 HAPPINESS DR,COLO SPGS,13RI-12,13RI-12,13RI-12,61.5,98.6,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1154796,17225,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3655 EL MORRO RD LOT 154,COLO SPGS,13KE-63,13KE-63,13KE-63,31.4,30.5,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1158701,3812,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2416 BANDELIER DR,COLO SPGS,12EG-2,12EG-2,12EG-2,41.1,45.3,12,12,0.5,0.75,1.0,1.0,12,12,0.5,0.75,1.0,1.0
1159673,3812,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2415 AIRPORT RD,COLO SPGS,12EG-2,12EG-2,12EG-2,49.2,52.4,12,12,0.5,0.75,1.0,1.0,12,12,0.5,0.75,1.0,1.0
1163827,2309,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"2735 KING ST, PHONE EQUIP",COLO SPGS,13Y-1,13Y-1,13Y-1,120.0,41.9,4,4,0.5,0.75,0.889,0.889,4,4,0.5,0.75,1.0,1.0
1165235,3812,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2419 AIRPORT RD,COLO SPGS,12EG-2,12EG-2,12EG-2,34.8,67.5,12,12,0.5,0.75,1.0,1.0,12,12,0.5,0.75,1.0,1.0
1165472,17241,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2840 S CIRCLE DR LOT 247,COLO SPGS,13HK-2,13HK-2,13HK-2,15.0,38.2,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1167374,18671,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"298 COBBLESTONE DR, RECBLD",COLO SPGS,13SR-1,13SR-1,13SR-1,11.8,34.2,4,4,0.5,0.75,1.0,0.778,4,4,0.5,0.75,1.0,1.0
1168799,27272,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1329 NUTWOOD DR,COLO SPGS,12BY-32,12BY-32,12BY-32,43.8,32.4,8,8,0.5,0.625,1.0,1.0,8,8,0.5,0.625,1.0,1.0
1169308,162239,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1554 LEWIS RIDGE VW,COLO SPGS,12PJ-1,12PJ-1,12PJ-1,64.0,51.4,8,8,0.5,0.75,0.905,0.889,8,8,0.5,0.75,1.0,1.0
1169310,162239,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1564 LEWIS RIDGE VW,COLO SPGS,12PJ-1,12PJ-1,12PJ-1,46.3,66.9,8,8,0.5,0.75,0.905,0.889,8,8,0.5,0.75,1.0,1.0
1170055,11999,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2310 CADDIE CT,COLO SPGS,12C-2,12C-2,12C-2,64.7,46.1,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1170521,10875,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2919 FLINTRIDGE PL,COLO SPGS,12CD-1,12CD-1,12CD-1,35.6,165.4,8,8,0.5,0.75,0.794,0.889,8,8,0.5,0.75,0.952,1.0
1171392,20061,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2842 ILLINOIS AVE,COLO SPGS,12PJ-1,12PJ-1,12PJ-1,112.9,108.0,8,8,0.5,0.75,1.0,1.0,8,8,0.5,0.75,1.0,1.0
1174724,18511,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1217 EASTMEADOW DR,COLO SPGS,12BY-32,12BY-32,12BY-32,40.7,37.7,4,4,0.5,0.75,1.0,0.889,4,4,0.5,0.75,1.0,1.0
1175195,16378,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3380 ORION DR,COLO SPGS,12SP-34,12SP-34,12SP-34,58.8,33.2,4,4,0.5,0.75,1.0,0.889,4,4,0.5,0.75,1.0,1.0
1175757,12357,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1250 HILL CIR,COLO SPGS,12FT-1,12FT-1,12FT-1,34.8,43.1,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1179315,1464,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1106 N 31ST ST,COLO SPGS,13FV-1,13FV-1,13FV-1,25.3,60.9,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1180368,15649,both_high_confidence,True,True,True,True,same_feeder_ambiguous,2430 WHEATON DR,COLO SPGS,13FV-2,13FV-2,13FV-2,37.8,21.9,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1181114,16025,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3228 ELECTRA DR S,COLO SPGS,12SP-34,12SP-34,12SP-34,81.1,39.2,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1181256,16092,both_high_confidence,True,True,True,True,same_feeder_ambiguous,501 VISTA GRANDE DR,COLO SPGS,12SP-34,12SP-34,12SP-34,53.0,59.9,4,4,0.5,0.75,1.0,0.889,4,4,0.5,0.75,1.0,1.0
1183657,4318,both_high_confidence,True,True,True,True,cross_feeder_likely_gis_error,307 MAY DR,COLO SPGS,13SG-2,13SG-2,12SP-35,74.1,47.8,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1183659,14616,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"1029 N NEVADA AVE, SPKG",COLO SPGS,13Y-2,13Y-2,13Y-2,61.9,91.9,8,8,0.5,0.75,0.921,1.0,8,8,0.5,0.75,0.905,1.0
1183802,73894,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3215 W PIKES PEAK AVE, SPKG",COLO SPGS,13FV-1,13FV-1,13FV-1,8.7,46.1,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1184444,14616,both_high_confidence,True,True,True,True,same_feeder_ambiguous,223 E SAN RAFAEL ST,COLO SPGS,13Y-2,13Y-2,13Y-2,43.3,53.6,8,8,0.5,0.75,0.921,1.0,8,8,0.5,0.75,0.905,1.0
1185352,38407,both_high_confidence,True,True,True,True,same_feeder_ambiguous,95 KIRKSTONE LN,COLO SPGS,12JL-2,12JL-2,12JL-2,29.2,47.4,4,4,0.5,0.75,1.0,0.778,4,4,0.5,0.75,1.0,1.0
1186058,19395,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4695 STONE MANOR HTS,COLO SPGS,12JL-2,12JL-2,12JL-2,49.5,96.0,5,4,0.5,0.75,0.875,1.0,5,4,0.5,0.75,1.0,1.0
1186188,19353,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4650 BRADFORD HTS,COLO SPGS,13SR-1,13SR-1,13SR-1,97.1,74.9,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1186445,27451,both_high_confidence,True,True,True,True,same_feeder_ambiguous,25 ELLSWORTH ST,COLO SPGS,12JL-2,12JL-2,12JL-2,88.0,61.2,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1186602,273917,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1759 PORTLAND GOLD DR,COLO SPGS,13FV-2,13FV-2,13FV-2,67.3,84.8,8,8,0.5,0.75,0.952,1.0,8,8,0.5,0.75,1.0,1.0
1186604,273917,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1751 PORTLAND GOLD DR,COLO SPGS,13FV-2,13FV-2,13FV-2,79.8,71.8,8,8,0.5,0.75,0.952,1.0,8,8,0.5,0.75,1.0,1.0
1188399,27451,both_high_confidence,True,True,True,True,same_feeder_ambiguous,5420 BROADMOOR BLUFFS DR,COLO SPGS,12JL-2,12JL-2,12JL-2,59.4,95.2,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1188850,4479,both_high_confidence,True,True,True,True,same_feeder_ambiguous,113 CHEYENNE BLVD,COLO SPGS,12SP-35,12SP-35,12SP-35,21.5,102.7,4,4,0.5,0.75,0.852,0.889,4,4,0.5,0.75,0.889,1.0
1189729,4411,both_high_confidence,True,True,True,True,same_feeder_ambiguous,17 W RAMONA AVE,COLO SPGS,12SP-35,12SP-35,12SP-35,10.6,47.7,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1197985,85730,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4915 TOPAZ DR,COLO SPGS,12AP-4,12AP-4,12AP-4,72.3,110.5,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1200415,12180,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"4288 HAMMOCK DR N, LIGHTS",COLO SPGS,13RI-3,13RI-3,13RI-3,49.4,55.8,6,6,0.5,0.6667,1.0,0.889,6,6,0.5,0.6667,1.0,1.0
1206624,25972,both_high_confidence,True,True,True,True,same_feeder_ambiguous,450 SPRING ST,COLO SPGS,13Y-1,13Y-1,13Y-1,20.2,31.4,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1208290,11999,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3650 MASTERS DR,COLO SPGS,12C-2,12C-2,12C-2,66.2,51.7,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1209678,165117,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4143 PARK HAVEN VW,COLO SPGS,12AP-4,12AP-4,12AP-4,35.8,42.1,8,8,0.5,0.75,0.952,0.889,8,8,0.5,0.75,1.0,1.0
1210981,12547,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3303 N HANCOCK AVE LOT 90,COLO SPGS,12C-2,12C-2,12C-2,5.9,72.6,4,4,0.5,0.75,1.0,0.889,4,4,0.5,0.75,1.0,1.0
1217936,24717,both_high_confidence,True,True,True,True,cross_feeder_likely_gis_error,"4202 N CAREFREE CIR, SPKG",COLO SPGS,13RI-4,13RI-4,13RI-9,73.0,123.3,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1218201,12124,both_high_confidence,True,True,True,True,same_feeder_ambiguous,5355 SMOKEHOUSE LN,COLO SPGS,13PR-3,13PR-3,13PR-3,66.1,47.3,4,4,0.5,0.75,0.741,0.889,4,4,0.5,0.75,1.0,1.0
1218811,19213,both_high_confidence,True,True,True,True,same_feeder_ambiguous,485 BRANDYWINE DR,COLO SPGS,13SR-1,13SR-1,13SR-1,45.7,67.5,8,8,0.5,0.75,0.905,1.0,8,8,0.5,0.75,0.905,1.0
1219185,18813,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4108 SAN FELICE PT,COLO SPGS,13BR-2,13BR-2,13BR-2,34.7,26.3,4,4,0.5,0.75,0.926,1.0,4,4,0.5,0.75,1.0,1.0
1220628,19013,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4220 PEBBLE RIDGE CIR APT 57,COLO SPGS,13SR-1,13SR-1,13SR-1,34.5,25.4,4,4,0.5,0.75,0.889,0.889,4,4,0.5,0.75,1.0,1.0
1220965,20030,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1308 E FILLMORE ST,COLO SPGS,13NP-3,13NP-3,13NP-3,38.5,15.0,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1221246,165117,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4139 PARK HAVEN VW,COLO SPGS,12AP-4,12AP-4,12AP-4,26.8,50.8,8,8,0.5,0.75,0.952,0.889,8,8,0.5,0.75,1.0,1.0
1221717,12180,both_high_confidence,True,True,True,True,same_feeder_ambiguous,4372 TEETER TOTTER CIR,COLO SPGS,13RI-3,13RI-3,13RI-3,42.1,39.0,6,6,0.5,0.6667,1.0,0.889,6,6,0.5,0.6667,1.0,1.0
1223227,25149,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3165 WHILEAWAY CIR E, LIGHTS",COLO SPGS,13RI-3,13RI-3,13RI-3,50.5,57.4,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1225430,9700,both_high_confidence,True,True,True,True,same_feeder_ambiguous,5513 FIESTA LN,COLO SPGS,12WN-23,12WN-23,12WN-23,52.3,71.7,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1226241,8780,both_high_confidence,True,True,True,True,same_feeder_ambiguous,3055 PURGATORY DR,COLO SPGS,13CW-4,13CW-4,13CW-4,67.2,39.3,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1233016,535788,both_high_confidence,True,True,True,True,new_assignment,705 BELLEZA VW,COLO SPGS,12FT-1,,12FT-1,,31.6,15,14,0.5,0.5,0.865,1.0,15,14,0.5,0.5,1.0,1.0
1233029,501855,both_high_confidence,True,True,True,True,new_assignment,13518 PRIDE MOUNTAIN DR,COLO SPGS,12FH-11,,12FH-11,,87.3,7,6,0.5,0.5,0.861,0.889,7,6,0.5,0.5,1.0,1.0
1265884,24945,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3510 ORO BLANCO DR, PHONE EQUIP",COLO SPGS,13RI-9,13RI-9,13RI-9,7.5,293.5,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1266220,23867,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1465 GOLDEN HILLS RD,COLO SPGS,12WR-1,12WR-1,12WR-1,44.2,46.0,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1267905,8949,both_high_confidence,True,True,True,True,same_feeder_ambiguous,6115 LEMONWOOD DR,COLO SPGS,13CW-10,13CW-10,13CW-10,97.3,50.4,6,6,0.5,0.6667,0.889,1.0,6,6,0.5,0.6667,0.867,1.0
1267906,8949,both_high_confidence,True,True,True,True,same_feeder_ambiguous,6085 TWIN ROCK CT,COLO SPGS,13CW-10,13CW-10,13CW-10,22.8,25.7,6,6,0.5,0.6667,0.756,0.778,6,6,0.5,0.6667,0.867,1.0
1268325,8882,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1449 ROCK RIDGE CT,COLO SPGS,13CW-10,13CW-10,13CW-10,31.6,42.2,4,4,0.5,0.75,0.833,0.889,4,4,0.5,0.75,1.0,1.0
1269344,8895,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1033 GARLOCK LN,COLO SPGS,12WN-2,12WN-2,12WN-2,50.0,55.8,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1270374,14962,both_high_confidence,True,True,True,True,same_feeder_ambiguous,465 CRYSTAL HILLS BLVD,MANITOU,13FV-4,13FV-4,13FV-4,28.8,35.4,4,4,0.5,0.75,0.963,1.0,4,4,0.5,0.75,1.0,1.0
1271225,14441,both_high_confidence,True,True,True,True,same_feeder_ambiguous,24 MOUNTAIN VIEW RD,MANITOU,13FV-4,13FV-4,13FV-4,67.6,68.6,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1271245,14441,both_high_confidence,True,True,True,True,same_feeder_ambiguous,18 MOUNTAIN VIEW RD,MANITOU,13FV-4,13FV-4,13FV-4,45.1,26.7,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1271263,14323,both_high_confidence,True,True,True,True,same_feeder_ambiguous,201 CRYSTAL HILLS BLVD,MANITOU,13FV-4,13FV-4,13FV-4,60.4,39.2,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1271265,14323,both_high_confidence,True,True,True,True,same_feeder_ambiguous,138 CRYSTAL HILLS BLVD,MANITOU,13FV-4,13FV-4,13FV-4,64.6,46.7,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1271496,11503,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1459 CHESHAM CIR,COLO SPGS,13HL-1,13HL-1,13HL-1,25.0,34.5,4,4,0.5,0.75,1.0,0.889,4,4,0.5,0.75,1.0,1.0
1273533,23959,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1220 WENTWOOD DR,COLO SPGS,12WR-1,12WR-1,12WR-1,50.8,41.5,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1273712,20381,both_high_confidence,True,True,True,True,same_feeder_ambiguous,15 EL PASO BLVD LOT 47,MANITOU,13FV-1,13FV-1,13FV-1,81.0,87.6,8,8,0.5,0.75,0.762,1.0,8,8,0.5,0.75,1.0,1.0
1274091,9367,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1985 ATHERTON WAY,COLO SPGS,12WR-2,12WR-2,12WR-2,33.7,32.6,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1275616,24945,both_high_confidence,True,True,True,True,same_feeder_ambiguous,"3531 ORO BLANCO DR, CV",COLO SPGS,13RI-9,13RI-9,13RI-9,70.8,24.8,6,6,0.5,0.6667,1.0,1.0,6,6,0.5,0.6667,1.0,1.0
1276010,26847,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1050 SERABELLA GRV,COLO SPGS,13HK-2,13HK-2,13HK-2,38.3,50.8,8,8,0.5,0.75,0.984,1.0,8,8,0.5,0.75,1.0,1.0
1276063,26847,both_high_confidence,True,True,True,True,same_feeder_ambiguous,1060 SERABELLA GRV,COLO SPGS,13HK-2,13HK-2,13HK-2,59.3,37.1,8,8,0.5,0.75,0.984,1.0,8,8,0.5,0.75,1.0,1.0
1276306,14960,both_high_confidence,True,True,True,True,same_feeder_ambiguous,454 CRYSTAL HILLS BLVD,MANITOU,13FV-4,13FV-4,13FV-4,58.3,53.2,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1276496,13965,both_high_confidence,True,True,True,True,same_feeder_ambiguous,309 ROCKLEDGE LN,MANITOU,13FV-1,13FV-1,13FV-1,59.5,37.3,4,4,0.5,0.75,1.0,1.0,4,4,0.5,0.75,1.0,1.0
1276696,7598,both_high_confidence,True,True,True,True,same_feeder_ambiguous,101 RAVEN HILLS CT,COLO SPGS,12WN-24,12WN-24,12WN-24,35.3,50.8,4,4,0.5,0.75,0.963,1.0,4,4,0.5,0.75,1.0,1.0
1276941,20328,both_high_confidence,True,True,True,True,same_feeder_ambiguous,53 GRAND AVE,MANITOU,12HY-1,12HY-1,12HY-1,25.0,56.4,8,8,0.5,0.75,0.857,1.0,8,8,0.5,0.75,0.714,1.0
1276944,20328,both_high_confidence,True,True,True,True,same_feeder_ambiguous,55 GRAND AVE,MANITOU,12HY-1,12HY-1,12HY-1,23.8,58.7,8,8,0.5,0.75,0.857,1.0,8,8,0.5,0.75,0.714,1.0
1277911,530651,both_high_confidence,True,True,True,True,same_feeder_ambiguous,888 SOLUM GRV,COLO SPGS,12CL-12,12CL-12,12CL-12,47.9,17.1,8,8,0.5,0.75,0.889,0.889,8,8,0.5,0.75,1.0,1.0
