BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1279985,13978.0,13968.0,52711
1279986,13978.0,13968.0,52711
1279987,13978.0,13968.0,52711
1279988,13978.0,13968.0,52711
1281103,15043.0,15049.0,52719
1276521,25921.0,25905.0,52720
1276599,20518.0,20537.0,52745
1276600,20518.0,20537.0,52745
1276624,25530.0,13783.0,52751
1281343,17834.0,26897.0,52760
1276650,17834.0,26897.0,52760
1276696,7632.0,7598.0,52784
1306058,8030.0,8010.0,52793
1306059,8030.0,8010.0,52793
1306061,8030.0,8010.0,52793
1276721,8030.0,8010.0,52793
1283118,26919.0,17834.0,52797
1283119,26919.0,17834.0,52797
1283164,26919.0,17834.0,52797
1281304,7954.0,7952.0,52798
1298168,7954.0,7952.0,52798
1301616,7954.0,7952.0,52798
1308428,7954.0,7952.0,52798
1306296,26870.0,26899.0,52811
1278726,26883.0,26899.0,52811
1276769,26876.0,26899.0,52811
1278728,26883.0,26899.0,52811
1276772,26876.0,26899.0,52811
1281358,26867.0,26899.0,52811
1281402,26867.0,26899.0,52811
1281405,26867.0,26899.0,52811
1281406,26867.0,26899.0,52811
1302441,26888.0,26899.0,52811
1286175,17712.0,26899.0,52811
1306291,17863.0,26899.0,52811
1306293,17863.0,26899.0,52811
1306294,26887.0,26899.0,52811
1306295,26870.0,26899.0,52811
1276775,154565.0,3017.0,52813
1278882,4790.0,186235.0,52817
1278883,4790.0,186235.0,52817
1297846,4790.0,186235.0,52817
1297849,4790.0,186235.0,52817
1298178,21228.0,21230.0,52825
1298180,21206.0,21230.0,52825
1306273,20243.0,1845.0,52835
1276821,26637.0,17068.0,52838
1282727,17623.0,17668.0,52860
1282728,17623.0,17668.0,52860
1276924,17712.0,17668.0,52860
1282128,17683.0,17668.0,52860
1281353,26820.0,17668.0,52860
1281359,17666.0,17668.0,52860
1299218,26838.0,17668.0,52860
1281360,26832.0,17668.0,52860
1299219,26838.0,17668.0,52860
1299221,26838.0,17668.0,52860
1299220,26838.0,17668.0,52860
1281372,26820.0,17668.0,52860
1281373,17623.0,17668.0,52860
1307174,17664.0,17668.0,52860
1307175,17664.0,17668.0,52860
1312388,26838.0,17668.0,52860
1281415,26820.0,17668.0,52860
1276877,17666.0,17668.0,52860
1276878,17648.0,17668.0,52860
1276879,17648.0,17668.0,52860
1276880,17652.0,17668.0,52860
1276888,192007.0,2081.0,52863
1282909,2081.0,192007.0,52865
1276895,20422.0,20408.0,52870
1298227,17897.0,17889.0,52877
1278352,390590.0,3696.0,52887
1279919,3729.0,3696.0,52887
1306504,191680.0,3714.0,52893
1277000,3794.0,3714.0,52893
1306414,21452.0,3830.0,52894
1276997,21480.0,3756.0,52899
1277213,2133.0,20441.0,52938
1299413,4597.0,4572.0,52950
1277217,17183.0,4682.0,52957
1277218,17183.0,4682.0,52957
1277220,17204.0,4682.0,52957
1277241,22552.0,93723.0,52964
1277226,79004.0,93724.0,52965
1278744,17151.0,26657.0,52967
1278437,8095.0,8069.0,52975
1278438,8095.0,8069.0,52975
1278439,8095.0,8069.0,52975
1277266,8095.0,8069.0,52975
1277355,20480.0,20503.0,52997
1303399,6437.0,6429.0,53002
1303400,6437.0,6429.0,53002
1303401,6437.0,6429.0,53002
1303402,6443.0,6429.0,53002
1303403,6443.0,6429.0,53002
1303405,6443.0,6429.0,53002
1277348,6437.0,6429.0,53002
1304400,6443.0,6429.0,53002
1303398,6437.0,6429.0,53002
1279006,20480.0,153291.0,53004
1279008,20480.0,153291.0,53004
1277387,3797.0,3794.0,53017
1277418,25782.0,25805.0,53025
1280967,25782.0,25805.0,53025
1302087,22490.0,6852.0,53030
1302089,22490.0,6852.0,53030
1301142,22521.0,6852.0,53030
1301143,22521.0,6852.0,53030
1301144,22521.0,6852.0,53030
1302096,22490.0,6852.0,53030
1302137,22521.0,6852.0,53030
1303110,22490.0,6852.0,53030
1305124,22521.0,6852.0,53030
1302306,22490.0,6852.0,53030
1302178,22521.0,6852.0,53030
1302179,22521.0,6852.0,53030
1306279,936.0,837.0,53054
