BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY
1133159,260166,261118,32472,6,6,1,3,0.5,0.3333,1.0,5,5,5,1.0
1308734,118,116,33499,6,6,1,3,0.5,0.3333,1.0,5,5,5,1.0
1149921,25761,25762,33844,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1137579,25761,25762,33844,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1186809,15548,15519,34074,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1187214,15548,15519,34074,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1179975,345003,350091,34168,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1179795,345003,350091,34168,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1166063,16395,16400,38902,6,6,1,3,0.5,0.3333,1.0,5,5,5,1.0
1220960,13388,13352,39793,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1221059,13388,13352,39793,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1169997,11229,11248,39975,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1169998,11229,11248,39975,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1221839,10446,10478,40244,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1196283,10446,10478,40244,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1179904,20977,2805,41976,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1188783,20977,2805,41976,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1180765,16186,16137,42067,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1180766,16186,16137,42067,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1196888,10814,10846,44179,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1207177,10814,10846,44179,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1229284,11315,11332,44571,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1217012,11315,11332,44571,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1198229,10739,10770,44593,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1198138,10739,10770,44593,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1199871,24914,24947,45127,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1201243,24914,24947,45127,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1273711,20381,2011,46346,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1207273,20381,2011,46346,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1222859,10889,10858,48602,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1222904,10889,10858,48602,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1267817,11693,11818,48744,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1267818,11693,11818,48744,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1229429,10704,10675,49758,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1229442,10704,10675,49758,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1273282,909,923,50674,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1269983,909,923,50674,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1274001,9996,9973,52378,6,6,1,3,0.5,0.3333,1.0,5,5,5,1.0
1277418,25782,25805,53025,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1280967,25782,25805,53025,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1305198,5973,5986,56108,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1310692,5973,5986,56108,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1310355,6092,6096,56411,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1301452,6092,6096,56411,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1301505,22503,22489,56421,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1304242,22503,22489,56421,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1301576,22240,22244,56443,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1301577,22240,22244,56443,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1310354,6083,6092,57112,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1310946,6083,6092,57112,6,6,2,4,0.6667,0.3333,1.0,5,5,5,1.0
1012540,15373,501900,21,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1000841,19709,5495,204,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1001232,446,19848,408,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1001945,294,280,697,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1002164,432,427,864,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1018702,69414,9681,1209,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1005535,136638,5583,1220,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1005543,5462,5461,1934,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1011456,136299,11205,2131,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1133325,22027,331196,4063,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1013176,9478,9433,4302,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1014331,453851,453852,4841,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1014794,3741,3727,5059,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1273719,9946,23897,5286,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1276974,283842,154239,5294,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1142388,3036,389963,5310,4,3,1,2,0.6667,0.3333,1.0,3,5,5,1.0
1020760,23286,8744,5878,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1026746,24125,10354,6912,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1197353,175682,20045,7053,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1277533,21623,4580,7172,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1028594,26505,16594,7854,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1033420,31344,31343,9291,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1036696,7872,7892,10102,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1037140,23585,9216,10219,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1136078,70685,31363,12162,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1288471,9860,9896,12931,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1062824,5669,5665,15551,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1180616,390722,48612,17672,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1072952,242235,2851,17684,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1073559,21816,19377,17953,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1073695,375935,5978,18049,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1267725,8829,23348,18091,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1111854,16060,16080,18724,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1076620,19234,19235,18797,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1079304,15962,26260,19463,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1082249,15973,15983,20363,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1082566,15465,15482,20498,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1288955,24994,12305,20626,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1088814,391051,375453,21388,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1133691,209276,53412,21537,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1105602,14015,14051,26071,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1108994,17275,17282,26535,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1113821,17016,16984,26850,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1110473,17018,16995,26921,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1111015,14594,1593,27033,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1113100,13332,13364,27605,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1120631,17106,26619,28887,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1121071,3322,3337,28907,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1125093,1375,1336,29271,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1126081,25691,14276,30228,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1128487,12213,19996,31219,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1132010,258250,258249,31927,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1299233,458747,172495,32078,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1281594,6285,6274,32720,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1278071,20376,20371,32843,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1142969,10426,24192,33482,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1297621,7611,234237,33747,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1278674,2157,2200,34101,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1142398,14843,2715,34190,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1143093,1875,13839,34413,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1143812,262084,262085,34678,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1152864,15952,226244,36533,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1157614,17355,17310,37794,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1219172,19629,19633,38950,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1170414,11344,24567,40120,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1174008,14987,15013,40447,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1208466,11848,11840,40496,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1175682,13542,25425,40866,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1177233,13999,13967,41373,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1180891,26413,16379,42189,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1187219,3550,3584,43025,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1188991,344378,4388,43324,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1199574,24049,10113,45050,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1202490,18453,18454,45724,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1205679,2289,20528,46015,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1217518,444,437,47634,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1224857,280641,280640,48759,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1287281,10358,10292,51265,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1289201,11548,11270,51508,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1287441,9821,23864,52265,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1273695,2011,20381,52308,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1273707,20381,2011,52309,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1289594,9869,9890,52461,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1276247,7249,22673,52575,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1276521,25921,25905,52720,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1278182,4498,4503,53177,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1278312,20531,20490,53222,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1286009,4667,26671,53420,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1280849,19,14,53861,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1300609,19,14,53862,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1281241,4926,4915,54058,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1281361,26895,26885,54095,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1286667,12710,12744,54808,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1288297,375246,2200,54952,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1287747,1550,1554,55014,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1288839,54,55,55185,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1289019,12912,25244,55258,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1297860,26952,26980,55540,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1299422,229115,4760,55885,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1310816,22856,50218,56306,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1301305,6952,6935,56377,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1304893,162,195,57067,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1305954,22896,22900,57285,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1307062,9021,8983,57530,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1307901,3253,21250,57707,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1309159,136,121,57928,3,3,1,2,0.6667,0.3333,1.0,2,5,5,1.0
1133695,116141,3981,20613,16,16,3,8,0.5,0.3125,1.0,15,5,5,1.0
1181207,116141,3981,20613,16,16,3,8,0.5,0.3125,1.0,15,5,5,1.0
1181206,116141,3981,20613,16,16,3,8,0.5,0.3125,1.0,15,5,5,1.0
1271444,10332,10287,51910,13,13,2,6,0.4615,0.3077,1.0,12,5,5,1.0
1287285,10332,10287,51910,13,13,2,6,0.4615,0.3077,1.0,12,5,5,1.0
1226316,14598,14671,49157,10,10,1,4,0.4,0.3,1.0,9,5,5,1.0
1061717,343248,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061335,343247,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061238,343248,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061239,343248,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061240,343248,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061241,343247,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061281,343247,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1061285,343247,343533,15130,17,17,4,9,0.5294,0.2941,1.0,16,5,5,1.0
1124338,12312,12261,29625,14,14,5,9,0.6429,0.2857,1.0,13,5,5,1.0
1164006,12312,12261,29625,14,14,5,9,0.6429,0.2857,1.0,13,5,5,1.0
1124339,12312,12261,29625,14,14,5,9,0.6429,0.2857,1.0,13,5,5,1.0
1124340,12312,12261,29625,14,14,5,9,0.6429,0.2857,1.0,13,5,5,1.0
1123979,12312,12261,29625,14,14,5,9,0.6429,0.2857,1.0,13,5,5,1.0
1134558,22521,22563,32635,14,14,2,6,0.4286,0.2857,1.0,13,5,5,1.0
1133493,22521,22563,32635,14,14,2,6,0.4286,0.2857,1.0,13,5,5,1.0
1132493,13683,43484,4064,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1174238,13612,43484,4064,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1169729,13564,43484,4064,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1169764,13610,43484,4064,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1132317,261446,260165,32138,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1133163,262410,260165,32138,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1220547,21759,27172,32265,7,7,1,3,0.4286,0.2857,1.0,6,5,5,1.0
1303083,6617,6653,34008,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1306845,6617,6653,34008,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1202569,26950,26958,38915,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1202566,26950,26958,38915,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1175034,16351,16407,40674,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1175078,16351,16407,40674,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1227930,19900,663,44533,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1271077,19900,663,44533,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1269552,9410,23655,51325,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1273263,9410,23655,51325,7,7,2,4,0.5714,0.2857,1.0,6,5,5,1.0
1112150,19290,5210,23438,11,11,3,6,0.5455,0.2727,1.0,10,5,5,1.0
1106218,19290,5210,23438,11,11,3,6,0.5455,0.2727,1.0,10,5,5,1.0
1106219,19290,5210,23438,11,11,3,6,0.5455,0.2727,1.0,10,5,5,1.0
1266222,9801,9893,50624,11,11,1,4,0.3636,0.2727,1.0,10,5,5,1.0
1268119,158084,83804,51173,11,11,2,5,0.4545,0.2727,1.0,10,5,5,1.0
1268122,158084,83804,51173,11,11,2,5,0.4545,0.2727,1.0,10,5,5,1.0
1306925,8344,8318,53471,11,11,4,7,0.6364,0.2727,1.0,10,5,5,1.0
1279244,8344,8318,53471,11,11,4,7,0.6364,0.2727,1.0,10,5,5,1.0
1307555,8344,8318,53471,11,11,4,7,0.6364,0.2727,1.0,10,5,5,1.0
1307557,8344,8318,53471,11,11,4,7,0.6364,0.2727,1.0,10,5,5,1.0
1279114,251845,2839,41770,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1279115,279996,2839,41770,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1279117,365291,2839,41770,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1276966,169597,73897,50184,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1276950,3573,73897,50184,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1276951,15707,73897,50184,15,15,1,5,0.3333,0.2667,1.0,14,5,5,1.0
1104684,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1104685,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1112186,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1104026,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1104029,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1130967,4321,4328,25575,16,16,6,10,0.625,0.25,1.0,15,5,5,1.0
1201186,23740,9546,23854,12,12,1,4,0.3333,0.25,1.0,11,5,5,1.0
1218567,23736,9473,44693,12,12,1,4,0.3333,0.25,1.0,11,5,5,1.0
1198437,9501,9473,44693,12,12,1,4,0.3333,0.25,1.0,11,5,5,1.0
1002536,111980,111985,1062,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1002538,111980,111985,1062,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1002539,111980,111985,1062,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1109180,14718,14708,2187,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1006259,14718,14708,2187,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1109160,14718,14708,2187,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1298491,335675,335676,5292,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1306274,335675,335676,5292,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1307260,335675,335676,5292,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1033999,6566,6553,9072,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1053604,6566,6553,9072,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1034001,6566,6553,9072,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1119403,425277,425280,10149,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1119439,425277,425280,10149,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1119456,425277,425280,10149,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1045539,150724,150718,12093,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1045541,150724,150718,12093,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1045542,150724,150718,12093,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1059133,26208,15867,14249,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1060169,26208,15867,14249,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1082994,26208,15867,14249,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1112118,14601,14536,20788,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1111910,14601,14536,20788,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1083314,14601,14536,20788,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1210986,12473,12416,29451,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1137457,12473,12416,29451,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1122844,12473,12416,29451,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1168467,18680,18647,39585,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1219280,18680,18647,39585,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1219281,18680,18647,39585,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1278212,9939,9970,50647,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1278215,9939,9970,50647,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1287932,9939,9970,50647,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1275820,23306,23328,51044,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1273175,23306,23328,51044,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1267605,23306,23328,51044,8,8,3,5,0.625,0.25,1.0,7,5,5,1.0
1006598,11149,11186,2305,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1094415,439437,11186,2305,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1098535,5176,5172,3926,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1081055,384699,5172,3926,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1204971,22194,6162,3927,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1012607,320636,6162,3927,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1090227,15648,26149,3934,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1012625,15674,26149,3934,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1173558,27174,18561,5285,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1299920,244165,18561,5285,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1036877,285127,283197,10154,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1036878,285124,283197,10154,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1219424,3624,40603,12517,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1281422,3538,40603,12517,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1302507,6891,6924,18013,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1285266,22502,6924,18013,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1074267,375820,22163,18337,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1305876,22172,22163,18337,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1090425,15036,3035,21787,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1090427,60780,3035,21787,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1149101,279364,13529,36037,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1149098,13579,13529,36037,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1288534,14489,14440,52380,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1274002,14402,14440,52380,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1298178,21228,21230,52825,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1298180,21206,21230,52825,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1298807,19536,19524,53945,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1282297,19520,19524,53945,4,4,1,2,0.5,0.25,1.0,3,5,5,1.0
1079455,5225,5206,16804,13,13,5,8,0.6154,0.2308,1.0,12,5,5,1.0
1070230,5225,5206,16804,13,13,5,8,0.6154,0.2308,1.0,12,5,5,1.0
1071738,5225,5206,16804,13,13,5,8,0.6154,0.2308,1.0,12,5,5,1.0
1069653,5225,5206,16804,13,13,5,8,0.6154,0.2308,1.0,12,5,5,1.0
1069654,5225,5206,16804,13,13,5,8,0.6154,0.2308,1.0,12,5,5,1.0
1123348,1632,1653,6833,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1126258,1632,1653,6833,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1176574,375022,375020,17807,9,9,1,3,0.3333,0.2222,1.0,8,5,5,1.0
1110666,18146,18123,26785,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1109969,18146,18123,26785,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1145102,14517,25813,27607,9,9,3,5,0.5556,0.2222,1.0,8,5,5,1.0
1145106,14517,25813,27607,9,9,3,5,0.5556,0.2222,1.0,8,5,5,1.0
1145109,14517,25813,27607,9,9,3,5,0.5556,0.2222,1.0,8,5,5,1.0
1143771,2748,2754,34638,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1143773,2748,2754,34638,9,9,2,4,0.4444,0.2222,1.0,8,5,5,1.0
1191300,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1157706,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1157708,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1157707,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1158841,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1080765,3635,3682,19914,15,15,6,9,0.6,0.2,1.0,14,5,5,1.0
1276504,251847,2839,41770,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1282830,14967,2839,41770,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1226315,251847,2839,41770,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1279132,14967,2839,41770,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1282208,15738,73897,50184,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1282197,21408,73897,50184,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
1282205,15738,73897,50184,15,15,2,5,0.3333,0.2,1.0,14,5,5,1.0
