BADGE,PEER_STABILITY,PEERS_CONSIDERED,N_RUNS_SEEN
1146786,0.178,5,9
1145925,0.333,5,9
1145958,0.222,5,9
1145959,0.222,5,9
1145932,1.0,4,9
1145933,1.0,4,9
1145926,1.0,4,9
1145927,1.0,4,9
1145928,1.0,4,9
1145970,0.975,9,9
1145971,0.975,9,9
1145972,0.975,9,9
1145973,0.975,9,9
1146082,0.975,9,9
1146083,0.975,9,9
1146084,0.901,9,9
1146085,0.975,9,9
1145930,0.975,9,9
1145931,0.901,9,9
1145936,,0,9
1145941,1.0,1,9
1145938,1.0,1,9
1027947,1.0,5,9
1018722,1.0,5,9
1011250,1.0,5,9
1018725,1.0,5,9
1019154,1.0,5,9
1019156,1.0,5,9
1145939,,0,9
1145940,,0,9
1145955,,0,9
1145961,,0,9
1145964,1.0,1,9
1159929,1.0,1,9
1145965,0.611,6,9
1147557,0.5,6,9
1191339,0.537,6,9
1147854,0.537,6,9
1146789,0.611,6,9
1146790,0.444,6,9
1146634,0.611,6,9
1145966,1.0,3,9
1146079,1.0,3,9
1146080,1.0,3,9
1146081,1.0,3,9
1145980,,0,9
1146053,0.444,15,9
1145998,0.481,15,9
1146000,0.644,15,9
1146001,0.719,15,9
1146034,0.659,15,9
1146035,0.459,15,9
1146036,0.719,15,9
1146037,0.459,15,9
1146046,0.467,15,9
1146047,0.719,15,9
1146048,0.719,15,9
1146049,0.719,15,9
1146050,0.644,15,9
1146051,0.504,15,9
1146052,0.689,15,9
1145989,0.659,15,9
1145999,,0,9
1018728,1.0,1,9
1011251,1.0,1,9
1146002,,0,9
1146022,1.0,8,9
1146023,1.0,8,9
1146040,1.0,8,9
1146010,1.0,8,9
1146024,1.0,8,9
1146054,1.0,8,9
1146055,1.0,8,9
1146056,1.0,8,9
1146025,1.0,8,9
1146016,0.778,1,9
1146017,0.778,1,9
1146038,1.0,2,9
1146039,1.0,2,9
1146057,1.0,2,9
1146043,,0,9
1146045,1.0,1,9
1146058,1.0,1,9
1155929,1.0,1,9
1146059,1.0,1,9
1146061,,0,9
1146086,1.0,3,9
1146087,1.0,3,9
1146088,1.0,3,9
1146089,1.0,3,9
1146090,1.0,1,9
1146091,1.0,1,9
1000569,,0,9
1006194,0.963,6,9
1006195,0.963,6,9
1006196,0.778,6,9
1006197,0.963,6,9
1009367,0.963,6,9
1001105,0.963,6,9
1001106,0.963,6,9
1011257,1.0,1,9
1072441,1.0,1,9
1146159,0.933,5,9
1146160,0.933,5,9
1146161,0.889,5,9
1146101,0.911,5,9
1147335,0.933,5,9
1157191,0.911,5,9
1147223,0.677,32,9
1147224,0.674,32,9
1147225,0.448,32,9
1147226,0.545,32,9
1147227,0.674,32,9
1147228,0.705,32,9
1147229,0.493,32,9
1146102,0.705,32,9
1146103,0.493,32,9
1146104,0.476,32,9
1146105,0.594,32,9
1154431,0.667,32,9
1156111,0.524,32,9
1154434,0.535,32,9
1154435,0.688,32,9
1156116,0.705,32,9
1154437,0.66,32,9
1147186,0.677,32,9
1147187,0.677,32,9
1147188,0.705,32,9
1147189,0.448,32,9
1147190,0.667,32,9
1147191,0.472,32,9
1147192,0.667,32,9
1147193,0.503,32,9
1147206,0.688,32,9
1147207,0.476,32,9
1147208,0.66,32,9
1147210,0.653,32,9
1147211,0.535,32,9
1147212,0.688,32,9
1147213,0.705,32,9
1147222,0.493,32,9
1146126,0.911,5,9
1146127,0.933,5,9
1146128,0.933,5,9
1146129,0.933,5,9
1146136,0.889,5,9
1146137,0.911,5,9
1146130,1.0,5,9
1146131,1.0,5,9
1146132,1.0,5,9
1146133,1.0,5,9
1146134,1.0,5,9
1146135,1.0,5,9
1147556,1.0,1,9
1146138,1.0,1,9
1146140,,0,9
1165207,1.0,7,9
1146142,1.0,7,9
1146143,1.0,7,9
1147081,1.0,7,9
1147113,1.0,7,9
1147086,1.0,7,9
1147087,1.0,7,9
1147088,1.0,7,9
1146144,0.444,2,9
1156050,0.5,2,9
1154076,0.5,2,9
1154245,0.536,28,9
1165970,0.46,28,9
1165971,0.524,28,9
1158510,0.452,28,9
1157110,0.536,28,9
1156598,0.659,28,9
1156599,0.659,28,9
1157113,0.492,28,9
1157111,0.659,28,9
1156600,0.647,28,9
1156601,0.683,28,9
1157510,0.46,28,9
1157511,0.611,28,9
1157512,0.611,28,9
1157127,0.536,28,9
1157128,0.683,28,9
1157129,0.452,28,9
1157126,0.444,28,9
1156630,0.548,28,9
1156631,0.544,28,9
1156633,0.452,28,9
1146145,0.52,28,9
1153939,0.583,28,9
1153938,0.683,28,9
1153941,0.683,28,9
1153940,0.659,28,9
1157563,0.492,28,9
1156027,0.544,28,9
1156029,0.635,28,9
1151081,1.0,4,9
1148301,1.0,4,9
1146170,1.0,4,9
1146171,1.0,4,9
1146146,1.0,4,9
1011259,,0,9
1146163,0.889,4,9
1146164,0.972,4,9
1159696,0.972,4,9
1146151,0.972,4,9
1146152,0.972,4,9
1146157,1.0,1,9
1146158,1.0,1,9
1147197,1.0,1,9
1146162,1.0,1,9
1146165,,0,9
1146166,,0,9
1146172,,0,9
1146173,,0,9
1146222,1.0,4,9
1146176,1.0,4,9
1146242,1.0,4,9
1146243,1.0,4,9
1146245,1.0,4,9
1146177,,0,9
1146198,1.0,6,9
1146199,1.0,6,9
1146200,1.0,6,9
1146201,1.0,6,9
1146184,1.0,6,9
1146185,1.0,6,9
1146186,1.0,6,9
1011263,1.0,4,9
1021358,1.0,4,9
1021359,1.0,4,9
1021360,1.0,4,9
1021361,1.0,4,9
1146188,,0,9
1146196,1.0,1,9
1146192,1.0,1,9
1146210,1.0,1,9
1146212,1.0,1,9
1146802,0.968,7,9
1146805,0.968,7,9
1146814,0.905,7,9
1146815,0.968,7,9
1146816,0.905,7,9
1163811,0.968,7,9
1146211,0.968,7,9
1146213,0.968,7,9
1146223,,0,9
1146227,1.0,5,9
1146228,1.0,5,9
1147822,1.0,5,9
1147827,1.0,5,9
1147828,1.0,5,9
1147797,1.0,5,9
1146244,,0,9
1146246,1.0,1,9
1146249,1.0,1,9
1146252,,0,9
1155811,1.0,3,9
1146255,1.0,3,9
1146257,1.0,3,9
1148909,1.0,3,9
1011264,,0,9
1146256,,0,9
1146264,,0,9
1150760,0.733,5,9
1146278,0.689,5,9
1146279,0.511,5,9
1146280,0.444,5,9
1150298,0.733,5,9
1150299,0.622,5,9
1150761,0.444,2,9
1146281,0.444,2,9
1150759,0.444,2,9
1146285,0.081,11,9
1150758,0.626,11,9
1146326,0.626,11,9
1146327,0.404,11,9
1146328,0.626,11,9
1146329,0.626,11,9
1146343,0.505,11,9
1146344,0.455,11,9
1146345,0.495,11,9
1146282,0.455,11,9
1146283,0.495,11,9
1146284,0.626,11,9
1146286,,0,9
1148901,1.0,3,9
1146288,1.0,3,9
1146289,1.0,3,9
1146339,1.0,3,9
1146290,,0,9
1146291,1.0,5,9
1146292,1.0,5,9
1146293,1.0,5,9
1146361,1.0,5,9
1146311,1.0,5,9
1146312,1.0,5,9
1150282,0.972,4,9
1146298,0.972,4,9
1146299,0.972,4,9
1150283,0.972,4,9
1150190,0.889,4,9
1011265,,0,9
1146302,,0,9
1146325,0.889,2,9
1146306,0.944,2,9
1146307,0.944,2,9
1150440,1.0,1,9
1146308,1.0,1,9
1146309,,0,9
1146310,,0,9
1146313,,0,9
1146320,,0,9
1181346,1.0,1,9
1146324,1.0,1,9
1171813,1.0,1,9
1146331,1.0,1,9
1146350,0.889,4,9
1146352,0.556,4,9
1146334,0.889,4,9
1146335,0.889,4,9
1146336,0.889,4,9
1066784,0.822,5,9
1068092,0.822,5,9
1011267,0.644,5,9
1067778,0.644,5,9
1067779,0.822,5,9
1066781,0.822,5,9
1146340,,0,9
1146342,,0,9
1146351,1.0,1,9
1155491,1.0,1,9
1146353,,0,9
1146354,,0,9
1146357,1.0,2,9
1146355,1.0,2,9
1146356,1.0,2,9
1150145,0.765,9,9
1150246,0.691,9,9
1150247,0.691,9,9
1150248,0.716,9,9
1146362,0.765,9,9
1146363,0.753,9,9
1150250,0.494,9,9
1150251,0.617,9,9
1150253,0.444,9,9
1150252,0.753,9,9
1146770,0.905,7,9
1146452,0.905,7,9
1146422,0.714,7,9
1147589,0.714,7,9
1147595,0.905,7,9
1147596,0.905,7,9
1147597,0.905,7,9
1146370,0.905,7,9
1149653,0.889,1,9
1146382,0.889,1,9
1146385,0.889,4,9
1147909,0.556,4,9
1146682,0.889,4,9
1159888,0.889,4,9
1166460,0.889,4,9
1011268,1.0,1,9
1075083,1.0,1,9
1146386,1.0,7,9
1146388,1.0,7,9
1146389,1.0,7,9
1146398,1.0,7,9
1146431,1.0,7,9
1146401,1.0,7,9
1146406,1.0,7,9
1146408,1.0,7,9
1146387,1.0,7,9
1146458,1.0,7,9
1146459,1.0,7,9
1146460,1.0,7,9
1146461,1.0,7,9
1146430,1.0,7,9
1146397,1.0,7,9
1146432,1.0,7,9
1146390,1.0,2,9
1146395,1.0,2,9
1146445,1.0,2,9
1146415,1.0,1,9
1147270,1.0,1,9
1148098,0.785,15,9
1148099,0.541,15,9
1148102,0.785,15,9
1148103,0.496,15,9
1148104,0.526,15,9
1148105,0.785,15,9
1146423,0.785,15,9
1146425,0.785,15,9
1148110,0.785,15,9
1148111,0.659,15,9
1148112,0.437,15,9
1148113,0.785,15,9
1148114,0.541,15,9
1148115,0.785,15,9
1148116,0.393,15,9
1148117,0.644,15,9
1147594,1.0,2,9
1146451,1.0,2,9
1147562,1.0,2,9
1146462,1.0,2,9
1146974,1.0,2,9
1146976,1.0,2,9
1146490,1.0,4,9
1146492,1.0,4,9
1146493,1.0,4,9
1146463,1.0,4,9
1146507,1.0,4,9
1146533,0.875,8,9
1146491,0.875,8,9
1146466,0.875,8,9
1146467,0.806,8,9
1146468,0.611,8,9
1146469,0.875,8,9
1146538,0.875,8,9
1146539,0.611,8,9
1146540,0.875,8,9
1146518,0.841,7,9
1146519,0.841,7,9
1146520,0.841,7,9
1146521,0.841,7,9
1147461,0.524,7,9
1250572,0.841,7,9
1146470,0.841,7,9
1146472,0.524,7,9
1011272,,0,9
1157428,1.0,6,9
1147422,1.0,6,9
1147423,1.0,6,9
1165837,1.0,6,9
1147424,1.0,6,9
1146474,1.0,6,9
1146475,1.0,6,9
1146476,,0,9
1146478,0.907,6,9
1146479,0.667,6,9
1150598,0.907,6,9
1150409,0.852,6,9
1150510,0.907,6,9
1150511,0.852,6,9
1150418,0.907,6,9
1150529,0.889,5,9
1146481,0.889,5,9
1150574,0.933,5,9
1146495,0.933,5,9
1146496,0.889,5,9
1150527,0.933,5,9
1146482,1.0,1,9
1146483,1.0,1,9
1146484,1.0,1,9
1146485,1.0,1,9
1146486,0.111,8,9
1146487,0.556,8,9
1159821,0.181,8,9
1159823,0.181,8,9
1149021,0.486,8,9
1147925,0.528,8,9
1147926,0.556,8,9
1147928,0.486,8,9
1147929,0.556,8,9
1146489,0.0,6,9
1146527,0.667,6,9
1150582,0.667,6,9
1150583,0.667,6,9
1150584,0.667,6,9
1150585,0.667,6,9
1147509,0.0,6,9
1146494,,0,9
1146542,1.0,7,9
1146544,1.0,7,9
1150537,1.0,7,9
1150560,1.0,7,9
1150577,1.0,7,9
1146497,1.0,7,9
1150558,1.0,7,9
1150528,1.0,7,9
1011273,,0,9
1146553,1.0,4,9
1149346,1.0,4,9
1146498,1.0,4,9
1146499,1.0,4,9
1146501,1.0,4,9
1146500,,0,9
1146551,0.841,7,9
1146552,0.714,7,9
1146535,0.619,7,9
1146502,0.841,7,9
1146503,0.841,7,9
1146504,0.841,7,9
1146505,0.841,7,9
1171846,0.619,7,9
1166695,1.0,1,9
1146508,1.0,1,9
1146510,0.984,7,9
1146512,0.889,7,9
1146513,0.984,7,9
1147455,0.984,7,9
1147457,0.984,7,9
1146516,0.984,7,9
1147456,0.984,7,9
1154781,0.984,7,9
1146511,1.0,3,9
1146514,1.0,3,9
1146515,1.0,3,9
1146517,1.0,3,9
1146522,1.0,3,9
1146523,1.0,3,9
1147425,1.0,3,9
1146525,1.0,3,9
1146524,,0,9
1146526,,0,9
1146528,,0,9
1011274,,0,9
1146529,,0,9
1149347,1.0,1,9
1146530,1.0,1,9
1146531,,0,9
1146532,,0,9
1147508,1.0,5,9
1146554,1.0,5,9
1146556,1.0,5,9
1146557,1.0,5,9
1146534,1.0,5,9
1146541,1.0,5,9
1146550,0.0,1,9
1146536,0.0,1,9
1146537,,0,9
1146546,0.815,3,9
1146547,0.741,3,9
1146548,0.519,3,9
1146549,0.815,3,9
1146555,,0,9
1146560,1.0,3,9
1146561,1.0,3,9
1146611,1.0,3,9
1146613,1.0,3,9
1005838,0.889,7,9
1005839,0.984,7,9
1005840,0.984,7,9
1005841,0.984,7,9
1006038,0.984,7,9
1005394,0.984,7,9
1001107,0.984,7,9
1005397,0.984,7,9
1011291,1.0,1,9
1011275,1.0,1,9
1146572,,0,9
1146577,0.444,1,9
1146593,0.444,1,9
1146607,,0,9
1155949,0.861,4,9
1146609,0.889,4,9
1146622,0.778,4,9
1146623,0.861,4,9
1156903,0.889,4,9
1146836,1.0,5,9
1146837,1.0,5,9
1146619,1.0,5,9
1146762,1.0,5,9
1146763,1.0,5,9
1146764,1.0,5,9
1146620,,0,9
1146621,,0,9
1164641,0.958,8,9
1147572,0.917,8,9
1146633,0.917,8,9
1146626,0.958,8,9
1147570,0.958,8,9
1147571,0.917,8,9
1146794,0.958,8,9
1147573,0.958,8,9
1146795,0.958,8,9
1146627,,0,9
1152988,1.0,4,9
1146644,1.0,4,9
1220578,1.0,4,9
1146629,1.0,4,9
1154397,1.0,4,9
1011276,,0,9
1146630,,0,9
1146754,0.963,3,9
1146642,0.889,3,9
1146643,0.963,3,9
1146638,0.963,3,9
1146648,1.0,1,9
1146647,1.0,1,9
1146650,,0,9
1146656,0.889,3,9
1149882,0.926,3,9
1150184,0.926,3,9
1146694,0.889,3,9
1154466,1.0,6,9
1148661,1.0,6,9
1148598,1.0,6,9
1148599,1.0,6,9
1148600,1.0,6,9
1146662,1.0,6,9
1146664,1.0,6,9
1146670,1.0,1,9
1150212,1.0,1,9
1146685,,0,9
1146690,,0,9
1146692,,0,9
1011277,,0,9
1149450,0.944,2,9
1149451,0.944,2,9
1146693,0.889,2,9
1146697,,0,9
1146714,0.515,22,9
1146715,0.424,22,9
1146716,0.692,22,9
1146717,0.556,22,9
1146721,0.424,22,9
1146735,0.692,22,9
1155438,0.51,22,9
1155439,0.51,22,9
1155440,0.586,22,9
1155441,0.692,22,9
1155454,0.237,22,9
1155455,0.439,22,9
1155456,0.556,22,9
1155457,0.51,22,9
1155470,0.626,22,9
1155471,0.692,22,9
1155472,0.535,22,9
1155473,0.556,22,9
1155486,0.591,22,9
1155487,0.692,22,9
1155488,0.667,22,9
1155489,0.556,22,9
1146698,0.692,22,9
1146700,,0,9
1146706,,0,9
1146710,0.606,22,9
1146711,0.586,22,9
1146712,0.465,22,9
1146713,0.495,22,9
1146727,0.586,22,9
1146728,0.606,22,9
1146729,0.47,22,9
1146730,0.5,22,9
1146731,0.49,22,9
1146733,0.449,22,9
1146738,0.455,22,9
1146739,0.5,22,9
1146740,0.444,22,9
1146741,0.596,22,9
1146742,0.606,22,9
1146743,0.606,22,9
1146744,0.5,22,9
1146746,0.47,22,9
1146747,0.444,22,9
1155444,0.561,22,9
1146749,0.449,22,9
1146748,0.455,22,9
1155445,0.49,22,9
1146724,0.889,1,9
1148128,0.889,1,9
1146725,,0,9
1146726,,0,9
1146732,,0,9
1011280,0.444,1,9
1020102,0.444,1,9
1146942,1.0,5,9
1147007,1.0,5,9
1146943,1.0,5,9
1147006,1.0,5,9
1148631,1.0,5,9
1146734,1.0,5,9
1146745,,0,9
1164960,0.988,9,9
1156693,0.988,9,9
1156694,0.988,9,9
1156697,0.988,9,9
1153995,0.988,9,9
1146751,0.889,9,9
1153997,0.988,9,9
1156738,0.988,9,9
1156739,0.988,9,9
1156740,0.988,9,9
1146766,,0,9
1146774,0.867,5,9
1146775,0.867,5,9
1146776,0.867,5,9
1146777,0.867,5,9
1148633,0.867,5,9
1147024,0.867,5,9
1146781,,0,9
1146801,1.0,6,9
1146803,1.0,6,9
1146804,1.0,6,9
1146782,1.0,6,9
1146783,1.0,6,9
1146799,1.0,6,9
1146800,1.0,6,9
1146793,,0,9
1148132,0.778,4,9
1147616,0.778,4,9
1146806,0.611,4,9
1147203,0.778,4,9
1147092,0.444,4,9
1146809,,0,9
1273451,1.0,1,9
1011281,1.0,1,9
1146826,1.0,1,9
1146828,1.0,1,9
1146834,,0,9
1146839,,0,9
1146846,,0,9
1146849,,0,9
1155055,0.889,5,9
1155057,0.978,5,9
1146886,0.978,5,9
1146854,0.978,5,9
1146888,0.978,5,9
1155071,0.978,5,9
1261926,1.0,10,9
1146861,1.0,10,9
1153459,1.0,10,9
1153460,1.0,10,9
1231788,1.0,10,9
1153458,1.0,10,9
1146923,1.0,10,9
1146858,1.0,10,9
1153461,1.0,10,9
1146860,1.0,10,9
1153431,1.0,10,9
1147839,0.905,7,9
1146904,0.905,7,9
1159979,0.841,7,9
1147877,0.905,7,9
1155510,0.905,7,9
1155103,0.905,7,9
1146859,0.841,7,9
1261928,0.841,7,9
1147974,0.745,17,9
1147975,0.745,17,9
1147976,0.745,17,9
1147977,0.49,17,9
1146914,0.438,17,9
1147950,0.686,17,9
1146915,0.523,17,9
1146916,0.745,17,9
1147953,0.745,17,9
1146917,0.569,17,9
1147951,0.621,17,9
1147952,0.693,17,9
1147990,0.647,17,9
1147991,0.634,17,9
1147992,0.203,17,9
1147993,0.523,17,9
1146862,0.745,17,9
1147996,0.745,17,9
1155118,0.889,3,9
1155135,0.963,3,9
1146863,0.963,3,9
1155107,0.963,3,9
1011282,,0,9
1146865,,0,9
1146866,0.944,6,9
1146867,0.944,6,9
1146934,0.778,6,9
1146869,0.944,6,9
1146870,0.944,6,9
1146935,0.87,6,9
1146873,0.944,6,9
1146871,,0,9
1146872,,0,9
1146874,1.0,2,9
1155073,1.0,2,9
1155924,1.0,2,9
1146876,0.907,6,9
1156859,0.907,6,9
1156895,0.907,6,9
1155512,0.907,6,9
1156810,0.907,6,9
1156812,0.444,6,9
1156813,0.907,6,9
1150826,0.778,5,9
1150827,0.778,5,9
1150798,0.778,5,9
1150799,0.556,5,9
1146880,0.778,5,9
1150876,0.778,5,9
1146882,,0,9
1146885,,0,9
1146891,,0,9
1011283,,0,9
1146892,,0,9
1148779,0.978,5,9
1165967,0.889,5,9
1149510,0.978,5,9
1149511,0.978,5,9
1149512,0.978,5,9
1146895,0.978,5,9
1153436,1.0,6,9
1155110,1.0,6,9
1146906,1.0,6,9
1146908,1.0,6,9
1146909,1.0,6,9
1155092,1.0,6,9
1153435,1.0,6,9
1146907,,0,9
1159878,0.556,1,9
1146913,0.556,1,9
1146919,,0,9
1146932,,0,9
1149378,1.0,1,9
1146933,1.0,1,9
1146946,0.889,5,9
1146947,0.889,5,9
1146980,0.8,5,9
1146981,0.867,5,9
1146979,0.844,5,9
1146978,0.822,5,9
1146948,0.722,8,9
1155416,0.75,8,9
1147014,0.736,8,9
1147015,0.444,8,9
1146951,0.736,8,9
1147017,0.458,8,9
1146952,0.75,8,9
1146953,0.75,8,9
1147016,0.708,8,9
1011284,,0,9
1147031,0.931,8,9
1147000,0.931,8,9
1147001,0.931,8,9
1155415,0.931,8,9
1146954,0.931,8,9
1146955,0.931,8,9
1146956,0.889,8,9
1146957,0.931,8,9
1171787,0.931,8,9
1148647,0.911,5,9
1148649,0.911,5,9
1146958,0.556,5,9
1146959,0.911,5,9
1146960,0.911,5,9
1146961,0.911,5,9
1146964,0.986,8,9
1146965,0.986,8,9
1153822,0.986,8,9
1153823,0.889,8,9
1153824,0.986,8,9
1153825,0.986,8,9
1153900,0.986,8,9
1146962,0.986,8,9
1146963,0.986,8,9
1146966,0.905,7,9
1146967,0.889,7,9
1146968,0.905,7,9
1146969,0.889,7,9
1147036,0.889,7,9
1155183,0.905,7,9
1155185,0.905,7,9
1165791,0.667,7,9
1146970,0.933,5,9
1146971,0.933,5,9
1146973,0.933,5,9
1147532,0.933,5,9
1147603,0.933,5,9
1147605,0.933,5,9
1146975,,0,9
1155923,0.937,7,9
1148109,0.937,7,9
1147755,0.937,7,9
1147725,0.937,7,9
1146982,0.937,7,9
1156194,0.937,7,9
1146984,0.937,7,9
1146985,0.937,7,9
1147773,1.0,6,9
1153888,1.0,6,9
1147718,1.0,6,9
1147756,1.0,6,9
1146983,1.0,6,9
1147020,1.0,6,9
1147021,1.0,6,9
1146986,0.972,4,9
1146987,0.972,4,9
1146988,0.972,4,9
1155166,0.972,4,9
1155234,0.889,4,9
1146991,1.0,1,9
1147459,1.0,1,9
1011285,,0,9
1146993,,0,9
1146996,0.978,5,9
1147029,0.889,5,9
1147028,0.978,5,9
1146997,0.978,5,9
1147013,0.978,5,9
1146994,0.978,5,9
1146995,,0,9
1147019,,0,9
1147026,1.0,1,9
1147027,1.0,1,9
1147720,1.0,2,9
1147719,1.0,2,9
1147032,1.0,2,9
1147033,,0,9
1147037,,0,9
1154078,1.0,4,9
1154080,1.0,4,9
1147038,1.0,4,9
1147040,1.0,4,9
1148319,1.0,4,9
1147614,0.889,5,9
1147615,0.889,5,9
1147102,0.8,5,9
1147103,0.8,5,9
1147046,0.889,5,9
1154585,0.844,5,9
1011286,,0,9
1147095,1.0,1,9
1147047,1.0,1,9
1147048,,0,9
1147051,,0,9
1147054,1.0,1,9
1147055,1.0,1,9
1147056,1.0,1,9
1147057,1.0,1,9
1147069,,0,9
1147070,1.0,4,9
1147071,1.0,4,9
1147119,1.0,4,9
1147120,1.0,4,9
1147121,1.0,4,9
1149399,0.6,5,9
1149400,0.6,5,9
1149401,0.6,5,9
1147072,0.6,5,9
1155190,0.6,5,9
1155193,0.6,5,9
1147127,0.778,4,9
1147128,0.778,4,9
1147129,0.556,4,9
1147076,0.833,4,9
1147126,0.833,4,9
1147132,0.956,5,9
1154699,0.956,5,9
1147078,0.956,5,9
1156930,0.911,5,9
1148183,0.956,5,9
1147669,0.911,5,9
1001108,,0,9
1011287,1.0,1,9
1012840,1.0,1,9
1147079,1.0,2,9
1147642,1.0,2,9
1147110,1.0,2,9
1160005,1.0,1,9
1147085,1.0,1,9
1147093,,0,9
1147094,,0,9
1147096,,0,9
1147097,,0,9
1147644,1.0,6,9
1158327,1.0,6,9
1147130,1.0,6,9
1147131,1.0,6,9
1147099,1.0,6,9
1147133,1.0,6,9
1158333,1.0,6,9
1147117,,0,9
1147118,,0,9
1147137,1.0,1,9
1147134,1.0,1,9
1037761,0.944,2,9
1011288,0.944,2,9
1073867,0.889,2,9
1154690,1.0,5,9
1154693,1.0,5,9
1147138,1.0,5,9
1147141,1.0,5,9
1147337,1.0,5,9
1154707,1.0,5,9
1147139,,0,9
1148038,0.4,10,9
1148039,0.678,10,9
1148040,0.678,10,9
1147140,0.678,10,9
1147403,0.578,10,9
1147405,0.578,10,9
1148087,0.489,10,9
1148022,0.578,10,9
1148023,0.578,10,9
1232558,0.389,10,9
1154814,0.489,10,9
1150502,1.0,5,9
1150505,1.0,5,9
1147146,1.0,5,9
1147147,1.0,5,9
1147148,1.0,5,9
1155524,1.0,5,9
1154851,1.0,5,9
1155992,1.0,5,9
1147151,1.0,5,9
1154746,1.0,5,9
1148089,1.0,5,9
1154748,1.0,5,9
1151063,1.0,1,9
1147153,1.0,1,9
1147157,0.458,17,9
1156114,0.471,17,9
1156115,0.523,17,9
1156117,0.641,17,9
1150058,0.641,17,9
1147218,0.556,17,9
1150060,0.542,17,9
1150061,0.497,17,9
1147155,0.458,17,9
1147220,0.458,17,9
1147214,0.49,17,9
1147215,0.641,17,9
1147216,0.444,17,9
1147217,0.608,17,9
1147154,0.458,17,9
1147219,0.641,17,9
1147156,0.497,17,9
1147221,0.641,17,9
1147159,1.0,6,9
1147160,1.0,6,9
1154979,1.0,6,9
1155016,1.0,6,9
1150028,1.0,6,9
1155009,1.0,6,9
1154978,1.0,6,9
1150044,0.459,15,9
1150045,0.681,15,9
1147166,0.452,15,9
1147198,0.681,15,9
1147167,0.741,15,9
1147169,0.622,15,9
1147170,0.622,15,9
1147171,0.741,15,9
1147199,0.681,15,9
1147173,0.533,15,9
1147200,0.741,15,9
1147168,0.444,15,9
1156129,0.452,15,9
1156163,0.741,15,9
1150042,0.741,15,9
1150043,0.741,15,9
1156162,0.444,1,9
1147172,0.444,1,9
1020036,0.889,2,9
1011290,0.889,2,9
1073398,0.889,2,9
1147175,1.0,3,9
1147176,1.0,3,9
1150573,1.0,3,9
1150566,1.0,3,9
1147183,,0,9
1147201,,0,9
1147649,0.889,6,9
1147204,0.333,6,9
1147205,0.889,6,9
1159631,0.889,6,9
1147630,0.889,6,9
1154384,0.889,6,9
1164688,0.889,6,9
1154278,1.0,5,9
1155085,1.0,5,9
1154282,1.0,5,9
1147209,1.0,5,9
1154232,1.0,5,9
1154233,1.0,5,9
1147232,0.556,1,9
1224491,0.556,1,9
1147247,,0,9
1147258,,0,9
1147261,1.0,1,9
1147263,1.0,1,9
1153634,1.0,6,9
1147266,1.0,6,9
1147267,1.0,6,9
1153638,1.0,6,9
1153641,1.0,6,9
1147277,1.0,6,9
1153691,1.0,6,9
1011292,,0,9
1153628,0.926,6,9
1153629,0.926,6,9
1147268,0.944,6,9
1148370,0.944,6,9
1147306,0.944,6,9
1147308,0.926,6,9
1153626,0.944,6,9
1153692,1.0,8,9
1153693,1.0,8,9
1155406,1.0,8,9
1147269,1.0,8,9
1153676,1.0,8,9
1153677,1.0,8,9
1147309,1.0,8,9
1155424,1.0,8,9
1153690,1.0,8,9
1147274,1.0,3,9
1147276,1.0,3,9
1153640,1.0,3,9
1153639,1.0,3,9
1147281,,0,9
1147289,1.0,6,9
1153507,1.0,6,9
1153482,1.0,6,9
1153484,1.0,6,9
1147286,1.0,6,9
1153498,1.0,6,9
1147288,1.0,6,9
1153506,1.0,5,9
1158302,1.0,5,9
1155119,1.0,5,9
1155102,1.0,5,9
1155104,1.0,5,9
1147287,1.0,5,9
1147299,,0,9
1148065,1.0,8,9
1155143,1.0,8,9
1155145,1.0,8,9
1155342,1.0,8,9
1155345,1.0,8,9
1148082,1.0,8,9
1147307,1.0,8,9
1148084,1.0,8,9
1148085,1.0,8,9
1153474,0.889,4,9
1147314,0.833,4,9
1153463,0.889,4,9
1153464,0.889,4,9
1153465,0.833,4,9
1153660,1.0,8,9
1153500,1.0,8,9
1153678,1.0,8,9
1153679,1.0,8,9
1153682,1.0,8,9
1153684,1.0,8,9
1147316,1.0,8,9
1147317,1.0,8,9
1153499,1.0,8,9
1011293,,0,9
1147326,,0,9
1147327,,0,9
1147329,,0,9
1147366,0.566,22,9
1147367,0.505,22,9
1147368,0.47,22,9
1147369,0.591,22,9
1147382,0.591,22,9
1147383,0.52,22,9
1147384,0.561,22,9
1147385,0.455,22,9
1147386,0.606,22,9
1147387,0.606,22,9
1147388,0.566,22,9
1147389,0.258,22,9
1147390,0.606,22,9
1147392,0.212,22,9
1147393,0.439,22,9
1147330,0.561,22,9
1147331,0.47,22,9
1147333,0.096,22,9
1147338,0.47,22,9
1147350,0.47,22,9
1147351,0.606,22,9
1147352,0.126,22,9
1147353,0.419,22,9
1147332,,0,9
1226269,1.0,5,9
1228008,1.0,5,9
1228009,1.0,5,9
1266243,1.0,5,9
1272148,1.0,5,9
1147339,1.0,5,9
1147341,,0,9
1147342,1.0,3,9
1147359,1.0,3,9
1147344,1.0,3,9
1147345,1.0,3,9
1147349,,0,9
1147354,0.667,24,9
1147355,0.648,24,9
1156047,0.463,24,9
1147356,0.444,24,9
1156049,0.63,24,9
1156048,0.477,24,9
1147357,0.477,24,9
1156046,0.648,24,9
1154122,0.667,24,9
