NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
23474,6,6,2
2348,7,7,2
23480,3,3,2
23484,12,12,4
23506,8,8,2
2352,22,22,7
2353,8,8,2
23555,7,7,2
23563,8,8,2
23570,9,9,2
23573,10,10,2
23585,2,2,2
23587,7,7,2
2359,8,8,2
23593,6,6,2
23612,7,7,3
23613,7,7,2
23617,8,8,2
23618,7,7,2
2362,10,10,2
23624,11,11,2
23655,7,7,2
23672,8,8,2
23676,7,7,2
2368,7,7,2
23685,7,7,2
23690,13,13,6
23735,2,2,2
23736,2,2,2
23742,2,2,2
23748,2,2,2
2375,9,9,5
23765,7,7,2
23781,8,8,2
23802,12,12,3
23832,7,7,2
23836,8,8,2
23841,11,11,3
23855,8,8,3
2386,10,10,2
23865,10,10,2
23867,8,8,2
2388,7,7,2
23880,7,7,2
23881,13,13,3
23890,7,7,2
2391,15,15,6
23934,13,13,4
23944,8,8,2
2397,12,12,4
23976,8,8,2
23977,9,9,4
23987,7,7,2
23988,7,7,2
23990,11,11,2
23993,10,10,3
23994,8,8,2
23999,7,7,2
24016,13,13,2
24017,9,9,3
24020,7,7,2
24032,8,8,2
24035,10,10,2
24040,15,15,2
24042,8,8,2
24049,7,7,2
24050,8,8,2
24063,11,11,2
24065,3,3,2
24076,7,7,2
24087,8,8,2
2412,9,9,4
24123,12,12,2
24124,11,11,5
24127,10,10,3
24149,8,8,2
24157,10,10,3
24158,10,10,2
24168,8,8,2
2417,3,3,2
24177,8,8,2
24181,7,7,2
24182,5,5,4
24185,8,8,2
24188,11,11,4
24190,2,2,2
24200,7,7,2
24204,39,39,9
24212,8,8,2
24217,39,39,11
24221,8,8,2
24223,7,7,3
24227,10,10,3
24243,9,9,3
24246,11,11,3
24250,7,7,3
24271,9,9,2
24274,7,7,2
2429,7,7,2
24290,6,6,2
24299,10,10,2
24314,8,8,2
24322,7,7,2
24330,3,3,2
24338,9,9,2
24347,5,5,2
24351,2,2,2
24352,8,8,3
24367,17,17,3
2437,10,10,3
24375,9,9,2
24376,23,23,3
24378,2,2,2
24382,8,8,2
24383,9,9,3
24384,9,9,2
24386,13,13,3
24389,6,6,2
24408,10,10,2
24457,4,4,2
24459,7,7,2
24480,8,8,2
24481,7,7,2
24484,11,11,2
24487,9,9,3
24490,8,8,2
24492,10,10,2
24498,7,7,2
24503,9,9,4
24508,7,7,2
24509,8,8,2
24515,8,8,2
24519,2,2,2
24528,16,16,3
24530,2,2,2
24531,7,7,2
24533,24,24,4
24534,27,27,8
24536,15,15,2
24541,11,11,5
24544,11,11,5
24552,15,15,2
24565,19,19,7
24568,8,8,4
24571,8,8,2
24572,8,8,2
24573,8,8,2
24578,16,16,3
24615,9,9,2
24616,8,8,2
24618,2,2,2
24620,5,5,3
24622,8,8,2
24625,8,8,2
24628,10,10,2
2463,8,8,2
24635,3,3,2
24637,7,7,2
2464,8,8,2
24640,6,6,2
24647,10,10,3
24663,8,8,2
24664,8,8,3
24672,2,2,2
24675,7,7,2
24689,14,14,3
24690,11,11,2
24707,31,31,3
24709,2,2,2
24714,7,7,2
24715,8,8,2
24722,13,13,2
24737,15,15,2
24739,8,8,2
24741,6,6,4
24742,10,10,3
24745,9,9,2
24766,9,9,3
24784,7,7,2
24791,9,9,2
24803,3,3,2
2481,12,12,3
24818,7,7,2
2485,12,12,3
2487,7,7,2
2488,4,4,2
24880,9,9,3
24881,12,12,2
24882,16,16,4
24884,9,9,3
24885,2,2,2
24893,8,8,2
24924,7,7,2
2493,9,9,2
2494,9,9,2
2495,8,8,2
24955,6,6,2
24980,11,11,2
25004,8,8,4
25013,7,7,3
25017,8,8,3
25040,9,9,2
25044,9,9,3
25045,7,7,2
25058,9,9,3
25059,8,8,2
25071,24,24,3
25072,11,11,3
25079,12,12,5
25086,7,7,2
25089,8,8,2
25093,8,8,2
25098,9,9,2
25130,9,9,2
25131,2,2,2
25133,17,17,6
25135,6,6,2
25139,8,8,2
25141,2,2,2
25149,3,3,2
25150,2,2,2
25155,2,2,2
25162,7,7,2
25170,7,7,2
25178,9,9,2
25182,10,10,2
25188,13,13,3
25194,10,10,5
25200,5,5,2
25215,7,7,3
25219,7,7,2
25221,14,14,5
25227,8,8,3
25264,8,8,2
25271,13,13,3
253,7,7,2
25303,5,5,2
25304,4,4,2
25305,18,18,8
25306,3,3,2
25321,16,16,5
25322,3,3,2
25325,2,2,2
25329,22,22,7
25334,8,8,3
25343,10,10,2
25344,6,6,2
25352,18,18,5
25353,8,8,2
25362,7,7,2
25379,20,20,7
25392,2,2,2
25393,16,16,4
25406,8,8,2
25408,2,2,2
25421,7,7,2
25426,7,7,2
25427,7,7,2
25432,7,7,2
25437,9,9,4
25442,12,12,2
25462,6,6,2
25466,5,5,2
25467,12,12,2
25479,7,7,2
25498,16,16,4
25500,2,2,2
25508,7,7,2
2553,14,14,2
25546,14,14,3
25547,14,14,2
25548,3,3,2
2555,10,10,2
25550,7,7,2
25551,10,10,2
25556,2,2,2
25560,11,11,5
25562,12,12,2
25566,12,12,2
25569,4,4,2
25584,7,7,2
25587,12,12,6
25589,8,8,3
25592,2,2,2
25603,7,7,2
25607,9,9,3
25608,6,6,4
25616,17,17,5
25633,15,15,6
25638,2,2,2
25640,6,6,2
25644,2,2,2
25647,9,9,2
25655,12,12,3
25657,8,8,4
25660,22,22,10
25666,3,3,2
25669,2,2,2
25671,18,18,7
25673,11,11,3
25694,3,3,2
25701,3,3,2
25715,11,11,2
25717,6,6,2
25718,7,7,2
2572,7,7,2
25721,8,8,2
25728,10,10,2
25734,2,2,2
25735,3,3,2
25736,2,2,2
25743,2,2,2
25744,11,11,4
25761,8,8,2
25770,11,11,2
25775,6,6,3
25778,7,7,2
25788,8,8,2
25790,13,13,4
25793,4,4,2
25796,5,5,3
25797,13,13,6
25798,2,2,2
25802,21,21,7
25803,7,7,2
25808,2,2,2
25809,8,8,3
25815,4,4,2
25818,10,10,2
25822,11,11,3
25823,7,7,2
25828,11,11,2
25829,12,12,4
25835,3,3,2
25840,2,2,2
25852,3,3,3
25868,3,3,2
25870,8,8,2
25893,7,7,3
25898,12,12,3
25903,13,13,5
25923,2,2,2
25925,8,8,2
25941,13,13,5
25943,9,9,2
25962,8,8,2
25965,4,4,2
25967,7,7,3
25979,2,2,2
25982,2,2,2
26006,2,2,2
26008,7,7,2
2601,9,9,2
26021,2,2,2
26025,11,11,2
2603,10,10,4
26039,7,7,2
26047,8,8,3
26068,7,7,3
26075,9,9,3
26079,7,7,2
26090,2,2,2
26096,7,7,2
26102,2,2,2
26105,10,10,2
26109,7,7,2
2611,9,9,2
26118,2,2,2
26120,18,18,7
26121,17,17,7
26145,16,16,4
26152,12,12,2
26158,2,2,2
26163,2,2,2
26164,2,2,2
26165,11,11,3
26167,7,7,2
26170,11,11,2
26171,2,2,2
26176,3,3,2
26185,2,2,2
26188,17,17,7
26193,2,2,2
26196,2,2,2
26197,4,4,3
26198,7,7,3
26210,2,2,2
26214,8,8,3
26220,6,6,2
26224,10,10,3
26233,13,13,2
2625,8,8,2
26269,8,8,4
26272,2,2,2
26273,2,2,2
26281,2,2,2
26283,11,11,3
26285,2,2,2
26288,5,5,2
26298,10,10,3
26304,7,7,2
26308,15,15,4
2631,10,10,2
26327,7,7,2
2634,8,8,2
26341,7,7,2
26352,7,7,2
26366,3,3,2
26379,7,7,2
2640,9,9,4
26439,10,10,3
2645,7,7,2
26468,7,7,2
26486,4,4,2
2650,3,3,2
26509,4,4,2
26516,3,3,3
26518,9,9,2
26521,4,4,3
26533,2,2,2
26535,4,4,4
26541,2,2,2
26544,2,2,2
26550,7,7,3
26552,6,6,2
26564,6,6,2
26570,9,9,2
26585,11,11,4
26586,3,3,2
26588,4,4,2
26592,13,13,4
26594,2,2,2
26595,8,8,2
266,9,9,5
26602,10,10,3
26616,10,10,5
26617,8,8,2
26622,3,3,3
26623,3,3,3
26628,8,8,2
26639,9,9,2
26640,8,8,2
26641,7,7,2
2665,11,11,4
26653,7,7,2
26656,22,22,7
26657,7,7,6
26661,2,2,2
26691,9,9,2
26701,9,9,2
26703,6,6,2
26704,7,7,2
26708,8,8,2
26709,2,2,2
26714,2,2,2
26723,7,7,2
26732,9,9,3
26745,2,2,2
26752,6,6,3
26754,11,11,4
26758,2,2,2
26769,8,8,2
26825,12,12,3
26841,15,15,5
26842,7,7,2
26843,7,7,2
26846,12,12,2
26847,2,2,2
26850,10,10,2
26863,7,7,2
26865,7,7,2
26877,6,6,2
26883,9,9,3
26892,7,7,2
26894,12,12,2
26900,8,8,2
26902,9,9,2
26917,10,10,3
26921,2,2,2
26923,11,11,3
26933,3,3,2
26959,7,7,2
26960,9,9,3
26966,9,9,3
26974,13,13,2
26977,8,8,3
26981,11,11,4
26983,7,7,2
27,9,9,2
27004,17,17,6
27021,5,5,2
27040,13,13,2
27041,19,19,7
27047,31,31,5
27051,10,10,5
27073,3,3,2
27092,2,2,2
271,23,23,2
27122,13,13,4
27128,2,2,2
27197,3,3,2
27198,15,15,3
272,8,8,2
27232,6,6,2
27273,7,7,2
2729,10,10,2
27303,9,9,2
27362,8,8,3
27369,8,8,3
27371,11,11,3
27379,4,4,2
27390,6,6,2
27393,6,6,2
27394,2,2,2
2740,9,9,3
27406,9,9,4
27409,7,7,2
27411,9,9,2
27412,7,7,3
27422,7,7,3
27425,7,7,2
27426,7,7,2
27430,2,2,2
27434,7,7,2
27439,5,5,2
27448,5,5,2
27449,6,6,2
27459,4,4,2
27460,4,4,3
27461,6,6,2
2748,8,8,2
27495,11,11,2
27497,8,8,3
27520,5,5,2
27527,11,11,2
27545,13,13,2
27549,7,7,2
27556,8,8,2
27567,23,23,4
27568,16,16,5
27592,8,8,2
27599,3,3,2
2760,7,7,2
27600,10,10,4
27601,12,12,3
2761,7,7,2
27621,14,14,2
27629,8,8,3
27640,7,7,2
27641,7,7,2
27655,8,8,2
27659,7,7,3
2768,9,9,2
27681,6,6,2
27694,10,10,2
27725,7,7,2
27738,10,10,3
27739,2,2,2
27747,7,7,3
27748,7,7,2
27772,24,24,5
27780,8,8,2
27785,15,15,2
27790,2,2,2
27792,8,8,4
27793,18,18,4
27798,8,8,2
27807,2,2,2
27816,7,7,2
27827,12,12,2
27829,4,4,2
27847,9,9,6
27848,7,7,3
27869,6,6,2
2788,17,17,5
27889,7,7,2
27890,7,7,2
27935,2,2,2
27937,25,25,3
27938,3,3,2
27947,14,14,2
2795,17,17,4
27951,7,7,2
2796,10,10,3
27987,7,7,2
27993,7,7,2
28009,7,7,2
28036,2,2,2
28037,11,11,3
28046,8,8,2
28048,8,8,2
2806,7,7,3
28065,21,21,3
28070,7,7,2
2808,8,8,2
28087,2,2,2
28089,7,7,2
28094,8,8,2
2811,8,8,2
28122,3,3,2
28133,4,4,2
28134,17,17,4
28137,6,6,2
28146,6,6,2
2815,7,7,2
28152,7,7,2
28209,20,20,6
2821,9,9,3
28210,2,2,2
28218,7,7,2
28224,9,9,4
28252,7,7,2
2826,8,8,2
28271,14,14,4
28272,2,2,2
28318,8,8,2
28343,9,9,2
28353,9,9,3
28362,6,6,2
28366,19,19,4
28376,6,6,2
28405,6,6,2
2841,10,10,3
28414,10,10,3
28423,13,13,3
28429,2,2,2
28456,8,8,3
28461,2,2,2
28463,12,12,2
28471,8,8,2
28474,2,2,2
28476,11,11,4
28492,12,12,4
2850,10,10,2
28512,19,19,6
28514,9,9,3
28516,10,10,3
28537,8,8,2
28551,7,7,2
28554,14,14,2
2856,24,24,3
28561,7,7,2
28615,16,16,3
2862,12,12,2
28620,8,8,2
28638,13,13,3
28641,3,3,2
2866,8,8,2
28674,5,5,2
28718,7,7,2
2872,18,18,4
28720,5,5,2
28728,9,9,2
28738,2,2,2
28742,8,8,2
28751,8,8,3
28770,6,6,2
28772,3,3,3
28774,3,3,2
28777,2,2,2
28778,7,7,4
28780,2,2,2
2879,9,9,2
28795,7,7,2
28827,8,8,2
2886,17,17,3
28872,8,8,2
28889,8,8,3
28894,7,7,2
28902,9,9,3
28975,11,11,2
28978,12,12,5
28983,2,2,2
29014,14,14,2
29020,7,7,2
29054,12,12,3
29055,9,9,4
29059,6,6,2
29061,6,6,2
29064,8,8,3
29079,7,7,3
29080,13,13,2
29091,4,4,2
29096,3,3,2
29097,3,3,3
29111,8,8,4
29113,8,8,2
29115,2,2,2
29133,2,2,2
2914,7,7,2
29142,16,16,8
29156,10,10,4
29159,3,3,2
29160,17,17,3
29167,5,5,2
29173,2,2,2
29193,2,2,2
29212,2,2,2
29215,3,3,2
29227,8,8,2
29232,2,2,2
29233,10,10,2
29271,3,3,2
29291,8,8,2
29298,14,14,3
29302,7,7,2
29310,9,9,4
2932,7,7,2
29333,9,9,2
29340,13,13,5
29362,24,24,3
29364,3,3,2
29371,10,10,4
29372,3,3,2
2938,7,7,2
29390,7,7,2
29391,11,11,3
29396,10,10,3
29398,10,10,2
29405,7,7,2
2941,8,8,2
29421,19,19,2
29422,12,12,2
29428,8,8,3
29431,7,7,2
29438,9,9,3
29465,3,3,3
29466,13,13,5
29467,2,2,2
29475,3,3,2
29490,6,6,2
29491,10,10,3
29492,9,9,3
29494,8,8,3
29500,3,3,2
29509,9,9,3
29542,9,9,2
29545,8,8,2
29609,9,9,3
29673,10,10,3
29677,9,9,3
29686,10,10,2
2969,7,7,2
29698,12,12,2
29709,8,8,2
29711,20,20,5
29724,2,2,2
29727,6,6,2
29733,14,14,2
29738,9,9,2
29739,3,3,2
29740,12,12,4
29745,10,10,2
29746,22,22,2
29760,12,12,2
29766,4,4,2
29785,8,8,3
29803,9,9,2
29808,7,7,2
29809,16,16,2
2981,8,8,2
29819,10,10,2
29820,10,10,3
29843,9,9,3
29856,24,24,3
29864,15,15,2
29883,8,8,2
29889,19,19,2
29916,8,8,2
29928,11,11,2
2994,11,11,2
29942,9,9,2
29943,9,9,2
29945,3,3,3
29948,8,8,2
29949,8,8,2
29954,15,15,2
29965,11,11,3
29968,4,4,2
29969,3,3,2
2999,8,8,2
29998,4,4,2
30017,8,8,3
30018,10,10,4
30019,32,32,10
30020,2,2,2
30025,5,5,2
30035,7,7,2
30050,18,18,2
30058,10,10,7
30060,9,9,2
30066,7,7,2
30067,8,8,3
30068,11,11,2
30070,11,11,4
30071,2,2,2
30073,8,8,3
30090,9,9,2
3012,9,9,3
3014,13,13,2
30142,12,12,4
30158,3,3,2
30160,6,6,2
30162,9,9,2
30168,7,7,2
3018,7,7,3
30184,7,7,2
30186,4,4,3
30190,7,7,2
30202,11,11,2
30211,13,13,2
30213,8,8,3
30237,8,8,2
30243,9,9,2
30244,11,11,2
30264,8,8,3
3027,7,7,2
30278,8,8,2
30280,35,35,9
30283,6,6,2
30287,13,13,2
30289,6,6,2
3029,6,6,2
30295,8,8,2
30298,8,8,2
30307,2,2,2
30309,11,11,3
3031,7,7,2
30314,2,2,2
30318,17,17,6
30321,14,14,2
30330,22,22,8
30333,9,9,3
30347,8,8,2
30351,7,7,2
30354,2,2,2
30359,7,7,2
3036,8,8,3
30360,6,6,3
30369,8,8,2
30381,21,21,3
30387,14,14,2
30395,14,14,3
30399,7,7,2
30407,9,9,3
30416,7,7,2
30451,18,18,5
30475,10,10,3
3048,7,7,2
30482,7,7,2
30489,7,7,2
30492,7,7,3
3051,8,8,2
30512,4,4,2
30519,9,9,2
30521,6,6,2
30522,7,7,2
30529,2,2,2
30541,8,8,2
30556,10,10,2
30570,5,5,2
30575,3,3,2
30576,2,2,2
30590,9,9,3
30622,10,10,2
30627,7,7,2
30639,7,7,2
30640,9,9,2
30701,5,5,2
30722,2,2,2
3073,18,18,6
30750,7,7,2
30755,8,8,2
30770,7,7,2
30771,7,7,2
30784,10,10,2
30794,5,5,2
3080,8,8,2
30802,4,4,2
3081,9,9,3
30814,2,2,2
30816,6,6,4
3085,10,10,4
30905,8,8,2
3092,9,9,3
30936,8,8,2
30959,10,10,3
3096,7,7,2
30960,16,16,5
30966,10,10,2
30967,9,9,2
3097,8,8,2
30979,19,19,3
30989,9,9,2
30992,3,3,2
30993,16,16,4
31002,19,19,4
31021,4,4,3
31069,7,7,2
31076,7,7,3
31100,9,9,2
31108,8,8,2
31113,10,10,2
31114,8,8,2
31132,18,18,7
31167,22,22,9
31184,16,16,6
31205,30,30,5
31213,8,8,2
31214,12,12,2
31241,4,4,3
31294,4,4,2
31302,12,12,3
31314,6,6,2
3133,8,8,2
31384,8,8,3
31386,13,13,2
31392,9,9,2
31404,5,5,4
31410,8,8,2
31412,11,11,3
31420,10,10,2
31427,14,14,6
31428,8,8,2
3143,7,7,2
31431,9,9,2
31433,25,25,4
31438,16,16,8
31439,10,10,2
31445,4,4,4
31447,13,13,2
3145,9,9,2
31450,14,14,3
31465,9,9,2
31474,6,6,2
31487,13,13,6
31489,26,26,6
3149,2,2,2
31534,18,18,2
3154,8,8,2
31548,9,9,2
31554,8,8,2
31565,3,3,2
31585,8,8,3
31588,7,7,2
3160,9,9,3
31601,9,9,2
31618,7,7,2
31635,8,8,3
31636,16,16,2
31638,17,17,2
31652,11,11,4
31656,14,14,2
31657,13,13,2
31667,16,16,4
31668,2,2,2
31681,7,7,2
31686,71,71,21
31687,17,17,6
31688,16,16,5
31692,12,12,5
31699,10,10,3
3170,8,8,3
31700,40,40,10
31701,12,12,5
31703,76,76,20
31707,14,14,4
31714,8,8,3
31716,9,9,4
31719,10,10,2
31720,7,7,2
31723,2,2,2
3173,7,7,2
31732,17,17,4
31736,9,9,2
31759,10,10,2
31767,9,9,2
31771,7,7,2
31782,5,5,2
31786,12,12,5
3179,8,8,3
31796,12,12,3
31801,7,7,2
31802,6,6,2
31807,2,2,2
31809,9,9,2
3181,34,34,3
31811,7,7,2
31815,9,9,3
31816,23,23,6
31817,12,12,3
31824,11,11,5
31833,11,11,2
3187,9,9,2
31888,16,16,2
31891,11,11,3
31893,10,10,2
31907,7,7,2
31911,8,8,2
3194,5,5,2
31963,12,12,2
31964,9,9,2
31968,10,10,2
31975,11,11,2
3200,2,2,2
32012,15,15,2
32029,30,30,8
32033,15,15,3
32036,10,10,2
32043,7,7,2
32068,4,4,2
32077,12,12,5
32085,13,13,2
32108,9,9,2
32130,21,21,8
32137,29,29,3
32142,13,13,2
3218,7,7,2
32182,10,10,2
3219,2,2,2
32199,8,8,2
32203,12,12,6
32207,10,10,4
32209,2,2,2
3221,8,8,2
3222,5,5,3
32242,11,11,2
32243,9,9,2
32268,8,8,2
32287,14,14,2
32295,7,7,2
32296,7,7,2
3231,6,6,2
32319,8,8,2
32335,7,7,2
32359,15,15,5
3236,17,17,6
32376,9,9,2
32378,21,21,5
3238,13,13,4
32390,9,9,2
32394,7,7,2
32404,3,3,2
32428,3,3,2
3243,2,2,2
32449,7,7,2
32477,33,33,2
32485,13,13,4
32486,23,23,7
32489,6,6,2
32493,23,23,7
32497,2,2,2
32503,10,10,3
32506,11,11,2
32513,7,7,2
32524,10,10,3
32531,8,8,2
3255,9,9,2
32573,7,7,2
3259,8,8,2
32622,17,17,6
32645,15,15,3
32649,24,24,6
32659,22,22,8
32665,10,10,3
32667,10,10,2
32668,8,8,2
32672,7,7,2
32680,29,29,7
32682,11,11,2
32684,19,19,3
32685,18,18,3
32689,17,17,6
32691,13,13,4
32697,22,22,8
32698,15,15,5
32707,35,35,3
32711,19,19,3
32724,6,6,2
32725,10,10,3
32726,14,14,7
32738,16,16,6
32740,9,9,5
32760,12,12,2
32762,8,8,2
32766,31,31,7
3277,11,11,2
32770,15,15,4
32771,15,15,4
32772,11,11,2
32775,7,7,4
3279,3,3,2
32791,7,7,3
32792,19,19,6
32797,14,14,3
3280,2,2,2
32800,20,20,5
32802,15,15,4
32806,17,17,4
32807,8,8,2
32809,8,8,2
32817,24,24,6
32819,15,15,2
32821,9,9,3
32822,18,18,7
32824,13,13,5
32825,9,9,3
32828,10,10,2
32831,5,5,3
32832,22,22,11
32837,9,9,4
32843,19,19,6
32846,11,11,3
32849,14,14,2
32850,21,21,2
32854,28,28,6
32855,10,10,2
32861,7,7,2
32863,7,7,2
32894,8,8,2
32905,2,2,2
32935,7,7,2
32948,12,12,2
32959,3,3,2
33025,12,12,2
33039,11,11,2
3304,8,8,2
33072,16,16,2
3308,7,7,2
33110,14,14,2
33170,7,7,2
3318,12,12,3
33218,9,9,2
3322,8,8,2
33221,19,19,2
33225,16,16,2
33234,9,9,2
3330,7,7,2
3331,8,8,2
33322,15,15,4
33330,17,17,5
33336,8,8,2
33337,14,14,4
33339,5,5,3
33341,17,17,6
3335,10,10,2
33356,9,9,3
33371,26,26,8
33373,17,17,6
33374,14,14,7
33375,22,22,3
33378,11,11,4
33384,15,15,6
33385,18,18,4
33386,18,18,5
33403,10,10,2
33407,13,13,4
33408,3,3,2
33432,14,14,4
33433,13,13,5
33434,10,10,3
33438,2,2,2
33439,19,19,10
33451,7,7,2
3346,19,19,7
33503,4,4,2
3358,16,16,8
33599,7,7,2
33603,7,7,2
33608,7,7,2
33634,9,9,2
33669,13,13,2
33678,12,12,3
33687,10,10,2
33728,15,15,2
33749,15,15,2
33772,9,9,2
33774,8,8,2
3378,7,7,2
33781,10,10,2
33837,2,2,2
33870,13,13,4
33920,8,8,2
33922,10,10,2
33956,10,10,2
33987,12,12,2
34009,7,7,2
34061,7,7,2
34069,2,2,2
34089,11,11,2
3413,21,21,4
34130,16,16,5
3417,8,8,2
3419,6,6,2
34202,8,8,2
34211,10,10,5
34212,8,8,2
34217,23,23,6
34218,8,8,3
34219,4,4,3
34222,8,8,2
34224,21,21,5
3423,7,7,2
34278,10,10,2
34323,11,11,2
34331,11,11,2
34342,6,6,2
34345,4,4,2
34348,9,9,2
34358,7,7,2
34380,7,7,2
34397,10,10,5
344,11,11,2
3440,14,14,2
34414,14,14,6
3442,15,15,3
34426,7,7,2
34442,18,18,2
34448,7,7,2
34450,12,12,4
3446,10,10,2
34491,7,7,2
34507,9,9,2
34517,13,13,2
3453,5,5,2
34535,9,9,2
34566,10,10,2
3457,9,9,2
34575,2,2,2
34593,12,12,2
3460,7,7,3
34639,12,12,4
3465,12,12,2
34664,18,18,2
34671,13,13,2
34693,9,9,2
34698,10,10,3
34699,7,7,2
34700,6,6,2
34709,8,8,3
3471,10,10,2
34710,10,10,2
3472,12,12,2
3473,14,14,2
34732,12,12,2
34735,7,7,2
34740,6,6,2
34741,11,11,3
34746,18,18,2
34759,23,23,4
34764,7,7,2
34765,13,13,6
34775,20,20,5
3478,7,7,2
34789,2,2,2
34796,7,7,2
34815,18,18,3
34817,9,9,2
34821,6,6,2
34832,13,13,2
34833,9,9,2
34847,11,11,2
34860,3,3,2
3487,7,7,2
34872,14,14,2
3489,14,14,2
3490,13,13,6
34947,6,6,2
3496,8,8,2
35010,13,13,3
35011,12,12,5
35012,12,12,4
35015,17,17,6
35019,5,5,2
3502,9,9,3
35023,3,3,2
35024,9,9,3
35028,14,14,4
35030,16,16,3
35042,13,13,6
35043,13,13,3
35045,11,11,5
35047,29,29,3
35048,27,27,2
35054,7,7,2
35057,13,13,5
35058,10,10,2
35063,18,18,6
35067,11,11,3
35069,10,10,4
35070,13,13,2
35071,16,16,6
35072,10,10,2
35080,12,12,6
35081,10,10,4
35091,8,8,2
35098,13,13,6
35107,16,16,6
35109,10,10,3
35110,19,19,6
35111,25,25,6
35112,11,11,4
35113,11,11,4
35115,9,9,2
35116,2,2,2
35117,15,15,2
35118,19,19,9
35119,13,13,3
3512,10,10,3
35142,6,6,2
35147,4,4,2
35148,4,4,2
35174,16,16,5
35175,12,12,5
35180,7,7,2
35185,14,14,2
35186,17,17,3
35188,17,17,5
35189,11,11,3
3519,2,2,2
35190,9,9,2
35191,8,8,2
35192,7,7,2
35196,5,5,4
35201,7,7,3
35202,11,11,3
35203,8,8,2
35204,12,12,2
35211,7,7,2
35222,3,3,2
35225,11,11,3
35227,14,14,4
35242,8,8,2
35243,13,13,3
35248,10,10,2
35251,10,10,4
35288,13,13,4
35320,18,18,3
35323,13,13,2
35333,17,17,7
35340,3,3,2
35344,2,2,2
35346,15,15,5
35347,4,4,3
35359,4,4,3
35360,10,10,2
35368,6,6,3
35371,10,10,2
35386,16,16,4
35387,4,4,3
35388,4,4,3
35397,12,12,5
35411,2,2,2
35424,17,17,2
35463,2,2,2
35477,6,6,3
35492,25,25,5
35493,11,11,3
35502,7,7,2
35504,23,23,6
35507,3,3,2
35513,3,3,3
35520,8,8,2
3555,17,17,3
35557,8,8,2
35562,2,2,2
35563,8,8,2
35566,16,16,4
35567,3,3,2
35591,3,3,3
35592,14,14,5
35593,13,13,6
35594,5,5,2
35595,22,22,8
35596,4,4,3
35606,5,5,3
35607,10,10,3
35612,5,5,5
35636,7,7,2
35647,10,10,2
3566,11,11,2
35671,15,15,3
35675,11,11,2
35683,7,7,2
35698,5,5,2
35699,8,8,2
35719,2,2,2
35720,7,7,6
35733,7,7,2
35765,10,10,3
35768,8,8,2
35769,22,22,8
35770,3,3,2
35787,3,3,2
35788,7,7,2
35806,9,9,2
35839,9,9,3
35896,8,8,5
35900,19,19,4
35902,9,9,3
35903,7,7,2
35915,7,7,2
35918,2,2,2
35949,18,18,5
3596,2,2,2
35995,2,2,2
35996,2,2,2
35998,6,6,3
36011,2,2,2
36031,11,11,4
36032,2,2,2
36054,15,15,4
36058,22,22,7
36059,5,5,2
36060,2,2,2
36092,10,10,3
36093,2,2,2
36118,8,8,2
3612,10,10,3
3613,13,13,2
36131,7,7,2
3614,5,5,2
36152,20,20,2
36170,3,3,2
36197,13,13,2
3620,7,7,2
36205,13,13,5
36210,9,9,3
36212,2,2,2
36213,2,2,2
36215,4,4,3
3623,11,11,2
36233,10,10,2
36261,11,11,3
36262,10,10,4
36269,2,2,2
3628,11,11,2
36280,5,5,3
36289,9,9,2
36307,10,10,4
3631,2,2,2
36333,10,10,2
36343,12,12,3
36348,2,2,2
36353,8,8,2
36383,14,14,3
36384,8,8,5
36394,9,9,2
36400,10,10,6
36402,10,10,2
36408,13,13,2
36434,12,12,3
36439,8,8,2
36441,12,12,3
36449,7,7,2
36461,30,30,7
36488,9,9,2
36508,11,11,2
36512,2,2,2
36520,13,13,2
36540,3,3,2
36541,10,10,3
36542,3,3,2
36558,2,2,2
36561,2,2,2
36563,22,22,6
36567,2,2,2
36592,2,2,2
36597,6,6,2
36606,7,7,2
36641,13,13,2
36675,3,3,2
36684,15,15,4
36693,12,12,4
36696,2,2,2
36698,15,15,3
36711,10,10,5
36712,12,12,5
36718,14,14,6
36720,10,10,2
36722,9,9,2
36754,6,6,2
36757,2,2,2
36760,2,2,2
36761,2,2,2
36776,18,18,6
36778,7,7,2
36819,4,4,4
36824,9,9,4
36825,3,3,3
36827,3,3,2
3683,12,12,2
3687,11,11,2
36870,16,16,6
3689,12,12,2
3690,10,10,2
3691,2,2,2
36910,3,3,2
36922,11,11,4
36923,2,2,2
36929,4,4,3
36943,3,3,2
36944,2,2,2
3696,20,20,6
3698,10,10,2
36994,8,8,3
37032,14,14,4
37033,2,2,2
37034,3,3,2
37039,9,9,3
37047,7,7,2
37048,7,7,2
3705,9,9,2
37051,8,8,2
37056,18,18,4
3706,11,11,4
37067,2,2,2
3708,13,13,2
37095,16,16,8
3711,21,21,7
3712,17,17,4
37121,4,4,3
37127,2,2,2
37129,4,4,2
3713,7,7,2
37140,2,2,2
3727,14,14,3
3730,10,10,5
3731,24,24,7
3738,9,9,2
3745,9,9,2
37470,12,12,3
37472,13,13,3
37478,9,9,2
37491,12,12,3
37506,9,9,3
37508,9,9,2
37509,9,9,2
37523,8,8,2
37524,8,8,2
37526,3,3,3
37527,22,22,7
37530,14,14,2
37562,68,68,21
37564,20,20,6
37571,8,8,2
37581,3,3,2
37582,3,3,2
37583,11,11,2
37586,2,2,2
37587,15,15,6
