BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1079025,279676,279366,19895,47,47,12,22,0.4681,0.2128
1079026,279676,279366,19895,47,47,12,22,0.4681,0.2128
1079027,279676,279366,19895,47,47,12,22,0.4681,0.2128
1054641,345362,345359,4131,33,33,2,9,0.2727,0.2121
1012875,345089,345359,4131,33,33,2,9,0.2727,0.2121
1052259,345089,345359,4131,33,33,2,9,0.2727,0.2121
1065075,345362,345359,4131,33,33,2,9,0.2727,0.2121
1202457,18946,19054,40445,33,33,1,8,0.2424,0.2121
1220540,19013,19054,40445,33,33,1,8,0.2424,0.2121
1200666,24995,12358,31703,76,76,1,17,0.2237,0.2105
1218088,24874,12048,16412,19,19,4,8,0.4211,0.2105
1218089,24874,12048,16412,19,19,4,8,0.4211,0.2105
1218090,24874,12048,16412,19,19,4,8,0.4211,0.2105
1218091,24874,12048,16412,19,19,4,8,0.4211,0.2105
1138303,473210,415424,16938,22,19,1,5,0.2632,0.2105
1076213,473213,415424,16938,22,19,1,5,0.2632,0.2105
1137805,473206,415424,16938,22,19,1,5,0.2632,0.2105
1302722,473207,415424,16938,22,19,1,5,0.2632,0.2105
1137967,415426,415424,16938,22,19,1,5,0.2632,0.2105
1191110,18914,18894,22938,19,19,1,5,0.2632,0.2105
1177744,14135,14149,30979,19,19,4,8,0.4211,0.2105
1177745,14135,14149,30979,19,19,4,8,0.4211,0.2105
1177746,14135,14149,30979,19,19,4,8,0.4211,0.2105
1177747,14135,14149,30979,19,19,4,8,0.4211,0.2105
1307279,8821,8856,32711,19,19,2,6,0.3158,0.2105
1309116,8821,8856,32711,19,19,2,6,0.3158,0.2105
1095369,384656,384494,2856,24,24,3,8,0.3333,0.2083
1095387,384656,384494,2856,24,24,3,8,0.3333,0.2083
1096484,384656,384494,2856,24,24,3,8,0.3333,0.2083
1199317,9512,9543,29362,24,24,2,7,0.2917,0.2083
1229467,9512,9543,29362,24,24,2,7,0.2917,0.2083
1180264,257600,25175,41283,24,24,2,7,0.2917,0.2083
1180267,257600,25175,41283,24,24,2,7,0.2917,0.2083
1084735,269760,269759,4312,29,29,8,14,0.4828,0.2069
1084737,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048325,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048343,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048344,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048345,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048347,269760,269759,4312,29,29,8,14,0.4828,0.2069
1048346,269760,269759,4312,29,29,8,14,0.4828,0.2069
1282128,17683,17668,54284,30,30,1,7,0.2333,0.2
1281360,26832,17668,54284,30,30,1,7,0.2333,0.2
1272128,23804,9631,31433,25,25,4,9,0.36,0.2
1272130,23804,9631,31433,25,25,4,9,0.36,0.2
1127406,23804,9631,31433,25,25,4,9,0.36,0.2
1269658,23804,9631,31433,25,25,4,9,0.36,0.2
1267719,24012,9991,32535,25,25,2,7,0.28,0.2
1267720,24012,9991,32535,25,25,2,7,0.28,0.2
1278601,17096,17061,54707,25,25,3,8,0.32,0.2
1278602,17096,17061,54707,25,25,3,8,0.32,0.2
1278604,17096,17061,54707,25,25,3,8,0.32,0.2
1286596,160956,7237,18583,20,20,1,5,0.25,0.2
1276951,15707,73897,33969,20,20,1,5,0.25,0.2
1276966,169597,73897,33969,20,20,1,5,0.25,0.2
1283129,45085,79004,34665,20,20,2,6,0.3,0.2
1283131,45085,79004,34665,20,20,2,6,0.3,0.2
1287143,45086,79004,34665,20,20,2,6,0.3,0.2
1287145,45086,79004,34665,20,20,2,6,0.3,0.2
1163818,14619,72607,39177,20,20,8,12,0.6,0.2
1163862,14619,72607,39177,20,20,8,12,0.6,0.2
1176460,14619,72607,39177,20,20,8,12,0.6,0.2
1176462,14619,72607,39177,20,20,8,12,0.6,0.2
1176463,14619,72607,39177,20,20,8,12,0.6,0.2
1176476,14619,72607,39177,20,20,8,12,0.6,0.2
1176478,14619,72607,39177,20,20,8,12,0.6,0.2
1176501,14619,72607,39177,20,20,8,12,0.6,0.2
1269995,11345,11420,52620,20,20,4,8,0.4,0.2
1269996,11345,11420,52620,20,20,4,8,0.4,0.2
1269997,11345,11420,52620,20,20,4,8,0.4,0.2
1269998,11345,11420,52620,20,20,4,8,0.4,0.2
1021307,376765,376773,1435,15,15,6,9,0.6,0.2
1021308,376765,376773,1435,15,15,6,9,0.6,0.2
1021309,376765,376773,1435,15,15,6,9,0.6,0.2
1004258,376765,376773,1435,15,15,6,9,0.6,0.2
1004260,376765,376773,1435,15,15,6,9,0.6,0.2
1004263,376765,376773,1435,15,15,6,9,0.6,0.2
1052200,23041,23077,1565,15,15,6,9,0.6,0.2
1004334,23041,23077,1565,15,15,6,9,0.6,0.2
1027565,23041,23077,1565,15,15,6,9,0.6,0.2
1025279,23041,23077,1565,15,15,6,9,0.6,0.2
1072279,23041,23077,1565,15,15,6,9,0.6,0.2
1055297,23041,23077,1565,15,15,6,9,0.6,0.2
1190086,26011,26018,8100,15,15,4,7,0.4667,0.2
1190087,26011,26018,8100,15,15,4,7,0.4667,0.2
1190088,26011,26018,8100,15,15,4,7,0.4667,0.2
1073034,26011,26018,8100,15,15,4,7,0.4667,0.2
1028636,15056,26018,8100,15,15,4,7,0.4667,0.2
1190106,15056,26018,8100,15,15,4,7,0.4667,0.2
1190107,15056,26018,8100,15,15,4,7,0.4667,0.2
1190108,15056,26018,8100,15,15,4,7,0.4667,0.2
1032159,339843,341122,9234,15,15,6,9,0.6,0.2
1032161,339843,341122,9234,15,15,6,9,0.6,0.2
1032162,339843,341122,9234,15,15,6,9,0.6,0.2
1032160,339843,341122,9234,15,15,6,9,0.6,0.2
1032165,339843,341122,9234,15,15,6,9,0.6,0.2
1032166,339843,341122,9234,15,15,6,9,0.6,0.2
1053300,271364,271369,13589,15,15,6,9,0.6,0.2
1053316,271364,271369,13589,15,15,6,9,0.6,0.2
1053319,271364,271369,13589,15,15,6,9,0.6,0.2
1053293,271364,271369,13589,15,15,6,9,0.6,0.2
1053295,271364,271369,13589,15,15,6,9,0.6,0.2
1054459,271364,271369,13589,15,15,6,9,0.6,0.2
1181386,12030,12285,14916,15,15,2,5,0.3333,0.2
1164079,205116,12285,14916,15,15,2,5,0.3333,0.2
1174822,11888,12285,14916,15,15,2,5,0.3333,0.2
1174823,12030,12285,14916,15,15,2,5,0.3333,0.2
1059445,11888,12285,14916,15,15,2,5,0.3333,0.2
1106648,205116,12285,14916,15,15,2,5,0.3333,0.2
1191300,3635,3682,20480,15,15,6,9,0.6,0.2
1157706,3635,3682,20480,15,15,6,9,0.6,0.2
1157708,3635,3682,20480,15,15,6,9,0.6,0.2
1157707,3635,3682,20480,15,15,6,9,0.6,0.2
1158841,3635,3682,20480,15,15,6,9,0.6,0.2
1080765,3635,3682,20480,15,15,6,9,0.6,0.2
1184608,27341,19366,23165,15,15,5,8,0.5333,0.2
1184609,27341,19366,23165,15,15,5,8,0.5333,0.2
1092272,27341,19366,23165,15,15,5,8,0.5333,0.2
1184606,27341,19366,23165,15,15,5,8,0.5333,0.2
1117097,27341,19366,23165,15,15,5,8,0.5333,0.2
1111540,13467,13486,27785,15,15,2,5,0.3333,0.2
1111527,13467,13486,27785,15,15,2,5,0.3333,0.2
1128423,535792,535788,28615,16,15,4,7,0.4667,0.2
1138742,535792,535788,28615,16,15,4,7,0.4667,0.2
1138745,535792,535788,28615,16,15,4,7,0.4667,0.2
1138747,535792,535788,28615,16,15,4,7,0.4667,0.2
1207069,13382,25387,29954,15,15,3,6,0.4,0.2
1207070,13329,25387,29954,15,15,3,6,0.4,0.2
1207100,13329,25387,29954,15,15,3,6,0.4,0.2
1207071,13329,25387,29954,15,15,3,6,0.4,0.2
1122169,13343,25387,29954,15,15,3,6,0.4,0.2
1122171,13343,25387,29954,15,15,3,6,0.4,0.2
1122172,13343,25387,29954,15,15,3,6,0.4,0.2
1207083,13382,25387,29954,15,15,3,6,0.4,0.2
1207082,13382,25387,29954,15,15,3,6,0.4,0.2
1305394,8563,8694,32645,15,15,3,6,0.4,0.2
1307032,8563,8694,32645,15,15,3,6,0.4,0.2
1307033,8563,8694,32645,15,15,3,6,0.4,0.2
1276504,251847,2839,42679,15,15,2,5,0.3333,0.2
1282830,14967,2839,42679,15,15,2,5,0.3333,0.2
1226315,251847,2839,42679,15,15,2,5,0.3333,0.2
1279132,14967,2839,42679,15,15,2,5,0.3333,0.2
1000828,5507,5509,167,10,10,3,5,0.5,0.2
1000816,5507,5509,167,10,10,3,5,0.5,0.2
1003642,5507,5509,167,10,10,3,5,0.5,0.2
1001293,279,282,422,10,10,1,3,0.3,0.2
1010673,58530,58528,1326,10,10,4,6,0.6,0.2
1010675,58530,58528,1326,10,10,4,6,0.6,0.2
1010677,58530,58528,1326,10,10,4,6,0.6,0.2
1003736,58530,58528,1326,10,10,4,6,0.6,0.2
1303991,22401,6804,2850,10,10,2,4,0.4,0.2
1304205,22401,6804,2850,10,10,2,4,0.4,0.2
1175357,12814,307837,3823,10,10,2,4,0.4,0.2
1011738,12814,307837,3823,10,10,2,4,0.4,0.2
1031083,343090,287682,3931,10,10,4,6,0.6,0.2
1031084,343090,287682,3931,10,10,4,6,0.6,0.2
1031085,343090,287682,3931,10,10,4,6,0.6,0.2
1031086,343090,287682,3931,10,10,4,6,0.6,0.2
1119304,537133,537131,4855,10,10,2,4,0.4,0.2
1304026,537133,537131,4855,10,10,2,4,0.4,0.2
1056028,309760,309757,6105,10,10,4,6,0.6,0.2
1021298,309760,309757,6105,10,10,4,6,0.6,0.2
1255963,309760,309757,6105,10,10,4,6,0.6,0.2
1135709,309760,309757,6105,10,10,4,6,0.6,0.2
1024039,10392,10423,6339,10,10,4,6,0.6,0.2
1063502,10392,10423,6339,10,10,4,6,0.6,0.2
1055942,10392,10423,6339,10,10,4,6,0.6,0.2
1022081,10392,10423,6339,10,10,4,6,0.6,0.2
1037771,6314,6308,7856,10,10,4,6,0.6,0.2
1037772,6314,6308,7856,10,10,4,6,0.6,0.2
1037775,6314,6308,7856,10,10,4,6,0.6,0.2
1037777,6314,6308,7856,10,10,4,6,0.6,0.2
1066077,172164,172163,8778,10,10,4,6,0.6,0.2
1066337,172164,172163,8778,10,10,4,6,0.6,0.2
1066080,172164,172163,8778,10,10,4,6,0.6,0.2
1117142,172164,172163,8778,10,10,4,6,0.6,0.2
1270406,111034,111033,9508,10,10,4,6,0.6,0.2
1270387,111034,111033,9508,10,10,4,6,0.6,0.2
1270388,111034,111033,9508,10,10,4,6,0.6,0.2
1270403,111034,111033,9508,10,10,4,6,0.6,0.2
1186006,27432,27436,10119,10,10,3,5,0.5,0.2
1186008,27432,27436,10119,10,10,3,5,0.5,0.2
1186009,27432,27436,10119,10,10,3,5,0.5,0.2
1036934,364526,344979,10473,10,10,4,6,0.6,0.2
1036935,364526,344979,10473,10,10,4,6,0.6,0.2
1036936,364526,344979,10473,10,10,4,6,0.6,0.2
1036937,364526,344979,10473,10,10,4,6,0.6,0.2
1039767,9136,9062,11180,10,10,4,6,0.6,0.2
1039768,9136,9062,11180,10,10,4,6,0.6,0.2
1039769,9136,9062,11180,10,10,4,6,0.6,0.2
1039770,9136,9062,11180,10,10,4,6,0.6,0.2
1267872,8959,8909,14867,10,10,2,4,0.4,0.2
1267874,8959,8909,14867,10,10,2,4,0.4,0.2
1063278,280955,280649,16177,10,10,4,6,0.6,0.2
1063279,280955,280649,16177,10,10,4,6,0.6,0.2
1063280,280955,280649,16177,10,10,4,6,0.6,0.2
1063281,280955,280649,16177,10,10,4,6,0.6,0.2
1065562,21976,21975,16349,10,10,4,6,0.6,0.2
1065563,21976,21975,16349,10,10,4,6,0.6,0.2
1066275,21976,21975,16349,10,10,4,6,0.6,0.2
1066274,21976,21975,16349,10,10,4,6,0.6,0.2
1076522,19264,19172,17339,10,10,2,4,0.4,0.2
1076523,19264,19172,17339,10,10,2,4,0.4,0.2
1070637,27428,19554,17585,10,10,4,6,0.6,0.2
1070638,27428,19554,17585,10,10,4,6,0.6,0.2
1070639,27428,19554,17585,10,10,4,6,0.6,0.2
1070640,27428,19554,17585,10,10,4,6,0.6,0.2
1287138,4671,4662,20508,10,10,4,6,0.6,0.2
1287011,4671,4662,20508,10,10,4,6,0.6,0.2
1306774,4671,4662,20508,10,10,4,6,0.6,0.2
1286998,4671,4662,20508,10,10,4,6,0.6,0.2
1082279,255690,14067,20657,10,10,4,6,0.6,0.2
1082277,255690,14067,20657,10,10,4,6,0.6,0.2
1082278,255690,14067,20657,10,10,4,6,0.6,0.2
1081473,255690,14067,20657,10,10,4,6,0.6,0.2
1090969,2644,2585,22624,10,10,4,6,0.6,0.2
1166829,2644,2585,22624,10,10,4,6,0.6,0.2
1166830,2644,2585,22624,10,10,4,6,0.6,0.2
1166909,2644,2585,22624,10,10,4,6,0.6,0.2
1167720,18691,27186,23422,10,10,4,6,0.6,0.2
1167721,18691,27186,23422,10,10,4,6,0.6,0.2
1137020,18691,27186,23422,10,10,4,6,0.6,0.2
1167231,18691,27186,23422,10,10,4,6,0.6,0.2
1097460,299201,762,24331,10,10,4,6,0.6,0.2
1097412,299201,762,24331,10,10,4,6,0.6,0.2
1097411,299201,762,24331,10,10,4,6,0.6,0.2
1097414,299201,762,24331,10,10,4,6,0.6,0.2
1272287,10270,10237,24478,10,10,4,6,0.6,0.2
1272289,10270,10237,24478,10,10,4,6,0.6,0.2
1269628,10270,10237,24478,10,10,4,6,0.6,0.2
1269629,10270,10237,24478,10,10,4,6,0.6,0.2
1309706,8036,8031,24742,10,10,4,6,0.6,0.2
1309708,8036,8031,24742,10,10,4,6,0.6,0.2
1309679,8036,8031,24742,10,10,4,6,0.6,0.2
1309709,8036,8031,24742,10,10,4,6,0.6,0.2
1100283,17037,17015,25182,10,10,3,5,0.5,0.2
1100284,17037,17015,25182,10,10,3,5,0.5,0.2
1100285,17037,17015,25182,10,10,3,5,0.5,0.2
1110444,17033,26612,27600,10,10,3,5,0.5,0.2
1110445,17033,26612,27600,10,10,3,5,0.5,0.2
1110446,17033,26612,27600,10,10,3,5,0.5,0.2
1169724,11716,11704,30058,10,10,2,4,0.4,0.2
1169768,11716,11704,30058,10,10,2,4,0.4,0.2
1171644,20076,20056,30113,10,10,4,6,0.6,0.2
1124575,20076,20056,30113,10,10,4,6,0.6,0.2
1124555,20076,20056,30113,10,10,4,6,0.6,0.2
1125494,20076,20056,30113,10,10,4,6,0.6,0.2
1126210,25556,13852,31001,10,10,4,6,0.6,0.2
1178033,25556,13852,31001,10,10,4,6,0.6,0.2
1178032,25556,13852,31001,10,10,4,6,0.6,0.2
1178053,25556,13852,31001,10,10,4,6,0.6,0.2
1126495,2361,2286,31010,10,10,3,5,0.5,0.2
1126237,2361,2286,31010,10,10,3,5,0.5,0.2
1126238,2361,2286,31010,10,10,3,5,0.5,0.2
1176294,365414,375595,31292,10,10,3,5,0.5,0.2
1164022,365414,375595,31292,10,10,3,5,0.5,0.2
1176320,365414,375595,31292,10,10,3,5,0.5,0.2
1127424,10188,10077,31441,10,10,4,6,0.6,0.2
1227016,10188,10077,31441,10,10,4,6,0.6,0.2
1266912,10188,10077,31441,10,10,4,6,0.6,0.2
1266913,10188,10077,31441,10,10,4,6,0.6,0.2
1305654,8673,8672,32812,10,10,4,6,0.6,0.2
1305657,8673,8672,32812,10,10,4,6,0.6,0.2
1250974,8673,8672,32812,10,10,4,6,0.6,0.2
1132238,8673,8672,32812,10,10,4,6,0.6,0.2
1203551,27211,27219,40406,10,10,4,6,0.6,0.2
1168252,27211,27219,40406,10,10,4,6,0.6,0.2
1168253,27211,27219,40406,10,10,4,6,0.6,0.2
1168255,27211,27219,40406,10,10,4,6,0.6,0.2
1210702,54368,54366,40867,10,10,4,6,0.6,0.2
1170043,54368,54366,40867,10,10,4,6,0.6,0.2
1208932,54368,54366,40867,10,10,4,6,0.6,0.2
1208911,54368,54366,40867,10,10,4,6,0.6,0.2
1178144,16150,16179,42508,10,10,4,6,0.6,0.2
1178146,16150,16179,42508,10,10,4,6,0.6,0.2
1178147,16150,16179,42508,10,10,4,6,0.6,0.2
1177996,16150,16179,42508,10,10,4,6,0.6,0.2
1185619,157758,157757,43779,10,10,3,5,0.5,0.2
1188320,157758,157757,43779,10,10,3,5,0.5,0.2
1188321,157758,157757,43779,10,10,3,5,0.5,0.2
1186455,176960,176961,43944,10,10,4,6,0.6,0.2
1186456,176960,176961,43944,10,10,4,6,0.6,0.2
1186464,176960,176961,43944,10,10,4,6,0.6,0.2
1186465,176960,176961,43944,10,10,4,6,0.6,0.2
1227447,10631,24348,45654,10,10,1,3,0.3,0.2
1270456,9662,9575,46223,10,10,1,3,0.3,0.2
1272647,166717,166721,50700,10,10,4,6,0.6,0.2
1272648,166717,166721,50700,10,10,4,6,0.6,0.2
1272649,166717,166721,50700,10,10,4,6,0.6,0.2
1272650,166717,166721,50700,10,10,4,6,0.6,0.2
1272063,8499,8450,52299,10,10,4,6,0.6,0.2
1270975,8499,8450,52299,10,10,4,6,0.6,0.2
1270977,8499,8450,52299,10,10,4,6,0.6,0.2
1270978,8499,8450,52299,10,10,4,6,0.6,0.2
1269301,397,389,52635,10,10,4,6,0.6,0.2
1269302,397,389,52635,10,10,4,6,0.6,0.2
1268243,397,389,52635,10,10,4,6,0.6,0.2
1268245,397,389,52635,10,10,4,6,0.6,0.2
1279361,7362,7344,54954,10,10,3,5,0.5,0.2
1279363,7362,7344,54954,10,10,3,5,0.5,0.2
1279364,7362,7344,54954,10,10,3,5,0.5,0.2
1298642,7273,7294,55044,10,10,2,4,0.4,0.2
1300638,7273,7294,55044,10,10,2,4,0.4,0.2
1302963,22349,22338,58207,10,10,4,6,0.6,0.2
1302965,22349,22338,58207,10,10,4,6,0.6,0.2
1303112,22349,22338,58207,10,10,4,6,0.6,0.2
1303111,22349,22338,58207,10,10,4,6,0.6,0.2
1309142,8772,8743,59435,10,10,4,6,0.6,0.2
1309143,8772,8743,59435,10,10,4,6,0.6,0.2
1309104,8772,8743,59435,10,10,4,6,0.6,0.2
1309105,8772,8743,59435,10,10,4,6,0.6,0.2
1001524,19825,375,557,5,5,2,3,0.6,0.2
1001623,19825,375,557,5,5,2,3,0.6,0.2
1003644,19702,19707,778,5,5,2,3,0.6,0.2
1003645,19702,19707,778,5,5,2,3,0.6,0.2
1031967,204797,19925,3943,5,5,1,2,0.4,0.2
1047737,282878,19925,3943,5,5,1,2,0.4,0.2
1012555,334715,19925,3943,5,5,1,2,0.4,0.2
1130813,8946,9118,4007,5,5,1,2,0.4,0.2
1073490,8972,9118,4007,5,5,1,2,0.4,0.2
1012707,8915,9118,4007,5,5,1,2,0.4,0.2
1129039,4577,21619,4121,5,5,2,3,0.6,0.2
1280138,4577,21619,4121,5,5,2,3,0.6,0.2
1014877,26596,16993,5137,5,5,2,3,0.6,0.2
1113466,26596,16993,5137,5,5,2,3,0.6,0.2
1288977,24994,12376,5330,5,5,1,2,0.4,0.2
1015394,24973,12376,5330,5,5,1,2,0.4,0.2
1288962,12280,12376,5330,5,5,1,2,0.4,0.2
1027154,343563,343438,6552,5,5,1,2,0.4,0.2
1032350,343565,343438,6552,5,5,1,2,0.4,0.2
1022637,343569,343438,6552,5,5,1,2,0.4,0.2
1122187,20148,20182,6664,5,5,2,3,0.6,0.2
1022998,20148,20182,6664,5,5,2,3,0.6,0.2
1030659,6370,22265,8760,5,5,2,3,0.6,0.2
1030660,6370,22265,8760,5,5,2,3,0.6,0.2
1127824,506659,506657,8810,5,5,1,2,0.4,0.2
1134106,6560,6638,10318,5,5,2,3,0.6,0.2
1138187,6560,6638,10318,5,5,2,3,0.6,0.2
1136666,113586,90527,10953,5,5,2,3,0.6,0.2
1042535,113586,90527,10953,5,5,2,3,0.6,0.2
1042649,24432,10793,11846,5,5,2,3,0.6,0.2
1196241,24432,10793,11846,5,5,2,3,0.6,0.2
1067526,16563,26437,13435,5,5,1,2,0.4,0.2
1089020,4156,26437,13435,5,5,1,2,0.4,0.2
1052984,51483,26437,13435,5,5,1,2,0.4,0.2
1223618,140162,16737,18069,5,5,2,3,0.6,0.2
1072417,140162,16737,18069,5,5,2,3,0.6,0.2
1073371,14798,14870,18392,5,5,2,3,0.6,0.2
1097737,14798,14870,18392,5,5,2,3,0.6,0.2
1119605,536765,536764,20478,5,5,2,3,0.6,0.2
1119587,536765,536764,20478,5,5,2,3,0.6,0.2
1117146,221440,2476,20760,5,5,1,2,0.4,0.2
1082801,8693,8840,21139,5,5,2,3,0.6,0.2
1134436,8693,8840,21139,5,5,2,3,0.6,0.2
1094557,18341,18336,22736,5,5,2,3,0.6,0.2
1094556,18341,18336,22736,5,5,2,3,0.6,0.2
1185706,19388,19363,22908,5,5,2,3,0.6,0.2
1091662,19388,19363,22908,5,5,2,3,0.6,0.2
1185946,19432,19417,23088,5,5,2,3,0.6,0.2
1185947,19432,19417,23088,5,5,2,3,0.6,0.2
1281787,19541,19525,23216,5,5,2,3,0.6,0.2
1184510,19541,19525,23216,5,5,2,3,0.6,0.2
1185982,27425,19543,23221,5,5,2,3,0.6,0.2
1184958,27425,19543,23221,5,5,2,3,0.6,0.2
1096100,391438,391439,24347,5,5,2,3,0.6,0.2
1096097,391438,391439,24347,5,5,2,3,0.6,0.2
1096603,434689,124779,24454,5,5,1,2,0.4,0.2
1306415,39003,124779,24454,5,5,1,2,0.4,0.2
1307266,321916,124779,24454,5,5,1,2,0.4,0.2
1232516,535485,535484,24617,7,5,2,3,0.6,0.2
1232517,535485,535484,24617,7,5,2,3,0.6,0.2
1178350,214716,214715,24650,5,5,1,2,0.4,0.2
1104302,16203,16251,25796,5,5,2,3,0.6,0.2
1102542,16203,16251,25796,5,5,2,3,0.6,0.2
1108928,17303,17298,26565,5,5,2,3,0.6,0.2
1108929,17303,17298,26565,5,5,2,3,0.6,0.2
1109634,5093,370430,26967,5,5,2,3,0.6,0.2
1109635,5093,370430,26967,5,5,2,3,0.6,0.2
1108946,17346,17373,27220,5,5,2,3,0.6,0.2
1108985,17346,17373,27220,5,5,2,3,0.6,0.2
1109000,17236,17219,27235,5,5,2,3,0.6,0.2
1109003,17236,17219,27235,5,5,2,3,0.6,0.2
1109261,14683,14734,27307,5,5,2,3,0.6,0.2
1109262,14683,14734,27307,5,5,2,3,0.6,0.2
1109316,13695,13715,27326,5,5,2,3,0.6,0.2
1109317,13695,13715,27326,5,5,2,3,0.6,0.2
1109828,14486,14268,27440,5,5,1,2,0.4,0.2
1116334,25828,14652,27842,5,5,2,3,0.6,0.2
1116306,25828,14652,27842,5,5,2,3,0.6,0.2
1112154,27113,18268,27973,5,5,2,3,0.6,0.2
1112155,27113,18268,27973,5,5,2,3,0.6,0.2
1112412,18181,27091,28043,5,5,2,3,0.6,0.2
1112415,18181,27091,28043,5,5,2,3,0.6,0.2
1112544,14592,25783,28081,5,5,2,3,0.6,0.2
1128491,14592,25783,28081,5,5,2,3,0.6,0.2
1119020,143356,7428,29415,5,5,1,2,0.4,0.2
1281380,98203,94049,29487,5,5,1,2,0.4,0.2
1120024,22990,8070,29549,5,5,2,3,0.6,0.2
1136140,22990,8070,29549,5,5,2,3,0.6,0.2
1120631,17106,26619,29590,5,5,1,2,0.4,0.2
1198863,23673,9362,29605,5,5,1,2,0.4,0.2
1122670,11850,24824,30106,5,5,1,2,0.4,0.2
1136214,37148,24824,30106,5,5,1,2,0.4,0.2
1182965,24814,24824,30106,5,5,1,2,0.4,0.2
1126045,14340,14367,30926,5,5,2,3,0.6,0.2
1126046,14340,14367,30926,5,5,2,3,0.6,0.2
1178062,16146,16156,31206,5,5,1,2,0.4,0.2
1126956,12838,25250,31249,5,5,2,3,0.6,0.2
1126961,12838,25250,31249,5,5,2,3,0.6,0.2
1136232,349835,11329,31712,5,5,2,3,0.6,0.2
1136179,349835,11329,31712,5,5,2,3,0.6,0.2
1190179,21530,21529,32143,5,5,2,3,0.6,0.2
1190181,21530,21529,32143,5,5,2,3,0.6,0.2
1225104,9680,23780,32607,5,5,1,2,0.4,0.2
1275866,52446,23780,32607,5,5,1,2,0.4,0.2
1275736,55966,23780,32607,5,5,1,2,0.4,0.2
1132073,7867,7865,32696,5,5,2,3,0.6,0.2
1249812,7867,7865,32696,5,5,2,3,0.6,0.2
1195615,258239,258244,32757,5,5,2,3,0.6,0.2
1132161,258239,258244,32757,5,5,2,3,0.6,0.2
1142755,14127,14155,32874,5,5,1,2,0.4,0.2
1150379,14123,14155,32874,5,5,1,2,0.4,0.2
1132373,147839,14155,32874,5,5,1,2,0.4,0.2
1144583,15692,26162,32876,5,5,2,3,0.6,0.2
1144615,15692,26162,32876,5,5,2,3,0.6,0.2
1142850,4922,21713,33491,5,5,2,3,0.6,0.2
1281266,4922,21713,33491,5,5,2,3,0.6,0.2
1136174,6989,82,34149,5,5,1,2,0.4,0.2
1249997,9069,23524,34464,5,5,2,3,0.6,0.2
1247663,9069,23524,34464,5,5,2,3,0.6,0.2
1144612,3505,21355,34467,5,5,2,3,0.6,0.2
1137351,3505,21355,34467,5,5,2,3,0.6,0.2
1143500,2588,2607,35287,5,5,2,3,0.6,0.2
1143576,2588,2607,35287,5,5,2,3,0.6,0.2
1148496,2995,3009,36644,5,5,2,3,0.6,0.2
1148504,2995,3009,36644,5,5,2,3,0.6,0.2
1159913,21340,3392,36880,5,5,2,3,0.6,0.2
1149601,21340,3392,36880,5,5,2,3,0.6,0.2
1164833,17247,17241,39485,5,5,2,3,0.6,0.2
1164835,17247,17241,39485,5,5,2,3,0.6,0.2
1167900,390171,21742,40308,5,5,2,3,0.6,0.2
1167901,390171,21742,40308,5,5,2,3,0.6,0.2
1169568,10735,10814,40755,5,5,2,3,0.6,0.2
1169570,10735,10814,40755,5,5,2,3,0.6,0.2
1281666,6371,6387,41314,5,5,2,3,0.6,0.2
1271429,6371,6387,41314,5,5,2,3,0.6,0.2
1174912,375026,1515,41529,5,5,2,3,0.6,0.2
1175497,375026,1515,41529,5,5,2,3,0.6,0.2
1179003,13847,1990,42296,5,5,2,3,0.6,0.2
1177287,13847,1990,42296,5,5,2,3,0.6,0.2
1180898,3469,3450,42947,5,5,2,3,0.6,0.2
1184325,3469,3450,42947,5,5,2,3,0.6,0.2
1185512,4511,4475,43755,5,5,2,3,0.6,0.2
1188956,4511,4475,43755,5,5,2,3,0.6,0.2
1267021,24264,10674,45508,5,5,2,3,0.6,0.2
1269567,24264,10674,45508,5,5,2,3,0.6,0.2
1228104,19883,205115,45656,5,5,2,3,0.6,0.2
1228105,19883,205115,45656,5,5,2,3,0.6,0.2
1198758,12596,12588,45926,5,5,2,3,0.6,0.2
1198765,12596,12588,45926,5,5,2,3,0.6,0.2
1199122,12700,12719,46051,5,5,2,3,0.6,0.2
1199123,12700,12719,46051,5,5,2,3,0.6,0.2
1208286,24787,24757,46567,5,5,2,3,0.6,0.2
1208292,24787,24757,46567,5,5,2,3,0.6,0.2
1211081,10845,10849,47588,5,5,2,3,0.6,0.2
1211082,10845,10849,47588,5,5,2,3,0.6,0.2
1216104,279077,279078,48478,5,5,2,3,0.6,0.2
1216106,279077,279078,48478,5,5,2,3,0.6,0.2
1222850,10791,24415,48815,5,5,2,3,0.6,0.2
1217358,10791,24415,48815,5,5,2,3,0.6,0.2
1228010,23136,23148,50743,5,5,2,3,0.6,0.2
1228012,23136,23148,50743,5,5,2,3,0.6,0.2
1268583,407,404,52732,5,5,2,3,0.6,0.2
1268584,407,404,52732,5,5,2,3,0.6,0.2
1279027,20505,20515,53165,5,5,2,3,0.6,0.2
