BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1004263,376765.0,376773.0,1435
1025332,64945.0,64942.0,1442
1025333,64945.0,64942.0,1442
1025339,64945.0,64942.0,1442
1025319,64945.0,64942.0,1442
1025320,64945.0,64942.0,1442
1005794,12471.0,12506.0,1445
1004067,12481.0,12506.0,1445
1004226,12680.0,12713.0,1450
1027664,33262.0,58203.0,1456
1097178,,506638.0,1464
1025524,71963.0,64942.0,1468
1025533,71963.0,64942.0,1468
1024670,71963.0,64942.0,1468
1025520,71963.0,64942.0,1468
1004143,13223.0,13202.0,1469
1025530,71963.0,64942.0,1470
1025334,64945.0,64942.0,1484
1024907,64945.0,64942.0,1485
1025449,24846.0,24837.0,1491
1099225,16181.0,26368.0,1493
1004281,22789.0,7486.0,1540
1119488,25509.0,13678.0,1545
1007367,13242.0,13287.0,1546
1052200,23041.0,23077.0,1565
1004334,23041.0,23077.0,1565
1027565,23041.0,23077.0,1565
1025279,23041.0,23077.0,1565
1072279,23041.0,23077.0,1565
1055297,23041.0,23077.0,1565
1026368,13223.0,13249.0,1577
1021421,25390.0,13249.0,1577
1004455,8540.0,23201.0,1597
1004456,8540.0,23201.0,1597
1004420,133432.0,133434.0,1598
1004432,8669.0,8668.0,1599
1021163,8646.0,8669.0,1604
1021199,8646.0,8669.0,1604
1004441,9224.0,23592.0,1606
1004554,133427.0,133428.0,1634
1004555,133427.0,133428.0,1634
1004556,133427.0,133428.0,1634
1004529,133428.0,133427.0,1635
1004581,23048.0,23066.0,1638
1190755,21426.0,3708.0,1639
1048664,23926.0,23936.0,1669
1009051,23926.0,23936.0,1669
1072451,132141.0,132140.0,1702
1127292,71011.0,123833.0,1706
1004949,71011.0,123833.0,1706
1052536,71011.0,123833.0,1706
1004946,71011.0,123833.0,1706
1007880,71011.0,123833.0,1706
1004947,71011.0,123833.0,1706
1005016,9915.0,9967.0,1709
1109845,220476.0,220480.0,1718
1155451,220476.0,220480.0,1718
1312386,220476.0,220480.0,1718
1312387,220476.0,220480.0,1718
1004836,9983.0,23915.0,1751
1005219,109106.0,109104.0,1754
1307210,4746.0,4721.0,1782
1307211,4746.0,4721.0,1782
1307212,4744.0,4721.0,1782
1307213,4744.0,4721.0,1782
1004925,4746.0,4721.0,1782
1119481,396227.0,430002.0,1790
1008326,24698.0,24718.0,1798
1148841,105910.0,2795.0,1806
1150275,105910.0,2795.0,1806
1150277,105910.0,2795.0,1806
1082569,105910.0,2795.0,1806
1148824,105910.0,2795.0,1806
1148825,105910.0,2795.0,1806
1025480,33260.0,33259.0,1819
1025076,10149.0,10140.0,1850
1005143,6657.0,6656.0,1853
1055107,7510.0,7465.0,1865
1005209,116465.0,116463.0,1876
1005412,24363.0,24388.0,1889
1010338,10837.0,24388.0,1889
1310124,6074.0,6069.0,1924
1300943,6074.0,6069.0,1924
1310123,6074.0,6069.0,1924
1006203,11852.0,11897.0,1929
1006204,11852.0,11897.0,1929
1005401,148183.0,143045.0,1930
1006545,9651.0,9637.0,1931
1006530,9766.0,9768.0,1932
1008477,24691.0,11715.0,1940
1005912,5480.0,5479.0,1953
1005523,21875.0,21874.0,1977
1005867,87003.0,5586.0,1978
1005566,10100.0,10160.0,1993
1005568,10100.0,10160.0,1993
1048848,10100.0,10160.0,1993
1052673,10100.0,10160.0,1993
1025475,10100.0,10160.0,1993
1013124,10100.0,10160.0,1993
1009048,10100.0,10160.0,1993
1009033,24071.0,24088.0,2001
1005587,11328.0,11397.0,2005
1005593,1019.0,345275.0,2010
1005672,71963.0,64942.0,2034
1006314,148185.0,148183.0,2037
1095435,148186.0,148183.0,2037
1005678,148186.0,148183.0,2037
1006424,143044.0,148183.0,2037
1006568,148186.0,148183.0,2037
1095461,148186.0,148183.0,2037
1303089,5146.0,5165.0,2103
1148232,25871.0,25840.0,2110
1110108,5236.0,5207.0,2126
1110081,5236.0,5207.0,2126
1005907,5236.0,5207.0,2126
1110058,5236.0,5207.0,2126
1110106,5236.0,5207.0,2126
1110104,5236.0,5207.0,2126
1110073,5236.0,5207.0,2126
1005923,15946.0,15936.0,2134
1005926,14290.0,14321.0,2137
1109836,14290.0,14321.0,2137
1112419,14431.0,14416.0,2139
1127814,14431.0,14416.0,2139
1006011,30364.0,24062.0,2164
1026068,24035.0,24062.0,2164
1011456,136299.0,11205.0,2177
1048530,24884.0,12056.0,2199
1007207,24884.0,12056.0,2199
1006685,23950.0,23909.0,2216
1109180,14718.0,14708.0,2227
1006259,14718.0,14708.0,2227
1109160,14718.0,14708.0,2227
1009014,24254.0,10571.0,2246
1006359,10593.0,10532.0,2270
1006427,12055.0,12024.0,2293
1006428,12055.0,12024.0,2293
1075314,21824.0,425118.0,2305
1014398,405742.0,425118.0,2305
1007057,30364.0,24069.0,2335
1007054,30364.0,24069.0,2335
1006593,10102.0,10136.0,2336
1006598,11149.0,11186.0,2338
1094415,439437.0,11186.0,2338
1006794,10317.0,10245.0,2389
1083579,535997.0,535996.0,2397
1232529,,535996.0,2397
1249652,506691.0,535996.0,2397
1156522,535997.0,535996.0,2397
1097212,506690.0,535996.0,2397
1006816,535997.0,535996.0,2397
1077055,506690.0,535996.0,2397
1097164,535997.0,535996.0,2397
1021215,12214.0,12271.0,2405
1092725,16232.0,16268.0,2426
1092374,16262.0,16268.0,2426
1092312,16262.0,16268.0,2426
1092313,16232.0,16268.0,2426
1092314,16232.0,16268.0,2426
1080677,16262.0,16268.0,2426
1092345,16262.0,16268.0,2426
1092347,16262.0,16268.0,2426
1012954,10245.0,24288.0,2435
1014643,129261.0,129264.0,2457
