BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1053165,233277.0,233282.0,4068.0,233277.0,233282.0,3885.0,unchanged
1053166,233277.0,233282.0,4068.0,233277.0,233282.0,3885.0,unchanged
1053167,233276.0,233282.0,4068.0,233276.0,233282.0,3885.0,unchanged
1053168,233277.0,233282.0,4068.0,233277.0,233282.0,3885.0,unchanged
1053206,219841.0,219839.0,13974.0,219841.0,219839.0,13533.0,unchanged
1053208,219841.0,219839.0,13974.0,219841.0,219839.0,13533.0,unchanged
1053215,216325.0,216321.0,13987.0,216325.0,216321.0,13546.0,unchanged
1053216,216325.0,216321.0,13987.0,216325.0,216321.0,13546.0,unchanged
1053237,216319.0,216321.0,13987.0,216319.0,216321.0,13546.0,unchanged
1053238,216319.0,216321.0,13987.0,216319.0,216321.0,13546.0,unchanged
1053239,216319.0,216321.0,13987.0,216319.0,216321.0,13546.0,unchanged
1053240,249923.0,249925.0,14013.0,249923.0,249925.0,13572.0,unchanged
1053245,229766.0,233282.0,4068.0,229766.0,233282.0,3885.0,unchanged
1053246,229766.0,233282.0,4068.0,229766.0,233282.0,3885.0,unchanged
1053247,229766.0,233282.0,4068.0,229766.0,233282.0,3885.0,unchanged
1053248,229766.0,233282.0,4068.0,229766.0,233282.0,3885.0,unchanged
1053253,249923.0,249925.0,14013.0,249923.0,249925.0,13572.0,unchanged
1053272,233597.0,233596.0,13979.0,233597.0,233596.0,13538.0,unchanged
1053273,233597.0,233596.0,13979.0,233597.0,233596.0,13538.0,unchanged
1053274,233597.0,233596.0,13979.0,233597.0,233596.0,13538.0,unchanged
1053280,248956.0,250558.0,13955.0,248956.0,250558.0,13514.0,unchanged
1053282,248956.0,250558.0,13955.0,248956.0,250558.0,13514.0,unchanged
1053293,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1053295,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1053300,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1053304,22783.0,7558.0,7051.0,22783.0,7558.0,6800.0,unchanged
1053316,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1053319,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1053351,271365.0,271368.0,14049.0,271365.0,271368.0,13608.0,unchanged
1053390,378349.0,294715.0,5121.0,378349.0,294715.0,4930.0,unchanged
1053409,378349.0,294715.0,5121.0,378349.0,294715.0,4930.0,unchanged
1053411,378349.0,294715.0,5121.0,378349.0,294715.0,4930.0,unchanged
1053417,343902.0,343903.0,13071.0,343902.0,343903.0,12655.0,unchanged
1053419,343902.0,343903.0,13071.0,343902.0,343903.0,12655.0,unchanged
1053440,345244.0,345245.0,13405.0,345244.0,345245.0,12981.0,unchanged
1053442,350252.0,350253.0,14074.0,350252.0,350253.0,13632.0,unchanged
1053588,273927.0,273928.0,14113.0,273927.0,273928.0,13669.0,unchanged
1053604,6566.0,6553.0,9668.0,6566.0,6553.0,9321.0,unchanged
1053609,273927.0,273928.0,14113.0,273927.0,273928.0,13669.0,unchanged
1053650,22561.0,22550.0,11047.0,22561.0,22550.0,10665.0,unchanged
1053661,24416.0,24396.0,7932.0,24416.0,24396.0,7637.0,unchanged
1053755,344007.0,344000.0,13003.0,344007.0,344000.0,12587.0,unchanged
1053916,22886.0,7845.0,3968.0,22886.0,7845.0,3786.0,unchanged
1053951,7797.0,7852.0,5662.0,7797.0,7852.0,5460.0,unchanged
1054029,23487.0,9102.0,10915.0,23487.0,9102.0,10539.0,unchanged
1054086,92775.0,65564.0,5671.0,92775.0,65564.0,5468.0,unchanged
1054087,92775.0,260490.0,5670.0,92775.0,260490.0,5467.0,unchanged
1054104,88287.0,88286.0,3852.0,88287.0,88286.0,3670.0,unchanged
1054161,271368.0,271365.0,14032.0,271368.0,271365.0,13591.0,unchanged
1054173,271368.0,271365.0,14052.0,271368.0,271365.0,13611.0,unchanged
1054174,271368.0,271365.0,14032.0,271368.0,271365.0,13591.0,unchanged
1054175,271368.0,271365.0,14032.0,271368.0,271365.0,13591.0,unchanged
1054195,271368.0,271365.0,14032.0,271368.0,271365.0,13591.0,unchanged
1054207,271368.0,271365.0,14059.0,271368.0,271365.0,13618.0,unchanged
1054222,271368.0,271365.0,14047.0,271368.0,271365.0,13606.0,unchanged
1054223,271368.0,271365.0,14059.0,271368.0,271365.0,13618.0,unchanged
1054224,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054225,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054226,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054227,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054243,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054280,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054281,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054283,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054284,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054286,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054287,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054320,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054328,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054330,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054331,271368.0,271365.0,5656.0,271368.0,271365.0,5454.0,unchanged
1054402,364609.0,364608.0,3994.0,364609.0,364608.0,3812.0,unchanged
1054417,365058.0,365056.0,13705.0,365058.0,365056.0,13268.0,unchanged
1054458,271364.0,271369.0,14102.0,271364.0,271369.0,13658.0,unchanged
1054459,271364.0,271369.0,14030.0,271364.0,271369.0,13589.0,unchanged
1054501,271364.0,271369.0,14092.0,271364.0,271369.0,13648.0,unchanged
1054640,345363.0,345359.0,4315.0,345363.0,345359.0,4131.0,unchanged
1054641,345362.0,345359.0,4315.0,345362.0,345359.0,4131.0,unchanged
1054642,345363.0,345359.0,4315.0,345363.0,345359.0,4131.0,unchanged
1054647,349595.0,349598.0,14314.0,349595.0,349598.0,13862.0,unchanged
1054676,345360.0,345359.0,4315.0,345360.0,345359.0,4131.0,unchanged
1054677,345360.0,345359.0,4315.0,345360.0,345359.0,4131.0,unchanged
1054737,176639.0,176638.0,12516.0,176639.0,176638.0,12105.0,unchanged
1054739,176639.0,176638.0,12516.0,176639.0,176638.0,12105.0,unchanged
1054756,176641.0,176638.0,12516.0,176641.0,176638.0,12105.0,unchanged
1054757,176641.0,176638.0,12516.0,176641.0,176638.0,12105.0,unchanged
1054758,176641.0,176638.0,12516.0,176641.0,176638.0,12105.0,unchanged
1054759,176641.0,176638.0,12516.0,176641.0,176638.0,12105.0,unchanged
1054765,143039.0,143038.0,14336.0,143039.0,143038.0,13884.0,unchanged
1054768,273927.0,273928.0,14113.0,273927.0,273928.0,13669.0,unchanged
1054780,176640.0,176638.0,12516.0,176640.0,176638.0,12105.0,unchanged
1054781,176639.0,176638.0,12516.0,176639.0,176638.0,12105.0,unchanged
1054782,176640.0,176638.0,12516.0,176640.0,176638.0,12105.0,unchanged
1054783,176640.0,176638.0,12516.0,176640.0,176638.0,12105.0,unchanged
1054804,176641.0,176638.0,12516.0,176641.0,176638.0,12105.0,unchanged
1054805,176639.0,176638.0,12516.0,176639.0,176638.0,12105.0,unchanged
1054806,176640.0,176638.0,12516.0,176640.0,176638.0,12105.0,unchanged
1054809,176639.0,176638.0,12516.0,176639.0,176638.0,12105.0,unchanged
1054829,33260.0,33261.0,3195.0,33260.0,33261.0,3018.0,unchanged
1054945,146880.0,146882.0,12032.0,146880.0,146882.0,11626.0,unchanged
1055057,,,,13257.0,13229.0,1415.0,newly_flagged
1055060,13284.0,13341.0,1540.0,13284.0,13341.0,1421.0,unchanged
1055107,7510.0,7465.0,1992.0,7510.0,7465.0,1865.0,unchanged
1055169,468234.0,468220.0,14412.0,468234.0,468220.0,13956.0,unchanged
1055297,,,,23041.0,23077.0,1565.0,newly_flagged
1055680,123505.0,120304.0,14440.0,123505.0,120304.0,13984.0,unchanged
1055942,,,,10392.0,10423.0,6339.0,newly_flagged
1055962,268796.0,343550.0,8655.0,268796.0,343550.0,8338.0,unchanged
1055963,308475.0,343550.0,8655.0,308475.0,343550.0,8338.0,unchanged
1056013,345365.0,345359.0,4315.0,345365.0,345359.0,4131.0,unchanged
1056028,,,,309760.0,309757.0,6105.0,newly_flagged
1056054,343552.0,343550.0,8655.0,343552.0,343550.0,8338.0,unchanged
1056056,343552.0,343550.0,8655.0,343552.0,343550.0,8338.0,unchanged
1056106,178557.0,185916.0,14474.0,178557.0,185916.0,14014.0,unchanged
1056174,265930.0,266235.0,12782.0,265930.0,266235.0,12368.0,unchanged
1056177,265929.0,265928.0,11445.0,,,,no_longer_flagged
1056179,265929.0,265928.0,11445.0,,,,no_longer_flagged
1056319,,,,434685.0,434688.0,344.0,newly_flagged
1056331,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056332,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056333,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056342,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056343,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056344,343989.0,319362.0,12749.0,343989.0,319362.0,12335.0,unchanged
1056345,343990.0,319362.0,12749.0,343990.0,319362.0,12335.0,unchanged
1056346,343990.0,319362.0,12749.0,343990.0,319362.0,12335.0,unchanged
1056347,343990.0,319362.0,12749.0,343990.0,319362.0,12335.0,unchanged
1056348,343990.0,319362.0,12749.0,343990.0,319362.0,12335.0,unchanged
1056400,537211.0,536253.0,14530.0,537211.0,536253.0,14068.0,unchanged
1056409,375966.0,375965.0,4028.0,375966.0,375965.0,3845.0,unchanged
1056430,201607.0,201608.0,13479.0,201607.0,201608.0,13055.0,unchanged
1056452,99489.0,99497.0,13492.0,99489.0,99497.0,13068.0,unchanged
1056491,343902.0,343903.0,13071.0,343902.0,343903.0,12655.0,unchanged
1056492,343902.0,343903.0,13071.0,343902.0,343903.0,12655.0,unchanged
1056493,343902.0,343903.0,13071.0,343902.0,343903.0,12655.0,unchanged
1056497,375667.0,375119.0,14545.0,375667.0,375119.0,14083.0,unchanged
1056506,375989.0,375990.0,13074.0,375989.0,375990.0,12658.0,unchanged
1056513,375117.0,375116.0,3949.0,375117.0,375116.0,3767.0,unchanged
1056554,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1056555,375119.0,375116.0,3949.0,375119.0,375116.0,3767.0,unchanged
1056556,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1056572,375119.0,375116.0,3949.0,375119.0,375116.0,3767.0,unchanged
1056582,376047.0,376048.0,8476.0,376047.0,376048.0,8166.0,unchanged
1056667,536226.0,536224.0,14581.0,536226.0,536224.0,14119.0,unchanged
1056678,344532.0,344527.0,3954.0,344532.0,344527.0,3772.0,unchanged
1056680,344532.0,344527.0,3954.0,344532.0,344527.0,3772.0,unchanged
1056694,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056696,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056698,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056700,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056715,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056716,343316.0,343315.0,12628.0,343316.0,343315.0,12215.0,unchanged
1056717,343316.0,302720.0,4492.0,343316.0,302720.0,4306.0,unchanged
1056723,343313.0,287042.0,4325.0,343313.0,287042.0,4140.0,unchanged
1056735,282887.0,282889.0,4518.0,282887.0,282889.0,4331.0,unchanged
1056737,282887.0,282889.0,4518.0,282887.0,282889.0,4331.0,unchanged
1056762,375294.0,375293.0,6314.0,375294.0,375293.0,6094.0,unchanged
1056802,99484.0,99485.0,13493.0,99484.0,99485.0,13069.0,unchanged
1056850,,,,192324.0,192327.0,14151.0,newly_flagged
1056973,343991.0,343988.0,14515.0,343991.0,343988.0,14053.0,unchanged
1056998,343991.0,343988.0,14515.0,343991.0,343988.0,14053.0,unchanged
1056999,343991.0,343988.0,14515.0,343991.0,343988.0,14053.0,unchanged
1057001,343991.0,343988.0,14515.0,343991.0,343988.0,14053.0,unchanged
1057063,175356.0,172500.0,14661.0,175356.0,172500.0,14196.0,unchanged
1057067,,,,3462.0,3461.0,14202.0,newly_flagged
1057110,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1057111,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1057113,375119.0,375116.0,3949.0,375119.0,375116.0,3767.0,unchanged
1057128,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1057129,375120.0,375116.0,3949.0,375120.0,375116.0,3767.0,unchanged
1057147,5909.0,5900.0,14681.0,5909.0,5900.0,14216.0,unchanged
1057220,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1057282,,,,344220.0,343987.0,14252.0,newly_flagged
1057321,,,,343987.0,343986.0,4013.0,newly_flagged
1057359,276795.0,276506.0,4217.0,276795.0,276506.0,4033.0,unchanged
1057362,276799.0,276796.0,12569.0,276799.0,276796.0,12158.0,unchanged
1057363,276799.0,276796.0,12569.0,276799.0,276796.0,12158.0,unchanged
1057364,276795.0,276506.0,4217.0,276795.0,276506.0,4033.0,unchanged
1057365,276799.0,276796.0,12569.0,276799.0,276796.0,12158.0,unchanged
1057375,344286.0,344287.0,3875.0,344286.0,344287.0,3693.0,unchanged
1057413,14138.0,20530.0,14750.0,14138.0,20530.0,14281.0,unchanged
1057441,,,,265928.0,265929.0,11049.0,newly_flagged
1057466,282887.0,282889.0,4518.0,282887.0,282889.0,4331.0,unchanged
1057468,282887.0,282889.0,4518.0,282887.0,282889.0,4331.0,unchanged
1057507,277757.0,277756.0,14769.0,277757.0,277756.0,14298.0,unchanged
1057653,344526.0,344531.0,14583.0,344526.0,344531.0,14121.0,unchanged
1057656,344283.0,344284.0,14802.0,344283.0,344284.0,14330.0,unchanged
1057686,344526.0,344531.0,14583.0,344526.0,344531.0,14121.0,unchanged
1057687,344526.0,344531.0,14583.0,344526.0,344531.0,14121.0,unchanged
1057688,344526.0,344531.0,14583.0,344526.0,344531.0,14121.0,unchanged
1057689,344526.0,344531.0,14583.0,344526.0,344531.0,14121.0,unchanged
1057691,283837.0,283836.0,14815.0,283837.0,283836.0,14343.0,unchanged
1057696,283838.0,283837.0,14814.0,283838.0,283837.0,14342.0,unchanged
1057701,285120.0,283836.0,14815.0,285120.0,283836.0,14343.0,unchanged
1057740,280963.0,276504.0,12293.0,280963.0,276504.0,11884.0,unchanged
1057794,345365.0,345359.0,4315.0,345365.0,345359.0,4131.0,unchanged
1057821,345360.0,345359.0,4315.0,345360.0,345359.0,4131.0,unchanged
1057836,344281.0,344531.0,14583.0,344281.0,344531.0,14121.0,unchanged
1057848,344281.0,344531.0,14583.0,344281.0,344531.0,14121.0,unchanged
1057849,344281.0,344531.0,14583.0,344281.0,344531.0,14121.0,unchanged
1057856,344281.0,344531.0,14583.0,344281.0,344531.0,14121.0,unchanged
1057930,349867.0,349853.0,13406.0,349867.0,349853.0,12982.0,unchanged
1057931,349867.0,349853.0,13406.0,349867.0,349853.0,12982.0,unchanged
1057932,349867.0,349851.0,14319.0,349867.0,349851.0,13867.0,unchanged
1057933,349867.0,349851.0,14319.0,349867.0,349851.0,13867.0,unchanged
1057948,349867.0,349851.0,14319.0,349867.0,349851.0,13867.0,unchanged
1057949,349867.0,349851.0,14319.0,349867.0,349851.0,13867.0,unchanged
1058006,318078.0,318077.0,14866.0,318078.0,318077.0,14389.0,unchanged
1058008,318078.0,318077.0,14866.0,318078.0,318077.0,14389.0,unchanged
1058010,318078.0,318077.0,14866.0,318078.0,318077.0,14389.0,unchanged
1058011,318078.0,318077.0,14866.0,318078.0,318077.0,14389.0,unchanged
1058040,344532.0,344527.0,3954.0,344532.0,344527.0,3772.0,unchanged
1058047,344534.0,344531.0,14583.0,344534.0,344531.0,14121.0,unchanged
1058048,344534.0,344531.0,14583.0,344534.0,344531.0,14121.0,unchanged
1058049,344534.0,344531.0,14583.0,344534.0,344531.0,14121.0,unchanged
1058088,344532.0,344527.0,3954.0,344532.0,344527.0,3772.0,unchanged
1058094,344220.0,343987.0,14878.0,344220.0,343987.0,14252.0,unchanged
1058097,,,,344220.0,343987.0,14252.0,newly_flagged
1058180,377753.0,377752.0,14908.0,377753.0,377752.0,14420.0,unchanged
1058189,377753.0,377752.0,12927.0,377753.0,377752.0,12511.0,unchanged
1058336,344534.0,344531.0,14583.0,344534.0,344531.0,14121.0,unchanged
1058337,150722.0,150718.0,12484.0,150722.0,150718.0,12074.0,unchanged
1058465,350255.0,350254.0,12791.0,350255.0,350254.0,12377.0,unchanged
1058507,344543.0,343236.0,14967.0,344543.0,343236.0,14474.0,unchanged
1058727,5846.0,5852.0,15013.0,,,,no_longer_flagged
1058778,375981.0,375980.0,5062.0,375981.0,375980.0,4872.0,unchanged
1058818,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058819,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058820,376003.0,375133.0,15040.0,376003.0,375133.0,14544.0,unchanged
1058821,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058850,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058852,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058862,376003.0,375998.0,4330.0,376003.0,375998.0,4145.0,unchanged
1058997,,,,5687.0,5689.0,14641.0,newly_flagged
1059061,,,,5714.0,5718.0,14683.0,newly_flagged
1059067,5789.0,5804.0,15198.0,5789.0,5804.0,14689.0,unchanged
1059106,15492.0,15503.0,15230.0,15492.0,15503.0,14720.0,unchanged
1059110,15793.0,33246.0,15234.0,15793.0,33246.0,14724.0,unchanged
1059113,383807.0,383787.0,4749.0,383807.0,383787.0,4560.0,unchanged
1059133,26208.0,15867.0,15247.0,26208.0,15867.0,14737.0,unchanged
1059150,,,,375314.0,375315.0,14738.0,newly_flagged
1059175,9340.0,9287.0,5804.0,9340.0,9287.0,5599.0,unchanged
1059182,375500.0,375499.0,15276.0,375500.0,375499.0,14764.0,unchanged
1059188,,,,15718.0,15776.0,14767.0,newly_flagged
1059222,15003.0,15043.0,15296.0,15003.0,15043.0,14784.0,unchanged
1059237,26592.0,16937.0,15304.0,26592.0,16937.0,14790.0,unchanged
1059255,2033.0,20388.0,10029.0,2033.0,20388.0,9676.0,unchanged
1059279,,,,8658.0,23230.0,14811.0,newly_flagged
1059301,9714.0,9628.0,4133.0,9714.0,9628.0,3950.0,unchanged
1059302,,,,292475.0,26065.0,14827.0,newly_flagged
1059344,11104.0,11083.0,15379.0,11104.0,11083.0,14864.0,unchanged
1059347,8909.0,8959.0,15382.0,,,,no_longer_flagged
1059366,376003.0,375133.0,15040.0,376003.0,375133.0,14544.0,unchanged
1059368,345365.0,345359.0,4315.0,345365.0,345359.0,4131.0,unchanged
1059408,23189.0,8458.0,15401.0,23189.0,8458.0,14886.0,unchanged
1059416,9931.0,9986.0,15408.0,9931.0,9986.0,14892.0,unchanged
1059435,,,,25646.0,14281.0,14907.0,newly_flagged
1059439,24871.0,24912.0,15427.0,24871.0,24912.0,14911.0,unchanged
1059441,12039.0,24912.0,15427.0,12039.0,24912.0,14911.0,unchanged
1059442,12105.0,12188.0,15429.0,12105.0,12188.0,14913.0,unchanged
1059445,,,,11888.0,12285.0,14916.0,newly_flagged
1059462,17130.0,26664.0,15449.0,17130.0,26664.0,14933.0,unchanged
1059473,25781.0,25799.0,15458.0,25781.0,25799.0,14942.0,unchanged
1059474,199049.0,199048.0,15459.0,199049.0,199048.0,14943.0,unchanged
1059491,,,,10598.0,10560.0,14951.0,newly_flagged
1059502,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1059516,383790.0,383788.0,5109.0,383790.0,383788.0,4919.0,unchanged
1059518,,,,6495.0,6428.0,14961.0,newly_flagged
1059542,384084.0,384085.0,5295.0,384084.0,384085.0,5099.0,unchanged
1059548,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1059622,384525.0,384524.0,4641.0,384525.0,384524.0,4453.0,unchanged
1059625,384525.0,384524.0,4641.0,384525.0,384524.0,4453.0,unchanged
1059633,,,,19899.0,640.0,15047.0,newly_flagged
1059639,384436.0,389904.0,4632.0,384436.0,389904.0,4444.0,unchanged
1059640,384435.0,389904.0,4632.0,384435.0,389904.0,4444.0,unchanged
1059641,384435.0,389904.0,4632.0,384435.0,389904.0,4444.0,unchanged
1059659,150076.0,18228.0,15585.0,150076.0,18228.0,15065.0,unchanged
1059683,175.0,178.0,15609.0,175.0,178.0,15088.0,unchanged
1059799,101724.0,101727.0,4089.0,101724.0,101727.0,3906.0,unchanged
1059811,,,,5852.0,5846.0,14518.0,newly_flagged
1059813,,,,5852.0,5846.0,14518.0,newly_flagged
1059816,5901.0,5894.0,8332.0,5901.0,5894.0,8024.0,unchanged
1059836,22069.0,22066.0,15042.0,22069.0,22066.0,14546.0,unchanged
1059847,,,,10598.0,10560.0,14951.0,newly_flagged
1059849,94047.0,3371.0,15695.0,94047.0,3371.0,15170.0,unchanged
1059850,375297.0,375295.0,12299.0,375297.0,375295.0,11890.0,unchanged
1059851,375296.0,375294.0,9135.0,375296.0,375294.0,8803.0,unchanged
1059852,375297.0,375295.0,12299.0,375297.0,375295.0,11890.0,unchanged
1059853,375297.0,375295.0,12299.0,375297.0,375295.0,11890.0,unchanged
1059857,375297.0,375295.0,12299.0,375297.0,375295.0,11890.0,unchanged
1059858,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059859,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059860,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059861,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059866,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059867,375966.0,375293.0,6314.0,375966.0,375293.0,6094.0,unchanged
1059876,383789.0,384027.0,5050.0,383789.0,384027.0,4860.0,unchanged
1059878,383789.0,384027.0,5050.0,383789.0,384027.0,4860.0,unchanged
1059879,383789.0,384027.0,5050.0,383789.0,384027.0,4860.0,unchanged
1060012,378462.0,378464.0,4813.0,378462.0,378464.0,4624.0,unchanged
1060037,26242.0,26240.0,15544.0,26242.0,26240.0,15026.0,unchanged
1060084,15479.0,15470.0,15771.0,15479.0,15470.0,15246.0,unchanged
1060095,16032.0,16022.0,15776.0,16032.0,16022.0,15251.0,unchanged
1060111,15492.0,15503.0,15230.0,15492.0,15503.0,14720.0,unchanged
1060143,15850.0,26223.0,15793.0,15850.0,26223.0,15267.0,unchanged
1060145,15850.0,26223.0,15793.0,15850.0,26223.0,15267.0,unchanged
1060169,26208.0,15867.0,15247.0,26208.0,15867.0,14737.0,unchanged
1060272,15478.0,15477.0,15856.0,15478.0,15477.0,15327.0,unchanged
1060281,192316.0,323837.0,13441.0,192316.0,323837.0,13017.0,unchanged
1060318,26089.0,15495.0,15233.0,26089.0,15495.0,14723.0,unchanged
1060319,15495.0,15480.0,15867.0,15495.0,15480.0,15338.0,unchanged
1060320,26089.0,15480.0,15867.0,26089.0,15480.0,15338.0,unchanged
1060326,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1060327,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1060328,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1060329,375997.0,375998.0,4330.0,375997.0,375998.0,4145.0,unchanged
1060346,15670.0,15684.0,15874.0,15670.0,15684.0,15345.0,unchanged
1060445,23487.0,9102.0,10915.0,23487.0,9102.0,10539.0,unchanged
1060487,370188.0,370187.0,13788.0,370188.0,370187.0,13347.0,unchanged
1060513,11881.0,12038.0,15944.0,11881.0,12038.0,15408.0,unchanged
1060714,316476.0,194879.0,15389.0,316476.0,194879.0,14874.0,unchanged
1060715,316476.0,316481.0,16017.0,316476.0,316481.0,15468.0,unchanged
1060743,267521.0,267520.0,16029.0,267521.0,267520.0,15479.0,unchanged
1060759,383565.0,383564.0,16037.0,383565.0,383564.0,15487.0,unchanged
1060802,87334.0,87333.0,16051.0,87334.0,87333.0,15497.0,unchanged
1060822,316476.0,316481.0,16017.0,316476.0,316481.0,15468.0,unchanged
1060823,316476.0,316481.0,16017.0,316476.0,316481.0,15468.0,unchanged
1060824,316476.0,316481.0,16017.0,316476.0,316481.0,15468.0,unchanged
1060825,316476.0,316481.0,16017.0,316476.0,316481.0,15468.0,unchanged
1060866,316477.0,194879.0,15389.0,316477.0,194879.0,14874.0,unchanged
1060867,316477.0,194879.0,15389.0,316477.0,194879.0,14874.0,unchanged
1060868,316477.0,194879.0,15389.0,316477.0,194879.0,14874.0,unchanged
1060869,316477.0,194879.0,15389.0,316477.0,194879.0,14874.0,unchanged
1060871,316477.0,194879.0,15389.0,316477.0,194879.0,14874.0,unchanged
1061126,293758.0,344470.0,16155.0,293758.0,344470.0,15585.0,unchanged
1061238,343248.0,343533.0,5524.0,343248.0,343533.0,5324.0,unchanged
1061239,343248.0,343533.0,5524.0,343248.0,343533.0,5324.0,unchanged
1061240,343248.0,343533.0,5524.0,343248.0,343533.0,5324.0,unchanged
1061241,343247.0,343533.0,5524.0,343247.0,343533.0,5324.0,unchanged
1061281,343247.0,343533.0,5524.0,343247.0,343533.0,5324.0,unchanged
1061285,343247.0,343533.0,5524.0,343247.0,343533.0,5324.0,unchanged
1061321,370342.0,370341.0,15948.0,370342.0,370341.0,15412.0,unchanged
1061335,343247.0,343533.0,5524.0,343247.0,343533.0,5324.0,unchanged
1061343,370342.0,370343.0,16214.0,370342.0,370343.0,15638.0,unchanged
1061408,20666.0,181759.0,16235.0,20666.0,181759.0,15653.0,unchanged
1061426,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061427,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061428,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061451,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061452,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061453,364803.0,364802.0,16244.0,364803.0,364802.0,15660.0,unchanged
1061603,344131.0,344130.0,16300.0,344131.0,344130.0,15708.0,unchanged
1061717,343248.0,343533.0,5524.0,343248.0,343533.0,5324.0,unchanged
1061722,344779.0,344972.0,16342.0,344779.0,344972.0,15744.0,unchanged
1061804,343533.0,343532.0,16371.0,343533.0,343532.0,15769.0,unchanged
1061808,13965.0,13970.0,16373.0,13965.0,13970.0,15770.0,unchanged
1061976,21998.0,21995.0,15237.0,21998.0,21995.0,14727.0,unchanged
1062015,,,,5709.0,22011.0,15829.0,newly_flagged
1062016,5709.0,22011.0,16444.0,5709.0,22011.0,15829.0,unchanged
1062029,537436.0,537450.0,16459.0,537436.0,537450.0,15840.0,unchanged
1062095,,,,22009.0,22008.0,14574.0,newly_flagged
1062176,375107.0,375106.0,16504.0,375107.0,375106.0,15876.0,unchanged
1062260,364801.0,364798.0,16526.0,364801.0,364798.0,15896.0,unchanged
